GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002EA,B25072_002MA,B25072_003EA,B25072_003MA,B25072_004MA,B25072_004EA,B25072_005MA,B25072_005EA,B25072_006EA,B25072_006MA,B25072_007EA,B25072_007MA,B25072_008EA,B25072_008MA,B25072_009MA,B25072_009EA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012EA,B25072_012MA,B25072_013EA,B25072_013MA,B25072_014EA,B25072_014MA,B25072_015EA,B25072_015MA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019EA,B25072_019MA,B25072_020EA,B25072_020MA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024EA,B25072_024MA,B25072_025MA,B25072_025EA,B25072_026EA,B25072_026MA,B25072_027MA,B25072_027EA,B25072_028EA,B25072_028MA,B25072_029MA,B25072_029EA,state
0400000US45,545360,11328,61982,4828,8145,1688,5894,1401,5195,1545,3782,1158,31123,3835,7843,1745,140168,6223,27480,3204,18996,2900,13504,2278,10897,2059,56319,4142,12972,1975,282374,9683,61478,4289,30062,3181,28837,3591,19143,2628,105272,6314,37582,3336,60836,3891,7187,1354,4807,1155,6138,1477,5218,978,26357,2903,11129,1644,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,101833,4336,16907,2042,3237,852,1130,569,1622,719,1189,573,8557,1476,1172,586,25792,2118,10287,1492,3148,855,1999,744,1080,378,6950,1607,2328,588,40972,2809,14531,1815,5636,1251,5022,1120,2574,757,8470,1533,4739,949,18162,1528,3785,779,1937,477,2731,799,1102,411,6339,954,2268,430,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,807352,12867,91163,5816,10609,2020,11519,2522,8191,2041,7782,2114,43865,4038,9197,1823,210261,6606,42653,3734,25708,3119,22546,3193,19478,2766,82501,5154,17375,2445,408378,10170,91477,6258,48266,3980,44558,4646,34215,2890,143944,6640,45918,4276,97550,4188,13386,1682,7222,1404,12266,1631,9087,1612,38539,2659,17050,2167,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3282070,27556,397159,10140,52918,4125,40973,3505,38307,3431,30181,3161,201976,7917,32804,3150,964792,16066,247798,8659,132126,7876,112087,7355,82155,5765,336253,10242,54373,4744,1602247,22536,423828,14053,206357,9837,163063,7430,128052,7523,558904,12612,122043,7048,317872,8572,44697,3245,23574,2222,29677,2460,27347,2795,146697,5826,45880,3072,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,270754,7097,47527,3237,9228,1779,5503,1179,3844,1174,4498,1176,20911,2607,3543,1119,87999,4646,22268,2270,11539,2046,11184,1890,7125,1366,31844,3111,4039,1055,112638,5015,27472,2994,13553,1943,11337,1699,9347,1684,43046,3473,7883,1434,22590,2344,2510,642,2118,630,2816,722,1951,790,10720,1683,2475,780,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73906,2835,10200,1220,963,391,589,423,895,519,1153,610,6270,1091,330,267,20092,1621,4438,1034,3261,874,2315,649,1746,724,7215,1214,1117,370,32011,2082,7091,1241,4592,951,3458,759,2378,653,11779,1378,2713,559,11603,1431,1577,472,1045,428,1573,504,1304,411,4529,906,1575,471,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,977055,13943,100381,5080,10830,1949,11380,2236,8835,1667,8750,1494,52756,4025,7830,1505,278509,8450,69467,5878,39952,3761,38109,3661,29511,2905,88862,5189,12608,1767,483886,10622,116559,6644,60563,4812,54445,3931,41620,3311,175861,7163,34838,3048,114279,5103,17646,1949,9844,1345,12387,1611,10028,1551,47186,3050,17188,1784,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,978909,14209,112057,5357,14428,2179,11891,2026,10896,2199,11053,1835,57714,3733,6075,1553,269680,7981,69264,4241,36774,3457,35872,3486,24610,2589,92033,5768,11127,1815,472121,10636,115532,6746,62680,4640,57687,4191,42099,4168,169741,7136,24382,2562,125051,5470,15636,1628,11083,1878,15681,1876,11973,1708,60873,3819,9805,1474,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,204016,5469,25703,2195,3860,1063,2701,931,1962,877,1657,638,10792,1504,4731,1195,47198,2982,13919,1779,4526,1169,2637,687,3437,942,15489,1998,7190,1511,102374,4762,27537,2675,9357,1728,6664,1105,6576,1033,31161,2845,21079,2058,28741,2239,4956,1117,2057,584,2448,680,2962,686,6924,1155,9394,1555,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,731444,10367,94025,4467,15332,1869,8314,1247,9687,1634,6870,1273,49218,3224,4604,1034,190139,6776,59698,4508,26586,2770,20984,2363,13777,1703,61077,4449,8017,1355,326841,7369,90430,4399,42719,3020,35130,2708,23704,2328,116392,5692,18466,1548,120439,3690,15486,1558,11531,1471,14906,1395,11266,1355,54020,3031,13230,1368,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,65316,3158,11005,1544,2738,876,1899,730,1656,858,590,401,3927,924,195,117,17125,1798,5369,1144,2860,1039,2259,834,1019,544,4674,991,944,456,29319,2492,10198,1553,4307,1040,3712,1184,1527,620,6659,1459,2916,775,7867,1322,1712,662,521,246,428,242,757,501,2600,864,1849,683,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,379410,8608,26733,2423,1596,607,1080,435,1569,561,1190,533,9305,1355,11993,1831,92098,4196,10221,1704,5276,1185,6149,1189,4252,1053,28320,2477,37880,2698,198690,5926,24623,2578,10822,1382,11069,1799,10146,1617,50492,3052,91538,4066,61889,2985,5132,1001,4876,1140,4672,962,4180,880,14940,1530,28089,2359,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
