GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002MA,B06008_002EA,B06008_003MA,B06008_003EA,B06008_004EA,B06008_004MA,B06008_005EA,B06008_005MA,B06008_006MA,B06008_006EA,B06008_007MA,B06008_007EA,B06008_008MA,B06008_008EA,B06008_009EA,B06008_009MA,B06008_010EA,B06008_010MA,B06008_011MA,B06008_011EA,B06008_012MA,B06008_012EA,B06008_013MA,B06008_013EA,B06008_014EA,B06008_014MA,B06008_015EA,B06008_015MA,B06008_016MA,B06008_016EA,B06008_017MA,B06008_017EA,B06008_018MA,B06008_018EA,B06008_019MA,B06008_019EA,B06008_020MA,B06008_020EA,B06008_021EA,B06008_021MA,B06008_022MA,B06008_022EA,B06008_023EA,B06008_023MA,B06008_024MA,B06008_024EA,B06008_025MA,B06008_025EA,B06008_026EA,B06008_026MA,B06008_027EA,B06008_027MA,B06008_028EA,B06008_028MA,B06008_029MA,B06008_029EA,B06008_030MA,B06008_030EA,state
0400000US39,9552948,3276,3169012,22032,4469772,34240,1159806,19991,157365,6150,596993,10193,6872403,22693,2466487,20184,3073674,28610,842476,16878,109310,5268,380456,8677,2066254,19759,539607,12516,1038936,16626,271235,8572,34092,3088,182384,6242,88791,5305,35061,3853,36972,3566,10094,1557,3332,862,3332,907,525500,12485,127857,6465,320190,9858,36001,3376,10631,1948,30821,2940,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4981108,3933,1515352,18834,2466267,23164,606244,14297,86488,5133,306757,8277,3109163,17533,1033816,16328,1453893,18206,376825,10227,53947,4504,190682,5913,1592375,17822,411052,12207,842999,14120,206627,7537,27630,2713,104067,5053,39310,3393,11762,2196,19712,2313,5780,1433,744,466,1312,646,240260,9275,58722,4991,149663,6645,17012,2770,4167,1338,10696,1650,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10622654,2733,3575785,21929,5108976,34653,1027411,16237,216069,8644,694413,11079,7337011,25230,2563720,22306,3408270,27384,715811,14481,136204,6869,513006,9614,2193077,21957,700933,14204,1098387,15941,222662,6975,45801,3994,125294,5484,219429,9548,89015,6482,83816,5373,25613,3116,10196,1911,10789,1664,873137,18172,222117,9938,518503,14002,63325,4038,23868,3032,45324,3599,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,8220666,2740,2747948,17266,3929176,24586,955830,13269,93054,4482,494658,7289,6044108,21341,2202106,17956,2732457,22747,717051,12116,63024,3784,329470,6674,1450245,16516,373839,9472,740524,11487,189446,7066,20428,2654,126008,5060,67995,4620,24863,2982,32344,2908,7440,1162,805,375,2543,693,658318,13869,147140,6694,423851,9812,41893,3291,8797,1350,36637,2842,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1531482,1625,466405,7750,802625,10854,155268,5990,19524,2186,87660,3169,918280,7734,300781,6906,460983,6889,90646,4569,9231,1410,56639,2763,469757,8360,124630,5218,257141,7273,52885,2957,7550,1442,27551,1842,13723,1691,4492,1070,7168,1250,1607,535,233,214,223,209,129722,5068,36502,3367,77333,4238,10130,1605,2510,983,3247,819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1386609,2304,386645,10844,750579,15637,165796,7252,16509,2546,67080,4386,545802,10134,199979,8113,256958,9569,60433,4023,5521,1424,22911,2412,722591,10814,159752,7812,418830,11841,95365,5817,9355,1788,39289,3070,16514,2345,5600,1592,7870,1573,2151,632,154,145,739,550,101702,6101,21314,3243,66921,5041,7847,1678,1479,688,4141,1326,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1698061,2103,592869,10056,756180,12547,222593,8318,28658,2270,97761,4683,839884,11948,378748,9723,300935,11180,104455,5256,13164,1970,42582,3608,646992,9813,163775,7028,331638,8221,97459,5521,8468,1483,45652,3350,20092,2639,8658,2009,8695,1609,2210,698,0,201,529,317,191093,9346,41688,4858,114912,6513,18469,2737,7026,1634,8998,1886,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1164044,818,394034,8356,577546,10071,104740,5464,15251,1682,72473,4214,562006,10694,232628,7578,237954,7638,48231,3614,5657,1078,37536,2361,315696,7554,99271,6396,166306,6461,34851,2833,4343,930,10925,1869,32165,3526,11968,2114,16311,2690,2395,708,381,293,1110,620,254177,8584,50167,4541,156975,7802,19263,2787,4870,1144,22902,2513,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,701477,2359,220245,5567,358912,9055,76993,4859,7586,1200,37741,2404,410384,6310,134419,4300,203913,6180,43887,3480,4141,1048,24024,1886,254084,6649,69659,4162,139347,6644,29633,2955,2688,787,12757,1511,4488,1094,1818,835,1814,770,843,377,0,163,13,24,32521,3162,14349,2648,13838,2220,2630,1075,757,577,947,571,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6142755,2913,1923990,18007,3138249,28216,703401,15965,89050,5245,288065,8316,2425434,22541,993548,16028,1034267,18309,278311,8522,27470,3012,91838,4737,2550902,22814,647587,14160,1385189,20658,334804,12155,36069,3196,147253,5948,110697,5963,36342,3281,56386,3966,12540,2189,1981,726,3448,923,1055722,18007,246513,10263,662407,12359,77746,4674,23530,3325,45526,3410,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,890851,1764,350133,7973,376465,9861,96435,5376,12339,2535,55479,3156,481962,9281,206385,7688,186809,7679,51552,4147,4741,1561,32475,2573,251796,8306,95994,5279,111661,5643,26679,2826,2920,1143,14542,1861,23923,3148,11066,2474,7505,1641,3479,1030,858,585,1015,465,133170,7413,36688,4058,70490,5767,14725,2592,3820,1553,7447,1303,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5807263,1878,1936316,18092,2735899,24462,708215,13154,101264,6501,325569,8590,1748335,19983,948588,16071,559535,14453,160827,7106,31075,3367,48310,3264,3044376,16873,761971,15204,1567517,18376,451059,10435,44311,3956,219518,7245,87413,6439,31163,3809,40559,4079,10906,1776,1127,544,3658,1099,927139,16762,194594,9483,568288,12676,85423,5879,24751,3330,54083,4351,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5517634,4218,1704001,20163,2678886,28616,675501,13024,117984,5943,341262,8631,2988156,20478,1060018,16321,1299318,18076,369705,11768,64465,4620,194650,6372,2150681,21421,547091,14516,1146985,20350,279579,8338,45600,4146,131426,5883,54200,4963,18435,3155,25300,2674,6734,1439,1551,774,2180,820,324597,9942,78457,6155,207283,8681,19483,2501,6368,1346,13006,2106,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2325350,2927,689101,10485,1210687,13962,261485,8696,32773,3251,131304,4564,1256782,13113,418270,9831,611531,11938,139975,5669,15261,2367,71745,3595,844176,11639,213674,7722,464308,9129,102534,5776,11884,1743,51776,2889,23532,2714,8452,1820,12120,1640,2299,900,432,229,229,191,200860,7745,48705,4709,122728,5667,16677,2281,5196,1271,7554,1408,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
