GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001MA,B17010_001EA,B17010_002MA,B17010_002EA,B17010_003MA,B17010_003EA,B17010_004MA,B17010_004EA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007EA,B17010_007MA,B17010_008EA,B17010_008MA,B17010_009MA,B17010_009EA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012MA,B17010_012EA,B17010_013MA,B17010_013EA,B17010_014MA,B17010_014EA,B17010_015MA,B17010_015EA,B17010_016MA,B17010_016EA,B17010_017EA,B17010_017MA,B17010_018EA,B17010_018MA,B17010_019MA,B17010_019EA,B17010_020MA,B17010_020EA,B17010_021MA,B17010_021EA,B17010_022MA,B17010_022EA,B17010_023MA,B17010_023EA,B17010_024MA,B17010_024EA,B17010_025MA,B17010_025EA,B17010_026MA,B17010_026EA,B17010_027MA,B17010_027EA,B17010_028MA,B17010_028EA,B17010_029EA,B17010_029MA,B17010_030EA,B17010_030MA,B17010_031MA,B17010_031EA,B17010_032MA,B17010_032EA,B17010_033MA,B17010_033EA,B17010_034MA,B17010_034EA,B17010_035MA,B17010_035EA,B17010_036MA,B17010_036EA,B17010_037MA,B17010_037EA,B17010_038MA,B17010_038EA,B17010_039EA,B17010_039MA,B17010_040EA,B17010_040MA,B17010_041EA,B17010_041MA,state
0400000US06,8934621,23655,811643,14917,348830,9073,215097,7781,21443,2678,75574,4062,118080,5566,133733,5016,462813,11679,90510,4846,62898,4196,10592,1752,16586,2758,35720,3023,27612,3168,372303,11909,306635,10494,40294,3451,93984,5811,172357,7483,65668,4167,8122978,22881,6109593,28167,2741276,23758,489460,11908,545584,11913,1706232,18150,3368317,22679,2013385,18959,700604,11794,340380,8442,60033,4554,53746,4577,226601,7033,360224,10211,1312781,18296,653796,12651,83255,4769,99051,5305,471490,11072,658985,13350,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,15095,2061,3453,1066,4701,1189,6941,1545,13165,1750,80812,5643,8416,1625,6011,1300,1005,557,1677,723,3329,1062,2405,999,72396,5624,59929,5096,7459,1411,16786,2824,35684,3607,12467,2049,618876,9767,463500,10340,183030,7151,30481,2995,35982,3576,116567,6576,280470,6825,155376,6286,37941,3745,16885,2311,3176,1133,1879,900,11830,1678,21056,3010,117435,4759,61357,3651,8837,1624,8480,1719,44040,3129,56078,3757,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,10795,1863,1939,1073,3152,914,5704,1279,7943,1070,44225,4037,7172,1594,5076,1460,941,586,1040,623,3095,1143,2096,746,37053,3658,30152,3122,2838,792,8765,1670,18549,2553,6901,1686,828972,10321,631579,10503,248823,7047,47272,3242,38891,3580,162660,5655,382756,8480,197393,6544,59814,4566,29483,2617,5347,1433,4009,1303,20127,2077,30331,3575,137579,6167,73258,4869,10348,1659,10106,1915,52804,4164,64321,3571,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,200583,9453,25279,3102,73754,5848,101550,6350,115659,5130,451366,11723,63956,5010,45184,4173,8390,1776,11185,1998,25609,3016,18772,2342,387410,11193,331697,9898,51268,4410,101141,6644,179288,7817,55713,4379,5962660,29586,4555732,28065,2085129,21378,364431,10443,431391,11850,1289307,19251,2470603,21955,1406928,20073,441588,12717,231084,10820,44858,4210,34161,3510,152065,7718,210504,8983,965340,15914,563826,13530,79829,5910,85344,5646,398653,12853,401514,9923,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,14488,2011,2784,918,3996,1081,7708,1627,12706,1510,61317,4316,8663,1677,6877,1508,482,297,1414,593,4981,1385,1786,654,52654,3922,42789,3777,6700,1441,12178,2387,23911,2688,9865,1619,1383861,12434,1042239,9663,441769,8500,83625,5055,84879,4490,273265,7835,600470,8415,341622,10057,93063,5510,46268,4142,10040,2045,6439,1561,29789,2996,46795,3379,248559,8922,133599,6379,20602,2514,18199,2665,94798,5467,114960,6087,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,96842,5062,12650,2059,33684,3168,50508,3539,106107,6078,285413,8607,49092,3964,33479,3647,7480,1769,6428,1456,19571,3377,15613,2363,236321,8318,190344,8246,32339,3193,55247,5039,102758,6925,45977,4195,4538153,27789,3435109,27603,1151286,15635,207498,8576,205316,7554,738472,13631,2283823,23287,1103044,18421,338990,10141,153904,7180,33246,3460,18475,2925,102183,5835,185086,7216,764054,15997,389960,11295,55278,4304,50659,3912,284023,9372,374094,10672,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,106906,5425,35611,3355,17828,2589,3450,1281,5623,1278,8755,1729,17783,2033,71295,4014,9689,1938,6797,1584,1443,681,1135,626,4219,1438,2892,898,61606,3992,51825,3772,8540,1635,12989,2156,30296,2900,9781,1700,1537299,12862,1189633,13298,490511,9493,98896,4614,80084,3734,311531,8484,699122,11590,347666,9006,99598,4913,43661,3631,8529,1687,5504,1343,29628,3102,55937,3909,248068,7958,127543,5958,18099,2557,14803,2233,94641,5243,120525,5673,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,770,370,180,197,52,88,538,311,985,420,12006,1895,1584,783,1297,715,232,294,36,61,1029,698,287,230,10422,1779,8190,1576,1396,702,2186,849,4608,1112,2232,880,107768,3941,71254,3023,26490,2201,8701,1431,4344,1019,13445,1603,44764,2873,36514,3017,8584,1455,4086,1088,778,397,89,110,3219,1080,4498,1048,27930,2674,15303,2231,2573,1013,2453,1062,10277,1669,12627,1478,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,12543,2069,2933,750,5069,1572,4541,1082,9515,1408,23535,2681,3151,986,2549,940,701,491,615,437,1233,609,602,294,20384,2524,18069,2436,3474,997,4419,1188,10176,1535,2315,732,698174,8382,586349,7535,303368,5597,54160,3330,80266,4342,168942,4583,282981,5807,111825,5698,41684,3275,22041,2675,5133,1144,3499,1095,13409,2181,19643,2221,70141,4366,39052,3223,5092,1062,6640,1611,27320,2302,31089,3098,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,99483,5354,17300,2113,35872,2929,46311,3466,78198,5349,287661,9948,43511,3721,27128,2814,5865,1202,6465,1678,14798,2120,16383,2042,244150,9135,190264,8245,27508,3631,48139,3636,114617,6195,53886,4083,4167594,21693,3065832,21310,1240652,14008,250971,7993,231561,6293,758120,10067,1825180,17821,1101762,15179,317254,9412,140946,7346,27712,3179,18869,2646,94365,5120,176308,6578,784508,12102,383089,10177,56106,4203,48099,4353,278884,8566,401419,9195,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,31509,3534,4698,1156,11379,1793,15432,2316,24173,2585,99212,5453,14999,2387,10707,2077,1579,667,3672,1320,5456,1359,4292,1170,84213,4661,69307,4231,9833,2092,17914,2667,41560,3754,14906,2177,2076742,16581,1608112,15838,689519,10859,133780,5918,115986,4543,439753,9026,918593,12088,468630,11074,143452,6170,63846,4123,13020,2216,8357,1796,42469,3160,79606,5323,325178,9177,152002,6753,19485,2542,18287,2586,114230,5825,173176,7290,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,41855,3296,6369,1556,13308,1956,22178,2477,38169,2554,203797,7926,31589,2905,24549,2469,6583,1503,5468,1331,12498,1692,7040,1251,172208,8087,153323,7387,31772,3334,44511,3867,77040,5133,18885,2446,2640423,18155,2032543,17860,765099,12874,146724,5884,136038,6145,482337,10882,1267444,13505,607880,11599,196031,7393,106764,6003,23502,2860,14262,1947,69000,4965,89267,4440,411849,8909,229220,7133,36645,3533,26606,2934,165969,5936,182629,5945,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,28980,3219,4002,976,11748,2238,13230,1935,24441,2191,86465,4380,14625,1876,10746,1587,2339,835,1812,790,6595,1314,3879,1131,71840,3776,62528,3803,14089,2133,17294,2585,31145,3094,9312,1464,1410990,14568,1106081,12858,411738,9152,84000,4656,78472,4503,249266,6511,694343,8660,304909,9794,95042,6018,53149,4335,11216,1762,6017,1371,35916,3957,41893,3478,209867,7185,116465,5423,19437,2757,16403,2516,80625,4555,93402,4648,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,42090,3056,5622,1291,15110,1890,21358,2332,42191,2884,178794,7266,32802,3080,24401,2949,6164,1397,4402,1176,13835,2372,8401,1724,145992,6077,123053,5688,18892,2392,34294,3538,69867,4117,22939,2413,2972182,17693,2326988,17024,849332,10844,169766,5238,147936,6268,531630,9428,1477656,13241,645194,12617,203530,6860,103017,4937,20941,2336,14890,2188,67186,4109,100513,4473,441664,10539,232243,8410,38292,3630,31137,3211,162814,6561,209421,6888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,44759,3059,6475,1185,15376,1912,22908,2233,37107,2230,156535,6131,28507,2626,22357,2592,5495,1319,3458,1006,13404,1730,6150,1019,128028,5774,108118,5326,21083,2393,32246,2878,54789,3628,19910,2261,2281600,14297,1767604,11952,651751,8016,122216,5194,125609,4484,403926,7115,1115853,9366,513996,10312,167031,5712,85425,4737,19566,2338,9965,1671,55894,3732,81606,4454,346965,8107,182982,5889,24716,2612,25930,2614,132336,5412,163983,6080,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,7583,1231,942,451,3304,788,3337,847,5526,1036,21508,2136,4069,988,3406,935,1075,500,315,302,2016,733,663,373,17439,1820,16185,1718,3598,1017,5149,968,7438,1137,1254,539,451011,5547,366692,5695,153430,3778,30886,2539,31857,1955,90687,3206,213262,4702,84319,3673,30335,2222,17637,1910,3909,1038,2117,770,11611,1492,12698,1632,53984,2869,35622,2721,6210,1182,4791,1004,24621,2140,18362,1519,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,9086,1611,2304,836,4106,1168,2676,933,7361,1364,19475,3006,3586,1451,1977,765,453,398,562,379,962,428,1609,1126,15889,2562,14135,2395,1053,471,4963,1006,8119,2208,1754,813,401843,8117,332367,8163,136700,5900,23565,3017,32865,2751,80270,5196,195667,6624,69476,5714,25064,3245,14813,2513,3272,989,1606,877,9935,2178,10251,1773,44412,4941,25550,3606,3004,1049,2879,1034,19667,3287,18862,2618,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,15199,2079,2261,1004,4509,1235,8429,1569,15010,2566,44456,3421,8812,1483,5512,1162,1792,761,955,400,2765,909,3300,991,35644,3144,30294,2985,3786,983,6735,1668,19773,2304,5350,1153,420713,8572,314043,6793,112134,4248,18271,2315,21893,2337,71970,3870,201909,6299,106670,5344,36306,3241,19900,2258,4461,1230,3138,1115,12301,2085,16406,2127,70364,4053,36989,3227,3758,996,5161,1352,28070,2609,33375,2671,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,2929,833,205,231,1479,614,1245,477,3323,984,11668,1859,1710,598,1329,529,387,288,361,308,581,354,381,256,9958,1710,8580,1638,756,396,3914,1438,3910,880,1378,502,298929,5142,228910,5124,96312,3874,17058,1867,20789,2132,58465,3386,132598,4451,70019,3865,21442,2053,8793,1435,1660,631,656,379,6477,1224,12649,1505,48577,3022,22352,2197,3367,1098,3397,968,15588,1639,26225,2402,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,2523,641,421,254,788,314,1314,481,2792,1012,12256,1605,2320,687,1883,606,190,162,376,335,1317,511,437,324,9936,1509,8855,1451,2261,822,3174,935,3420,846,1081,431,202136,5094,166624,4895,63356,2798,11420,1605,16337,1748,35599,2297,103268,3697,35512,2902,12509,1695,7546,1254,1763,715,870,401,4913,1042,4963,1088,23003,2385,15300,2027,2363,788,2952,1038,9985,1609,7703,1339,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,26502,2956,3971,987,10378,2014,12153,2005,19174,1850,73570,4855,10976,1814,8381,1520,2212,892,2379,865,3790,972,2595,822,62594,4857,52780,4649,8812,1867,16098,2416,27870,2909,9814,1715,1760391,15008,1409215,14984,573843,10827,116756,5257,116054,5265,341033,9256,835372,11104,351176,10191,124943,6684,69498,6179,13942,2132,10812,2334,44744,4707,55445,3826,226233,8180,128074,6414,18608,2358,20104,2447,89362,4456,98159,4908,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,3994,1206,952,634,1310,673,1732,781,3034,1040,15514,2303,3391,1004,2334,795,282,270,747,489,1305,726,1057,690,12123,2034,10185,1784,846,533,2962,1096,6377,1478,1938,841,224934,4489,167685,5095,63643,3527,9965,1485,12685,2073,40993,3061,104042,4410,57249,4131,16341,2329,7883,1842,2876,1079,696,433,4311,1237,8458,1545,40908,3369,21074,2697,2726,801,2486,946,15862,2382,19834,2413,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,73049,4238,44816,3649,6850,1569,17691,2348,20275,2204,28233,2080,97157,5129,19304,2569,14598,2213,2088,858,4974,1334,7536,1425,4706,1331,77853,4735,66145,4327,11580,1722,17945,2281,36620,3416,11708,1752,1542800,14601,1174221,13242,450734,7970,74123,4681,94465,5239,282146,7923,723487,10693,368579,10680,132390,6574,76691,5036,14456,2710,11341,1919,50894,4156,55699,4030,236189,8416,131813,6421,20538,2948,20415,2679,90860,5125,104376,4879,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,66388,4815,37359,3849,4913,1504,12559,1973,19887,2731,29029,2610,126923,6204,22787,2635,16179,2297,3248,1126,2501,976,10430,1667,6608,1471,104136,5537,88752,4657,17486,2493,24923,2515,46343,3933,15384,2162,1514857,14083,1179350,14316,453690,9446,83992,4466,79110,4249,290588,7369,725660,9772,335507,9726,104360,4746,54519,3554,10482,1930,7023,1595,37014,2685,49841,3487,231147,8097,124097,6137,13711,2045,18434,3008,91952,5337,107050,5422,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,58190,3428,21067,2019,11827,1479,1649,593,5006,1180,5172,1094,9240,1376,37123,3191,8302,1819,6636,1596,1528,768,1397,875,3711,1251,1666,715,28821,2802,25268,2428,5501,1220,7464,1551,12303,1651,3553,905,668558,8388,549673,7417,232159,5273,41798,2274,47063,3540,143298,4323,317514,5800,118885,5314,38498,3088,21915,2387,3484,986,2783,891,15648,1903,16583,2186,80387,4010,49992,3130,7773,1424,6700,1230,35519,2789,30395,2611,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
