GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001EA,B03002_001MA,B03002_002EA,B03002_002MA,B03002_003MA,B03002_003EA,B03002_004MA,B03002_004EA,B03002_005EA,B03002_005MA,B03002_006EA,B03002_006MA,B03002_007MA,B03002_007EA,B03002_008MA,B03002_008EA,B03002_009MA,B03002_009EA,B03002_010EA,B03002_010MA,B03002_011EA,B03002_011MA,B03002_012MA,B03002_012EA,B03002_013EA,B03002_013MA,B03002_014MA,B03002_014EA,B03002_015EA,B03002_015MA,B03002_016EA,B03002_016MA,B03002_017MA,B03002_017EA,B03002_018MA,B03002_018EA,B03002_019MA,B03002_019EA,B03002_020EA,B03002_020MA,B03002_021EA,B03002_021MA,state
0400000US41,4190713,-555555555,3634316,-555555555,3147602,2219,77915,4035,41055,3377,188459,5229,17844,1742,6609,2156,154832,6903,4082,2117,150750,6593,556397,-555555555,367381,11518,4131,1446,7996,1982,2221,774,914,699,131364,11105,42390,6118,22098,4283,20292,3879,Oregon,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,577737,-555555555,519842,565,485040,773,3102,926,14292,1393,5612,1073,1065,866,537,571,10194,1734,0,203,10194,1734,57895,565,43413,2508,565,617,1893,924,195,229,46,79,8261,2328,3522,1266,1710,958,1812,849,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39557045,-555555555,24016903,-555555555,14495479,6952,2179078,12343,139116,6225,5741886,20288,143302,5343,100696,8288,1217346,23565,48539,5036,1168807,22552,15540142,-555555555,9039909,66202,104772,9144,163676,11000,79699,6521,12437,2429,5352533,69855,787116,22657,392166,15940,394950,14683,California,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2986530,-555555555,2899404,1796,1684276,845,1130353,5976,12675,1589,25819,2138,1179,940,4320,1917,40782,5272,553,381,40229,5256,87126,1796,51179,3867,5246,1994,559,326,323,366,193,164,25458,3984,4168,1418,2660,989,1508,834,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3572665,-555555555,2982855,-555555555,2367636,2812,357164,4799,5105,1458,164859,2500,244,233,11387,3351,76460,5682,5577,1442,70883,5592,589810,-555555555,320500,12536,34388,4991,4402,1492,996,588,773,757,183821,12240,44930,5752,16522,3033,28408,4700,Connecticut,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28701845,-555555555,17333001,-555555555,11881257,5475,3409081,15575,70676,5274,1413916,9696,18958,2955,45166,6244,493947,16722,26240,4448,467707,16321,11368844,-555555555,9217809,41218,117946,11985,79321,11686,16941,3672,2505,1376,1664279,37050,270043,12991,127450,8690,142593,8575,Texas,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,6042718,-555555555,5414283,-555555555,3035148,3631,1782090,8145,9701,1539,376805,5955,2263,1167,25852,4794,182424,10330,10479,3354,171945,9762,628435,-555555555,269899,13528,28795,5192,3732,1308,2180,968,5048,4298,278190,14759,40591,5471,16994,3815,23597,3958,Maryland,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,21299325,-555555555,15736873,1369,11344261,8268,3252558,15957,41492,3700,580229,7923,9694,1547,81784,10499,426855,16556,23138,3893,403717,16145,5562452,1369,4555313,35806,158183,12503,18378,5049,13405,2807,3147,1462,626956,32396,187070,12678,75129,8020,111941,10117,Florida,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6902149,-555555555,6055369,1447,4882418,6189,483673,6098,10754,1868,468665,6086,2185,804,53791,6975,153883,8293,18373,3690,135510,8075,846780,1447,452757,16761,53850,7159,5444,2871,3738,1376,590,513,249540,13716,80861,8584,22107,3826,58754,7685,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,702455,-555555555,623206,-555555555,259371,567,311654,2571,1281,393,26959,1262,336,118,3502,2061,20103,2422,1424,810,18679,2238,79249,-555555555,37376,4297,8123,2927,651,427,579,592,61,102,27395,4832,5064,1567,2298,1117,2766,1086,District of Columbia,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3161105,-555555555,2710885,-555555555,2459891,2240,37546,2649,27959,2788,74784,3072,28810,2103,6356,2370,75539,4871,2925,1328,72614,4931,450220,-555555555,248304,9460,2819,1587,6719,2667,1114,674,552,479,165100,10302,25612,4474,15328,3668,10284,2693,Utah,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19542209,-555555555,15789686,891,10794347,5379,2789585,11417,45465,3663,1651636,12132,4765,2019,97323,8146,406565,17282,36895,5145,369670,16083,3752523,891,1581254,34587,279674,14930,38847,6015,14477,2529,4659,2321,1592522,40311,241090,16284,115505,11397,125585,11899,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8908520,-555555555,7069161,-555555555,4864534,4937,1137645,8747,8921,1484,861223,5602,1777,890,40261,7841,154800,10232,15034,2952,139766,9540,1839359,-555555555,1092005,23059,70350,8394,12210,4280,6990,1959,1132,728,564073,25267,92599,11012,38987,6604,53612,8256,New Jersey,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11689442,-555555555,11233524,2640,9182383,3515,1425930,11677,18605,2575,269314,5953,3819,1499,20784,3412,312689,13783,7814,2088,304875,13702,455918,2640,288557,10319,20376,4113,7067,2162,2448,1221,409,338,91352,7642,45709,4927,18579,2833,27130,4132,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6126452,-555555555,5872978,2044,4857174,2076,698641,6145,23149,2507,120440,3635,7095,1376,9832,2191,156647,6711,2330,1060,154317,6664,253474,2044,178023,7341,5686,2015,4556,2111,977,708,290,280,46725,6311,17217,2726,6293,1663,10924,2442,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12807060,-555555555,11832297,1237,9723288,3360,1352804,9315,14367,1986,450077,5816,3557,1479,21357,3645,266847,11020,11356,2873,255491,10346,974763,1237,532796,16648,75602,7945,7051,1821,4950,1621,1451,805,286215,15632,66698,7112,27923,4075,38775,5546,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9995915,-555555555,9478534,1122,7476047,2647,1363183,7644,46417,2850,324358,5345,3290,846,14443,3144,250796,9409,7156,1550,243640,9292,517381,1122,349238,9225,13568,2914,6595,2259,1470,668,617,423,104024,8688,41869,4033,18416,2468,23453,3684,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1929268,-555555555,1714785,719,1515261,1431,89377,3822,14471,1689,45534,2137,800,424,2330,1189,47012,4358,333,237,46679,4348,214483,719,151729,5331,1844,901,4084,2362,245,212,489,479,44143,4732,11949,2824,8364,2628,3585,1109,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1754208,-555555555,1531744,387,1434463,1130,10007,2850,18867,2283,26186,2541,2222,1239,1429,681,38570,4334,486,387,38084,4316,222464,387,142383,8201,2068,1513,4159,1696,840,584,541,733,57788,7533,14685,3193,10587,2850,4098,1459,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2095428,-555555555,1066199,-555555555,773039,1548,39940,2627,183944,2847,31807,2192,2030,1000,3662,1171,31777,3192,2491,1069,29286,2982,1029229,-555555555,826899,12618,6124,1936,16715,3061,2348,1281,435,612,141299,10790,35409,4570,19787,3404,15622,2695,New Mexico,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1420491,-555555555,1269135,-555555555,308375,330,26978,1382,1976,753,521237,9522,134876,4463,1321,693,274372,10799,1266,546,273106,10748,151356,-555555555,37277,4862,1347,600,1261,560,13242,3313,10095,2869,16731,3143,71403,4844,10847,3022,60556,5391,Hawaii,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,882235,-555555555,848252,518,718783,433,18895,2140,74907,2416,14791,2220,51,77,271,329,20554,3265,3,7,20551,3264,33983,518,22087,2286,162,206,3161,1235,232,294,0,163,5511,1643,2830,1471,747,514,2083,1483,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7535591,-555555555,6565238,-555555555,5111274,3018,281902,7762,81400,4524,655415,8057,52145,2694,14078,3306,369024,13206,8582,2161,360442,12601,970353,-555555555,521989,16455,9906,2727,15929,4140,6366,1559,1779,956,330775,16515,83609,7569,38457,4851,45152,5383,Washington,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1057315,-555555555,888974,-555555555,754990,3008,61691,2295,2772,1027,35378,1623,197,212,8922,3087,25024,2925,1357,630,23667,2861,168341,-555555555,97815,8053,9058,2715,1569,807,686,619,686,864,50821,7033,7706,2142,4082,1528,3624,1435,Rhode Island,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7171646,-555555555,4905304,-555555555,3894250,2383,310388,6120,277800,4288,232105,5139,14177,1815,9960,2342,166624,8118,4760,1450,161864,8182,2266342,-555555555,1696255,22476,25952,4583,52799,8291,5768,1784,1484,713,363728,19192,120356,11211,45152,5270,75204,9327,Arizona,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6770010,-555555555,6397109,2097,4984848,3365,1123551,9707,15812,2282,118553,4288,4189,1752,15771,5705,134385,8226,3499,1120,130886,8068,372901,2097,250740,10104,14250,3513,3324,1940,493,481,1305,1183,85382,8758,17407,2697,7609,1867,9798,2108,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2911510,-555555555,2563067,1170,2201742,1082,163132,5245,21136,1997,81824,3764,2562,1990,1963,994,90708,6904,1503,586,89205,6885,348443,1168,245081,8211,8009,2463,5693,2056,620,498,367,235,71330,8048,17343,2380,7121,1656,10222,1945,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
