GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001EA,C08101_001MA,C08101_002MA,C08101_002EA,C08101_003MA,C08101_003EA,C08101_004MA,C08101_004EA,C08101_005MA,C08101_005EA,C08101_006MA,C08101_006EA,C08101_007MA,C08101_007EA,C08101_008MA,C08101_008EA,C08101_009MA,C08101_009EA,C08101_010MA,C08101_010EA,C08101_011MA,C08101_011EA,C08101_012EA,C08101_012MA,C08101_013MA,C08101_013EA,C08101_014MA,C08101_014EA,C08101_015MA,C08101_015EA,C08101_016MA,C08101_016EA,C08101_017MA,C08101_017EA,C08101_018MA,C08101_018EA,C08101_019MA,C08101_019EA,C08101_020MA,C08101_020EA,C08101_021MA,C08101_021EA,C08101_022MA,C08101_022EA,C08101_023EA,C08101_023MA,C08101_024MA,C08101_024EA,C08101_025MA,C08101_025EA,C08101_026MA,C08101_026EA,C08101_027MA,C08101_027EA,C08101_028MA,C08101_028EA,C08101_029MA,C08101_029EA,C08101_030MA,C08101_030EA,C08101_031MA,C08101_031EA,C08101_032MA,C08101_032EA,C08101_033MA,C08101_033EA,C08101_034EA,C08101_034MA,C08101_035MA,C08101_035EA,C08101_036MA,C08101_036EA,C08101_037MA,C08101_037EA,C08101_038MA,C08101_038EA,C08101_039MA,C08101_039EA,C08101_040MA,C08101_040EA,C08101_041MA,C08101_041EA,C08101_042MA,C08101_042EA,state
0400000US30,514776,6490,22686,2173,50539,2300,210586,4138,95731,2296,50990,2713,84244,3869,385558,6378,15544,1868,37667,2416,159378,4860,72108,2420,39784,2268,61077,2798,48660,4115,3370,939,5307,1337,21493,2357,9272,1755,3359,785,5859,1192,3876,1242,456,807,484,502,986,447,858,385,368,355,724,443,39107,3774,2604,674,5613,1270,15953,2685,5991,1070,3530,1068,5416,1119,37575,3236,712,314,1468,1028,12776,1979,7502,1228,3949,747,11168,1587,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,665930,6676,27520,2687,56764,2233,250891,3817,142244,2929,76193,3699,112318,4633,518327,7210,17646,2100,39906,2643,196693,4120,114312,2978,60440,3859,89330,4175,65824,4722,4653,973,7261,1522,27245,3030,12462,1753,7276,1393,6927,1469,3987,1311,792,877,508,416,1062,445,757,396,709,383,159,153,38156,2922,3586,867,7499,1712,14372,1610,5077,1109,2523,735,5099,1060,39636,2976,843,451,1590,741,11519,1650,9636,1561,5245,911,10803,1454,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4858875,25677,184548,8253,450884,7683,2091747,13741,1051617,11325,459629,10023,620450,12763,3918502,24535,127002,6704,350652,8505,1680374,14674,873268,11744,379499,9533,507707,11626,452538,15187,34459,3681,52222,4528,213642,9954,83533,4899,31309,3057,37373,3345,47231,4231,1806,675,5594,1457,24005,2944,6984,1639,4421,1089,4421,1211,147658,6713,16826,2619,29728,3460,56276,4067,19473,2586,8686,1502,16669,2300,292946,10535,4455,1277,12688,2563,117450,6150,68359,4563,35714,3295,54280,3471,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4891031,25597,170410,7159,472974,9970,2178117,17617,1064212,12138,448259,10878,557059,13491,3881953,27485,113182,6498,361440,9666,1727703,18510,861331,12900,363641,10290,454656,11316,460590,15521,33914,3876,56711,5001,219963,10120,86372,5807,31682,3887,31948,3347,98172,7872,3926,1147,11552,2253,47716,4830,17098,2664,8240,1398,9640,1847,161364,8763,15608,2140,29112,3529,64402,5190,24629,3084,14464,2205,13149,2118,288952,10096,3780,949,14159,2652,118333,7080,74782,5067,30232,3112,47666,3886,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,355403,4860,14507,1559,34085,2262,162921,3451,68148,2783,30906,2321,44836,3143,241624,5673,8504,1245,22724,2142,113888,4564,46418,2524,21714,2053,28376,2231,43608,3796,3375,917,4899,1395,21882,2919,7056,1059,2538,709,3858,1134,4382,1092,153,151,429,319,2420,840,441,274,297,265,642,476,47051,3140,2050,682,4699,1213,18212,1712,10047,1238,4251,872,7792,1442,18738,2140,425,255,1334,532,6519,1205,4186,1071,2106,692,4168,1178,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2068020,16785,74663,4682,194512,6721,902630,11307,431819,7747,200133,7088,264263,7249,1784690,15695,62624,4406,160050,6607,770584,11036,380717,8321,179265,6698,231450,6784,162698,7802,8177,1949,22615,3030,82738,5598,26079,2156,9755,1800,13334,1962,6983,1879,0,201,945,757,3169,1051,1311,612,771,456,787,501,42249,3942,3110,957,7084,1285,17546,3048,7001,1257,3371,992,4137,941,71400,5949,752,484,3818,912,28593,3792,16711,2302,6971,1436,14555,2006,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,324340,4911,13560,1599,31538,1774,118904,2792,64169,1955,35436,1941,60733,2933,244457,5454,7938,1208,20494,1842,92925,2914,49834,2247,26214,1865,47052,3003,29202,2495,2009,677,3155,826,11273,1480,5581,967,3323,797,3861,954,2776,701,408,233,382,359,997,481,426,280,373,194,190,135,23699,2161,2756,865,5964,1408,6637,1126,3160,770,2298,658,2884,738,24206,2226,449,292,1543,618,7072,1270,5168,826,3228,797,6746,1177,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1426768,11260,45734,3777,130363,3595,660746,7290,294336,5003,124959,5000,170630,4724,1116771,13502,28478,3079,96283,4212,523711,8765,234543,5593,100253,5229,133503,4106,149253,6376,8450,1388,16560,2305,71785,4181,29569,2606,10322,1560,12567,1677,41741,3950,1363,545,7439,1844,18077,2913,6953,1569,3365,951,4544,1135,59609,4662,6708,1367,7708,1624,25089,3165,9550,1621,4338,938,6216,1181,59394,4320,735,442,2373,1002,22084,3239,13721,1986,6681,1235,13800,1225,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,727427,9449,24254,2478,70832,4472,297535,6536,160250,4013,73591,3244,100965,4877,605626,11214,16987,1942,55808,3971,249120,6762,137513,3673,63031,3533,83167,4582,62368,5022,3767,995,7585,1505,28031,3479,11788,1778,4593,1193,6604,1332,6188,1315,563,375,765,504,3076,1003,761,407,546,417,477,315,28352,2908,2583,863,5080,1123,9758,1619,4171,1103,2831,946,3929,1059,24893,2651,354,246,1594,613,7550,1527,6017,1277,2590,801,6788,1538,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1777259,10475,79686,3544,182414,4861,777529,6768,336851,4377,168933,3953,231846,5933,1466424,12981,57567,3272,142912,4719,642639,8016,282261,4899,143403,3728,197642,5506,169332,6661,10708,1604,23219,2419,80557,4460,29907,2164,11650,1289,13291,1724,8202,1720,752,545,695,315,4110,1450,1267,579,556,283,822,409,59654,3437,7449,1107,9747,1613,22842,2405,8827,1372,4363,966,6426,1012,73647,4116,3210,872,5841,1424,27381,2694,14589,1808,8961,1158,13665,1505,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2956937,11949,140061,4110,296988,4955,1205653,8174,608812,5046,310702,6785,394721,7485,2415610,13007,96594,3666,225969,5303,990786,9275,512066,4965,263300,6255,326895,6949,222219,8322,21145,2266,25391,2603,101498,4724,39273,2755,16361,1708,18551,1718,44332,2851,2986,697,9291,1431,18025,2009,6562,1198,2527,698,4941,898,131895,5658,16461,1805,30389,2922,44088,3336,16497,1821,9788,1173,14672,1684,142881,4623,2875,708,5948,1022,51256,2971,34414,2408,18726,1681,29662,2350,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980796,13815,12062,1998,79514,4471,476570,8328,230209,5437,89607,4142,92834,4491,825434,13939,8956,1822,66921,4498,406192,9036,194045,6011,76703,3985,72617,4358,77865,5523,1149,621,6086,1466,38284,3753,18715,2668,6249,1491,7382,1267,17251,1982,297,335,1995,843,7272,1585,3071,857,1427,544,3189,818,37856,3169,1523,722,4159,1201,15002,2018,7908,1339,3259,927,6005,1124,22390,2472,137,161,353,319,9820,1752,6470,1344,1969,674,3641,968,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4221015,20721,152103,6479,394435,8854,1832256,11893,880179,8764,408595,8204,553447,10219,3235570,21649,97696,5179,280516,8433,1404996,14292,695102,10385,322272,7121,434988,9159,384725,11662,25738,3029,45512,3653,173316,7117,72106,4135,30982,2999,37071,2660,191112,7988,4474,1407,19351,2670,92321,5140,35630,3655,17707,2121,21629,2589,172830,7584,19646,2819,33595,3354,68710,5017,24892,2867,11152,1666,14835,1653,236778,8412,4549,1206,15461,2350,92913,6220,52449,3509,26482,2512,44924,3550,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,398691,5661,16753,1788,47943,3013,175857,3362,67573,1847,39883,2319,50682,2527,327555,6654,12009,1497,39875,3035,144595,4374,57679,2021,32927,2330,40470,2227,34811,3630,2297,740,4478,1156,18122,2438,4002,858,2524,738,3388,929,2939,1259,144,206,370,360,1484,933,553,434,166,235,222,231,18489,1951,2139,819,2511,686,6989,1396,2342,808,1840,599,2668,682,14897,1634,164,142,709,442,4667,1016,2997,683,2426,750,3934,759,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2303417,17552,93127,5647,221252,6344,989783,11690,474092,7512,227422,7186,297741,8697,1876078,20382,58107,4378,168088,6621,821071,13909,394646,8166,189961,6484,244205,7751,217339,10077,17328,2815,27643,3804,96078,6367,39270,3765,16670,2206,20350,2461,12747,2170,945,471,1792,554,3765,1155,1678,784,1982,855,2585,1084,82269,6323,14826,2294,18428,2466,26195,3362,10942,1892,5282,1119,6596,1064,114984,5700,1921,672,5301,1526,42674,3811,27556,3354,13527,2223,24005,2688,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1994598,13095,70321,3559,187430,5727,905425,7474,396447,6246,180736,5426,254239,6143,1431100,14954,40280,3226,123132,5201,639585,9997,298323,6420,136743,4160,193037,5203,189107,8938,12212,2226,21898,2905,93707,5747,35725,3630,12800,2144,12765,1731,84316,5656,5643,1649,12750,2364,42108,3994,13307,2098,5207,1141,5301,1076,141195,6770,10387,1564,24149,3147,65743,4823,19346,2262,9528,1572,12042,1559,148880,7803,1799,593,5501,1504,64282,5052,29746,3292,16458,2519,31094,2630,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
