GEO_ID,C05010_001E,C05010_001M,C05010_002E,C05010_002M,C05010_003E,C05010_003M,C05010_004E,C05010_004M,C05010_005E,C05010_005M,C05010_006E,C05010_006M,C05010_007E,C05010_007M,NAME,C05010_001MA,C05010_001EA,C05010_002EA,C05010_002MA,C05010_003EA,C05010_003MA,C05010_004EA,C05010_004MA,C05010_005MA,C05010_005EA,C05010_006MA,C05010_006EA,C05010_007EA,C05010_007MA,state
0400000US01,1006571,7582,450968,11644,405162,11333,45806,5013,555603,12453,518787,11756,36816,5211,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,108112,1631,30634,2927,28004,2751,2630,986,77478,3333,70799,3181,6679,1465,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,648875,4818,276034,10658,151393,10284,124641,8746,372841,10005,260334,10079,112507,7383,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,330957,4776,157622,8472,152837,7973,4785,2094,173335,8556,168450,8635,4885,1203,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,893669,4313,407917,8338,330586,6953,77331,5530,485752,8148,433373,7657,52379,4612,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1215369,4684,403170,10324,332075,10227,71095,6088,812199,9993,740510,8918,71689,5860,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,566492,3335,456060,7385,439019,7119,17041,2790,110432,6847,103644,6721,6788,1863,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1770747,7490,530276,15827,385979,13241,144297,9649,1240471,15033,956683,15486,283788,9866,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,168288,1582,47161,4230,40100,4139,7061,1005,121127,4388,113655,4162,7472,1879,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1035801,6019,469776,13016,402489,14713,67287,7090,566025,12744,512763,12790,53262,6280,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,830148,4328,297685,10858,198531,10417,99154,8106,532463,10755,425585,11530,106878,7128,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,125063,1991,40470,4560,34991,4665,5479,1691,84593,4358,80517,4308,4076,1531,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8576341,19340,3286959,35716,1440647,31764,1846312,29906,5289382,34572,3096500,31800,2192882,30253,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,655753,5600,333610,10105,317605,9640,16005,2650,322143,9951,309962,10060,12181,2498,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,710943,3286,211538,8671,135408,8594,76130,7210,499405,7816,374587,8167,124818,7545,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7025027,18284,3114711,34747,1731277,30438,1383434,35237,3910316,35855,2842172,36087,1068144,26394,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1273767,6390,356056,15194,228565,11581,127491,9938,917711,14648,665156,14238,252555,9168,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3995636,12627,1739155,27842,1073887,26876,665268,24602,2256481,29440,1556393,26370,700088,23257,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1312107,5042,344334,13907,199132,11858,145202,9915,967773,13826,689142,10531,278631,10008,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121029,1927,47875,4519,38386,5326,9489,3555,73154,4517,54588,5071,18566,3004,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,904548,3888,276413,10914,200151,10044,76262,6721,628135,11525,549216,11454,78919,7599,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3857145,10167,1453765,22795,822508,20554,631257,17502,2403380,21672,1591532,19581,811848,18845,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1882487,5812,536386,15774,262035,13193,274351,12955,1346101,16166,854362,14906,491739,15058,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2437303,7656,969252,18451,877196,17881,92056,7588,1468051,18153,1340782,18492,127269,8018,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1299993,6002,514361,13889,463880,13411,50481,5985,785632,14522,725392,13423,60240,5736,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2514494,8263,892268,21144,738543,19848,153725,10527,1622226,20307,1422266,19358,199960,8750,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2061286,6808,821736,17502,685771,16428,135965,8323,1239550,15727,1090509,15206,149041,7120,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,454133,3102,155934,6915,114225,6519,41709,4925,298199,6564,270135,6246,28064,2858,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,421530,4314,174182,7336,140843,7590,33339,4754,247348,8232,223725,7550,23623,3979,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,444743,4302,225898,8725,170610,9196,55288,6613,218845,9359,184325,8887,34520,3770,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,286982,2841,82351,7402,58364,6326,23987,3624,204631,7759,142461,7616,62170,4918,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,198584,3354,73756,5412,68182,5606,5574,1729,124828,4946,117548,4782,7280,1872,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1584824,6298,486799,15551,294267,12018,192532,12399,1098025,15985,825050,16823,272975,10842,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,194424,2529,66788,5547,41398,5108,25390,4083,127636,5919,101990,5487,25646,4009,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1551368,8348,677569,14401,418051,14650,259518,12476,873799,14182,686170,14508,187629,8918,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1405079,8297,638352,15421,535655,13718,102697,7742,766727,15629,694427,14886,72300,5789,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,671683,3516,246791,8339,185060,6802,61731,5524,424892,7776,379072,7939,45820,3944,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
