GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002MA,B14002_002EA,B14002_003MA,B14002_003EA,B14002_004MA,B14002_004EA,B14002_005MA,B14002_005EA,B14002_006MA,B14002_006EA,B14002_007EA,B14002_007MA,B14002_008MA,B14002_008EA,B14002_009MA,B14002_009EA,B14002_010MA,B14002_010EA,B14002_011MA,B14002_011EA,B14002_012MA,B14002_012EA,B14002_013MA,B14002_013EA,B14002_014MA,B14002_014EA,B14002_015MA,B14002_015EA,B14002_016MA,B14002_016EA,B14002_017MA,B14002_017EA,B14002_018EA,B14002_018MA,B14002_019MA,B14002_019EA,B14002_020MA,B14002_020EA,B14002_021MA,B14002_021EA,B14002_022MA,B14002_022EA,B14002_023MA,B14002_023EA,B14002_024MA,B14002_024EA,B14002_025MA,B14002_025EA,B14002_026MA,B14002_026EA,B14002_027MA,B14002_027EA,B14002_028MA,B14002_028EA,B14002_029EA,B14002_029MA,B14002_030MA,B14002_030EA,B14002_031MA,B14002_031EA,B14002_032MA,B14002_032EA,B14002_033MA,B14002_033EA,B14002_034MA,B14002_034EA,B14002_035MA,B14002_035EA,B14002_036MA,B14002_036EA,B14002_037MA,B14002_037EA,B14002_038MA,B14002_038EA,B14002_039MA,B14002_039EA,B14002_040EA,B14002_040MA,B14002_041MA,B14002_041EA,B14002_042MA,B14002_042EA,B14002_043MA,B14002_043EA,B14002_044MA,B14002_044EA,B14002_045MA,B14002_045EA,B14002_046MA,B14002_046EA,B14002_047MA,B14002_047EA,B14002_048MA,B14002_048EA,B14002_049MA,B14002_049EA,state
0400000US30,1028186,2056,518056,2940,121257,3618,8650,1143,5320,967,3330,896,7255,1360,6690,1289,565,264,25947,2147,23503,2212,2444,892,27212,2070,24064,2092,3148,831,24602,1699,23052,1612,1550,546,23245,2197,21755,2259,1490,509,4346,1038,3486,949,860,403,396799,3811,510130,2779,117482,2879,7564,1270,4576,1002,2988,775,5623,1271,4679,1251,944,460,23096,1954,20516,1860,2580,647,26787,1932,24188,1806,2599,825,23733,1452,22289,1485,1444,583,24094,2266,21226,2151,2868,802,6585,1263,4900,1125,1685,620,392648,3380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1298513,1782,634540,2363,133679,3782,7866,1531,4671,997,3195,1009,6185,1217,5436,1045,749,526,26809,2045,24110,2058,2699,635,30023,2040,26429,2008,3594,909,30315,1663,26554,1620,3761,884,28033,2642,18831,2310,9202,2176,4448,1005,3305,886,1143,560,500861,3752,663973,2311,136746,2964,8819,1505,5160,1223,3659,1089,5061,1085,4715,1090,346,252,25316,1912,22256,1886,3060,841,29380,2053,26260,2000,3120,788,27793,1730,24220,1874,3573,921,31123,2257,23165,2113,7958,1264,9254,1371,4981,1167,4273,893,527227,3540,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10033314,6297,4875420,7262,1244625,15428,77095,4220,43818,3685,33277,3257,66809,4849,59837,4280,6972,1262,246945,8166,220618,8480,26327,2927,279352,8104,245973,7649,33379,3134,280199,7551,254935,7995,25264,2711,244324,9221,196861,8432,47463,4689,49901,4442,33532,3574,16369,2458,3630795,13700,5157894,7312,1275415,11540,67388,4677,34435,3624,32953,3417,60732,4355,53807,3910,6925,1557,245115,7191,216506,6710,28609,3220,254871,8486,223097,7935,31774,3181,259128,6331,233002,6155,26126,2902,310459,8975,254914,8454,55545,3665,77722,5670,50899,4955,26823,2385,3882479,11488,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10155794,8507,4933271,9180,1358193,12841,88465,6013,57141,4957,31324,3204,71121,4446,63879,4380,7242,1463,291770,8364,266431,8021,25339,3053,300510,8456,268726,8222,31784,3504,311972,7529,282810,7192,29162,3273,240066,8381,198993,8631,41073,4079,54289,4310,34140,3096,20149,2928,3575078,12949,5222523,7498,1418085,13664,83842,6536,52921,4833,30921,3497,60712,4506,54474,4267,6238,1245,276215,8516,251804,7588,24411,3361,285473,7512,253970,7666,31503,3025,294243,7742,263926,7536,30317,3059,332719,9993,271323,9295,61396,6134,84881,5534,51171,4746,33710,3882,3804438,13034,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708414,1572,368182,1851,92794,2929,6788,1212,4009,843,2779,981,4555,909,4121,865,434,329,21084,1842,18958,1799,2126,808,20775,1957,19071,1966,1704,692,19393,1312,18054,1344,1339,415,16705,2438,13932,2267,2773,1017,3494,1079,2699,1036,795,329,275388,3264,340232,1989,92787,2988,5694,1019,3643,858,2051,538,5529,1189,5248,1185,281,185,19848,1593,17921,1561,1927,607,19439,1619,17503,1671,1936,603,18936,1094,16841,1194,2095,669,18416,2188,14823,1998,3593,941,4925,1107,3720,973,1205,512,247445,3068,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4719009,4771,2281997,5780,581105,9644,32587,3213,19765,2710,12822,1961,33196,3562,28756,3456,4440,1195,129419,5432,117956,5383,11463,1664,126112,5742,110405,5603,15707,2258,131531,4505,115881,4481,15650,2093,108117,6242,94253,5707,13864,2516,20143,2602,15203,2229,4940,1211,1700892,8342,2437012,6048,593676,8585,30884,2757,18954,2712,11930,1740,27562,2784,24277,2623,3285,990,115281,5367,102825,5035,12456,2059,121864,6521,108375,6256,13489,2109,124742,4768,109476,4164,15266,2177,136908,5754,114181,5798,22727,2561,36435,3666,28796,3669,7639,1739,1843336,7965,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,609159,1119,299168,1632,69281,2126,5302,973,3140,841,2162,579,3003,803,2744,782,259,211,12073,1448,11277,1444,796,255,13995,1324,12116,1216,1879,509,14355,1394,13041,1384,1314,430,18192,1494,11664,1417,6528,1058,2361,703,1038,495,1323,507,229887,2594,309991,1431,72165,2156,5237,955,3078,783,2159,698,2398,847,1929,716,469,326,12315,1371,11599,1398,716,282,13006,1624,11945,1586,1061,336,12926,1084,11049,1061,1877,562,19703,1682,12512,1668,7191,1176,6580,1186,2559,811,4021,959,237826,2248,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2928345,3540,1467381,3292,349935,5069,19070,1999,12494,1811,6576,1407,17051,1917,14469,1876,2582,783,79494,3397,74507,3385,4987,1173,80235,3797,75499,3996,4736,1343,85647,3168,80482,3181,5165,1189,56431,2715,48361,2739,8070,1310,12007,1794,7531,1323,4476,1062,1117446,5086,1460964,2916,351367,5706,17766,2365,10543,1914,7223,1401,16245,2002,14937,1923,1308,547,73468,3352,67829,3392,5639,1333,78036,3251,71826,3542,6210,1454,75101,3144,71306,3375,3795,1055,73208,4101,59187,3637,14021,2256,17543,1982,10836,1431,6707,1274,1109597,6012,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1750095,2815,867366,3147,184590,3857,12395,1699,10068,1600,2327,712,9226,1841,8571,1719,655,416,39760,2788,35391,2607,4369,1115,41069,2546,38577,2502,2492,864,43570,2202,40863,2087,2707,736,32302,2155,28304,2017,3998,879,6268,1247,5334,1146,934,486,682776,3166,882729,2826,192382,4754,7449,1346,5807,1278,1642,474,9135,1338,8110,1326,1025,570,38221,2584,34262,2590,3959,1152,40900,3382,38395,3328,2505,622,41870,2463,39062,2672,2808,805,43438,3525,37804,3186,5634,1331,11369,1862,8701,1594,2668,817,690347,4644,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3793895,3498,1872160,4236,497711,6524,31540,2255,24564,2073,6976,1235,29602,2154,26992,2218,2610,724,108719,3717,98312,3680,10407,1550,111558,3851,102069,3961,9489,1164,109363,2956,99594,2933,9769,1275,88338,3985,73999,3797,14339,2208,18591,2163,15563,2142,3028,682,1374449,6999,1921735,4046,505905,5678,31835,2475,24183,2267,7652,1245,25259,2155,22380,1891,2879,750,106850,3633,97492,3710,9358,1331,107370,3520,97269,3217,10101,1352,102649,2989,92104,2961,10545,1622,106288,4373,88671,3970,17617,2281,25654,2854,20863,2650,4791,1029,1415830,4874,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5620459,4276,2792137,4805,690976,6865,39525,2606,27953,2493,11572,1298,36247,2335,30623,2168,5624,898,146508,3690,125191,3831,21317,2046,150147,4407,128622,4006,21525,2030,149373,3118,134150,3370,15223,1634,142294,5265,121469,5324,20825,2209,26882,2178,17791,2054,9091,1225,2101161,6129,2828322,4203,700282,6603,38584,2688,26854,2350,11730,1671,36532,2489,30431,2385,6101,1174,127997,3452,107000,3551,20997,2062,149129,4046,127708,4222,21421,1974,146181,2907,130511,2846,15670,1679,166464,4965,136667,5319,29797,2010,35395,2939,21733,1999,13662,1653,2128040,6912,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3122920,2862,1483102,3216,364196,6639,17284,1975,11786,1761,5498,1303,14726,2112,11442,2050,3284,957,74425,4091,55472,3055,18953,2541,75273,3767,59471,3790,15802,2194,77229,3744,60916,3868,16313,1937,92293,5624,41308,3985,50985,4542,12966,2404,4871,1469,8095,1826,1118906,6520,1639818,3134,378651,6757,18644,2350,13566,2173,5078,1336,12663,1814,9255,1550,3408,969,68028,3255,50380,3306,17648,2844,71588,3745,53973,3554,17615,2126,76222,3799,57071,3912,19151,2439,110847,4988,46874,3587,63973,4368,20659,2591,6430,1483,14229,2156,1261167,5924,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
