GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001EA,B08524_001MA,B08524_002EA,B08524_002MA,B08524_003EA,B08524_003MA,B08524_004EA,B08524_004MA,B08524_005EA,B08524_005MA,B08524_006EA,B08524_006MA,B08524_007EA,B08524_007MA,B08524_008EA,B08524_008MA,B08524_009EA,B08524_009MA,B08524_010MA,B08524_010EA,B08524_011MA,B08524_011EA,B08524_012MA,B08524_012EA,B08524_013EA,B08524_013MA,B08524_014EA,B08524_014MA,B08524_015EA,B08524_015MA,B08524_016MA,B08524_016EA,B08524_017EA,B08524_017MA,B08524_018EA,B08524_018MA,B08524_019EA,B08524_019MA,B08524_020MA,B08524_020EA,B08524_021MA,B08524_021EA,B08524_022MA,B08524_022EA,B08524_023EA,B08524_023MA,B08524_024EA,B08524_024MA,B08524_025EA,B08524_025MA,B08524_026EA,B08524_026MA,B08524_027MA,B08524_027EA,B08524_028EA,B08524_028MA,B08524_029EA,B08524_029MA,B08524_030MA,B08524_030EA,B08524_031MA,B08524_031EA,B08524_032MA,B08524_032EA,B08524_033MA,B08524_033EA,B08524_034MA,B08524_034EA,B08524_035EA,B08524_035MA,B08524_036EA,B08524_036MA,B08524_037EA,B08524_037MA,B08524_038MA,B08524_038EA,B08524_039EA,B08524_039MA,B08524_040EA,B08524_040MA,B08524_041EA,B08524_041MA,B08524_042EA,B08524_042MA,B08524_043MA,B08524_043EA,B08524_044MA,B08524_044EA,B08524_045EA,B08524_045MA,B08524_046EA,B08524_046MA,B08524_047EA,B08524_047MA,B08524_048EA,B08524_048MA,B08524_049MA,B08524_049EA,state
0400000US51,4138905,24620,1765569,21647,676117,14567,810910,14160,359292,9608,473344,12551,53673,3801,3243522,22559,1404893,18559,500101,12065,650010,12389,277325,9145,376509,10904,34684,2819,365070,11298,119879,6466,74877,5531,64612,4168,50564,4183,51148,4755,3990,1102,123941,7145,51751,3818,29000,3646,21019,2661,5493,1680,14264,2822,2414,794,94582,5024,29830,2966,24015,2831,19865,2433,7359,1458,8934,1995,4579,1536,75012,5052,22134,2372,20953,3055,11083,2062,7794,1983,11401,2340,1647,782,236778,8412,137082,6159,27171,2834,44321,3566,10757,1869,11088,2178,6359,1859,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,426892,6242,158654,5584,74458,3995,80250,4539,54181,3202,56715,3807,2634,760,351035,6873,130879,5803,58331,3835,67833,4170,45906,3181,45932,3232,2154,628,38127,3657,12627,2077,7262,1524,6453,1366,5364,1053,6133,1346,288,299,3319,1290,481,380,836,616,732,457,234,243,844,598,192,336,13795,1641,4620,907,3457,842,2084,718,1203,360,2431,864,0,198,5719,1102,1514,438,2140,909,845,416,395,221,825,397,0,198,14897,1634,8533,1273,2432,616,2303,645,1079,441,550,373,0,198,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2272985,16798,777846,14584,411608,13394,496250,13156,214552,8180,355350,10886,17379,2409,1846123,19874,649193,13755,322407,12997,408106,11873,165116,6637,295430,9651,5871,1725,218231,10000,52275,4091,51552,4335,39792,3954,34440,4115,39863,3884,309,268,11595,1987,1980,884,3642,1232,2741,806,1083,562,1669,792,480,338,47633,4242,9348,1691,11285,1849,7686,1972,4651,1482,5501,1320,9162,1452,34419,4340,6427,1258,9087,1709,7999,2291,3355,1169,7213,2078,338,386,114984,5700,58623,3910,13635,2398,29926,3010,5907,1930,5674,1273,1219,1043,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2035906,13706,803546,13306,363481,10077,418727,10013,190367,7334,258821,8764,964,481,1466681,14237,570008,11523,248737,8413,306456,8218,144687,6770,195882,7258,911,466,192881,8936,61382,4356,39462,3708,33994,3076,28464,3505,29557,3971,22,46,86883,5524,33621,2850,19742,2738,21925,3121,2580,1018,9015,1962,0,198,77532,4837,28206,2961,22357,2686,15367,2567,4030,1178,7554,1472,18,55,63049,4418,27001,2402,12537,2343,9312,1431,5295,1961,8904,1663,0,198,148880,7803,83328,6305,20646,2356,31673,2837,5311,1311,7909,1868,13,49,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,292608,5728,102053,4627,53306,3908,55330,3530,44447,3383,36274,3582,1198,563,221645,5971,76120,3737,38823,3214,43965,3128,32902,3306,28964,3242,871,458,31396,3451,8684,1528,5291,1371,4972,1480,8057,1582,4065,1379,327,364,3771,1412,693,433,811,548,815,589,615,443,837,646,0,198,12290,2182,5179,1581,2944,1031,2408,1095,693,409,1066,555,0,198,5814,1239,2439,911,1703,663,356,285,770,498,546,359,0,198,17692,2406,8938,1730,3734,1358,2814,815,1410,644,796,452,0,198,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530965,35228,7236547,42055,3407965,30860,3871492,29478,1678669,22017,2270392,25595,65900,5068,13689395,41517,5310793,35142,2413906,27373,2913028,26690,1247174,18393,1768497,21010,35997,3902,1854518,24354,587701,12711,378745,11028,355190,9518,270812,10804,256876,8928,5194,1299,911931,16860,395204,10502,207301,9242,182249,7277,35358,3668,89939,4984,1880,841,486629,13862,175811,6667,121153,7102,107391,5575,26140,3335,41494,3984,14640,2698,476537,13755,187064,8062,97268,5527,78404,4822,46998,4959,63650,4639,3153,1076,1111955,18685,579974,12062,189592,7108,235230,10501,52187,5546,49936,4657,5036,1330,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1162930,13805,376155,10269,219221,8665,241877,8678,110764,6270,208832,8166,6081,1565,993238,14073,326975,9814,179921,7604,211807,8016,92811,6002,178429,7542,3295,1176,103848,6578,28681,2843,24865,3295,17563,2961,10823,1862,21865,3226,51,82,3065,996,722,452,768,504,555,485,48,85,972,501,0,198,17135,2418,4981,1066,3494,1169,2775,896,1780,1093,1370,756,2735,818,13547,2196,2236,694,4082,1148,1688,759,1388,701,4153,1419,0,198,32097,3245,12560,1988,6091,1628,7489,1185,3914,1156,2043,844,0,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1747322,13891,748308,14429,311824,8758,370077,9655,125792,5900,186459,7946,4862,863,1383478,13842,608614,13045,231364,7661,290610,8977,102942,6016,148168,6645,1780,668,145932,7899,45574,3377,36051,4239,28447,3207,14906,2473,20877,2642,77,143,48477,3833,15847,2080,13644,2200,10889,1911,1649,936,6448,1761,0,198,47082,3631,16182,2049,12121,1959,11349,1914,1474,679,4591,1225,1365,503,20834,2648,5753,1137,7291,1757,3809,1132,931,640,2866,985,184,236,101519,5670,56338,4322,11353,1970,24973,2730,3890,1347,3509,985,1456,400,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13340657,36188,4856414,40522,2312350,31408,2911325,31857,1465926,26870,1752642,24235,42000,3750,10773938,42344,3954257,37786,1807144,25348,2369075,28896,1156663,22580,1461523,21164,25276,3076,1297458,24454,359134,11508,269925,11633,260171,10263,216976,9885,187657,9115,3595,1138,174598,10154,59163,4958,46849,4801,37648,3286,10918,2370,19908,3139,112,184,195073,8018,57626,4356,53939,3805,41688,3973,13697,2348,18228,2283,9895,1418,206432,9336,53709,4459,50965,5101,36367,3473,29345,4099,35490,3410,556,331,693158,15621,372525,10711,83528,6296,166376,7884,38327,4318,29836,3353,2566,1069,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2796940,21192,1271003,19133,472706,11144,561489,13579,217103,7635,258443,9735,16196,2588,2138455,20691,1005283,16676,332024,9487,425683,11462,167375,6385,197528,7821,10562,2097,251726,9574,85596,4665,53449,4668,50980,4380,34589,3981,26523,3118,589,320,136363,7189,45633,4100,39467,3742,29036,3031,5016,1352,17187,2822,24,44,63983,4270,24542,2347,16366,2248,14571,1914,1838,706,5043,1314,1623,740,47430,4528,14863,2207,13162,2555,8874,1777,4232,1363,6040,1752,259,212,158983,6713,95086,5103,18238,2181,32345,2707,4053,1005,6122,1410,3139,1459,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9557333,39850,3367408,35028,1906497,29518,2331046,23848,917801,18635,1011026,18536,23555,2453,7564605,41234,2692822,31974,1480219,26364,1863678,23814,699023,16046,812373,17308,16490,2140,896497,21048,259673,10140,206327,11013,189088,8993,135542,8544,104140,6656,1727,630,154484,9054,28708,3366,60569,5570,33900,4167,9980,2580,21263,3566,64,108,129788,8286,29264,3685,37139,4164,33202,4204,14189,3105,14350,2480,1644,696,215263,10242,49761,3817,64262,6321,43283,4491,25993,3389,31633,3487,331,240,596696,16207,307180,10107,57981,4958,167895,7842,33074,4019,27267,3742,3299,744,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3639332,20601,1727844,18418,625262,15433,701620,13802,239908,8569,342605,9997,2093,623,2550770,22425,1187199,18032,417593,12295,501081,11695,185700,7559,257765,9022,1432,544,272570,9448,97085,5013,63807,4366,47522,3501,29439,2920,34671,3219,46,83,366819,10991,210908,6408,65445,6200,61955,4480,7949,2047,20424,2911,138,138,182106,6410,84365,4086,41786,4350,37100,3441,4349,1128,14198,2195,308,226,78519,5017,37482,3160,14766,2423,12884,1706,4647,1270,8740,1566,0,198,188548,6765,110805,4196,21865,2900,41078,3634,7824,1979,6807,1254,169,163,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,844563,13780,527996,10504,123412,6819,115078,5893,43658,3917,30630,3096,3789,841,357987,9522,202273,6906,62451,4149,46294,3659,25535,2909,19035,2403,2399,741,71040,4835,38372,3210,11807,2322,9075,1475,8308,1680,3152,891,326,213,306353,7962,208031,7065,39051,3630,44473,3547,8314,1871,5859,1453,625,329,51000,3584,37313,3219,4969,1240,7505,1199,432,331,542,286,239,137,34984,2519,24815,2401,3596,1055,4692,1181,658,395,1023,472,200,199,23199,2792,17192,2247,1538,584,3039,1364,411,322,1019,654,0,198,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1515772,10480,588015,9931,229221,7356,363277,10187,136768,6630,196626,7361,1865,695,1148551,11052,451663,8777,166670,6518,276076,8301,99717,5214,153295,6483,1130,594,168765,8329,49738,4179,28408,3389,37107,3805,26268,3163,27075,3137,169,143,33270,3295,12857,1606,6861,1570,8004,1714,1724,764,3824,1245,0,198,35998,3334,12098,1670,10766,1649,8270,1624,1658,841,2668,749,538,347,24909,2950,9101,1531,4006,1064,5407,1495,1838,682,4557,1246,0,198,104279,4526,52558,3579,12510,2290,28413,2327,5563,1694,5207,1541,28,47,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9759279,30468,4162718,27420,1913955,24442,2018764,21754,683200,12995,969170,15073,11472,1632,5021750,35177,2055872,20705,880822,16164,1057125,15602,411518,10210,608972,12356,7441,1428,602826,14058,211128,8382,131596,6849,119055,6274,64997,4874,75180,4413,870,650,2950885,29960,1345890,17841,657360,16552,596930,13684,157298,6604,193135,9866,272,233,556487,13153,235695,7241,133454,7188,124151,6621,19106,2493,42909,3838,1172,452,206255,8461,86609,4587,44360,4376,36010,3642,11034,1829,28073,2844,169,195,421076,11063,227524,7297,66363,4681,85493,4685,19247,2358,20901,2719,1548,468,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4023190,24067,1660608,20689,664809,14407,903559,16788,289326,10079,500476,12067,4412,1021,3067512,22312,1322644,16559,465272,12362,696915,14622,218549,8231,360855,10273,3277,885,346669,11629,98168,5195,71634,5197,70208,5123,40480,3842,65928,5020,251,217,203000,8499,65657,4046,50972,4645,42653,4369,11765,2178,31863,3485,90,157,112453,6435,31977,2996,34957,4009,26279,3046,3718,1004,14743,2709,779,366,88386,6660,19706,2549,23126,3406,17662,2969,8851,2207,19041,3402,0,198,205170,8390,122456,6832,18848,2892,49842,3545,5963,1323,8046,1471,15,26,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5540196,23177,2082558,23671,934003,15757,1183506,15989,411712,9470,924688,13026,3729,888,4569380,24483,1755264,20922,725466,13460,978184,13960,343299,8741,764027,14152,3140,761,451363,14234,124378,6396,97503,5759,84894,5798,45875,3788,98171,6401,542,407,87867,5606,22096,2654,29487,2919,17845,2239,2265,762,16174,2292,0,198,121755,7109,34190,3031,37592,3241,29606,3115,5058,1164,15262,2017,47,78,66517,4629,17019,2233,16575,2211,9905,1658,5801,1377,17217,1898,0,198,243314,7111,129611,5163,27380,3045,63072,4344,9414,1495,13837,1925,0,198,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2934860,16889,1123404,15233,494506,11301,642252,12272,251859,7973,417690,9117,5149,1639,2415704,17561,938897,14281,393284,11303,533033,12265,207970,6924,339264,8164,3256,1225,247660,8413,78440,5253,47762,3711,49031,3442,26544,2613,45758,3659,125,131,39842,3890,8508,1535,14836,2679,7395,1388,1160,589,7920,1954,23,36,57915,3858,17546,2201,15419,2458,10389,1679,5737,1386,7212,1633,1612,927,35397,3579,9810,1680,7700,1679,6514,1688,2711,957,8529,1509,133,170,138342,5340,70203,3588,15505,2165,35890,2859,7737,1596,9007,1592,0,198,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6088412,21942,2370339,20885,1046510,16558,1289504,16850,488309,9844,890986,14762,2764,791,4589431,23966,1795907,18729,739739,16449,972887,15676,381925,8612,697286,12628,1687,487,513877,11838,148421,6882,109648,6679,98080,5166,57994,3876,99608,5535,126,106,360202,10649,147380,6571,83045,6218,82082,5721,11371,2827,36313,4501,11,18,215880,8238,77455,4176,55276,3887,48714,3892,11320,1852,22469,2295,646,560,93700,5725,28481,2692,21242,2600,14417,1781,12079,1912,17481,2069,0,198,315322,8926,172695,5540,37560,3365,73324,4041,13620,1786,17829,2282,294,339,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4581345,18254,1677251,15981,816914,13580,960562,12786,358059,9038,766930,13225,1629,546,3754947,20156,1403640,14285,631212,12013,794324,12002,290522,8166,633995,12118,1254,501,408991,10941,117249,5268,86858,5209,75040,4533,45712,3650,84012,4803,120,111,62459,4370,14214,1848,20116,2306,13388,1937,2118,716,12623,2348,0,198,103856,4937,29930,2851,34547,3463,22142,2021,4617,1149,12611,1691,9,19,61437,4472,15409,1562,16348,2012,10351,1787,5457,1202,13741,1926,131,149,189655,6517,96809,4136,27833,2976,45317,3043,9633,1743,9948,1318,115,157,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1006300,8731,385278,7538,163011,6359,209695,6844,100850,4560,144948,5534,2518,584,826379,9242,319580,7933,128119,5470,176113,6017,83813,4221,116586,5142,2168,534,87572,4774,28433,2521,16271,2003,13866,1709,10536,1548,18174,2278,292,256,5503,1271,1622,542,1299,745,1296,577,162,146,1124,508,0,198,24601,2103,8115,1153,6506,1207,5617,1208,1866,639,2497,770,0,198,11980,1573,2836,701,2523,810,1677,591,1343,570,3570,1013,31,65,50265,3065,24692,2241,8293,1347,11126,1366,3130,687,2997,744,27,46,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,777032,9849,278511,8333,130359,6785,173113,6914,96134,6144,97702,6317,1213,474,620087,9768,215435,7235,103831,6478,142830,6745,76629,4869,80321,5985,1041,441,69229,5851,22518,2321,13010,2159,11691,2026,12365,2320,9473,1576,172,176,5949,1114,2588,731,1015,536,1023,541,520,315,803,402,0,198,19824,2595,7366,1651,4194,845,4325,1179,2143,853,1796,660,0,198,12602,1743,4558,1034,2568,764,1845,679,1514,927,2117,693,0,198,49341,3993,26046,2974,5741,1263,11399,1753,2963,808,3192,991,0,198,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,869347,9777,312157,9218,174045,6620,193370,7641,103656,6389,82587,5298,3532,986,688169,11727,244892,7863,133034,5474,159518,7370,80740,5425,67260,4837,2725,847,97886,6477,33452,3041,20349,3089,19786,2785,14897,2526,9006,1606,396,275,9404,2329,2440,877,3194,1566,2069,872,805,533,896,470,0,198,15669,2231,4894,964,5001,1369,3128,966,899,418,1393,508,354,321,13596,1997,6049,1455,2297,699,1921,807,1779,835,1493,580,57,110,44623,3803,20430,1993,10170,2173,6948,1156,4536,1558,2539,783,0,198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707007,7495,234932,7333,165775,6759,147368,4569,62653,3446,71827,4299,24452,2295,476008,8631,157015,6420,104451,5601,95964,4047,49556,3451,51597,3471,17425,2191,104435,6137,37529,3368,26291,2768,22005,2440,7340,1364,9064,2045,2206,721,40300,3645,7769,1416,16077,2579,11201,1606,804,343,4320,1126,129,199,25736,2855,8135,1339,6425,1535,4517,1003,933,439,1950,805,3776,1100,22595,2605,6030,1485,6975,1441,4367,1079,1974,912,2968,778,281,216,37933,3530,18454,2467,5556,1456,9314,1478,2046,831,1928,826,635,473,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453580,6464,159272,4831,84902,4437,97676,4702,46063,2985,64686,3973,981,475,368040,6967,127883,4727,65154,3934,83439,4508,37678,2904,52999,3762,887,464,39803,3854,10631,1494,11509,2564,8359,1335,4374,1212,4836,1123,94,139,1133,611,315,258,43,43,342,302,68,125,365,326,0,198,12709,1752,5105,908,2745,740,2095,583,1379,440,1385,611,0,198,4298,1024,1007,434,1306,612,302,162,470,292,1213,490,0,198,27597,2410,14331,1603,4145,875,3139,743,2094,610,3888,1007,0,198,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
