GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001MA,C24020_001EA,C24020_002MA,C24020_002EA,C24020_003EA,C24020_003MA,C24020_004EA,C24020_004MA,C24020_005EA,C24020_005MA,C24020_006EA,C24020_006MA,C24020_007MA,C24020_007EA,C24020_008MA,C24020_008EA,C24020_009MA,C24020_009EA,C24020_010MA,C24020_010EA,C24020_011MA,C24020_011EA,C24020_012MA,C24020_012EA,C24020_013MA,C24020_013EA,C24020_014MA,C24020_014EA,C24020_015MA,C24020_015EA,C24020_016MA,C24020_016EA,C24020_017EA,C24020_017MA,C24020_018MA,C24020_018EA,C24020_019MA,C24020_019EA,C24020_020MA,C24020_020EA,C24020_021MA,C24020_021EA,C24020_022MA,C24020_022EA,C24020_023MA,C24020_023EA,C24020_024MA,C24020_024EA,C24020_025MA,C24020_025EA,C24020_026MA,C24020_026EA,C24020_027MA,C24020_027EA,C24020_028MA,C24020_028EA,C24020_029MA,C24020_029EA,C24020_030MA,C24020_030EA,C24020_031MA,C24020_031EA,C24020_032MA,C24020_032EA,C24020_033MA,C24020_033EA,C24020_034MA,C24020_034EA,C24020_035MA,C24020_035EA,C24020_036MA,C24020_036EA,C24020_037MA,C24020_037EA,C24020_038MA,C24020_038EA,C24020_039EA,C24020_039MA,C24020_040MA,C24020_040EA,C24020_041MA,C24020_041EA,C24020_042MA,C24020_042EA,C24020_043MA,C24020_043EA,C24020_044MA,C24020_044EA,C24020_045MA,C24020_045EA,C24020_046MA,C24020_046EA,C24020_047MA,C24020_047EA,C24020_048MA,C24020_048EA,C24020_049MA,C24020_049EA,C24020_050EA,C24020_050MA,C24020_051MA,C24020_051EA,C24020_052MA,C24020_052EA,C24020_053MA,C24020_053EA,C24020_054MA,C24020_054EA,C24020_055MA,C24020_055EA,C24020_056MA,C24020_056EA,C24020_057MA,C24020_057EA,C24020_058MA,C24020_058EA,C24020_059MA,C24020_059EA,C24020_060MA,C24020_060EA,C24020_061EA,C24020_061MA,C24020_062MA,C24020_062EA,C24020_063MA,C24020_063EA,C24020_064MA,C24020_064EA,C24020_065MA,C24020_065EA,C24020_066MA,C24020_066EA,C24020_067MA,C24020_067EA,C24020_068MA,C24020_068EA,C24020_069MA,C24020_069EA,C24020_070MA,C24020_070EA,C24020_071MA,C24020_071EA,C24020_072EA,C24020_072MA,C24020_073MA,C24020_073EA,state
0400000US30,345944,6562,196933,4900,70968,4158,38493,2977,31934,2674,6559,1279,13340,1755,6556,1255,4561,1042,2223,741,12258,1580,2701,908,2707,779,4690,1058,2160,652,6877,1304,4783,1063,2094,766,23351,2495,955,477,6951,1392,2898,886,4053,1086,7664,1637,6727,1209,1054,551,27923,2382,20962,2210,6961,1268,43332,3256,5145,1271,21982,2421,16205,1818,31359,2625,12977,1605,12278,2033,6104,1280,149011,4465,69232,4065,28860,2572,19167,2309,9693,1282,5636,1089,2287,842,729,429,2620,673,18501,2040,4490,1133,1834,656,10076,1253,2101,768,16235,1871,12045,1749,4190,970,27260,2742,8539,1650,2649,976,1087,530,1562,804,6701,1241,4312,989,5059,1225,45176,3238,15686,2057,29490,2498,1719,660,744,354,375,268,600,435,5624,1123,3424,980,1141,458,1059,431,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,461655,7448,253662,5280,87316,3794,42030,2996,30737,2370,11293,1695,19575,1784,8050,1233,8106,1309,3419,892,17294,1880,2861,702,1935,569,8564,1537,3934,850,8417,1426,6924,1156,1493,532,28729,2500,2955,861,7437,1167,3235,831,4202,1076,7483,1473,9339,1704,1515,628,36227,2962,22794,2380,13433,1793,50191,2823,5177,1048,25865,2310,19149,1881,51199,3393,23513,2074,16957,2192,10729,1595,207993,5493,101924,4495,39903,2735,25639,2367,14264,1763,8582,1414,4479,1047,1251,453,2852,765,30701,2519,6929,1285,2600,637,18369,1891,2803,776,22738,2419,15268,1816,7470,1581,31700,2664,12636,1661,1492,597,898,508,594,383,6450,1312,5221,1332,5901,1431,62529,4124,18409,2692,44120,3203,2052,688,705,384,485,292,862,475,9788,1376,6493,1284,1116,420,2179,740,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,3480261,23892,1936367,15622,707927,11769,359946,8425,259676,8227,100270,4570,181508,7134,103337,5128,60176,4265,17995,2034,111405,5584,25284,2623,14182,1860,44575,3924,27364,2810,55068,4040,36256,3491,18812,2272,225205,8588,10413,2053,60669,4468,26141,2842,34528,3312,57247,4665,81037,6579,15839,2379,278247,8374,179724,6289,98523,5300,328007,9779,18306,3158,174452,7075,135249,5918,396981,9805,188512,7667,117349,5720,91120,4946,1543894,15403,758353,13530,292829,8643,176454,7544,116375,6395,67597,4378,35451,3274,12037,2065,20109,2507,224164,7945,47529,3910,22278,2780,130229,6232,24128,2789,173763,7314,109249,5294,64514,5267,241153,8831,78864,4775,17612,2079,9685,1754,7927,1240,64630,4688,34647,3837,45400,4132,391044,10382,137012,6999,254032,7924,15064,2290,3563,923,5919,1514,5582,1101,138280,7336,90968,4819,16249,3065,31063,3218,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3637769,22761,2017780,13787,732677,12674,377105,10734,277363,9658,99742,5281,173250,7106,104316,5179,54208,4744,14726,2309,129478,6106,24041,2945,21402,2302,54313,4799,29722,2924,52844,3950,34485,2741,18359,3324,232564,9600,11216,2418,63698,4461,29223,3337,34475,3552,56033,3903,85613,5418,16004,3148,299922,9784,194593,7859,105329,6266,338475,10957,13561,2358,191225,9593,133689,6809,414142,12057,172032,7863,137423,6823,104687,6555,1619989,17173,777135,16599,300977,11223,176402,8578,124575,6098,68501,5109,44393,4038,9396,1730,14712,2119,242136,9561,39531,3954,22528,2672,157555,8125,22522,3019,165521,7718,110009,6410,55512,4482,235760,8897,63405,5496,23044,3143,9047,1931,13997,2309,63370,4595,39390,3983,46551,4328,442191,10288,140263,6686,301928,9479,17720,3009,3618,1297,7056,1704,7046,1930,147183,7375,84068,6164,22729,3158,40386,4965,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,230905,5858,127718,4220,45971,3170,20634,2271,15774,2119,4860,1070,10894,1374,3765,811,4350,918,2779,923,9757,1627,2472,685,1441,674,3685,985,2159,676,4686,1221,2945,910,1741,652,16519,1893,1786,951,5083,1141,2191,685,2892,889,5080,1285,3673,944,897,458,18111,2285,10181,1807,7930,1346,26480,2775,1830,671,12391,1912,12259,2111,20637,2299,5563,1371,10110,1871,4964,1205,103187,3500,50698,3291,21583,2447,13026,1842,8557,1569,4299,1054,1533,647,1062,603,1704,634,13821,1932,3785,1022,1254,540,7598,1523,1184,495,10995,1579,8263,1428,2732,761,16440,1892,5858,1317,1117,507,609,314,508,420,4128,1169,1946,822,3391,949,29819,2229,8502,1606,21317,2066,1188,578,418,410,628,414,142,117,5042,1316,1826,644,2076,761,1140,547,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1539677,16527,863496,10342,288002,8891,138550,6368,102726,5450,35824,3250,73805,5103,33636,3094,33251,3255,6918,1397,51560,4333,10477,1327,6687,1274,25153,2887,9243,1936,24087,2467,17724,2058,6363,1319,83796,5952,3950,1249,25702,2877,12021,2228,13681,1865,15948,2546,32005,3324,6191,1713,112005,6359,78452,4844,33553,3166,157072,6050,6239,1679,81936,5084,68897,3947,222621,8243,114370,6059,60013,4447,48238,4169,676181,11395,304922,9100,103835,5294,61520,4152,42315,3543,23499,2512,13921,1925,5555,1347,4023,1071,93897,5187,17071,2446,8289,1790,62857,3995,5680,1368,83691,4702,53638,3964,30053,2934,104162,5333,28801,3294,7335,1486,3763,1038,3572,1162,28790,3251,18953,2703,20283,2417,197720,8437,59825,4758,137895,6249,6609,1445,749,391,2601,864,3259,1041,62768,6227,41183,4530,8047,1975,13538,2726,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,215821,5266,118365,3525,49185,2652,22598,1632,18334,1646,4264,709,12069,1820,5926,1201,5255,1054,888,350,11374,1568,2247,746,1483,529,5452,998,2192,663,3144,708,2064,552,1080,418,14062,1653,1259,569,2594,666,1008,390,1586,548,4378,971,5030,1085,801,367,13730,1453,8582,1024,5148,1001,21625,2059,2327,630,11898,1390,7400,1175,19763,1957,11194,1507,5400,917,3169,772,97456,3293,53743,2917,19525,1917,12842,1787,6683,1004,3884,800,1658,511,675,343,1551,471,19275,1630,4285,899,1992,611,10477,1261,2521,741,11059,1356,6831,957,4228,1146,13759,1824,3734,952,830,447,338,264,492,338,3946,1048,2262,934,2987,714,22948,2078,7481,1177,15467,1722,1835,640,602,349,923,520,310,264,5171,1201,4083,1083,347,228,741,357,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1033709,11867,585293,8893,174706,5743,90557,5123,69299,4498,21258,2516,35195,2889,18360,2295,13330,2009,3505,847,33472,2909,4355,1070,4636,1072,13799,1909,10682,1806,15482,1957,10094,1278,5388,1364,119174,6355,3393,1014,26530,2919,18085,2513,8445,1491,41312,3860,30200,2978,17739,2314,90010,4763,52981,3885,37029,3681,100656,6034,2411,890,67060,4641,31185,3456,100747,4893,31889,2766,42383,3680,26475,2977,448416,8348,170516,5405,73489,4273,44845,3395,28644,2871,9457,1743,5025,1175,1662,640,2770,954,52534,4040,8074,1125,6252,1209,30476,2913,7732,1659,35036,2828,24520,2487,10516,1705,107330,5368,15432,2144,5721,1242,3975,1077,1746,702,31466,3387,27932,2759,26779,2629,138111,6114,52448,3840,85663,5279,5108,1262,530,326,3071,1090,1507,757,27351,2872,10939,1964,8112,1649,8300,1579,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,530425,8071,301908,5488,91533,4679,41839,3281,30086,2921,11753,1651,22011,2551,10326,1854,9068,1524,2617,716,15013,1887,3150,773,2587,752,5747,1085,3529,1212,12670,1991,9289,1408,3381,1041,38520,3503,2278,727,13584,2223,4899,1152,8685,1711,8368,1761,11241,1759,3049,851,40628,3635,24858,2520,15770,2086,58295,3503,2057,756,32830,2593,23408,2407,72932,4449,29628,3253,26875,2582,16429,2273,228517,5956,105185,4624,31792,2953,19314,2448,12478,1833,7466,1438,2919,930,1673,859,2874,863,33429,2914,7380,1448,4185,1103,19325,2298,2539,992,32498,3035,18429,2130,14069,1956,40011,3671,16514,2558,2275,872,1334,730,941,444,12019,1706,3414,936,5789,1332,69333,3897,21041,2427,48292,3605,2463,895,829,470,1412,631,222,233,11525,2137,5942,1571,1440,461,4143,1366,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1307603,11271,742792,7408,238410,6440,114104,4004,87353,3783,26751,2421,55768,3221,25430,2172,23419,2052,6919,1317,46581,3002,11461,1497,7648,1300,19282,2030,8190,1167,21957,1940,15445,1592,6512,1138,81126,4117,3924,1104,24355,2076,12108,1680,12247,1418,17258,1861,28613,2608,6976,1211,106569,5646,68082,4515,38487,2698,152079,4973,7064,1173,87163,4242,57852,3599,164608,4990,76784,3665,50620,3107,37204,2948,564811,8126,255228,6397,94184,4203,54534,3070,39650,2646,14935,1592,7997,1238,3356,841,3582,797,82334,3413,16731,1929,7788,1252,51612,2735,6203,1224,63775,3201,38023,2618,25752,2117,95862,4546,29606,2741,5665,1307,2820,660,2845,994,24447,2390,13996,1693,22148,2209,174979,5075,55048,3605,119931,4034,5931,972,758,325,2880,726,2293,573,32811,2226,17641,1558,4625,971,10545,1562,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2114254,13978,1207953,9313,415876,7917,211079,6329,153314,5225,57765,3181,110518,3930,53068,2927,44075,2821,13375,1641,63394,3413,11862,1442,8111,1138,28049,2329,15372,1663,30885,2495,23227,2232,7658,1394,115053,5080,8929,1571,31345,2380,12048,1655,19297,1773,28317,2369,37982,3000,8480,1366,160881,4842,103687,3891,57194,3030,195940,5166,14986,1567,97351,4107,83603,3712,320203,7682,188092,6391,68358,3793,63753,3727,906301,10101,421736,7590,172371,6055,97418,4374,74953,4011,35652,2931,16889,2085,8183,1292,10580,1376,117303,5185,26852,2114,8636,1349,67566,3894,14249,1700,96410,3837,63994,2870,32416,3022,130130,4969,50973,3628,6855,997,3219,804,3636,595,29749,2871,15553,2092,27000,2786,253256,7765,74782,3463,178474,6411,8388,1179,3004,826,2655,669,2729,610,92791,3998,63348,3541,6096,1128,23347,2092,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,655324,12414,363394,9226,107098,5991,51065,4139,30797,2935,20268,2698,19070,2155,7842,1597,9264,1617,1964,859,23351,2533,4111,1244,3030,997,11044,1671,5166,1442,13612,2433,8672,1771,4940,1514,82779,4757,1381,490,35385,3263,18695,2443,16690,1986,15030,2428,24550,2742,6433,1513,60800,4940,32953,3748,27847,2702,56804,3768,3031,1045,26616,2794,27157,2833,55913,4023,27439,2959,16794,2542,11680,2051,291930,6932,137202,5348,48093,3556,26519,2596,21574,2392,8683,1781,2934,760,2093,837,3656,1100,46620,3549,8873,1613,3682,842,31266,3181,2799,1195,33806,3365,24691,3033,9115,1699,34286,2594,6638,1577,7499,1460,3931,967,3568,1045,8935,1485,6043,1137,5171,1091,99695,4625,27205,3134,72490,4002,2021,942,802,549,426,385,793,584,18726,2621,15668,2400,1670,660,1388,697,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3024021,21077,1686451,13053,767536,12093,369940,9640,251281,7467,118659,5715,231981,6846,154910,5708,58716,3505,18355,2032,125808,6057,20353,2163,29840,2633,46370,3626,29245,2741,39807,3246,27972,3020,11835,1798,186912,5622,10399,2002,67055,4186,30708,2862,36347,3015,43464,3864,53482,3693,12512,2097,216486,8508,131508,6246,84978,4950,256189,7829,9855,1768,152032,6859,94302,4680,259328,9829,108553,5969,90582,5498,60193,4746,1337570,16077,723029,12074,303606,8260,177745,6389,125861,5600,86177,4490,57440,3995,12302,1654,16435,1644,205719,7767,38101,3245,25058,2728,117453,5197,25107,2426,127527,4767,84449,4229,43078,3182,189858,7035,55885,4046,19355,2274,9941,1694,9414,1657,42372,3976,33827,3271,38419,3384,337105,8802,102363,4721,234742,7155,13711,2140,1520,650,6933,1494,5258,1482,73867,4875,42059,3544,12375,2010,19433,2202,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,291174,5914,169779,3731,61324,3422,38231,3066,29193,2541,9038,1768,8523,1327,3505,1015,3651,851,1367,483,9446,1421,1483,650,1129,479,5150,1187,1684,591,5124,1287,3247,964,1877,924,16986,2321,1276,617,4861,1293,2381,936,2480,832,4098,1270,5428,1058,1323,565,21171,2584,14623,2053,6548,1403,38582,3042,4217,1068,20007,2278,14358,1653,31716,2653,12240,1447,11108,1414,8368,1541,121395,3984,57181,3083,21752,1881,14094,1734,7658,1149,2523,779,1563,624,298,256,662,304,15867,1997,2531,741,1369,644,9441,1326,2526,1064,17039,2504,11743,2266,5296,1033,23463,2837,7606,1721,673,301,295,209,378,221,5285,1391,3405,1094,6494,1398,31560,2515,8072,1260,23488,2138,1393,455,553,298,361,235,479,230,7798,1597,4145,1005,1794,891,1859,672,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1660720,19739,906761,11450,297373,8300,147261,5910,109702,5226,37559,3187,75472,5248,32692,3420,36499,3668,6281,1314,51370,3693,12666,2131,7655,1571,21316,2196,9733,1438,23270,2684,16994,2221,6276,1445,109754,6783,3778,1234,31558,2827,15343,2047,16215,2564,28591,3793,40311,4593,5516,1395,133101,6115,83148,5254,49953,4310,162223,8297,4296,1272,84258,5467,73669,5627,204310,8082,106302,5703,55532,4376,42476,4128,753959,13966,336044,10066,121644,6530,73315,5279,48329,3664,24415,2585,13109,1942,6285,1133,5021,1053,102979,5826,19420,2499,9114,1688,65179,4850,9266,1624,87006,5313,57733,4523,29273,2888,123020,6453,35157,3274,7702,1759,3569,1054,4133,1219,35929,3777,20266,3110,23966,2825,216536,8716,79188,6319,137348,6226,8017,2070,1622,919,4089,1410,2306,1029,70342,4660,47779,3646,8788,1910,13775,2170,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1374812,13236,794613,9235,311485,7711,147456,6366,111878,5468,35578,3139,88166,4635,44586,3299,33484,2844,10096,1890,52658,3668,11581,1933,7059,1130,18247,2100,15771,2282,23205,2337,16022,1723,7183,1512,91820,5594,7255,1554,20832,2422,10744,1579,10088,1828,31022,4102,27424,2907,5287,1251,113179,6187,72017,4255,41162,3619,132558,6312,20545,2926,67373,4093,44640,4239,145571,6880,71723,4802,38754,3835,35094,3891,580199,10317,286428,7404,117745,4774,69776,4279,47969,3190,28002,2636,14751,1740,6396,1264,6855,1341,83085,4660,18316,2133,8927,1570,41109,3338,14733,2164,57596,3714,37711,3205,19885,2314,96980,4991,37000,3535,6757,1701,4316,1489,2441,704,23616,2642,12079,2201,17528,2284,156880,5972,48885,3615,107995,5864,6199,1784,3212,1178,1810,1227,1177,595,33712,3216,18457,2464,4529,1010,10726,1982,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
