GEO_ID,B16006_001E,B16006_001M,B16006_002E,B16006_002M,B16006_003E,B16006_003M,B16006_004E,B16006_004M,B16006_005E,B16006_005M,B16006_006E,B16006_006M,B16006_007E,B16006_007M,B16006_008E,B16006_008M,NAME,B16006_001MA,B16006_001EA,B16006_002MA,B16006_002EA,B16006_003EA,B16006_003MA,B16006_004EA,B16006_004MA,B16006_005EA,B16006_005MA,B16006_006MA,B16006_006EA,B16006_007MA,B16006_007EA,B16006_008EA,B16006_008MA,state
0400000US24,563376,985,122055,6664,436922,6873,234223,7640,92577,4654,80430,6078,29692,3851,4399,1460,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5194869,2313,978522,23142,4192118,23165,2367097,27930,763374,17541,674787,15706,386860,15996,24229,4287,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,772551,1483,192110,9431,571900,9524,318889,9033,106870,6282,94526,6681,51615,4918,8541,2209,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,71319,-555555555,23670,3193,47274,3168,26022,2529,11249,2117,6990,1743,3013,1187,375,346,District of Columbia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,404028,830,138730,8428,264382,8610,172760,7472,45324,3870,35269,3484,11029,3026,916,515,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3448521,2755,821668,23313,2604976,23153,1440971,19659,486684,13840,468161,13924,209160,10739,21877,3239,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1682744,1149,363181,12919,1307426,12239,729730,14271,248120,10180,219757,11280,109819,7157,12137,2601,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,411815,3400,206345,7366,202838,7489,121600,6575,38925,3936,30650,3288,11663,2613,2632,1126,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,228693,2452,111004,7002,116684,6669,70857,5495,25179,3322,15735,2374,4913,1509,1005,598,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,879624,1508,310626,10435,563353,10510,325115,10679,110179,6559,86232,7080,41827,4315,5645,2204,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,470263,1431,235297,9074,232251,9057,152342,7797,39706,3972,27860,2538,12343,2661,2715,1105,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,190571,1334,71018,5229,118674,5615,64212,4374,27276,2946,18339,2207,8847,1647,879,640,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,200283,1412,81186,7324,118739,7025,72314,5365,18134,2957,19524,2910,8767,1761,358,295,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,956436,929,456676,12839,496707,12714,350056,11923,67660,5990,44869,4348,34122,5051,3053,783,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,132575,593,94648,4009,26383,3724,19667,2918,3299,1149,2728,1439,689,599,11544,2631,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,30668,935,15896,1896,14127,2007,8840,1563,2810,895,1790,700,687,563,645,487,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,871873,895,299599,12638,566036,12691,337856,10826,93216,5552,93603,5999,41361,4665,6238,1855,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,152610,784,35246,4827,116611,4759,64726,4999,22730,3438,20044,3421,9111,2263,753,519,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2069026,729,741396,19049,1318141,19131,877896,16134,179734,7501,162700,7342,97811,6354,9489,3124,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,330649,2567,101023,7135,228088,7386,126941,7171,43133,3907,45398,4042,12616,2484,1538,814,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,312840,1670,112327,6613,198947,6417,116230,5343,36983,3076,30943,3251,14791,3177,1566,1149,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
