GEO_ID,B17001I_001E,B17001I_001M,B17001I_002E,B17001I_002M,B17001I_003E,B17001I_003M,B17001I_004E,B17001I_004M,B17001I_005E,B17001I_005M,B17001I_006E,B17001I_006M,B17001I_007E,B17001I_007M,B17001I_008E,B17001I_008M,B17001I_009E,B17001I_009M,B17001I_010E,B17001I_010M,B17001I_011E,B17001I_011M,B17001I_012E,B17001I_012M,B17001I_013E,B17001I_013M,B17001I_014E,B17001I_014M,B17001I_015E,B17001I_015M,B17001I_016E,B17001I_016M,B17001I_017E,B17001I_017M,B17001I_018E,B17001I_018M,B17001I_019E,B17001I_019M,B17001I_020E,B17001I_020M,B17001I_021E,B17001I_021M,B17001I_022E,B17001I_022M,B17001I_023E,B17001I_023M,B17001I_024E,B17001I_024M,B17001I_025E,B17001I_025M,B17001I_026E,B17001I_026M,B17001I_027E,B17001I_027M,B17001I_028E,B17001I_028M,B17001I_029E,B17001I_029M,B17001I_030E,B17001I_030M,B17001I_031E,B17001I_031M,B17001I_032E,B17001I_032M,B17001I_033E,B17001I_033M,B17001I_034E,B17001I_034M,B17001I_035E,B17001I_035M,B17001I_036E,B17001I_036M,B17001I_037E,B17001I_037M,B17001I_038E,B17001I_038M,B17001I_039E,B17001I_039M,B17001I_040E,B17001I_040M,B17001I_041E,B17001I_041M,B17001I_042E,B17001I_042M,B17001I_043E,B17001I_043M,B17001I_044E,B17001I_044M,B17001I_045E,B17001I_045M,B17001I_046E,B17001I_046M,B17001I_047E,B17001I_047M,B17001I_048E,B17001I_048M,B17001I_049E,B17001I_049M,B17001I_050E,B17001I_050M,B17001I_051E,B17001I_051M,B17001I_052E,B17001I_052M,B17001I_053E,B17001I_053M,B17001I_054E,B17001I_054M,B17001I_055E,B17001I_055M,B17001I_056E,B17001I_056M,B17001I_057E,B17001I_057M,B17001I_058E,B17001I_058M,B17001I_059E,B17001I_059M,NAME,B17001I_001EA,B17001I_001MA,B17001I_002MA,B17001I_002EA,B17001I_003MA,B17001I_003EA,B17001I_004MA,B17001I_004EA,B17001I_005MA,B17001I_005EA,B17001I_006MA,B17001I_006EA,B17001I_007EA,B17001I_007MA,B17001I_008EA,B17001I_008MA,B17001I_009EA,B17001I_009MA,B17001I_010EA,B17001I_010MA,B17001I_011MA,B17001I_011EA,B17001I_012EA,B17001I_012MA,B17001I_013EA,B17001I_013MA,B17001I_014EA,B17001I_014MA,B17001I_015MA,B17001I_015EA,B17001I_016MA,B17001I_016EA,B17001I_017EA,B17001I_017MA,B17001I_018EA,B17001I_018MA,B17001I_019EA,B17001I_019MA,B17001I_020EA,B17001I_020MA,B17001I_021EA,B17001I_021MA,B17001I_022EA,B17001I_022MA,B17001I_023EA,B17001I_023MA,B17001I_024EA,B17001I_024MA,B17001I_025MA,B17001I_025EA,B17001I_026MA,B17001I_026EA,B17001I_027EA,B17001I_027MA,B17001I_028EA,B17001I_028MA,B17001I_029EA,B17001I_029MA,B17001I_030EA,B17001I_030MA,B17001I_031EA,B17001I_031MA,B17001I_032EA,B17001I_032MA,B17001I_033MA,B17001I_033EA,B17001I_034EA,B17001I_034MA,B17001I_035EA,B17001I_035MA,B17001I_036EA,B17001I_036MA,B17001I_037MA,B17001I_037EA,B17001I_038MA,B17001I_038EA,B17001I_039MA,B17001I_039EA,B17001I_040EA,B17001I_040MA,B17001I_041EA,B17001I_041MA,B17001I_042EA,B17001I_042MA,B17001I_043EA,B17001I_043MA,B17001I_044MA,B17001I_044EA,B17001I_045EA,B17001I_045MA,B17001I_046EA,B17001I_046MA,B17001I_047MA,B17001I_047EA,B17001I_048MA,B17001I_048EA,B17001I_049MA,B17001I_049EA,B17001I_050EA,B17001I_050MA,B17001I_051EA,B17001I_051MA,B17001I_052EA,B17001I_052MA,B17001I_053EA,B17001I_053MA,B17001I_054EA,B17001I_054MA,B17001I_055MA,B17001I_055EA,B17001I_056EA,B17001I_056MA,B17001I_057EA,B17001I_057MA,B17001I_058EA,B17001I_058MA,B17001I_059EA,B17001I_059MA,state
0400000US24,617303,1657,74818,9413,31872,4847,4407,1532,741,550,5152,1541,1995,903,561,360,2024,836,4699,1224,2854,788,4543,1124,2948,1091,727,474,907,416,314,273,42946,5699,3722,1323,776,449,4825,1428,1988,867,1050,488,1799,751,6346,1288,7163,1393,7043,1421,3646,1167,2157,776,1605,687,826,519,542485,9184,286970,5033,28828,1800,4673,1190,32975,2426,13875,2227,5132,1082,7456,1186,27035,1567,45507,1500,51911,1658,37644,1766,20448,743,7566,703,3920,758,255515,5795,26746,1894,6218,1247,28531,2613,14363,2392,4645,1022,6454,1387,23481,1798,36995,1552,41673,2135,29872,2027,20329,1200,9780,1155,6428,796,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5493364,4576,933824,29971,415522,16432,45600,4286,10510,2184,57400,5803,29367,3692,7133,1647,17088,2443,44759,4955,43882,4880,48897,5194,34251,4004,27358,2963,28373,3250,20904,2411,518302,18869,44441,3809,6726,1503,54749,5601,23791,2770,8409,1703,14801,2286,43535,3983,69595,4879,73123,5408,49938,4776,47925,4073,44543,3952,36726,3111,4559540,30904,2283262,17723,137695,5372,23770,3564,168916,8190,93548,5767,24760,2346,62794,3122,222251,5809,371770,5331,366390,6422,347107,4850,240023,3300,131916,3566,92322,2578,2276278,19245,135233,4229,28898,3247,165403,6164,81973,5450,29831,2802,56223,3640,202936,4683,318665,5497,345947,6363,343592,5222,262911,3868,163613,4166,141053,3853,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,824298,3032,194305,11450,84586,5579,11475,1989,1861,795,14844,2455,6067,1444,1572,639,3325,1091,11224,1744,10435,2247,7809,1754,6068,1383,6165,1389,2877,780,864,382,109719,7843,11827,1951,2154,868,12546,2134,6748,1630,1274,762,3336,1125,12572,2474,16331,2025,15558,1833,8310,1749,7364,1443,7053,1104,4646,1007,629993,11522,323193,5851,26034,2056,3958,1230,30871,2662,14280,2156,4487,1117,11611,1300,39132,2029,64411,2680,50414,2068,38283,1692,22795,1454,12075,1096,4842,795,306800,7771,23978,1907,6231,1618,25555,2759,15855,2052,3732,890,12275,1646,33469,2567,54405,2073,45786,1919,40318,1849,26255,1560,12395,1209,6546,1091,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,75643,914,9862,3103,3083,1194,1023,863,0,213,117,198,0,213,0,213,0,213,527,422,505,315,274,266,203,323,193,239,114,181,127,205,6779,2777,0,213,0,213,673,671,775,808,0,213,306,311,1249,653,1920,887,422,440,305,298,260,279,362,358,507,708,65781,3060,36354,1673,3746,1380,113,192,4078,824,1574,776,327,287,925,286,1702,563,8158,352,7109,267,4433,337,2645,238,690,391,854,375,29427,3071,3040,1273,454,388,2097,1021,1226,855,180,220,704,316,1346,677,6491,887,5847,440,3397,299,2669,279,1244,619,732,531,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,440269,2468,69395,6994,30421,4083,4015,1386,410,384,5302,1435,2510,1125,1423,477,2053,728,3593,957,3046,948,4106,1218,929,430,651,339,1371,640,1012,495,38974,4269,3967,1259,1132,611,5099,1477,1804,839,235,200,2291,869,7105,1715,5623,1480,5830,1172,2575,989,1602,854,1094,601,617,426,370874,7060,196605,3996,19483,1603,4294,1100,22877,2395,12107,2290,4108,1017,6129,899,26202,1472,31992,1544,28244,1586,21378,1264,11874,941,5744,814,2173,664,174269,4760,17450,1377,4064,1082,20108,2245,10305,1833,3016,1043,7365,1175,20004,1752,27273,1577,24226,1384,18908,1364,12318,769,6539,858,2693,715,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3670609,4252,781088,25222,327887,13767,37644,3931,9576,1792,48416,4435,23637,2868,6761,1369,13223,1615,33720,3233,38107,4179,32184,3593,29678,2674,26274,2456,16864,1996,11803,1536,453201,14952,42972,4873,5758,1337,48890,4814,21220,2869,5462,1178,15929,2054,42984,3473,68904,4260,56789,3579,46610,3709,40909,3733,31206,2719,25568,2425,2889521,25020,1474889,13841,113379,4612,18930,2709,116181,5571,62218,4227,20674,2052,39725,2695,150067,3533,272400,4434,233685,4202,196076,3145,137455,2598,73496,2199,40603,1862,1414632,15087,102294,5205,17575,2081,111458,4890,59425,4650,17158,2023,36631,2521,137271,4094,223581,4705,205867,3806,194843,3777,152005,3719,89107,2819,67417,2617,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1815887,2000,310509,17482,132077,9067,20844,3074,3634,1216,21316,3891,9559,2174,3754,1126,4414,1307,13235,2270,13993,2415,13044,2436,10627,1809,8785,1921,4768,1219,4104,980,178432,10156,19695,2903,3222,969,17852,2924,9050,1939,3554,975,6379,1299,18910,2701,26207,2553,28313,2816,15954,2052,10721,1793,11237,1736,7338,1470,1505378,17413,772051,9198,57974,3333,9490,1849,65775,4714,40659,3549,9979,1989,21577,2223,77487,2578,130293,2818,129583,3016,105386,2315,71371,1994,34605,1532,17872,1475,733327,10386,56583,3484,10486,1871,65954,3795,37137,2871,10869,1451,20574,2034,68405,2791,107073,2910,108830,2982,104039,2383,78045,1911,39122,2084,26210,1734,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,441653,3115,104992,9358,48059,5104,7585,1422,1398,698,7172,1566,4151,1237,846,465,2150,927,6731,1380,5198,1517,5577,1499,2746,930,2546,847,1287,466,672,402,56933,5521,7297,1684,1114,722,9286,1694,1960,756,869,381,3051,974,7292,1698,9013,1372,7312,1382,3023,983,3388,741,2117,570,1211,509,336661,9312,179139,5854,15436,1851,2987,1094,20778,2383,11417,1785,3136,866,6100,1059,23119,1853,28344,2563,28325,2136,18595,1777,12232,1141,5753,1047,2917,741,157522,5265,13087,1540,2492,749,16887,1915,9873,1410,2589,776,6438,1076,18115,1973,24167,1954,21498,1979,19228,1844,11377,1178,8197,1168,3574,666,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,245258,2258,47960,5728,23163,3463,3229,1182,809,448,2655,749,3074,971,777,726,915,521,3443,1195,2030,883,3062,1113,1063,412,885,535,1187,495,34,62,24797,3278,4515,1093,447,352,3460,1113,2424,959,1051,555,799,429,2621,847,3654,922,2616,865,1375,599,1222,580,475,298,138,115,197298,6150,100954,4498,8033,1198,909,577,13769,1874,6030,1266,1354,565,4185,919,10356,1336,17010,1560,14285,1534,12088,1735,7188,1038,3555,1021,2192,669,96344,3566,8591,1366,1587,665,11792,1654,5871,1330,1637,657,2347,878,9456,1156,16157,2045,11817,1657,11242,1366,8052,1446,5916,990,1879,508,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,941442,2876,247710,12884,117320,7029,17612,2421,3472,1188,20445,2548,9641,1627,2667,993,5077,959,12612,2790,15799,2208,11178,2019,7621,1411,6250,1318,3242,1091,1704,539,130390,7757,16204,2123,2437,955,18039,2286,8110,1881,1621,651,4470,1044,15658,1927,22807,2131,16061,2026,9490,1445,9615,1503,3241,770,2637,654,693732,13456,356706,7560,30402,2641,5529,1366,36260,3181,19285,2478,4939,1012,12998,1514,43047,3211,63348,2259,55500,2565,42331,2068,25539,1532,11995,1261,5533,890,337026,8209,28575,2280,5422,1393,33092,2750,20463,2262,5608,1064,12033,1462,35711,2022,54494,2139,51671,2336,41554,2019,25914,1636,15052,1312,7437,1092,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,504554,1873,99815,8046,44426,4408,7137,1425,1188,549,8436,1526,3646,1059,1258,558,2081,652,6084,1347,3488,897,4218,1150,2498,686,2202,677,1262,440,928,400,55389,4698,5335,1329,1621,630,8619,1429,4290,1136,739,389,2505,923,8655,1475,6866,1267,6776,1371,4814,1064,2599,847,1651,568,919,508,404739,8203,212530,5224,16966,1641,4108,1244,22342,2102,12347,1889,4121,1091,7682,1187,26659,2096,36032,2088,30599,2254,23798,1469,15104,1086,8838,1017,3934,673,192209,4612,16279,1296,3399,937,21362,2027,10709,1422,3759,993,7228,999,22693,1517,29377,1852,26349,1896,21398,1576,15079,1207,8987,969,5590,886,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,207920,1491,41753,4773,19066,3009,3318,985,394,221,3836,877,1048,570,582,365,1061,522,2364,778,1737,679,1574,639,1927,845,453,327,406,315,366,344,22687,2895,3778,933,413,338,2512,753,1337,627,306,245,1135,561,3755,1149,3868,892,2424,825,1857,853,708,567,248,232,346,304,166167,4979,86170,3678,8720,1474,1791,791,10461,1231,5384,1165,2046,794,2821,767,9908,1253,13322,1314,13671,1372,9748,1287,4664,687,2166,650,1468,616,79997,3287,7911,1015,1928,580,10908,1388,5209,1059,1984,695,2281,612,8117,977,13292,1452,11021,1277,7734,1157,5773,1091,2984,697,855,412,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,217658,1049,45053,6604,21478,3836,4464,1214,434,291,4467,1440,1970,1213,985,741,754,498,2177,829,2544,1112,1163,707,1185,614,553,460,338,262,444,442,23575,3817,2054,1033,474,339,4380,1355,1705,744,361,409,1152,810,3784,1175,3662,1259,3723,1101,905,545,505,282,616,373,254,222,172605,6666,91376,4138,7581,1397,1306,741,10060,1502,4400,1170,1181,720,4303,1238,12077,1768,15843,1510,11470,1701,11409,1618,7727,1175,3133,845,886,478,81229,4076,7924,1481,1041,586,9063,1546,6329,1637,1546,640,3058,1151,9691,1426,12442,1984,9847,1829,9205,988,7446,909,2176,807,1461,524,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1006263,1709,232785,13208,104881,8033,10921,1458,2343,988,16415,2127,8874,1859,1332,626,4803,1427,10889,1713,9850,1975,10266,2047,9217,1571,10693,1949,5327,1396,3951,1032,127904,7627,10791,1928,1799,766,14153,2099,6232,1259,2397,824,5430,1337,17289,2382,17945,2439,15294,2302,11226,1814,10880,1607,8451,1610,6017,1010,773478,13289,389722,8140,24559,1644,4737,1163,33271,3436,19977,2312,6136,1071,12334,1713,43575,2427,62073,3000,54210,2478,44634,2087,40827,2117,27366,1590,16023,1073,383756,7780,25242,1928,4054,1326,34766,3109,19049,2258,5084,1080,10708,1297,37833,2530,52167,2753,49914,2392,48455,2001,45487,1699,30873,1626,20124,1153,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,145813,1199,17110,3544,8029,1846,1741,812,280,279,1188,772,525,337,159,168,178,221,988,589,1095,518,774,406,657,373,391,275,53,88,0,189,9081,2208,1735,1017,308,317,1548,643,93,105,0,189,102,147,1234,626,1454,662,1047,495,730,438,536,400,233,255,61,80,128703,3559,64925,2240,7380,1077,1158,509,8100,1258,4348,986,910,462,1944,624,7031,1161,10582,1087,9005,556,6510,619,4394,534,2483,502,1080,311,63778,2010,7642,940,786,362,8745,1108,3412,1035,1599,687,2010,702,5946,888,10605,677,8398,713,5846,614,4677,458,2710,366,1402,315,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,32630,936,7363,2188,3540,1452,669,589,6,11,847,526,118,123,98,147,49,111,899,519,381,357,450,408,13,24,0,163,10,19,0,163,3823,1198,471,370,24,56,562,404,10,13,0,163,177,168,546,421,1261,562,376,233,257,209,0,163,42,55,97,116,25267,2313,14173,1746,572,322,183,288,2103,727,861,456,195,217,260,225,2066,747,2749,887,1728,684,1769,681,1242,459,168,179,277,198,11094,1644,1235,637,221,207,792,411,984,439,72,86,714,514,1982,819,1523,591,996,470,1364,476,876,703,220,228,115,104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,952214,2711,155969,15291,73877,7526,11250,1892,2559,1132,14905,3113,4485,1298,2812,1280,2403,862,10888,1845,7724,1699,8465,1925,4095,1169,1833,749,1110,481,1348,845,82092,9137,9616,1941,1115,632,13548,2635,6393,1617,1068,522,2217,893,10254,1753,16485,2488,11307,2131,4672,1182,2617,1023,1705,659,1095,616,796245,14405,416637,7774,39002,1937,7862,1699,48478,4115,23756,2937,6011,1313,14900,1808,50044,2787,74901,2359,62366,2319,44992,1983,26773,1506,12566,1316,4986,837,379608,8591,36857,2105,7597,1407,46174,3562,23326,2621,6985,1564,16269,1590,43046,2617,61749,2630,53450,2771,39559,1678,25391,1585,13036,1408,6169,1089,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,162700,936,47680,7140,22349,4034,2477,1009,348,288,3702,1095,1433,780,292,186,1439,633,2430,1429,3602,1350,1894,952,1293,714,1671,934,933,499,835,367,25331,4176,2703,974,539,416,3403,1094,1171,606,606,587,788,729,1631,864,4791,1242,3071,1110,2811,1179,1580,682,1452,600,785,515,115020,7152,60174,4171,5861,1130,1306,742,5227,1554,2424,901,368,341,2409,739,7332,1457,10560,1438,9102,1017,8722,695,4581,1036,1733,615,549,405,54846,4090,4549,1027,1354,669,4208,1006,2346,841,1150,839,1835,917,7056,928,9041,1264,8035,1031,7066,1289,4955,758,2137,542,1114,503,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2214446,3303,434617,21204,195441,10964,27889,3462,5711,1400,33277,3725,15556,2331,5367,1224,8673,1497,18920,2890,22305,2310,21376,2813,16359,2446,10465,1784,6554,1258,2989,1001,239176,12564,27861,3033,5541,1229,32359,4008,14553,2448,3984,1091,10222,1591,30358,3848,33063,3428,32417,3058,17878,1975,14697,2392,8151,1258,8092,1550,1779829,21707,906219,11576,71940,3640,12540,2077,90120,5163,48929,3801,16197,1947,29957,2159,117365,2901,153424,3241,127559,3336,104030,2951,73753,1817,39154,1449,21251,1029,873610,12580,66916,3193,14135,2256,83802,4317,48630,3635,14059,1800,30976,2362,102303,3584,135684,3631,118880,3090,108719,2464,77067,2396,45818,1625,26621,1588,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,363851,2354,88555,9322,43285,5028,8024,1692,1593,611,8043,1662,3482,958,827,455,1919,717,4160,1040,4399,1196,5932,1438,2557,908,1508,648,602,424,239,209,45270,5210,7670,1652,935,585,7207,1653,2206,733,828,451,1727,514,5903,1381,5687,1242,8182,1725,2589,804,1582,752,475,329,279,287,275296,9739,145735,6069,12485,1738,2524,912,19241,2778,8040,1621,2191,1116,5267,1054,15992,1920,23762,2152,23744,2479,17805,2049,9084,1593,3573,808,2027,883,129561,6393,13172,1937,3477,986,17083,2350,8536,1436,2194,657,5484,1475,14062,1877,18624,1669,18589,2019,13929,1447,8073,1175,4339,875,1999,658,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
