GEO_ID,B17026_001E,B17026_001M,B17026_002E,B17026_002M,B17026_003E,B17026_003M,B17026_004E,B17026_004M,B17026_005E,B17026_005M,B17026_006E,B17026_006M,B17026_007E,B17026_007M,B17026_008E,B17026_008M,B17026_009E,B17026_009M,B17026_010E,B17026_010M,B17026_011E,B17026_011M,B17026_012E,B17026_012M,B17026_013E,B17026_013M,NAME,B17026_001MA,B17026_001EA,B17026_002MA,B17026_002EA,B17026_003MA,B17026_003EA,B17026_004MA,B17026_004EA,B17026_005MA,B17026_005EA,B17026_006MA,B17026_006EA,B17026_007MA,B17026_007EA,B17026_008MA,B17026_008EA,B17026_009MA,B17026_009EA,B17026_010EA,B17026_010MA,B17026_011MA,B17026_011EA,B17026_012MA,B17026_012EA,B17026_013MA,B17026_013EA,state
0400000US72,791354,11339,164255,6223,74469,3554,75638,4121,69347,4456,63483,3641,55574,3866,20247,2474,26412,2629,116564,5663,56179,4166,26999,2447,42187,3191,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,60503,4486,38722,3742,49305,3898,51622,4238,62694,4682,69667,4227,26381,2711,41866,3299,282076,8608,264781,8223,237838,7306,908852,13064,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,4668,1120,2130,686,3952,1226,4963,1128,5263,1257,4868,1070,2282,718,4675,1084,26021,1991,27841,2215,24529,1894,76727,4089,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,54907,4060,33399,3043,47854,3997,46575,4438,57010,4213,55244,4769,24971,2527,31622,3195,213959,7301,185006,7021,143488,6089,364238,9636,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,33008,3089,23007,3080,26638,3022,32682,3072,34760,3055,31556,2872,17089,2030,23415,2623,157756,6244,146129,6195,123314,6071,378294,7659,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,4289,1101,2648,832,3302,1072,3790,1137,4012,807,4550,987,2783,837,2804,859,24684,2191,20982,2339,19725,2060,50956,2924,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,328924,9223,210826,8441,271893,9462,342463,10366,334041,10395,325868,10158,150327,5673,187162,7315,1251367,18715,1081818,16634,873593,16730,3576339,22609,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,48778,4717,28863,2809,31431,3363,38665,4170,36990,3871,33815,3028,14441,2652,20107,2469,130775,6592,102326,5047,76690,4823,165067,7007,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,24581,2716,18342,2256,20040,2636,21538,2933,24120,2536,25847,2799,9878,1632,14784,2308,101911,5224,98245,4216,91806,4750,440843,7142,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,304719,10707,212035,9501,250854,9064,279772,9112,295004,10406,288341,9467,124340,6877,163249,6833,1031252,19138,901577,15925,703318,14752,2175807,22105,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,39523,3111,22673,2961,26315,2915,32842,3202,37177,3551,40371,3303,16328,2128,22312,2659,169734,6398,171950,5664,157757,6275,735390,9483,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,195681,7844,129193,7020,163488,7028,195556,8442,204915,8460,214586,7584,94435,5261,132885,5248,858817,15936,721813,12945,550469,12579,1564677,20594,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,44416,3524,27090,2667,35400,2993,40563,3919,36804,3030,42856,3624,18700,2525,28698,2843,180211,6700,188008,7822,177973,5882,823486,12613,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,7531,1494,3592,1131,2638,888,4559,1384,2701,1082,2682,1057,1448,628,1754,710,10392,1953,8861,1441,7348,1433,68023,3151,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,18169,2406,12932,1781,14492,2124,21319,2897,24937,2449,27995,2525,14751,1893,16903,2029,134043,6109,126080,5181,98230,4459,233916,5147,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,187425,8642,132812,6681,145105,6097,161048,6291,159105,5754,163462,6981,74442,5349,93836,4357,600603,11824,561093,11029,485017,11488,1868988,18310,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,64959,4263,39359,3893,50576,4222,61841,4379,55863,4007,58251,4330,24815,2711,32720,3242,253919,9155,250006,7859,243748,7044,1095579,13791,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,118323,5940,77522,4623,87976,5013,94373,4794,98917,4190,113139,5877,44089,2941,67625,4318,461720,10245,439449,9856,373578,7832,947533,12535,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,55210,3736,37215,2941,47461,3910,55880,4284,57642,4116,58471,4038,30350,3326,39923,3721,265312,7712,239258,8225,189391,7098,474763,8093,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,111243,5881,71048,4299,80784,5146,97296,4965,99835,4580,109245,5480,48895,3113,69279,3480,488494,9150,473619,8947,399127,8857,1186392,13338,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,100936,4842,67450,4339,70015,4289,80433,4894,87459,5211,92937,4906,43449,3335,57237,3072,404437,7906,378990,8024,311710,7148,824948,11595,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,11870,1564,10317,1797,12430,1701,16670,2292,15931,1661,17726,1877,9059,1261,9805,1334,80442,3547,74530,3796,65262,3030,161586,4215,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,11797,1892,12552,2369,11573,2015,18699,2619,18268,2001,18673,1928,8443,1578,13498,1944,86489,5052,67850,5017,52878,3699,117045,5311,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,32497,3146,20149,2891,22019,2453,25653,2900,24785,2829,21812,2204,10666,1869,13352,1845,77997,4342,73353,4788,47269,3750,125826,4961,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,8859,1631,3680,1014,5381,1054,7327,1533,7915,1500,9154,1638,4033,1009,7598,1358,41702,3052,43732,2670,41743,3098,135725,4730,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,7680,1389,4362,949,5529,1057,6921,1567,6195,1335,8540,1503,3699,842,5583,1012,38347,2875,35326,2360,30286,2422,67239,3151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,48622,4070,29903,3045,40721,3420,48799,3666,54202,4054,56252,4047,22844,2909,37675,3625,258682,7506,257338,7539,221815,7136,802784,11188,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,9109,2035,5651,1430,7782,1958,6887,1910,7778,1444,6997,1389,2968,1011,4300,1131,31761,3298,34568,2571,29684,2746,99991,4058,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,70563,4161,45597,3418,54046,4267,66377,4260,67342,4546,69902,4551,32132,2454,45115,3910,285530,8111,246709,7741,197882,7016,531811,8676,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,78146,5042,53988,3873,61177,4774,66680,5072,77010,4749,69885,4186,32401,3292,48587,4216,289055,8201,249533,7255,196172,8038,485534,10021,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,20872,1940,16890,1915,20428,2114,24556,2405,25795,2481,29645,2858,12281,1195,17444,1815,120129,5623,115233,4988,87152,3979,236323,6319,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
