GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001MA,B25072_001EA,B25072_002MA,B25072_002EA,B25072_003MA,B25072_003EA,B25072_004MA,B25072_004EA,B25072_005MA,B25072_005EA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008MA,B25072_008EA,B25072_009MA,B25072_009EA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012MA,B25072_012EA,B25072_013MA,B25072_013EA,B25072_014MA,B25072_014EA,B25072_015MA,B25072_015EA,B25072_016MA,B25072_016EA,B25072_017MA,B25072_017EA,B25072_018MA,B25072_018EA,B25072_019EA,B25072_019MA,B25072_020MA,B25072_020EA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023MA,B25072_023EA,B25072_024MA,B25072_024EA,B25072_025MA,B25072_025EA,B25072_026MA,B25072_026EA,B25072_027MA,B25072_027EA,B25072_028MA,B25072_028EA,B25072_029MA,B25072_029EA,state
0400000US42,1592286,14831,133176,4970,25600,2136,12281,1750,11704,1713,8936,1572,63096,3960,11559,1981,408587,8269,132976,5537,56339,4049,39797,3324,35603,3576,122202,6066,21670,3134,724163,12719,207407,8361,82197,4754,74834,4423,58689,4299,245863,8918,55173,3963,326360,7924,52338,3416,29803,3026,38438,2995,29342,2892,140794,6435,35645,2300,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1139982,13162,129795,5326,27212,2655,14681,2187,10868,2190,10863,1826,57689,4541,8482,1725,287957,7155,89348,4373,41363,3778,30033,3213,21854,2528,88067,4976,17292,2062,526574,10390,138982,5503,62660,4134,55932,4275,41130,3388,184064,6581,43806,3292,195656,5147,32184,2787,16372,2027,25502,2482,20088,2070,85817,3929,15693,1458,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,259824,5116,36897,2576,6875,1372,5280,1216,3568,1044,2971,834,16566,2242,1637,670,69623,3064,24970,2207,10844,1476,8439,1539,4628,1021,17763,1898,2979,726,109864,4212,37560,2764,13504,1822,12622,1778,6352,1269,29523,2749,10303,1639,43440,2485,8354,1194,4540,1024,4269,952,4400,847,17114,1904,4763,742,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,187354,6717,24720,2173,5161,1050,2709,833,1945,897,1570,615,11451,1771,1884,964,51113,3559,15801,2256,8868,1638,5374,1401,4154,1129,14689,2122,2227,882,83875,5351,24192,2912,9179,1720,9672,2464,5872,1360,26641,3126,8319,1592,27646,2364,4404,1068,2605,720,2498,663,2875,1067,11537,1500,3727,877,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,268744,6808,26632,2500,4200,1303,3100,1155,2191,966,2081,900,13481,2424,1579,586,65564,3206,18320,2409,9674,1751,5400,1229,5689,1499,20407,2822,6074,1195,133104,5476,33901,3252,14633,2459,12388,2218,10962,1992,43933,3335,17287,2149,43444,3487,6312,1023,4614,1374,5082,1324,4326,1387,15699,1918,7411,1252,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,189945,5617,10999,1710,643,410,613,346,724,412,1151,626,6949,1444,919,553,47086,2842,8752,1445,4918,1291,4802,1174,3772,1138,22312,2223,2530,891,97506,3963,25247,2281,12089,1774,10319,1553,8460,1560,33814,2650,7577,1414,34354,2814,6541,1441,3423,786,3853,986,2479,777,13206,1899,4852,1134,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,110962,4183,18524,2092,3966,1169,2139,867,2556,859,2060,814,6673,1472,1130,494,26653,1887,10332,1527,3711,927,2364,750,2359,842,5603,1150,2284,604,45406,2782,15267,1813,5155,1334,4796,919,3273,859,12284,1727,4631,852,20379,1605,3932,868,2534,602,2384,655,1178,391,7730,1196,2621,725,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1076587,12122,111014,5341,15319,2075,15430,2404,10560,2034,10644,1909,52214,3907,6847,1416,309319,7662,85886,4764,47279,4159,42751,3821,26798,2857,96416,5815,10189,1777,498553,10421,138758,7028,64972,4430,55397,3024,45476,3693,166106,6228,27844,3351,157701,4731,24729,2515,12648,1769,18803,2345,14450,1825,75221,4666,11850,1715,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,155219,5238,7590,1663,1558,738,1173,764,801,564,360,262,3088,1070,610,387,37738,3100,9826,2051,5127,1450,5309,1379,3133,945,13539,2079,804,437,74649,4329,21798,2384,7565,1700,8032,1640,6188,1661,25688,3302,5378,1147,35242,2567,6315,1199,4162,1144,5549,1182,4237,1169,12547,1773,2432,785,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,919931,14039,95862,5785,15036,2291,12025,1914,9259,2049,9505,1738,43302,3927,6735,1524,238334,7346,66816,4521,34863,3416,31047,3495,22090,2670,73987,4985,9531,1562,446103,9827,125318,5862,61005,4459,52531,4357,39065,4087,139362,5816,28822,2515,139632,5816,21214,2512,11089,1621,14192,1826,11314,1789,66165,4158,15658,1772,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,879156,13188,90631,4383,17377,2534,8550,1530,8989,1857,8586,2085,41390,3768,5739,1338,233097,7494,60733,4428,33840,3313,27085,3244,20450,2656,72984,4649,18005,2882,433911,11071,114270,5374,48186,4098,45210,4004,37448,3472,147923,6964,40874,3208,121517,5225,19768,2223,8551,1667,15071,2275,11418,1730,47459,3441,19250,2276,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,383587,7870,58859,3249,10622,1719,8728,1601,4866,1280,3684,1002,28762,2753,2197,887,97500,3897,31676,3076,13798,1707,12549,1729,7943,1443,26863,2812,4671,953,166619,5961,50546,3663,21416,2575,17412,2154,13810,1959,48803,3908,14632,2082,60609,3044,11493,1407,4832,854,6053,1167,5525,1089,25683,2384,7023,1083,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
