GEO_ID,B09001_001E,B09001_001M,B09001_002E,B09001_002M,B09001_003E,B09001_003M,B09001_004E,B09001_004M,B09001_005E,B09001_005M,B09001_006E,B09001_006M,B09001_007E,B09001_007M,B09001_008E,B09001_008M,B09001_009E,B09001_009M,B09001_010E,B09001_010M,NAME,B09001_001EA,B09001_001MA,B09001_002EA,B09001_002MA,B09001_003MA,B09001_003EA,B09001_004MA,B09001_004EA,B09001_005MA,B09001_005EA,B09001_006MA,B09001_006EA,B09001_007MA,B09001_007EA,B09001_008MA,B09001_008EA,B09001_009MA,B09001_009EA,B09001_010MA,B09001_010EA,state
0400000US48,7399484,3893,7383080,4431,1182689,12699,827197,12815,388816,10797,1172999,17623,1296973,15280,1293089,19930,1221317,5420,16404,2379,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1338355,1428,1335211,1584,211908,5885,149269,5706,70714,4295,223289,6727,227764,7183,226952,6560,225315,1858,3144,636,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4227875,3722,4216391,3892,662308,12891,472390,12295,220806,9108,672994,15418,742616,14975,732220,14364,713057,3717,11484,1151,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1367126,1530,1361909,2040,212388,4415,144314,4376,71579,4108,219697,7047,229367,6067,240210,6997,244354,1587,5217,1206,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,127214,71,126369,551,27199,2196,18291,2197,6953,1505,19781,2122,19684,2279,19661,2136,14800,489,845,539,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,931831,1406,928840,1527,149099,3517,101014,3566,48743,3743,152137,6064,163745,5283,162803,5647,151299,1597,2991,492,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4064685,2661,4041449,3429,670496,9198,466057,9174,209167,7857,641508,11087,686115,11702,689838,12684,678268,2968,23236,2472,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1951005,1340,1946884,1583,303157,6072,213684,5984,101289,5789,309930,9027,338284,9522,340708,8893,339832,1509,4121,864,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2590436,2933,2585025,2911,405695,7445,287083,7247,133711,5676,410078,8640,444784,9827,453541,9158,450133,2883,5411,480,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1377726,3160,1373605,3112,216520,4873,153888,4615,73119,4108,221243,7117,241800,6973,237314,7301,229721,2904,4121,435,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2647617,1899,2634076,2285,407979,5889,291589,5917,138033,5828,425400,7842,453647,8382,462450,9814,454978,2431,13541,1450,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2164265,2281,2157039,2409,330543,4893,238328,5132,118198,5619,347683,7731,369765,7650,368336,7731,384186,2408,7226,918,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,474886,1594,472638,1703,74083,2354,57073,2199,26402,2169,77275,3160,81907,3071,80578,3201,75320,1184,2248,635,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,445370,1855,444289,1821,65281,2922,48375,2945,24753,2814,74680,4288,72164,3307,81959,4704,77077,1813,1081,296,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,480237,1650,478544,1708,69090,3054,49375,2842,22609,2849,76785,4066,87756,4888,91709,4504,81220,1830,1693,481,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,303255,669,301548,1095,49858,2509,36962,2535,14984,2077,51186,2923,54211,3005,48190,3399,46157,679,1707,1032,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,214463,2101,213040,2134,35537,1717,24877,2076,11770,1523,35121,2224,35865,2555,36796,2454,33074,1256,1423,228,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1661939,1932,1657928,1969,267789,5298,190106,5743,94321,5400,275821,6989,287923,6329,274474,7564,267494,2447,4011,740,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,203908,1508,203309,1507,29351,2310,25079,2390,12307,1792,35657,2398,31375,2506,32649,2215,36891,970,599,342,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1641999,1100,1638551,1221,256430,5695,177524,5635,86527,4745,262950,8515,288912,6648,291131,7479,275077,1590,3448,607,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1509375,3491,1506945,3510,236334,5813,168105,5522,80914,4272,243234,7459,263008,8273,259439,8201,255911,2795,2430,325,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,705151,2155,703353,2171,109463,3030,77527,3171,35121,2999,118883,4837,118743,4382,125496,4473,118120,1881,1798,182,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
