GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007MA,B17013_007EA,B17013_008MA,B17013_008EA,B17013_009MA,B17013_009EA,B17013_010EA,B17013_010MA,B17013_011MA,B17013_011EA,B17013_012MA,B17013_012EA,B17013_013MA,B17013_013EA,B17013_014EA,B17013_014MA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017MA,B17013_017EA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020MA,B17013_020EA,B17013_021EA,B17013_021MA,B17013_022MA,B17013_022EA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025MA,B17013_025EA,B17013_026MA,B17013_026EA,B17013_027EA,B17013_027MA,B17013_028EA,B17013_028MA,B17013_029MA,B17013_029EA,B17013_030MA,B17013_030EA,B17013_031MA,B17013_031EA,B17013_032EA,B17013_032MA,B17013_033MA,B17013_033EA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US25,1644205,12629,106906,5425,35611,3355,15472,1867,13197,2055,5954,1321,988,575,71295,4014,9689,1938,4961,1192,4217,1339,511,422,0,211,61606,3992,25455,2670,30829,2997,4391,1056,931,505,1537299,12862,1189633,13298,521950,9337,521238,8196,132831,5676,13614,2129,347666,9006,99598,4913,55810,3953,36356,2848,6711,1513,721,457,248068,7958,132142,5805,100525,5468,13704,1950,1697,768,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,839,403,627,359,234,198,55,93,12006,1895,1584,783,832,540,716,532,36,61,0,213,10422,1779,3879,933,4064,1094,1960,894,519,461,107768,3941,71254,3023,39306,2926,26734,2289,4987,1105,227,223,36514,3017,8584,1455,5823,1140,2643,896,39,62,79,95,27930,2674,14779,1885,10427,1767,2169,746,555,363,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,8811,1434,6001,1167,5006,1422,2240,835,23535,2681,3151,986,1447,654,975,565,514,373,215,267,20384,2524,6534,1290,8845,1728,4152,1410,853,444,698174,8382,586349,7535,218027,5098,210413,5975,125209,5270,32700,3257,111825,5698,41684,3275,21980,2482,16430,2036,2766,975,508,316,70141,4366,33285,2843,29247,3078,6435,1193,1174,512,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,64594,4688,58464,4309,39391,3566,15232,1757,287661,9948,43511,3721,23619,2613,15788,2324,3659,1205,445,382,244150,9135,100705,5668,110098,6262,28815,3045,4532,1264,4167594,21693,3065832,21310,1298812,14239,1314401,17258,381138,8955,71481,4317,1101762,15179,317254,9412,169874,6275,121864,5000,21025,2632,4491,1076,784508,12102,398616,9648,323662,8629,51222,3586,11008,1643,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,20142,2461,18367,2549,13305,2457,3868,1033,99212,5453,14999,2387,7211,1505,6442,1685,956,582,390,577,84213,4661,30213,3563,43468,3480,9642,1725,890,499,2076742,16581,1608112,15838,634899,12063,741253,11411,202817,7170,29143,2851,468630,11074,143452,6170,78652,4767,55104,4424,8531,1717,1165,665,325178,9177,174068,7479,129994,5588,17866,2860,3250,760,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,33320,2413,24680,2775,16237,2347,5787,1238,203797,7926,31589,2905,16384,2111,11355,1804,3334,1129,516,391,172208,8087,62576,4579,82384,5064,23703,2904,3545,996,2640423,18155,2032543,17860,1020575,11475,767881,11378,215852,7461,28235,2298,607880,11599,196031,7393,122130,5479,65637,4370,7822,1629,442,260,411849,8909,227947,7650,160209,7505,20745,2072,2948,1169,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,21609,2116,15917,2226,10621,1835,5274,1475,86465,4380,14625,1876,8634,1509,4137,1109,1622,647,232,213,71840,3776,28423,2795,32287,2753,9311,1733,1819,861,1410990,14568,1106081,12858,566653,9384,416620,8396,108624,5726,14184,1874,304909,9794,95042,6018,54882,4390,36270,3560,3390,820,500,354,209867,7185,117236,5427,79464,4754,11871,2262,1296,466,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,36669,2831,25231,2756,16516,2178,5865,1251,178794,7266,32802,3080,17924,2362,11695,1905,3002,1229,181,165,145992,6077,54868,3672,70518,5053,17096,2029,3510,1244,2972182,17693,2326988,17024,1143632,12437,920826,14071,231977,7319,30553,2735,645194,12617,203530,6860,125590,5472,69034,4207,8551,1593,355,207,441664,10539,239485,7019,175241,7272,23695,2636,3243,964,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,32773,2103,23078,1909,21294,2341,4721,977,156535,6131,28507,2626,14016,1879,10489,1636,3622,1071,380,413,128028,5774,49992,3600,59897,4553,14159,1846,3980,1151,2281600,14297,1767604,11952,879180,9869,667709,9868,195870,6582,24845,2155,513996,10312,167031,5712,100360,4373,59263,3704,5946,1143,1462,709,346965,8107,189349,6473,136291,5016,18370,2305,2955,876,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,4964,968,3186,887,4065,919,894,497,21508,2136,4069,988,2283,750,1546,590,48,78,192,257,17439,1820,6622,1238,8577,1154,1740,639,500,284,451011,5547,366692,5695,184169,4181,128526,3812,48520,2686,5477,901,84319,3673,30335,2222,17154,1924,11050,1351,1920,737,211,250,53984,2869,27645,2142,21712,1831,4086,1138,541,355,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,7054,1345,5192,1199,3148,959,1053,566,19475,3006,3586,1451,2489,1234,909,471,188,163,0,204,15889,2562,4604,1273,8333,1634,2571,1176,381,340,401843,8117,332367,8163,167362,6278,107970,6466,47649,3466,9386,1386,69476,5714,25064,3245,14425,2481,9278,1929,1047,531,314,297,44412,4941,23554,3220,18638,3054,1890,637,330,293,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,13342,2432,7822,1727,7314,1360,1731,797,44456,3421,8812,1483,5431,1166,2242,739,1068,518,71,74,35644,3144,14019,1848,16758,2681,3962,1170,905,586,420713,8572,314043,6793,165846,5107,110067,4872,33607,2785,4523,861,106670,5344,36306,3241,20034,2447,14827,2259,1133,552,312,334,70364,4053,37616,3033,27544,2679,4250,1266,954,404,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,3062,952,1653,625,1136,551,401,316,11668,1859,1710,598,1016,453,601,338,93,156,0,189,9958,1710,2787,705,5483,1330,1028,502,660,540,298929,5142,228910,5124,93541,4024,90535,3888,35086,2940,9748,1474,70019,3865,21442,2053,10543,1445,8289,1431,1873,603,737,321,48577,3022,24004,2472,17293,1798,5565,1135,1715,650,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,2536,1002,1305,483,951,342,523,278,12256,1605,2320,687,740,379,1377,625,169,109,34,42,9936,1509,3374,922,4711,1099,1323,477,528,295,202136,5094,166624,4895,92338,3468,52772,2835,18893,1704,2621,805,35512,2902,12509,1695,7867,1434,4212,1038,358,233,72,91,23003,2385,11368,1546,10183,1532,1298,594,154,107,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,17131,1918,15348,2225,10281,1780,2916,1081,73570,4855,10976,1814,4879,1238,4617,1267,1313,752,167,167,62594,4857,22172,2838,32323,3307,6747,1752,1352,669,1760391,15008,1409215,14984,674142,10342,549781,10885,160229,6695,25063,3108,351176,10191,124943,6684,71617,4310,45632,4399,6442,1708,1252,567,226233,8180,115225,5971,93658,5737,15116,2778,2234,893,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,2703,1044,2633,981,1429,661,263,230,15514,2303,3391,1004,1754,771,1451,885,186,227,0,220,12123,2034,4390,1074,6784,1697,949,545,0,220,224934,4489,167685,5095,79064,3921,69276,3598,17528,2127,1817,706,57249,4131,16341,2329,9989,1700,5732,1448,620,410,0,220,40908,3369,22086,2432,15951,2156,2412,853,459,287,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,73049,4238,24543,2022,21377,2927,20817,2478,6312,1434,97157,5129,19304,2569,7534,1672,7763,1567,3146,934,861,577,77853,4735,25767,2702,36143,3243,13071,2026,2872,845,1542800,14601,1174221,13242,588475,9761,404564,9486,149646,5955,31536,2663,368579,10680,132390,6574,70719,5265,51042,4273,8707,1563,1922,818,236189,8416,117186,4953,96091,5412,19417,2979,3495,782,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,66388,4815,25961,2355,22090,2850,14507,2303,3830,1063,126923,6204,22787,2635,11909,1892,8834,1707,1705,787,339,291,104136,5537,37880,3648,51515,4028,12257,2038,2484,1152,1514857,14083,1179350,14316,585888,9776,457017,10689,119997,5789,16448,2551,335507,9726,104360,4746,62545,3950,35335,3316,6175,1490,305,257,231147,8097,123898,5469,91305,5160,13128,1796,2816,986,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,58190,3428,21067,2019,8390,1291,5507,1132,5707,1220,1463,547,37123,3191,8302,1819,3401,1117,3971,1350,881,514,49,79,28821,2802,9128,1615,15540,2040,3556,927,597,357,668558,8388,549673,7417,265112,5760,207223,5469,67578,3864,9760,1528,118885,5314,38498,3088,22201,2170,14330,1791,1873,564,94,118,80387,4010,41540,3133,33931,2954,4436,1101,480,296,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
