GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001MA,B01001A_001EA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005MA,B01001A_005EA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009EA,B01001A_009MA,B01001A_010EA,B01001A_010MA,B01001A_011MA,B01001A_011EA,B01001A_012MA,B01001A_012EA,B01001A_013MA,B01001A_013EA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016MA,B01001A_016EA,B01001A_017MA,B01001A_017EA,B01001A_018MA,B01001A_018EA,B01001A_019MA,B01001A_019EA,B01001A_020EA,B01001A_020MA,B01001A_021MA,B01001A_021EA,B01001A_022MA,B01001A_022EA,B01001A_023MA,B01001A_023EA,B01001A_024MA,B01001A_024EA,B01001A_025MA,B01001A_025EA,B01001A_026MA,B01001A_026EA,B01001A_027MA,B01001A_027EA,B01001A_028MA,B01001A_028EA,B01001A_029EA,B01001A_029MA,B01001A_030MA,B01001A_030EA,B01001A_031MA,B01001A_031EA,state
0400000US34,5956539,22413,2918753,13044,158309,3356,157473,5439,186322,5951,110834,2425,68083,1918,177239,3181,186113,2751,179183,3193,351329,3843,412811,3035,437516,2642,291558,1874,144107,3253,57876,3024,3037786,12276,148194,2868,148051,5152,176574,4770,106562,1827,65910,1725,170659,2567,173751,2550,170714,2501,351164,3554,425290,3448,462622,2887,331818,1999,195606,3657,110871,3804,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9470940,10859,4655213,7007,260110,2181,264664,6304,291593,6118,178930,1797,125301,2517,294636,3127,311801,1776,292445,1879,562865,2646,615080,1892,674550,1232,478279,1334,228468,3582,76491,3390,4815727,6172,250885,1593,246071,5278,277060,5829,167698,1861,116660,2065,287765,2786,304195,1890,286411,1506,560126,2253,624150,2082,709148,1398,536062,1275,301204,4837,148292,4907,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5035197,7994,2479186,5201,143693,1613,147420,5327,159624,4952,94739,1957,63509,2431,161394,2852,167366,2156,159642,1523,308384,2183,311429,1583,349361,1042,247844,809,125237,2576,39544,2532,2556011,5215,139269,1649,136380,4708,152806,4795,89903,2131,58188,2147,157073,2310,162724,1550,159782,1487,302236,1632,316266,1691,368030,1391,279633,989,160457,3337,73264,3395,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10256084,17296,5031886,10074,259478,2497,266806,6000,285477,5918,179408,2005,132975,2021,306194,2769,329472,2651,322698,2458,590350,2993,675056,2392,762027,1610,550398,1318,271907,4021,99640,4103,5224198,9379,246758,2683,243637,6245,281491,6224,169341,1683,129817,1962,296843,2316,315561,2345,312736,2017,583917,3143,682331,2293,797226,1597,610197,1326,366123,4886,188220,4914,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7825285,9602,3873409,6519,206668,1921,209447,6113,236084,6137,147804,1297,103209,1367,261636,1946,258966,1664,234140,1529,451495,2028,514833,1661,577320,1164,412088,1079,196886,2892,62833,2885,3951876,5032,198646,1611,207492,5272,218235,5030,138333,1064,97343,1623,250428,2038,242561,1626,225299,1419,445464,1608,515209,1833,600073,1055,448439,1016,246783,4082,117571,3803,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1666990,5467,828515,3512,54752,1286,52940,2473,56607,2484,33472,1147,23919,1552,55495,1714,54931,1175,53317,979,105023,1253,98453,1025,109460,708,78048,653,38061,1425,14037,1414,838475,3627,51545,1202,50352,2186,56097,2221,29854,913,21219,1158,55429,1666,52044,1147,52733,1175,102164,1280,95365,1099,113502,996,84569,674,46950,1599,26652,1505,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1576846,8264,792748,5413,52203,1693,55392,3039,58663,3216,35671,1500,21600,1434,51590,1966,53563,1529,49465,1577,99518,2324,91474,2011,98698,1040,77320,484,37374,1175,10217,1009,784098,4560,48087,1596,52933,2942,53892,3131,31650,1399,20675,1487,48431,2119,50182,1846,48752,1202,98764,1821,88138,1408,103374,1041,81214,928,39752,1853,18254,1764,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1599938,12680,789590,7166,44071,2167,44843,2690,59023,3324,29461,2038,23658,2335,51321,2210,52506,2757,54217,2050,97744,3045,86812,2779,104354,1413,86713,1473,43019,1630,11848,1404,810348,7804,42826,2254,47748,3098,48990,2967,28763,2006,21683,1942,49868,2267,48639,1870,49571,2154,94453,2849,93459,2660,116041,1738,98217,1516,47464,1962,22626,2298,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,345652,4853,183751,2672,8561,962,7084,1142,6678,1241,3203,672,3525,643,15289,999,15594,1074,13855,523,24897,840,22325,632,25692,552,24692,343,9368,906,2988,918,161901,2806,9101,1131,7319,1136,6059,1142,3884,722,2529,618,9560,876,13036,1047,12456,619,21335,974,17368,490,23896,531,22107,417,8409,835,4842,812,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,740870,2352,373026,1975,22908,532,23538,1322,23567,1297,13006,747,11135,1636,23250,1636,25157,970,23479,748,45707,970,42457,873,54029,432,40022,151,17414,1062,7357,1013,367844,1890,22072,749,21810,1406,22393,1472,12908,799,9569,1340,21981,1406,22584,928,21730,489,42627,606,41664,574,54149,637,39473,286,20997,1407,13887,1313,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5633263,17384,2815787,10635,159335,2401,157265,5084,160639,5290,95045,2068,63139,2257,170291,3094,212328,2060,205554,2340,371920,3216,362574,2221,390752,1875,293337,1545,130657,2771,42951,2517,2817476,8997,148141,2309,151877,4842,153423,4743,91610,2182,59904,2358,158070,2468,195204,2049,192754,2076,356618,2948,355381,1698,406351,1581,319880,1432,155539,3474,72724,3439,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,852805,9123,414080,4938,19828,1225,21198,1727,20393,2037,14506,628,12354,898,30709,1662,29582,1601,26288,995,47616,1474,56661,1212,62610,931,43734,636,20872,1272,7729,1189,438725,5067,18142,1062,20188,1838,19237,1868,12851,854,14631,1124,27181,1810,28488,1097,25460,984,49017,1107,60508,1220,68522,968,49936,609,27672,1405,16892,1451,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5590505,22425,2770022,13384,161511,3204,157636,5149,183345,5900,102643,1999,72421,2221,183380,3106,193948,2901,178351,3005,332094,4048,335388,2555,346722,2476,301407,1626,173341,3324,47835,3270,2820483,12170,154558,2955,160226,6454,168937,6367,101004,1992,71796,2582,167246,3783,178675,2613,169369,2763,329760,3138,336824,2958,378182,2339,339971,1897,190187,3970,73748,3516,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5235588,10176,2569315,6535,147083,2620,152310,5403,155825,5100,98185,1969,68577,2518,158788,2838,179614,1714,159591,1891,322400,2645,347954,1805,348677,1572,266552,1019,130140,2430,33619,2162,2666273,6257,137165,2573,138531,4476,154267,4750,91435,2161,64928,2750,157262,2920,176367,2119,162913,1640,324735,2204,353174,1847,374906,1171,298978,789,164857,3603,66755,3708,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2446823,8485,1209845,5616,75295,1631,75650,2777,83249,3014,47666,1288,36786,2106,83997,2344,79676,1719,76273,1487,151161,1827,144831,1687,163394,1255,115923,1020,53600,2119,22344,1879,1236978,4899,73753,1493,74423,2967,80558,2768,47698,1369,32004,1610,78811,2363,76787,1695,74847,1318,148249,1645,144669,1478,170035,845,125060,1007,72214,2545,37870,2478,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
