GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001EA,C18130_001MA,C18130_002EA,C18130_002MA,C18130_003MA,C18130_003EA,C18130_004MA,C18130_004EA,C18130_005MA,C18130_005EA,C18130_006MA,C18130_006EA,C18130_007MA,C18130_007EA,C18130_008MA,C18130_008EA,C18130_009MA,C18130_009EA,C18130_010MA,C18130_010EA,C18130_011MA,C18130_011EA,C18130_012MA,C18130_012EA,C18130_013EA,C18130_013MA,C18130_014EA,C18130_014MA,C18130_015EA,C18130_015MA,C18130_016MA,C18130_016EA,C18130_017MA,C18130_017EA,C18130_018MA,C18130_018EA,C18130_019MA,C18130_019EA,C18130_020EA,C18130_020MA,C18130_021MA,C18130_021EA,C18130_022MA,C18130_022EA,state
0400000US48,28025558,8822,7310921,8875,296387,11597,92832,7716,203555,9552,7014534,15124,1452530,36332,5562004,36872,17200009,8066,1631021,24188,386773,12734,1244248,21284,15568988,25278,1856505,33876,13712483,38818,3514628,5764,1279733,15561,183691,8140,1096042,15299,2234895,15436,207496,9064,2027399,16453,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5874057,4012,1317517,3504,55513,4267,12978,2391,42535,4004,1262004,4428,139259,10910,1122745,11165,3648398,3541,338100,12043,66903,4960,271197,10921,3310298,12551,242303,10226,3067995,15086,908142,2293,279160,6184,31707,2706,247453,6399,628982,6238,34725,3213,594257,5993,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20844860,7164,4163964,7306,182427,7602,50535,6552,131892,6281,3981537,10650,768700,22546,3212837,24758,12389480,6151,1243349,19600,299253,10928,944096,20038,11146131,20546,1267675,26586,9878456,27904,4291416,5337,1405458,17884,177954,7714,1227504,18805,2885958,18925,276151,10037,2609807,18490,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6661385,2790,1345037,3132,61867,4694,13883,2937,47984,3987,1283170,5866,149905,9316,1133265,11051,4213011,2752,376370,11436,95127,5503,281243,10260,3836641,11714,304710,10437,3531931,16476,1103337,2071,344114,7348,47929,3643,296185,6687,759223,6992,52222,3579,707001,7149,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,667141,853,125590,791,4241,1301,2231,1002,2010,858,121349,1640,26817,5572,94532,5659,458091,926,44434,3764,16446,2449,27988,3011,413657,3912,48565,4157,365092,5511,83460,594,30065,2304,8172,1697,21893,2230,53395,2279,5785,1195,47610,2150,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3107701,2735,919114,3010,30848,3400,3327,1088,27521,3004,888266,4770,84118,8534,804148,8971,1841864,2539,154970,7144,30108,3484,124862,6153,1686894,7804,142145,8625,1544749,10666,346723,1837,114017,3900,8389,1480,105628,3775,232706,4150,12666,1682,220040,4254,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19020017,4981,3993286,5247,153584,7122,48229,4576,105355,5482,3839702,8223,694795,22772,3144907,22194,11909887,4564,1051414,16165,313557,10454,737857,13620,10858473,16178,1166992,24133,9691481,28347,3116844,3279,983014,10935,162706,7326,820308,11431,2133830,11326,204900,8926,1928930,11865,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8729958,3176,1931396,3035,62853,4410,14895,2558,47958,3882,1868543,4919,249358,13866,1619185,14382,5397790,3085,415852,11671,91026,5607,324826,10282,4981938,12174,364667,13205,4617271,17747,1400772,1989,420036,9321,48337,4533,371699,8301,980736,9091,63526,4695,917210,8876,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11354614,4462,2540270,5294,123924,6594,39374,4029,84550,5554,2416346,8010,456242,18400,1960104,19859,6885580,4679,838215,15396,247907,8951,590308,13424,6047365,15306,668666,18325,5378699,22496,1928764,3897,657781,11625,77662,5240,580119,12085,1270983,11830,88673,4006,1182310,11736,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5935479,3749,1347491,4808,60831,4729,18319,2612,42512,3742,1286660,6225,228890,11945,1057770,13802,3589836,4174,445386,10940,125093,5719,320293,9521,3144450,11927,331538,10144,2812912,15177,998152,3762,363653,6980,40730,2683,322923,6820,634499,7343,41310,3122,593189,7290,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12388022,4376,2594554,4617,138227,7228,43170,4193,95057,6383,2456327,8906,391566,13855,2064761,15421,7539423,3558,873215,14494,249406,7477,623809,12219,6666208,14547,646563,16226,6019645,20908,2254045,2924,747511,9305,88487,5062,659024,9426,1506534,9472,98672,4096,1407862,9601,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9770428,3439,2122527,3919,101599,5208,30698,2744,70901,4882,2020928,6462,381994,12747,1638934,13841,5967238,3287,726103,12561,204722,7416,521381,10468,5241135,13353,604706,14006,4636429,19879,1680663,2935,572577,8077,70511,3742,502066,7359,1108086,8938,80540,4578,1027546,8354,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1870159,1965,465564,2134,18221,2220,3694,1111,14527,1871,447343,3262,56416,4895,390927,5444,1112279,2141,105888,4914,25620,2348,80268,4446,1006391,5495,98298,4684,908093,7195,292316,1566,98613,2744,9716,1200,88897,2696,193703,2962,12394,1522,181309,3151,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1720233,1951,439332,2444,18696,2620,3872,1243,14824,2037,420636,3260,58983,6724,361653,7519,1006291,2501,116958,6379,27115,3024,89843,5305,889333,6377,89591,5625,799742,8507,274610,2154,96963,3916,11871,1917,85092,3882,177647,4146,11797,1888,165850,4479,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2044454,2632,470978,2680,21733,2723,10359,2059,11374,2000,449245,4017,113665,7729,335580,8204,1210235,3129,158164,7394,51254,3749,106910,6443,1052071,8242,175637,8385,876434,10959,363241,2271,145143,4700,25991,3033,119152,4629,218098,4768,22432,2506,195666,5002,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1354158,3145,297248,1820,9628,1861,2052,1218,7576,1425,287620,2354,33316,5164,254304,5632,799646,2649,66303,3572,12309,1825,53994,3346,733343,4345,57463,5061,675880,5793,257264,814,81647,3417,6934,1250,74713,3440,175617,3477,9858,1771,165759,3511,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,850092,1673,208983,2370,6768,1328,2327,822,4441,956,202215,2779,31874,2805,170341,3740,501240,2567,53410,3932,14295,2286,39115,3113,447830,4796,50527,3646,397303,5501,139869,1212,43678,2788,6426,1264,37252,2577,96191,2889,6177,1350,90014,2849,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7364523,4495,1634222,3851,64742,4869,12969,2111,51773,4291,1569480,6539,191501,12725,1377979,14655,4586484,4293,476750,11966,111657,4964,365093,11001,4109734,11852,358880,11952,3750854,15769,1143817,2930,388889,7462,37699,3285,351190,7888,754928,6779,45191,3801,709737,7487,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1013887,1520,200202,1772,8733,1799,2540,999,6193,1502,191469,2618,33595,4457,157874,5066,638251,1948,78944,5395,24083,3587,54861,4540,559307,5910,51287,4979,508020,7624,175434,1240,56919,3235,9156,1497,47763,3109,118515,3517,10544,1565,107971,3776,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7000900,3545,1616402,3388,68023,5268,18782,4135,49241,4263,1548379,6414,305840,13639,1242539,13632,4137235,2804,445249,11812,109417,6470,335832,10261,3691986,11923,442308,14632,3249678,17888,1247263,1934,419314,6781,47812,3672,371502,6843,827949,7095,58995,4121,768954,7340,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6588788,4436,1482119,5407,71675,4533,24414,3305,47261,3889,1410444,7523,306584,13673,1103860,14535,4030020,4712,549922,12573,159945,6342,389977,11707,3480098,13643,421011,13900,3059087,19262,1076649,3791,402538,8399,48369,4119,354169,7641,674111,8870,50285,4445,623826,8922,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2814744,2741,691389,2890,33429,3153,7539,1531,25890,2870,657960,4337,95671,6778,562289,7261,1679780,3603,191914,6943,48882,4010,143032,6312,1487866,7692,150675,7254,1337191,10246,443575,2589,161999,4209,17313,1989,144686,4057,281576,4663,17974,1737,263602,4784,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
