GEO_ID,C16001_001E,C16001_001M,C16001_002E,C16001_002M,C16001_003E,C16001_003M,C16001_004E,C16001_004M,C16001_005E,C16001_005M,C16001_006E,C16001_006M,C16001_007E,C16001_007M,C16001_008E,C16001_008M,C16001_009E,C16001_009M,C16001_010E,C16001_010M,C16001_011E,C16001_011M,C16001_012E,C16001_012M,C16001_013E,C16001_013M,C16001_014E,C16001_014M,C16001_015E,C16001_015M,C16001_016E,C16001_016M,C16001_017E,C16001_017M,C16001_018E,C16001_018M,C16001_019E,C16001_019M,C16001_020E,C16001_020M,C16001_021E,C16001_021M,C16001_022E,C16001_022M,C16001_023E,C16001_023M,C16001_024E,C16001_024M,C16001_025E,C16001_025M,C16001_026E,C16001_026M,C16001_027E,C16001_027M,C16001_028E,C16001_028M,C16001_029E,C16001_029M,C16001_030E,C16001_030M,C16001_031E,C16001_031M,C16001_032E,C16001_032M,C16001_033E,C16001_033M,C16001_034E,C16001_034M,C16001_035E,C16001_035M,C16001_036E,C16001_036M,C16001_037E,C16001_037M,C16001_038E,C16001_038M,NAME,C16001_001EA,C16001_001MA,C16001_002EA,C16001_002MA,C16001_003MA,C16001_003EA,C16001_004EA,C16001_004MA,C16001_005EA,C16001_005MA,C16001_006EA,C16001_006MA,C16001_007EA,C16001_007MA,C16001_008MA,C16001_008EA,C16001_009MA,C16001_009EA,C16001_010MA,C16001_010EA,C16001_011EA,C16001_011MA,C16001_012EA,C16001_012MA,C16001_013EA,C16001_013MA,C16001_014MA,C16001_014EA,C16001_015EA,C16001_015MA,C16001_016EA,C16001_016MA,C16001_017EA,C16001_017MA,C16001_018MA,C16001_018EA,C16001_019MA,C16001_019EA,C16001_020MA,C16001_020EA,C16001_021MA,C16001_021EA,C16001_022MA,C16001_022EA,C16001_023EA,C16001_023MA,C16001_024EA,C16001_024MA,C16001_025EA,C16001_025MA,C16001_026EA,C16001_026MA,C16001_027EA,C16001_027MA,C16001_028EA,C16001_028MA,C16001_029EA,C16001_029MA,C16001_030EA,C16001_030MA,C16001_031MA,C16001_031EA,C16001_032MA,C16001_032EA,C16001_033EA,C16001_033MA,C16001_034EA,C16001_034MA,C16001_035EA,C16001_035MA,C16001_036MA,C16001_036EA,C16001_037EA,C16001_037MA,C16001_038EA,C16001_038MA,state
0400000US48,26691064,5461,17131619,52944,7836986,48988,4730684,41338,3106302,35690,87969,9355,68539,7959,19430,3663,72738,6510,63071,5687,9667,2000,54449,5515,42276,4687,12173,2870,392460,21016,285192,14705,107268,11127,65317,7551,32294,4526,33023,4566,184910,10750,100598,7349,84312,7175,218401,13862,94629,9133,123772,9192,91232,7913,71488,6370,19744,3474,272345,14121,187198,11624,85147,7005,104398,10019,71335,8200,33063,5585,178240,15227,138198,13176,40042,6018,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5681283,1984,4582064,15182,481884,8507,270441,8113,211443,8245,70348,7424,52899,6068,17449,3337,19392,2604,16960,2442,2432,1086,27096,3621,17702,2978,9394,1635,129912,7593,94039,6686,35873,3889,35972,4308,18175,2604,17797,2938,75431,6690,43709,3776,31722,5321,22009,4101,11354,2185,10655,2667,32685,4964,25707,4300,6978,1705,48400,5445,33189,4123,15211,2559,19029,3352,13533,2210,5496,1997,137061,11070,104905,9142,32156,4917,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20163933,3880,14167920,45306,4468564,26186,2593233,29096,1875331,25327,524273,24399,327432,18173,196841,13653,81055,6217,71474,5774,9581,1730,113877,9033,73291,5963,40586,4746,339014,15869,234944,12803,104070,7877,19593,3398,9760,1815,9833,2389,82018,8070,37212,5067,44806,5519,62100,8644,28173,4238,33927,6056,72443,6152,53422,4790,19021,3153,91156,8196,62843,6219,28313,3941,68293,7647,47334,6459,20959,3157,73627,7093,58166,6180,15461,3057,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6544926,1447,4954053,23680,615909,10746,354237,9819,261672,10073,140116,9786,90256,7391,49860,5754,15792,2204,14413,2185,1379,553,65483,5737,42975,4416,22508,2549,375414,16487,244450,11331,130964,9969,15409,2688,9567,1838,5842,1364,142602,7157,71590,4951,71012,5528,42772,6267,17086,3316,25686,4233,9581,1968,7373,1825,2208,946,74328,7284,52486,6011,21842,3222,40257,5610,27605,4356,12652,2996,53210,6222,38544,4562,14666,3284,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,656965,4,545912,6222,55077,3700,31811,2906,23266,3509,9855,2291,7359,1590,2496,1289,2698,752,2540,698,158,203,4013,1020,3368,966,645,488,9468,1987,8374,1816,1094,661,1713,602,1267,499,446,407,6846,2098,4091,967,2755,1949,920,419,521,300,399,285,1590,917,636,406,954,769,4310,1378,3453,1356,857,373,2942,1230,2800,1232,142,234,11621,3228,7965,2294,3656,1592,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2910911,1738,2450295,11025,313706,9500,216364,8859,97342,6125,8005,1803,6891,1596,1114,951,11370,2341,10857,2352,513,261,8921,2302,7246,2011,1675,807,32918,4344,25041,3789,7877,2419,5374,1739,3383,1219,1991,867,15624,2857,9152,1889,6472,1954,8904,2424,4972,1475,3932,1287,4653,1429,3765,1338,888,461,30853,4133,22024,3540,8829,2468,5757,2260,3679,1702,2078,1452,14531,2905,11434,2225,3097,1143,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18402367,3320,12756975,42403,2750087,24514,1561411,20222,1188676,22007,282779,15783,196254,11381,86525,7547,235158,12038,152556,9724,82602,7266,373755,15782,189281,8793,184474,10736,713870,20684,456779,14327,257091,10920,89629,7274,42132,4456,47497,5318,590745,14665,211569,9012,379176,11735,23624,4163,9819,2174,13805,2739,76327,7646,56689,6542,19638,3406,166012,11628,96662,7399,69350,6407,109743,9677,64778,7005,44965,4744,233663,15051,177462,12869,56201,6495,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8390826,1490,5735066,28998,1394122,14356,803153,15450,590969,14724,98741,10436,60369,7137,38372,5804,27880,3818,24478,3530,3402,1012,130500,8731,84562,7107,45938,4259,440699,14376,302827,11730,137872,7897,76873,5918,34667,3799,42206,3746,113877,6781,65625,4601,48252,4268,16241,3732,8086,2445,8155,1774,79756,6528,59341,5850,20415,2651,123971,7737,93130,7261,30841,3560,70847,8221,47697,6599,23150,3990,82253,7911,62618,6163,19635,3703,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10996313,3418,10189005,18500,261305,9974,167979,8835,93326,6214,30279,4887,21935,3898,8344,2280,102377,8038,74275,6333,28102,4108,44301,4439,27865,2869,16436,3059,115167,8359,79635,6780,35532,4506,12959,3531,7195,2683,5764,1638,49559,5580,25474,2829,24085,4320,11636,2574,5697,1625,5939,1572,10817,2066,8052,1740,2765,1001,55359,5854,36928,3935,18431,3763,47923,8241,30469,5706,17454,4743,65626,8076,41368,5667,24258,4094,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5756044,2583,5392180,13145,144847,7481,93651,6023,51196,4950,14013,3704,9272,2409,4741,2696,28796,4259,20906,2900,7890,2497,27182,4595,16792,3348,10390,2278,35166,4764,24812,3941,10354,2213,7625,1679,2498,821,5127,1452,24014,2864,12972,2378,11042,1850,15014,4136,6283,2362,8731,2343,7358,2024,4938,1659,2420,885,23143,3154,14323,2299,8820,1888,12888,3444,8185,2562,4703,1635,23818,5326,16593,3971,7225,3216,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12106644,2083,10660493,22900,633342,11530,384941,11700,248401,11205,53439,6815,37053,4461,16386,3478,125183,9452,96965,8963,28218,2734,82843,7626,51307,5335,31536,4536,199548,10976,136485,8437,63063,6088,27974,3939,15364,2846,12610,2183,95753,6449,46751,3771,49002,4410,36389,4446,16097,2835,20292,2701,14951,2834,11193,2225,3758,1206,84740,6922,54473,5243,30267,3539,39249,6414,26692,5085,12557,2755,52740,6958,39822,5676,12918,2758,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9426732,2419,8499740,19068,282861,9623,192755,8617,90106,5615,22521,2834,18468,2411,4053,1270,43770,3547,35808,3047,7962,1428,55526,6004,37011,4890,18515,2552,144251,8069,101608,5972,42643,4600,15957,3033,8325,1987,7632,1537,48443,3721,25218,2458,23225,2554,17339,3328,7341,1841,9998,2409,17477,2928,13120,2402,4357,1219,69470,5750,47467,4630,22003,3104,142990,9976,84720,7023,58270,5826,66387,7504,42190,5304,24197,3889,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1798112,1351,1596516,6400,129609,5710,72166,4395,57443,4222,3691,963,2443,639,1248,730,5608,1179,4735,1027,873,468,5605,1790,3768,1152,1837,1101,12564,2920,8378,1814,4186,1924,1592,746,632,452,960,473,4054,1156,1685,617,2369,839,5715,1544,2077,683,3638,1152,2508,835,1464,573,1044,649,15402,2491,7437,1434,7965,2036,4569,1765,3068,1406,1501,807,10679,2577,5647,1896,5032,1608,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1640515,1459,1461613,9237,134698,7702,85222,6070,49476,4423,2858,1150,2802,1122,56,90,3672,1111,3296,950,376,307,4011,2464,2681,1594,1330,1003,5662,1362,3825,958,1837,910,546,380,127,143,419,319,4656,2013,2397,1234,2259,1573,3311,1763,1383,794,1928,1369,3900,1393,2808,1005,1092,641,4824,1514,3694,1361,1130,666,6863,3602,4244,2979,2619,1739,3901,865,3294,858,607,351,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1976934,1325,1303370,14723,521774,12867,371837,12121,149937,8025,4783,1977,4189,1716,594,427,5521,1349,4794,1188,727,461,1987,889,1175,643,812,627,8286,2136,6296,1657,1990,840,2058,990,1185,801,873,535,4755,1555,3104,1226,1651,734,5547,2417,2125,937,3422,1817,3945,1191,2849,1050,1096,577,4469,1236,2986,1080,1483,569,2636,1907,2293,1845,343,349,107803,4078,80070,4393,27733,2839,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1333054,677,965883,11628,33222,4299,25919,3480,7303,2335,4108,1405,3982,1362,126,165,3867,1007,2760,896,1107,452,1861,1491,1528,1115,333,437,5368,1563,4764,1542,604,316,18703,3185,7405,1498,11298,2422,34158,4363,13582,1889,20576,3776,11130,3072,3301,1285,7829,2295,58770,6335,29965,3807,28805,3809,182972,11330,105341,7775,77631,6780,1199,793,575,452,624,443,11813,2408,9394,2099,2419,1079,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,821808,1563,765651,4700,16944,2471,11390,2048,5554,1219,731,572,731,572,0,163,6375,1500,5281,1401,1094,478,1461,852,961,636,500,359,5082,1277,2788,857,2294,932,208,224,185,214,23,42,1111,795,764,621,347,345,235,263,171,273,64,108,1448,1042,1047,881,401,390,3790,1265,883,485,2907,1038,2680,1475,1710,1145,970,1000,16092,3670,13295,3331,2797,1018,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7077397,2099,5659802,21177,609588,13143,374265,11396,235323,9366,24608,3623,21552,3200,3056,1343,30804,3586,28270,3448,2534,744,93684,10122,56032,7162,37652,4240,128028,8095,99158,6253,28870,4136,51240,4540,25930,3251,25310,2662,117545,7220,61625,5157,55920,5224,71213,8050,28615,3813,42598,5604,56207,6028,39418,4950,16789,2944,136492,8976,96777,8053,39715,3553,18989,4170,11666,2692,7323,2884,79197,8842,48895,6086,30302,4724,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1002885,1221,784840,8512,122953,5511,69355,5265,53598,5092,18561,2877,13962,2303,4599,1277,1416,854,1297,811,119,148,3540,1430,2498,985,1042,701,40433,4826,27457,4003,12976,2196,1022,468,259,179,763,446,6396,1848,2761,839,3635,1361,2272,1989,911,1042,1361,1165,1376,745,1052,609,324,301,11126,2379,7727,1795,3399,1293,3701,2387,1908,1360,1793,1902,5249,2041,4286,1921,963,625,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6737614,1597,4882267,24446,1395115,20037,943435,17259,451680,13331,17994,2677,14557,2454,3437,1051,24097,3371,22278,3158,1819,592,24376,3716,16895,2538,7481,2029,75577,7665,58709,6526,16868,3273,8363,1791,4497,968,3866,1265,35985,4380,20176,2862,15809,2518,23047,4716,10038,2424,13009,3292,27004,4119,20995,3800,6009,1513,44145,4688,31409,3598,12736,2455,26243,5820,17884,4530,8359,2178,153401,7502,115315,6120,38086,5040,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6365571,3710,5899662,14677,265195,8118,157663,7948,107532,6159,11457,2333,8698,1862,2759,1138,16568,2632,13499,2365,3069,1372,12460,4104,8130,2242,4330,2190,38943,4921,26846,3260,12097,3202,6800,1686,2743,956,4057,1441,15436,3574,8129,2252,7307,1925,12025,3142,5244,2153,6781,1946,9254,2866,6946,2378,2308,912,31670,4374,19028,3261,12642,2628,24554,5624,15941,3594,8613,3372,21547,5515,10907,2653,10640,4312,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2724520,2178,2404152,10196,215369,6799,128592,5783,86777,5560,4290,1046,3687,992,603,477,12320,2495,9737,2321,2583,772,2228,931,1613,750,615,416,19725,3314,14018,2585,5707,1961,3835,1336,2392,1107,1443,554,11167,2249,6435,1785,4732,1436,13658,2914,4330,1523,9328,2134,2506,719,1974,596,532,269,20657,3071,11777,1969,8880,1890,5297,2448,2783,1233,2514,1486,9316,2904,7029,2326,2287,1311,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
