GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002EA,C23001_002MA,C23001_003MA,C23001_003EA,C23001_004MA,C23001_004EA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008EA,C23001_008MA,C23001_009EA,C23001_009MA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012MA,C23001_012EA,C23001_013EA,C23001_013MA,C23001_014EA,C23001_014MA,C23001_015MA,C23001_015EA,C23001_016MA,C23001_016EA,C23001_017MA,C23001_017EA,C23001_018EA,C23001_018MA,C23001_019EA,C23001_019MA,C23001_020MA,C23001_020EA,C23001_021EA,C23001_021MA,C23001_022MA,C23001_022EA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027MA,C23001_027EA,C23001_028EA,C23001_028MA,C23001_029EA,C23001_029MA,C23001_030MA,C23001_030EA,C23001_031MA,C23001_031EA,C23001_032EA,C23001_032MA,C23001_033MA,C23001_033EA,C23001_034MA,C23001_034EA,C23001_035EA,C23001_035MA,C23001_036EA,C23001_036MA,C23001_037EA,C23001_037MA,C23001_038MA,C23001_038EA,C23001_039MA,C23001_039EA,C23001_040EA,C23001_040MA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044MA,C23001_044EA,C23001_045EA,C23001_045MA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048MA,C23001_048EA,C23001_049MA,C23001_049EA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052EA,C23001_052MA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061MA,C23001_061EA,C23001_062MA,C23001_062EA,C23001_063EA,C23001_063MA,C23001_064EA,C23001_064MA,C23001_065EA,C23001_065MA,C23001_066MA,C23001_066EA,C23001_067MA,C23001_067EA,C23001_068EA,C23001_068MA,C23001_069EA,C23001_069MA,C23001_070MA,C23001_070EA,C23001_071MA,C23001_071EA,C23001_072MA,C23001_072EA,C23001_073EA,C23001_073MA,C23001_074EA,C23001_074MA,C23001_075MA,C23001_075EA,C23001_076EA,C23001_076MA,C23001_077MA,C23001_077EA,C23001_078EA,C23001_078MA,C23001_079EA,C23001_079MA,C23001_080MA,C23001_080EA,C23001_081MA,C23001_081EA,C23001_082MA,C23001_082EA,C23001_083MA,C23001_083EA,C23001_084MA,C23001_084EA,C23001_085EA,C23001_085MA,C23001_086EA,C23001_086MA,C23001_087EA,C23001_087MA,C23001_088MA,C23001_088EA,C23001_089MA,C23001_089EA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US30,857868,2302,428940,2572,28651,1767,13107,1596,284,633,12823,1570,11024,1424,1799,658,15544,1505,35937,1468,29715,1782,695,447,29020,1800,27162,1720,1858,631,6222,1071,133212,1992,118244,2451,1516,790,116728,2592,112182,2775,4546,1226,14968,1934,60604,1324,52392,1357,60,76,52332,1352,50973,1323,1359,426,8212,1403,74343,1045,52394,2124,8,14,52386,2121,50750,2079,1636,516,21949,1907,60659,865,18865,1420,18103,1380,762,319,41794,1751,35534,477,3776,798,3776,798,0,172,31758,1010,428928,2380,25634,1604,12906,1615,0,172,12906,1615,11804,1658,1102,437,12728,1407,31885,1528,25089,1706,294,298,24795,1740,23464,1707,1331,564,6796,1401,129427,2082,103932,3216,282,209,103650,3224,101648,3374,2002,750,25495,2440,60486,1493,47392,1852,40,70,47352,1851,46463,1890,889,427,13094,1622,77450,896,49225,2071,0,172,49225,2071,48306,2238,919,442,28225,1842,60396,781,15476,1543,14751,1487,725,396,44920,1536,43650,618,2727,711,2652,696,75,128,40923,934,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1120239,2344,544098,2127,33947,1713,16402,1698,11,26,16391,1700,13245,1511,3146,1027,17545,1847,37341,1112,30403,1470,147,120,30256,1497,28865,1552,1391,424,6938,1193,156928,1618,139479,2236,1181,521,138298,2306,131482,2459,6816,1171,17449,1918,88639,984,75366,2079,99,144,75267,2087,73624,2135,1643,618,13273,2029,102370,818,71458,2352,71,120,71387,2352,70168,2430,1219,548,30912,1989,78133,547,24282,1424,23538,1384,744,476,53851,1487,46740,295,3844,707,3694,694,150,136,42896,788,576141,2196,29032,2009,16706,2011,23,41,16683,2006,15053,1886,1630,675,12326,1291,36537,1244,29990,1660,0,170,29990,1660,28860,1717,1130,456,6547,1211,156452,1755,125675,3206,23,39,125652,3205,122640,3198,3012,837,30777,2615,91827,1261,74435,2058,0,170,74435,2058,72495,2142,1940,626,17392,1572,111097,1275,72999,2466,0,170,72999,2466,71304,2553,1695,744,38098,2413,85820,792,20392,1740,20129,1754,263,185,65428,1861,65376,607,3529,811,3443,806,86,69,61847,965,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,8352567,6453,4010782,6470,290083,6991,116338,5573,7471,1676,108867,5514,88170,5391,20697,2617,173745,6454,353883,6201,267703,6726,32627,2454,235076,7012,211315,6687,23761,2464,86180,4733,1324092,7261,1167691,9762,39848,3153,1127843,10016,1081446,10061,46397,3568,156401,7237,670067,4675,570644,7013,3065,806,567579,6845,549530,7001,18049,2389,99423,5845,634795,2878,437856,7737,101,126,437755,7725,426861,7753,10894,1638,196939,7171,465008,3443,131222,5462,127145,5467,4077,902,333786,5919,272854,2486,26590,3016,25916,2976,674,332,246264,3824,4341785,5976,278012,7129,114707,5909,745,463,113962,5970,95435,5689,18527,2299,163305,5278,328445,4545,240319,5205,3241,972,237078,5164,215038,5229,22040,2668,88126,4563,1368622,6310,1065884,9244,2898,833,1062986,9509,1008169,9254,54817,4248,302738,7847,708020,4619,536222,8275,296,261,535926,8266,518503,8158,17423,2031,171798,7181,707974,2642,411612,7522,115,140,411497,7515,397912,7088,13585,1902,296362,7424,548988,2605,109679,4794,106624,4553,3055,975,439309,5264,401724,2363,19586,1961,18774,1930,812,383,382138,3179,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8312043,7020,3985390,6661,308827,7484,100782,4751,4010,774,96772,4638,81076,4863,15696,2052,208045,6287,364598,5952,267816,7174,12193,1380,255623,7074,232343,7123,23280,2911,96782,5227,1387452,7387,1198898,9997,19137,2221,1179761,9908,1128127,10228,51634,4663,188554,7309,681648,5509,586090,7071,2257,745,583833,7087,567865,6924,15968,2188,95558,5046,609190,3761,421496,6689,38,65,421458,6682,411645,6801,9813,1719,187694,6963,407128,3255,116796,4780,113369,4579,3427,1006,290332,5274,226547,3183,24105,2324,23683,2313,422,279,202442,4018,4326653,5663,305666,7609,110119,6008,477,357,109642,5988,89661,5214,19981,2855,195547,7363,354780,6036,258814,6651,1957,678,256857,6545,236980,6408,19877,2925,95966,5079,1455835,6845,1129460,11249,2243,778,1127217,11227,1073024,11543,54193,4637,326375,10607,714682,5353,535152,8340,119,146,535033,8342,515101,8756,19932,2651,179530,7664,672937,3316,384398,8074,32,56,384366,8064,372418,8488,11948,2053,288539,7913,489820,3848,95979,4940,92798,4882,3181,920,393841,5716,332933,2843,15920,2379,15376,2362,544,412,317013,3637,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,572880,1180,299272,1419,19527,1276,9402,1399,1052,407,8350,1335,6196,1114,2154,718,10125,1203,28121,1186,23328,1545,5500,795,17828,1483,15625,1512,2203,810,4793,998,111807,1701,97030,2184,8209,1321,88821,2400,81860,2562,6961,1218,14777,1992,47409,1783,41258,1758,1076,690,40182,1687,37632,1724,2550,695,6151,997,48091,1302,33057,1428,22,36,33035,1430,31346,1425,1689,526,15034,1612,30977,1173,10253,1467,9705,1322,548,460,20724,1501,13340,650,1303,499,1277,498,26,35,12037,750,273608,1456,18893,1453,8675,1189,307,229,8368,1195,7138,1202,1230,566,10218,1106,20986,1076,15861,1290,676,325,15185,1309,13155,1492,2030,774,5125,964,102901,2005,79632,2582,864,411,78768,2544,75168,2771,3600,837,23269,2172,41924,1503,32337,1711,0,157,32337,1711,30992,1789,1345,439,9587,1184,45221,1052,28272,1829,0,157,28272,1829,27427,1812,845,420,16949,1557,28653,1045,7265,930,7048,933,217,216,21388,1384,15030,719,1212,495,1200,496,12,20,13818,875,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3930579,4602,1872484,4305,139602,4663,44709,3214,273,383,44436,3229,35228,3172,9208,1722,94893,4817,161518,4237,115641,5011,2468,455,113173,5089,100922,5109,12251,2193,45877,3797,597719,5508,502963,7155,6005,1173,496958,7186,469373,8672,27585,3474,94756,5958,302901,4138,240170,4402,1782,670,238388,4453,230338,4595,8050,1667,62731,3838,309774,2302,192291,4899,203,177,192088,4902,187107,5102,4981,1079,117483,4880,227090,2586,56066,3150,54452,3181,1614,474,171024,3583,133880,1876,11499,1681,11209,1689,290,190,122381,2609,2058095,3906,135703,4400,48090,3343,21,41,48069,3337,40250,3008,7819,1606,87613,4727,156292,3778,106499,3720,408,353,106091,3754,94669,3690,11422,2105,49793,3634,631737,4702,469945,6487,1089,555,468856,6594,441015,7434,27841,3391,161792,6577,323272,3605,217529,5065,179,209,217350,5089,209523,5121,7827,1849,105743,4949,342398,2163,168922,5154,79,123,168843,5161,164660,5108,4183,1078,173476,5173,266306,2482,47706,2904,45996,2855,1710,657,218600,3579,202387,1751,9583,1342,9529,1353,54,89,192804,2144,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,525088,1400,256196,1684,19057,1344,8157,1118,0,157,8157,1118,6812,1064,1345,616,10900,1098,21715,1165,16186,1418,284,291,15902,1445,14666,1503,1236,577,5529,1091,71932,1024,63300,1764,440,289,62860,1788,60073,1778,2787,852,8632,1560,40081,905,34668,1122,17,28,34651,1122,33191,1219,1460,502,5413,936,46635,702,34816,1281,16,29,34800,1286,33546,1308,1254,465,11819,1107,36701,748,13603,1082,13348,1075,255,214,23098,1361,20075,152,2894,552,2722,546,172,221,17181,581,268892,1348,16728,1268,7898,1134,0,157,7898,1134,7490,1138,408,289,8830,1090,21764,1116,18418,1137,0,157,18418,1137,17520,1105,898,439,3346,692,73239,1074,61930,1793,0,157,61930,1793,60581,1807,1349,471,11309,1421,40614,516,32706,1133,0,157,32706,1133,31962,1165,744,390,7908,1087,49448,715,35513,1371,0,157,35513,1371,34898,1411,615,300,13935,1434,39054,984,13044,1407,12475,1390,569,454,26010,1245,28045,411,1699,441,1663,438,36,44,26346,593,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2420990,3306,1208727,2569,74939,2466,28574,2076,167,140,28407,2096,23618,2089,4789,1123,46365,3178,91375,1106,73968,2472,1858,1019,72110,2620,65675,2657,6435,1241,17407,2175,432329,2288,384451,3877,4565,1101,379886,3802,361382,4293,18504,2581,47878,3445,200059,1944,169737,3369,232,181,169505,3399,161362,3363,8143,1464,30322,3014,186109,1145,122722,4049,0,211,122722,4049,117314,3840,5408,1108,63387,3813,139049,690,37422,2232,35350,2097,2072,650,101627,2222,84867,937,6987,1071,6339,1021,648,356,77880,1329,1212263,2927,69101,3032,28368,2934,101,93,28267,2936,22807,2797,5460,1243,40733,2635,89001,1559,70624,2532,184,192,70440,2566,65161,2609,5279,1272,18377,2268,415512,1902,323246,4713,1222,618,322024,4810,305095,5191,16929,2491,92266,4440,196108,1529,145295,3583,100,164,145195,3573,139017,3697,6178,1431,50813,3481,191337,1338,110057,3160,0,211,110057,3160,106144,3252,3913,1001,81280,3225,152947,861,33785,2274,32556,2294,1229,478,119162,2429,98257,849,4559,967,4270,922,289,193,93698,1167,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1487470,2858,730918,2759,48552,3073,15353,1932,26,53,15327,1928,11617,1703,3710,878,33199,2876,59712,2473,43622,3093,114,137,43508,3092,38784,3069,4724,1082,16090,1616,215213,2336,171527,4042,709,369,170818,4034,159374,4158,11444,1885,43686,3182,116910,1460,90211,2434,26,46,90185,2422,86436,2576,3749,869,26699,2198,125803,1186,68601,2545,72,114,68529,2541,66416,2453,2113,686,57202,2454,103708,1057,21862,1890,21529,1883,333,234,81846,1914,61020,931,5517,983,5345,982,172,170,55503,1252,756552,2524,44377,2877,16553,1696,0,201,16553,1696,13577,1631,2976,953,27824,2453,54048,2248,36686,2973,106,130,36580,2965,32917,2882,3663,912,17362,2465,212592,2239,151391,4261,0,201,151391,4261,142817,4181,8574,1783,61201,3704,116199,1418,78435,2738,0,201,78435,2738,76522,2764,1913,651,37764,2361,132848,1041,65203,2695,0,201,65203,2695,63377,2629,1826,789,67645,2611,111582,979,20081,2107,19679,2126,402,247,91501,2171,84906,706,3467,992,3427,989,40,70,81439,1142,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3089116,3282,1512874,3470,110573,3271,48921,2671,2147,689,46774,2376,39343,2156,7431,1174,61652,2208,137205,2291,103628,3104,4833,1154,98795,3081,90839,2922,7956,1307,33577,2552,520755,3258,442252,3995,7704,1282,434548,3846,417184,4098,17364,1761,78503,3447,229425,2139,189463,2718,341,236,189122,2669,183565,2875,5557,1057,39962,2337,239179,1482,161857,2784,224,218,161633,2801,157177,2892,4456,896,77322,2736,169062,1113,49054,2199,48275,2203,779,301,120008,2173,106675,914,12872,1437,12693,1448,179,183,93803,1610,1576242,3046,104563,3163,45504,2602,477,405,45027,2497,39378,2388,5649,940,59059,3238,129162,2925,96701,3448,1512,536,95189,3383,88237,3336,6952,1241,32461,2563,514058,3102,381401,4918,1187,486,380214,4979,364284,4722,15930,1887,132657,4443,229588,1721,164748,2784,157,181,164591,2813,159151,2999,5440,938,64840,2465,255007,1260,143621,2956,24,40,143597,2958,140309,2844,3288,717,111386,2867,192777,1364,42849,2754,42294,2745,555,293,149928,3068,151087,1047,8842,1019,8709,1008,133,120,142245,1323,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4693498,2902,2317020,3283,154982,2695,77743,3470,319,261,77424,3475,68769,3077,8655,1188,77239,3037,202220,2951,157619,3307,407,300,157212,3298,146548,3631,10664,1559,44601,2780,733835,3685,663300,5483,3067,1094,660233,5599,641745,6134,18488,2101,70535,3853,369515,2203,327936,2996,260,185,327676,2992,320309,3065,7367,1160,41579,2637,406546,1792,294928,3541,9,16,294919,3540,287207,3826,7712,1184,111618,3331,277240,1367,77420,2675,75117,2629,2303,616,199820,2649,172682,1305,14029,1270,13780,1258,249,158,158653,1688,2376478,3008,151687,2851,81356,2655,10,15,81346,2657,75329,2610,6017,953,70331,3051,192587,2165,161396,3873,30,48,161366,3873,155319,4059,6047,1091,31191,2990,708606,2476,592498,5463,428,282,592070,5507,573782,5971,18288,2400,116108,5311,368842,2227,302416,3876,0,151,302416,3876,295005,3914,7411,1408,66426,3578,418195,1776,273518,3849,41,85,273477,3856,269345,3708,4132,876,144677,3716,294432,1459,60555,3217,59771,3243,784,365,233877,3360,242129,1027,11801,1338,11690,1329,111,108,230328,1698,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2684285,2522,1257842,2456,88700,4033,14188,2053,0,228,14188,2053,6899,1641,7289,1635,74512,4170,112963,2601,61904,3241,149,217,61755,3226,41622,3031,20133,2599,51059,3235,373941,1721,296293,5255,975,479,295318,5289,253305,5486,42013,4478,77648,4802,198590,499,138788,3104,168,212,138620,3065,124764,3422,13856,1612,59802,3110,195771,-555555555,91426,3496,0,228,91426,3496,81005,3302,10421,1608,104345,3494,163251,-555555555,21416,1989,20808,1936,608,352,141835,1987,124626,-555555555,5154,1215,5120,1219,34,61,119472,1216,1426443,2422,84795,3258,10267,1357,0,228,10267,1357,5259,1144,5008,917,74528,2852,109797,2735,53971,3498,0,228,53971,3498,39211,3404,14760,1879,55826,3689,404483,1477,278563,5184,51,87,278512,5190,234430,5637,44082,4285,125920,4806,223538,502,126547,3504,125,225,126422,3522,112328,3502,14094,1933,96991,3498,230491,-555555555,69399,3306,42,71,69357,3318,64489,3432,4868,1648,161092,3306,198568,-555555555,13534,1509,12481,1504,1053,614,185034,1508,174771,-555555555,2708,700,2708,700,0,228,172063,701,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,72
