GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002MA,B08012_002EA,B08012_003MA,B08012_003EA,B08012_004EA,B08012_004MA,B08012_005EA,B08012_005MA,B08012_006EA,B08012_006MA,B08012_007MA,B08012_007EA,B08012_008EA,B08012_008MA,B08012_009EA,B08012_009MA,B08012_010EA,B08012_010MA,B08012_011EA,B08012_011MA,B08012_012MA,B08012_012EA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015EA,B08012_015MA,B08012_016EA,B08012_016MA,B08012_017EA,B08012_017MA,B08012_018EA,B08012_018MA,B08012_019EA,B08012_019MA,B08012_020MA,B08012_020EA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025MA,B08012_025EA,B08012_026MA,B08012_026EA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031MA,B08012_031EA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034MA,B08012_034EA,B08012_035MA,B08012_035EA,B08012_036MA,B08012_036EA,B08012_037EA,B08012_037MA,B08012_038EA,B08012_038MA,B08012_039MA,B08012_039EA,state
0400000US30,477201,7200,35333,3403,91894,5498,91824,5047,87929,4110,63635,4586,22572,2775,35984,3272,6242,1193,5018,1129,15505,1928,11425,1639,9840,1484,250400,5391,16948,2051,44347,3515,47972,3504,45855,3247,32370,2749,12055,1716,19093,2284,4062,1052,3050,929,9352,1501,7334,1438,7962,1378,226801,4646,18385,2229,47547,3515,43852,3179,42074,3006,31265,3034,10517,1637,16891,1858,2180,543,1968,584,6153,984,4091,811,1878,562,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,626294,6936,25275,2532,78471,5382,98851,5057,92053,5087,86319,4175,42507,3948,71914,4013,24165,2708,21185,1814,46764,3086,26047,2049,12743,1693,321305,4793,14275,2016,36765,3052,51052,4085,45273,3346,42185,2780,20436,2080,38993,3089,12195,1545,10560,1360,24970,2109,16761,1886,7840,1213,304989,4747,11000,1297,41706,3964,47799,2991,46780,3390,44134,3227,22071,2664,32921,2463,11970,1883,10625,1384,21794,2228,9286,1162,4903,1011,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4565929,26224,118340,5889,439935,13505,637568,16859,778449,15568,715753,15622,325312,9733,610852,14773,151412,7024,161914,6300,336284,10518,200680,9216,89430,5771,2395661,18752,69445,4037,212914,9006,319647,10625,386258,11527,366072,11377,168915,6524,330234,10315,82528,5246,87640,5142,189970,7852,121679,6553,60359,4825,2170268,16020,48895,3963,227021,9443,317921,10092,392191,10608,349681,10907,156397,6825,280618,9195,68884,4243,74274,4410,146314,5883,79001,5358,29071,3328,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4602079,25874,93142,5316,337221,11515,565757,14090,672936,13794,643900,19728,288330,10011,671599,19353,149236,7080,196155,8270,470006,14050,363535,12655,150262,7228,2403641,15700,49160,4052,161522,7379,270322,8938,341275,10853,322282,13022,144304,7209,365815,13830,78234,4867,105748,6119,259228,10055,213656,9871,92095,5984,2198438,17566,43982,4008,175699,8132,295435,10230,331661,9766,321618,12683,144026,6379,305784,10725,71002,5577,90407,5563,210778,8189,149879,8176,58167,4492,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,336665,4982,27010,2377,60728,3956,64546,3918,68345,3635,44414,3733,14334,2009,23643,2794,2072,569,4304,1082,10947,1754,9032,1165,7290,1325,186713,4066,14555,1963,34490,2829,36053,3074,37024,2698,22733,2578,7868,1504,11764,1588,1081,406,2344,696,7864,1485,6135,831,4802,907,149952,3888,12455,1324,26238,2310,28493,2915,31321,2810,21681,2341,6466,1304,11879,1868,991,382,1960,776,3083,735,2897,672,2488,917,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1996620,17087,48818,4128,190594,8086,265878,10026,339475,10949,318904,9891,124299,7040,295011,11309,59562,4750,66898,5416,154033,7939,92581,6017,40567,3507,1044000,11599,23774,2647,86636,5026,125370,5137,175239,7739,164946,7055,61126,3896,160168,8273,31787,3167,39291,3939,88081,5496,59756,4243,27826,2825,952620,11192,25044,2829,103958,6113,140508,7389,164236,6441,153958,6925,63173,4917,134843,6723,27775,3317,27607,3378,65952,4827,32825,3187,12741,1939,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,300134,4854,14450,1906,36260,2854,44567,3223,48993,2961,40086,2534,20266,1807,34764,3108,10784,1213,10445,1461,21365,1605,12615,1595,5539,986,150360,3177,7493,1188,15591,1538,21948,2262,24337,2242,20221,1795,10404,1278,16731,1954,5569,916,5064,703,11615,1332,7601,1251,3786,845,149774,3195,6957,1337,20669,2039,22619,2377,24656,1943,19865,1905,9862,1359,18033,1963,5215,878,5381,1074,9750,1112,5014,997,1753,498,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1367374,12089,28757,2896,106502,6011,183006,8507,226316,9712,241992,8692,107846,5891,235274,7829,34921,3272,50716,3680,74434,5142,45584,3783,32026,3454,735400,7995,14983,1944,52225,4070,96378,6387,117062,7263,126804,6145,57125,3754,130317,5343,19582,2142,31171,2974,40186,3444,29649,3213,19918,2531,631974,8626,13774,2194,54277,3924,86628,4694,109254,5458,115188,5435,50721,4001,104957,6046,15339,2496,19545,2422,34248,3628,15935,2091,12108,1920,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,702534,9738,24486,3012,75010,4165,105202,5194,114694,5156,102688,5457,43037,3315,76778,4520,18880,2411,22918,2695,51922,3731,38641,2820,28278,2755,372931,6522,11775,1718,35105,2820,48672,3786,58484,3880,51086,3307,22762,2053,40539,3311,11033,1818,12143,1992,30816,2873,28287,2325,22229,2340,329603,6590,12711,2035,39905,2801,56530,3467,56210,3318,51602,3626,20275,2460,36239,3053,7847,1478,10775,1811,21106,2130,10354,1576,6049,1308,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1703612,10616,76348,3667,217537,8277,272491,7189,291440,7247,268516,8136,111511,4807,207951,6130,40352,3137,44533,2988,87515,4109,53404,3575,32014,2408,914194,7350,39567,2678,108498,5898,141337,6156,150552,5812,141453,5725,61393,3144,115176,4123,21711,1861,25610,2205,49246,2980,36534,2705,23117,1962,789418,7481,36781,2455,109039,4762,131154,4244,140888,5110,127063,4591,50118,3240,92775,3963,18641,2229,18923,2247,38269,2819,16870,1896,8897,1141,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2814056,13009,116393,4569,389453,9368,466299,10945,473066,9717,393418,8203,204089,5689,306855,8040,85484,3655,91294,4351,156014,4511,87368,3944,44323,2813,1470529,8411,65166,3168,192080,6431,228529,7152,242002,7104,204250,5426,102549,4523,167019,5921,46997,2717,51039,3154,89521,3741,52841,2902,28536,2136,1343527,10782,51227,2918,197373,6396,237770,7008,231064,6674,189168,5665,101540,3815,139836,5213,38487,2382,40255,3101,66493,3552,34527,2621,15787,1545,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,958406,13448,16307,2609,57229,4442,106771,5726,137624,6721,144283,7631,47286,4645,162610,6488,26881,3049,48721,3780,78529,6229,91403,5693,40762,3622,509909,9916,9977,2038,31485,3339,58478,4207,69932,4507,72824,4477,23138,2862,86562,4544,14563,2296,26099,2971,43213,4312,50319,4106,23319,2557,448497,8348,6330,1425,25744,2783,48293,3971,67692,4152,71459,5038,24148,2965,76048,4556,12318,2119,22622,2836,35316,3395,41084,3543,17443,2371,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3984237,21788,84159,5802,290363,9780,465824,12340,606516,14567,554607,12641,272179,10353,583400,10914,138331,6196,179161,6954,390041,10060,297189,9233,122467,5853,2115934,11730,42893,4003,140926,6532,222743,8276,303752,9267,288048,8535,146615,6835,315817,8420,72700,4728,98248,5442,222608,7802,185852,7468,75732,4333,1868303,16198,41266,3651,149437,7097,243081,7916,302764,9862,266559,8454,125564,6065,267583,8897,65631,3930,80913,4918,167433,6799,111337,4633,46735,3637,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,383794,5907,31570,2203,76552,4479,91476,4911,75667,4910,37232,2938,11919,1462,21484,1995,3706,706,3864,643,11019,1643,11500,1938,7805,1265,211907,3930,16948,1650,40428,3429,48044,3334,42784,3109,20733,2067,6337,1223,11599,1377,2224,582,1974,561,6903,1205,8043,1589,5890,948,171887,4261,14622,1475,36124,2322,43432,3559,32883,3587,16499,1894,5582,915,9885,1384,1482,402,1890,424,4116,945,3457,1013,1915,769,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2188433,17552,57417,4195,187870,7184,291015,10173,374673,11567,354320,10387,149658,6128,323576,10161,72119,4644,72214,5032,165011,7215,96556,5925,44004,3729,1134347,12005,34463,3291,89562,5422,147451,7340,179152,8959,183396,7431,79401,4564,171556,8202,36069,3504,39203,4094,90595,4774,53334,4074,30165,3105,1054086,13043,22954,2584,98308,4957,143564,6338,195521,7921,170924,7792,70257,4065,152020,6842,36050,3122,33011,3328,74416,4861,43222,3893,13839,1942,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1845718,14713,62438,4926,222108,8973,277094,10289,309110,10322,267672,10066,119904,6413,230066,7803,47925,3037,65975,4963,127399,6582,81860,5570,34167,3450,986947,10168,33590,3560,107676,5925,141986,7322,160662,6627,141713,6370,63305,5117,130637,6222,26217,2492,36569,3417,70984,4966,51788,4185,21820,2830,858771,10411,28848,2835,114432,5776,135108,6134,148448,7067,125959,6676,56599,4297,99429,4995,21708,2179,29406,3284,56415,3887,30072,3318,12347,1766,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,266881,4500,24912,2933,65934,4483,64917,4396,44481,3899,19731,2307,6883,1406,13659,2306,4011,1084,2598,784,7650,1391,8136,1718,3969,839,148493,3549,12707,1887,34973,3343,33683,3007,25383,3057,10429,1703,4247,1173,8651,1777,2168,821,1567,562,4947,1133,6542,1549,3196,805,118388,3401,12205,1958,30961,2859,31234,2926,19098,2102,9302,1434,2636,720,5008,1336,1843,784,1031,497,2703,765,1594,637,773,376,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,17418097,38689,292689,10848,1242986,20001,2070884,29858,2533667,30873,2416781,31597,1053645,15724,2656088,24110,491080,11575,782925,16248,1594529,21223,1519579,20961,763244,17462,9547176,29075,147524,6449,612052,13562,1043684,18580,1323707,21973,1292570,21920,571084,11191,1505419,20009,277838,8434,438227,11998,910092,15846,920077,15767,504902,13508,7870921,27708,145165,8247,630934,13374,1027200,18703,1209960,18721,1124211,19031,482561,10452,1150669,16486,213242,7604,344698,9040,684437,12418,599502,14031,258342,9043,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
