GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002EA,B25093_002MA,B25093_003EA,B25093_003MA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007EA,B25093_007MA,B25093_008EA,B25093_008MA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011MA,B25093_011EA,B25093_012EA,B25093_012MA,B25093_013EA,B25093_013MA,B25093_014EA,B25093_014MA,B25093_015EA,B25093_015MA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018EA,B25093_018MA,B25093_019EA,B25093_019MA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022MA,B25093_022EA,B25093_023EA,B25093_023MA,B25093_024EA,B25093_024MA,B25093_025EA,B25093_025MA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029EA,B25093_029MA,state
0400000US26,2817484,14245,29046,2590,14630,1936,4397,973,2908,974,1450,484,5369,1105,292,243,284393,6394,168301,5545,43379,2867,24630,2088,14515,2042,32292,2670,1276,488,1606140,10460,1021697,11718,190624,6456,109710,4904,65261,3167,204032,7480,14816,2017,897905,7125,510828,7071,92830,3542,67810,3036,49445,3081,170074,5005,6918,1172,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,505666,5197,7617,1283,3363,858,1199,545,726,392,499,309,1721,573,109,128,61156,2605,35824,2242,9925,1253,5468,1052,3315,781,6266,1127,358,316,285792,4636,186144,4240,34699,2874,21419,2092,12434,1522,29574,2268,1522,528,151101,2857,89993,2496,16633,1522,9322,1105,8342,1227,25556,2156,1255,485,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,452916,7633,7310,1618,2586,860,961,482,1499,666,330,188,1934,819,0,204,49927,3752,23485,2232,7719,1376,7553,1940,3963,1138,7032,1482,175,248,254711,6390,158661,5297,29463,2643,19888,2538,13158,1959,31582,3566,1959,859,140968,3921,85073,3587,13841,1599,10101,1546,6594,1376,23835,2311,1524,732,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,525349,7517,6903,1476,2627,1030,1038,696,234,289,382,321,2398,835,224,186,45581,3223,22519,2461,7139,1509,4635,1251,2376,807,8095,1539,817,500,288214,6636,173804,6071,29780,3054,22078,2716,11430,1496,45159,3688,5963,1279,184651,4145,113185,3777,18338,1939,12760,1513,8288,1548,28414,2841,3666,1192,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,265364,5773,1315,641,131,169,0,189,57,94,39,65,1088,603,0,189,16228,2026,4516,1135,2229,750,2193,661,1736,761,5532,1195,22,34,139047,4436,66786,3509,18069,2097,14355,1627,10484,1607,28126,2469,1227,601,108774,3453,62271,3111,9635,1268,7217,1084,5563,876,23506,2222,582,399,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,234487,4225,3527,911,1731,629,366,235,361,267,308,298,761,444,0,163,29395,2133,16333,1651,5122,910,2745,891,1994,728,3097,848,104,109,130399,3656,82303,3364,15977,1810,10051,1621,6421,1266,14600,1803,1047,428,71166,1989,47862,2184,5709,1023,4790,913,2988,737,9313,1428,504,253,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1818988,12964,13429,2010,4723,1182,1909,730,1949,724,805,366,3539,890,504,335,188126,6992,78448,4698,36507,2907,25168,2817,13840,2129,33663,2995,500,345,1061279,9588,568223,9340,154870,5652,103595,5317,63215,3557,164937,5958,6439,1095,556154,5567,295013,5416,57141,3161,42976,2834,33546,3229,123981,4679,3497,759,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251354,5065,1508,686,362,292,224,273,294,346,190,229,414,410,24,48,21775,2193,7682,1296,4413,977,3084,869,2106,758,4490,1125,0,220,149350,3720,77384,3531,20044,2101,14100,1972,9234,1558,27876,2383,712,528,78721,2486,34200,2042,8990,1121,7435,1314,6364,1281,21093,2104,639,324,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1694367,13678,15835,2399,6383,1159,1694,691,2415,1078,1717,721,3233,888,393,265,147075,5236,75590,4282,24708,2461,13295,1771,9829,1617,21877,2606,1776,961,916702,11067,542360,9969,117072,4642,74221,4667,43766,3820,128710,6155,10573,1629,614755,7104,358884,6271,59352,3518,43037,2509,29539,2305,117381,5528,6562,1006,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1723984,15594,17136,2225,7870,1419,2347,731,1801,740,1092,497,3436,1071,590,320,163004,5169,91567,4887,24244,2311,13265,2034,10934,1646,21563,2557,1431,623,984337,11679,617682,9870,116118,5450,73545,4292,43563,3195,124708,6307,8721,1384,559507,6708,352172,6044,55737,3543,38314,3079,24585,2455,85015,3353,3684,962,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,749821,8328,9653,1658,4129,1032,1311,590,801,436,904,504,2274,854,234,293,82081,3276,47120,2500,13310,1652,7368,1248,4473,1080,9475,1464,335,309,431540,6880,277881,4779,56903,3286,30688,2910,17889,2220,44996,3514,3183,858,226547,4353,128061,3465,22552,1809,19557,1940,13217,1687,41396,2487,1764,470,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
