GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002MA,B21005_002EA,B21005_003MA,B21005_003EA,B21005_004MA,B21005_004EA,B21005_005MA,B21005_005EA,B21005_006MA,B21005_006EA,B21005_007MA,B21005_007EA,B21005_008EA,B21005_008MA,B21005_009MA,B21005_009EA,B21005_010MA,B21005_010EA,B21005_011MA,B21005_011EA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015MA,B21005_015EA,B21005_016MA,B21005_016EA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019EA,B21005_019MA,B21005_020MA,B21005_020EA,B21005_021MA,B21005_021EA,B21005_022MA,B21005_022EA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025MA,B21005_025EA,B21005_026MA,B21005_026EA,B21005_027MA,B21005_027EA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030EA,B21005_030MA,B21005_031MA,B21005_031EA,B21005_032MA,B21005_032EA,B21005_033MA,B21005_033EA,B21005_034MA,B21005_034EA,state
0400000US25,4393425,2485,1690072,2968,22654,2899,19581,2695,18516,2568,1065,550,3073,1032,1667418,3699,1297882,10417,1214013,11209,83869,5156,369536,10226,1762258,2562,52465,3734,45728,3616,44316,3659,1412,666,6737,1079,1709793,4437,1454565,9930,1402443,10892,52122,4385,255228,8765,941095,1856,49165,3162,33908,2606,32583,2600,1325,556,15257,1950,891930,3622,645642,6996,621728,7634,23914,2454,246288,6750,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,487104,790,237235,598,3215,1055,2816,933,2692,901,124,147,399,519,234020,991,186254,4094,170195,4122,16059,2450,47766,3897,179978,631,5830,1219,4902,992,4674,989,228,263,928,593,174148,1365,152298,2369,141567,3082,10731,1954,21850,2216,69891,450,4026,840,2431,592,2351,584,80,93,1595,709,65865,932,43006,1999,40533,2074,2473,825,22859,1872,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1874261,2480,817848,3134,12348,1958,10671,1738,10350,1686,321,283,1677,771,805500,3836,643294,6304,617267,7203,26027,3392,162206,5700,756136,2762,26969,2978,24513,2733,23622,2646,891,682,2456,969,729167,3492,596565,6402,583529,6734,13036,2475,132602,5909,300277,1683,20612,1973,14032,1567,13412,1482,620,452,6580,1326,279665,2456,190071,3847,185625,3934,4446,1143,89594,3719,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,12243131,4249,4660872,5271,53535,4089,42039,3695,39109,3441,2930,977,11496,1667,4607337,6744,3462492,13982,3218060,14699,244432,9697,1144845,14103,4986286,5109,124983,5559,105648,5031,101872,5087,3776,1020,19335,2289,4861303,7328,4000586,15109,3849422,17243,151164,6764,860717,14570,2595973,2704,112479,5150,67558,3729,65077,3764,2481,542,44921,3505,2483494,6023,1650652,13075,1591350,12887,59302,3782,832842,12053,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,5508223,2677,1912401,3289,23136,2968,19734,2811,18369,2631,1365,546,3402,849,1889265,3922,1434276,11775,1332505,12503,101771,6167,454989,11697,2377254,2977,53522,3630,47525,3405,45334,3426,2191,721,5997,1542,2323732,5146,1976837,11036,1903911,12755,72926,5454,346895,9698,1218568,1539,45012,3635,31620,3216,30446,3067,1174,657,13392,1778,1173556,4162,849585,7901,819027,8024,30558,2731,323971,7496,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7094819,4480,2600665,6059,54751,3880,46267,3847,43684,3784,2583,777,8484,1483,2545914,6772,2016596,11049,1878055,12373,138541,6974,529318,11786,2881350,5813,151939,6179,131506,5967,127012,5908,4494,1197,20433,2084,2729411,8999,2244843,11320,2156630,11567,88213,4239,484568,9522,1612804,4119,121432,4450,76312,3670,74211,3652,2101,701,45120,3371,1491372,6308,965372,9712,937972,9644,27400,2648,526000,9389,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3696908,4311,1371738,4992,31431,3140,27600,3113,26769,3128,831,392,3831,826,1340307,5816,1049767,9501,989124,10466,60643,4619,290540,8211,1492568,4569,79977,4014,66079,3902,64668,3881,1411,633,13898,1686,1412591,5595,1158715,7987,1120368,8187,38347,3228,253876,6904,832602,2903,71957,4087,44363,3346,42337,3353,2026,663,27594,2315,760645,4965,475954,6941,463672,6857,12282,1533,284691,7407,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7820995,3525,2857244,5203,47588,4268,39895,3867,37812,3722,2083,751,7693,1526,2809656,6479,2169032,13727,2017023,14156,152009,6465,640624,12662,3152475,5287,150173,5439,127747,5079,123094,4968,4653,1079,22426,2336,3002302,6771,2487541,10180,2397065,9827,90476,5011,514761,8445,1811276,2513,122286,4609,80779,3833,76529,3824,4250,1202,41507,2823,1688990,5313,1141160,9359,1104599,9146,36561,2927,547830,9406,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6107457,3197,2250946,4636,35722,3682,29900,3393,28125,3302,1775,847,5822,1286,2215224,6197,1749467,11366,1615558,12234,133909,6488,465757,11064,2454792,4102,110761,5141,93664,4288,89550,4183,4114,1047,17097,2064,2344031,6726,1897055,11335,1820863,11323,76192,3852,446976,8831,1401719,2724,88284,4003,51829,2927,49404,2888,2425,758,36455,2555,1313435,4560,808994,8388,783974,8619,25020,2664,504441,7162,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1144976,2022,441323,2800,8954,1482,7848,1407,7680,1398,168,146,1106,463,432369,2936,357626,4581,339203,4676,18423,2268,74743,3817,461828,3019,29182,2043,26729,1979,25820,1975,909,459,2453,622,432646,3464,375602,4424,366414,4671,9188,1419,57044,3407,241825,1808,20979,1774,15465,1584,15178,1548,287,241,5514,940,220846,2326,161254,3525,157839,3473,3415,996,59592,2866,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1026022,2526,390699,3120,9227,1838,6913,1525,6355,1422,558,640,2314,991,381472,3311,292395,6088,274646,5817,17749,2367,89077,5982,419945,3188,27822,2783,24534,2743,23647,2759,887,672,3288,967,392123,4317,319179,5479,311179,5460,8000,1574,72944,3866,215378,1751,23285,2181,14399,1907,13763,1899,636,441,8886,1616,192093,2497,123056,3697,120429,3757,2627,853,69037,3497,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1237406,3064,470001,3453,14412,2284,11665,2142,10924,2071,741,557,2747,922,455589,3956,319154,5851,291162,6331,27992,3314,136435,5315,494824,3466,30799,2754,24573,2486,23590,2477,983,417,6226,1273,464025,4074,352798,6084,335356,6119,17442,2361,111227,5006,272581,1721,28460,2458,16815,2006,15547,1961,1268,658,11645,1606,244121,2471,139042,4291,134609,4301,4433,1018,105079,4466,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,815109,2691,292271,2617,15766,2461,14079,2458,13280,2493,799,492,1687,725,276505,2983,218895,4588,206820,4782,12075,1728,57610,3793,342853,1593,23059,2279,19834,2288,19223,2266,611,360,3225,691,319794,2745,267446,4575,258955,4671,8491,1450,52348,3732,179985,762,16288,1971,12782,1590,12324,1558,458,306,3506,988,163697,2275,115102,3346,112760,3290,2342,667,48595,2937,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,518492,2536,199275,2947,4549,992,4093,1010,4083,1013,10,18,456,256,194726,3014,158302,3117,150879,3114,7423,1702,36424,2437,201455,2365,11918,1755,10420,1591,10070,1552,350,320,1498,524,189537,2745,163688,3429,160154,3298,3534,1166,25849,2390,117762,1330,9722,1188,5998,999,5737,942,261,282,3724,868,108040,1651,79792,2700,78701,2630,1091,420,28248,2222,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4660056,4188,1771836,5076,52050,3979,43618,4055,40969,3841,2649,861,8432,1401,1719786,6156,1356024,9193,1278077,10333,77947,4664,363762,8545,1927785,4023,130715,5121,112189,4702,109132,4618,3057,944,18526,2246,1797070,5812,1476689,10890,1427318,11380,49371,3853,320381,9766,960435,3357,97871,4571,63230,4470,61529,4608,1701,697,34641,2454,862564,5498,561839,7371,545817,7140,16022,1715,300725,7481,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,666728,1855,255906,2162,5355,1414,4394,1337,4122,1288,272,262,961,657,250551,2620,189931,4673,176162,4870,13769,2236,60620,4516,262264,1656,10555,1841,9349,1720,8680,1600,669,475,1206,517,251709,2333,211477,4028,201007,4073,10470,1950,40232,3726,148558,1108,7790,1330,5538,1183,5315,1124,223,248,2252,734,140768,1578,97752,3267,94426,3363,3326,826,43016,3055,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4251560,2771,1654095,3754,45487,4215,38113,3966,36313,3795,1800,693,7374,1632,1608608,5337,1216194,11917,1121757,12920,94437,5445,392414,11170,1730720,3148,107205,5990,90403,5516,86526,5469,3877,1019,16802,2091,1623515,7027,1286280,10041,1241269,10384,45011,3464,337235,8300,866745,1471,82693,4353,51660,3581,50319,3546,1341,459,31033,2518,784052,4318,479805,7908,459799,7908,20006,2362,304247,8003,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4139978,4688,1523525,5258,40949,4277,33896,3679,31050,3557,2846,1089,7053,1660,1482576,6374,1142736,10058,1047240,11451,95496,6007,339840,8959,1726223,5770,107452,5157,84165,4913,81550,4784,2615,820,23287,2518,1618771,6747,1277542,9641,1227081,10758,50461,4660,341229,7956,890230,3144,76652,4223,47375,3364,45322,3192,2053,679,29277,2726,813578,4587,492570,6906,477985,6877,14585,1952,321008,6750,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1728441,3614,659156,4849,20723,2698,17916,2439,17613,2401,303,195,2807,882,638433,5422,514702,7405,486001,7351,28701,3429,123731,6125,695645,4020,40753,3269,34989,2974,33918,2870,1071,488,5764,1301,654892,4926,554250,6391,539823,6127,14427,1997,100642,4506,373640,2610,31177,2249,19840,2005,19181,1964,659,391,11337,1527,342463,3101,239102,4115,233330,4007,5772,1017,103361,3951,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
