GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002MA,B17012_002EA,B17012_003MA,B17012_003EA,B17012_004EA,B17012_004MA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011MA,B17012_011EA,B17012_012EA,B17012_012MA,B17012_013MA,B17012_013EA,B17012_014MA,B17012_014EA,B17012_015MA,B17012_015EA,B17012_016MA,B17012_016EA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019MA,B17012_019EA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026MA,B17012_026EA,B17012_027EA,B17012_027MA,B17012_028EA,B17012_028MA,B17012_029MA,B17012_029EA,B17012_030MA,B17012_030EA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033MA,B17012_033EA,B17012_034EA,B17012_034MA,B17012_035MA,B17012_035EA,state
0400000US25,1644205,12629,106906,5425,35611,3355,17783,2033,13088,2245,4001,1030,739,530,71295,4014,9689,1938,2892,898,5394,1420,1302,844,101,165,61606,3992,9781,1700,38288,3542,12066,2474,1471,672,1537299,12862,1189633,13298,699122,11590,409780,8712,77121,4420,3610,984,347666,9006,99598,4913,55937,3909,38346,3415,5094,1449,221,272,248068,7958,120525,5673,115852,6072,11402,1760,289,256,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,985,420,669,410,101,121,0,213,12006,1895,1584,783,287,230,1297,715,0,213,0,213,10422,1779,2232,880,5539,1367,2055,860,596,451,107768,3941,71254,3023,44764,2873,22904,2061,3410,1007,176,209,36514,3017,8584,1455,4498,1048,3911,1029,175,286,0,213,27930,2674,12627,1478,12720,2041,2454,937,129,213,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,9515,1408,5809,1087,4975,1366,1759,749,23535,2681,3151,986,602,294,1898,822,651,422,0,193,20384,2524,2315,732,11223,2111,5077,1336,1769,924,698174,8382,586349,7535,282981,5807,188229,5576,97045,4413,18094,2288,111825,5698,41684,3275,19643,2221,18152,2390,2950,779,939,667,70141,4366,31089,3098,31204,3179,7281,1395,567,291,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,78198,5349,58574,4029,29527,3482,11382,1572,287661,9948,43511,3721,16383,2042,21533,2679,5202,1304,393,378,244150,9135,53886,4083,139930,7342,44318,3682,6016,1419,4167594,21693,3065832,21310,1825180,17821,1003212,14364,215424,6385,22016,2504,1101762,15179,317254,9412,176308,6578,123622,6554,16060,2527,1264,645,784508,12102,401419,9195,341029,9645,38369,3384,3691,1070,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,24173,2585,18239,2736,10500,1958,2770,989,99212,5453,14999,2387,4292,1170,7579,1682,2828,1158,300,387,84213,4661,14906,2177,50945,3744,17248,2699,1114,567,2076742,16581,1608112,15838,918593,12088,576265,11449,104357,5143,8897,1590,468630,11074,143452,6170,79606,5323,54840,3683,8931,1866,75,119,325178,9177,173176,7290,137530,6180,13472,2316,1000,490,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,38169,2554,24449,2754,13425,2081,3981,884,203797,7926,31589,2905,7040,1251,18737,2272,5304,1321,508,338,172208,8087,18885,2446,103005,6264,43519,3757,6799,1555,2640423,18155,2032543,17860,1267444,13505,597592,11745,153414,6351,14093,1743,607880,11599,196031,7393,89267,4440,94325,5617,11855,1975,584,320,411849,8909,182629,5945,197728,6680,29435,3463,2057,806,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,24441,2191,15458,2115,9444,1822,4078,1311,86465,4380,14625,1876,3879,1131,7488,1331,2751,1051,507,355,71840,3776,9312,1464,43006,3266,16472,2005,3050,1216,1410990,14568,1106081,12858,694343,8660,322553,7668,83654,5127,5531,1195,304909,9794,95042,6018,41893,3478,46757,4071,5936,1287,456,315,209867,7185,93402,4648,101166,5323,14283,2595,1016,495,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,42191,2884,24043,2639,13980,1732,4067,1127,178794,7266,32802,3080,8401,1724,19643,2679,4271,1289,487,274,145992,6077,22939,2413,86383,5080,32560,3500,4110,1118,2972182,17693,2326988,17024,1477656,13241,684751,10861,149049,6211,15532,2128,645194,12617,203530,6860,100513,4473,91096,4508,11645,1753,276,296,441664,10539,209421,6888,204905,7955,25307,2506,2031,758,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,37107,2230,24059,2232,17272,2024,3428,872,156535,6131,28507,2626,6150,1019,16738,2097,4969,1158,650,492,128028,5774,19910,2261,73810,4942,28534,2754,5774,1388,2281600,14297,1767604,11952,1115853,9366,505730,7980,133358,5299,12663,1663,513996,10312,167031,5712,81606,4454,75554,4583,9594,1431,277,194,346965,8107,163983,6080,158958,5800,23059,2809,965,617,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,5526,1036,3170,809,3696,869,717,441,21508,2136,4069,988,663,373,2906,858,266,245,234,270,17439,1820,1254,539,10787,1629,4443,1046,955,350,451011,5547,366692,5695,213262,4702,110445,3740,39717,2444,3268,766,84319,3673,30335,2222,12698,1632,14828,1896,2579,746,230,254,53984,2869,18362,1519,30023,2607,5306,1207,293,209,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,7361,1364,5298,1256,2896,1023,892,535,19475,3006,3586,1451,1609,1126,1613,688,364,239,0,204,15889,2562,1754,813,9090,2108,4466,1457,579,423,401843,8117,332367,8163,195667,6624,94441,5834,36298,3320,5961,1227,69476,5714,25064,3245,10251,1773,12643,2336,2170,832,0,204,44412,4941,18862,2618,22408,3601,2894,911,248,246,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,15010,2566,8736,1671,5077,1384,1386,809,44456,3421,8812,1483,3300,991,4428,1143,965,476,119,143,35644,3144,5350,1153,22035,2679,7176,1665,1083,582,420713,8572,314043,6793,201909,6299,87766,3879,22103,2238,2265,785,106670,5344,36306,3241,16406,2127,16987,2219,2905,993,8,13,70364,4053,33375,2671,31859,3247,4746,1080,384,222,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,3323,984,1670,601,1034,530,225,284,11668,1859,1710,598,381,256,989,409,340,309,0,189,9958,1710,1378,502,5151,1202,2837,901,592,507,298929,5142,228910,5124,132598,4451,73809,3264,20584,2119,1919,627,70019,3865,21442,2053,12649,1505,7731,1290,1062,515,0,189,48577,3022,26225,2402,19072,2154,2971,901,309,315,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,2792,1012,1122,465,1098,413,303,184,12256,1605,2320,687,437,324,1259,479,549,381,75,68,9936,1509,1081,431,5483,1218,2832,840,540,292,202136,5094,166624,4895,103268,3697,45009,2475,16256,1545,2091,772,35512,2902,12509,1695,4963,1088,6558,1150,943,422,45,53,23003,2385,7703,1339,12927,1902,2250,817,123,104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,19174,1850,15570,2544,8600,1458,2332,900,73570,4855,10976,1814,2595,822,5261,1253,2817,1146,303,233,62594,4857,9814,1715,36121,3366,15020,2469,1639,670,1760391,15008,1409215,14984,835372,11104,456529,10434,106713,5081,10601,2038,351176,10191,124943,6684,55445,3826,61415,5604,7726,1734,357,245,226233,8180,98159,4908,109082,5985,17389,2710,1603,856,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,3034,1040,2952,1016,965,557,77,127,15514,2303,3391,1004,1057,690,1433,667,901,661,0,220,12123,2034,1938,841,6778,1572,3361,1102,46,79,224934,4489,167685,5095,104042,4410,53180,3194,9950,1652,513,437,57249,4131,16341,2329,8458,1545,7297,1758,586,461,0,220,40908,3369,19834,2413,19395,2566,1679,713,0,220,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,73049,4238,28233,2080,22642,2964,18879,2400,3295,1085,97157,5129,19304,2569,4706,1331,9132,1578,4621,1254,845,555,77853,4735,11708,1752,42604,3828,19857,2482,3684,1000,1542800,14601,1174221,13242,723487,10693,337284,7419,100944,4970,12506,2015,368579,10680,132390,6574,55699,4030,63681,4548,10639,1923,2371,942,236189,8416,104376,4879,112746,5687,17203,2496,1864,699,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,66388,4815,29029,2610,21864,2699,13177,2151,2318,786,126923,6204,22787,2635,6608,1471,12472,2000,3108,912,599,498,104136,5537,15384,2162,58991,3624,26202,3035,3559,1283,1514857,14083,1179350,14316,725660,9772,365879,8731,79559,4642,8252,1794,335507,9726,104360,4746,49841,3487,46706,3298,7400,1772,413,364,231147,8097,107050,5422,106904,5415,15902,2370,1291,568,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,58190,3428,21067,2019,9240,1376,5494,1072,5251,1137,1082,442,37123,3191,8302,1819,1666,715,4815,1362,1615,832,206,147,28821,2802,3553,905,17035,1909,7056,1392,1177,532,668558,8388,549673,7417,317514,5800,175682,5132,51633,3376,4844,1056,118885,5314,38498,3088,16583,2186,18632,1973,3133,915,150,141,80387,4010,30395,2611,43253,2933,6364,1207,375,278,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
