GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001EA,B20005A_001MA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004EA,B20005A_004MA,B20005A_005MA,B20005A_005EA,B20005A_006EA,B20005A_006MA,B20005A_007EA,B20005A_007MA,B20005A_008EA,B20005A_008MA,B20005A_009EA,B20005A_009MA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012EA,B20005A_012MA,B20005A_013EA,B20005A_013MA,B20005A_014EA,B20005A_014MA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017EA,B20005A_017MA,B20005A_018MA,B20005A_018EA,B20005A_019MA,B20005A_019EA,B20005A_020EA,B20005A_020MA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023EA,B20005A_023MA,B20005A_024EA,B20005A_024MA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027MA,B20005A_027EA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034EA,B20005A_034MA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040MA,B20005A_040EA,B20005A_041MA,B20005A_041EA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045EA,B20005A_045MA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050EA,B20005A_050MA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055EA,B20005A_055MA,B20005A_056EA,B20005A_056MA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062MA,B20005A_062EA,B20005A_063MA,B20005A_063EA,B20005A_064MA,B20005A_064EA,B20005A_065EA,B20005A_065MA,B20005A_066EA,B20005A_066MA,B20005A_067EA,B20005A_067MA,B20005A_068EA,B20005A_068MA,B20005A_069EA,B20005A_069MA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072EA,B20005A_072MA,B20005A_073MA,B20005A_073EA,B20005A_074MA,B20005A_074EA,B20005A_075EA,B20005A_075MA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078EA,B20005A_078MA,B20005A_079EA,B20005A_079MA,B20005A_080EA,B20005A_080MA,B20005A_081EA,B20005A_081MA,B20005A_082MA,B20005A_082EA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085MA,B20005A_085EA,B20005A_086MA,B20005A_086EA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089EA,B20005A_089MA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094EA,B20005A_094MA,B20005A_095MA,B20005A_095EA,state
0400000US72,1751349,18900,809769,10127,245106,8267,0,228,245106,8267,1254,604,963,535,3623,1070,4447,1134,13271,1944,20156,2987,35206,3287,18334,2586,17544,2100,17138,2154,19384,2763,19234,2560,15406,2321,9057,1681,6824,1290,6574,1420,10874,1596,5714,1141,8160,1829,11943,1650,564663,11076,431480,9029,133183,6745,20576,2572,21238,2371,21405,2598,17785,2338,17330,2637,7627,1567,4209,1154,2842,775,4627,1223,2119,657,3621,1182,2954,1078,1784,862,387,227,562,319,323,270,1260,717,483,289,810,456,1241,590,941580,12042,195184,6173,0,228,195184,6173,385,327,558,345,1619,648,3551,929,9713,1823,13475,2377,28842,2948,13577,1877,21725,2472,16625,2661,20496,2488,17749,1967,11397,1648,7603,1416,5446,1225,3797,982,6366,1504,2414,785,4503,1204,5343,1270,746396,11510,613048,11173,133348,6978,22351,2853,17326,2737,23677,2471,22394,2669,13677,1644,7901,1870,5588,1199,3787,1069,3789,998,2920,1039,2665,827,2143,778,1621,647,527,368,390,279,483,388,811,422,70,119,661,515,567,323,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4716218,11872,2320205,6949,1263679,9816,75,102,1263604,9800,1880,631,1935,664,5658,1084,4736,1218,13468,2166,10479,1968,18087,2343,13373,2280,32405,2785,22089,2547,60905,4151,66750,4164,69706,4705,77683,4718,60458,3733,77385,4376,115781,5336,92096,4043,164850,5686,353880,6951,1056526,10940,617000,9606,439526,10830,69705,3775,50001,3554,41073,2817,26452,2164,35547,3230,13983,1947,24594,2651,12474,1982,19539,2398,10564,1651,23898,2754,15645,2423,11038,1589,12541,2004,6793,1247,10398,1450,10633,1640,7336,1481,13618,1884,23694,2689,2396013,7215,897864,13640,255,226,897609,13612,1323,600,1909,786,4709,1002,4798,1365,15629,2339,10156,1740,16626,2266,20093,2309,37970,4184,22656,2405,57479,4066,64645,4129,58684,3452,70105,4322,55069,3526,61382,3728,84734,4833,64025,3606,102053,4412,143564,4778,1498149,12535,908635,11846,589514,10237,100104,4572,75120,4975,59939,4302,36305,3235,58664,3806,21913,2303,34807,2425,17353,2373,29357,2630,11344,1558,23009,2226,20485,2187,14608,1602,14170,1731,11808,1823,12702,1516,14835,1796,10021,1307,11296,1691,11674,1669,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,526034,1974,269075,1422,155758,3531,11,18,155747,3533,612,237,153,123,592,393,583,301,1745,612,1073,567,1610,672,2203,942,2378,823,2817,1098,5433,1059,8555,1503,8442,1212,12360,1654,10670,1478,13914,1951,17407,1741,14756,2057,21347,2030,29097,2546,113317,3414,55362,2651,57955,3403,7327,1536,6471,1113,6479,1032,2744,655,5506,996,2433,788,2767,912,2861,1190,2604,712,1126,739,2866,791,2422,611,1608,565,1683,719,1091,463,1228,460,2039,839,1189,491,997,402,2514,622,256959,1433,107066,3567,16,27,107050,3568,352,208,507,381,947,464,590,369,1953,718,693,442,2016,678,2080,714,5467,1255,4192,875,8029,1550,11028,1602,11013,1753,10091,1700,8549,1635,8924,1844,10737,1361,6444,1213,6983,1439,6455,1430,149893,3650,79476,3163,70417,3187,11398,1406,7773,1367,7830,1443,4218,840,6318,1069,2390,694,5888,1327,3120,833,4194,1042,1657,555,2970,696,2432,831,1455,437,1534,429,2066,689,1457,703,1399,673,1051,397,594,273,673,281,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2822381,6370,1372841,4374,676128,9904,99,100,676029,9883,1602,629,1378,669,3700,1237,4003,934,10034,1769,3902,1045,11339,1916,10485,2344,29401,3462,16868,2763,41213,3881,50778,4435,40833,3338,52667,3970,37100,3578,51231,4228,66904,4118,52175,3570,75508,4939,114908,5001,696713,10203,433372,8053,263341,7594,42293,3230,30232,2751,25672,3071,17287,2387,27903,2842,8806,1588,16281,2443,7861,1605,12222,1949,5054,1377,11132,1855,10431,1658,6911,1518,5931,1221,4103,953,4914,997,5147,1120,3502,975,6506,1513,11153,1499,1449540,3823,499705,10058,0,214,499705,10058,1313,689,627,371,2339,665,4221,1510,10865,1726,5411,1126,16017,2867,14007,2154,29715,3363,16603,2204,45091,3713,47406,4084,45656,3446,39569,3447,29562,2827,34989,3362,47138,4182,30353,2902,41226,3391,37597,3135,949835,9953,613988,9221,335847,9335,54863,4229,41282,2931,39870,3054,23154,2450,34176,3208,14431,1920,16602,1831,10156,1780,19643,2171,8431,1398,13668,2043,14271,1961,7603,1428,7651,1211,5207,1255,6050,1308,7755,1427,3280,1009,3924,883,3830,932,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2911869,8057,1426058,5096,669165,8304,184,198,668981,8314,1712,665,1353,669,5441,1274,2821,875,7262,1333,6195,1734,10096,1763,8041,1806,23206,2874,14193,2126,40801,3735,47279,4311,43763,4102,48202,3140,40671,3401,41041,4078,63802,4106,49635,3058,86028,4751,127439,5591,756893,8498,431930,7737,324963,8804,45303,3613,30836,2878,28675,2701,19438,2636,29195,2638,13112,1476,17664,2402,10511,1971,19667,2775,8565,1672,17410,2216,15429,2032,10281,1710,8250,1474,5725,1116,7471,1505,8551,1634,5956,1389,9909,1512,13015,1767,1485811,5338,496928,9809,0,207,496928,9809,886,424,870,449,4163,937,4114,1018,9134,1650,5975,1548,14131,2341,8690,1755,24836,3293,19372,2543,37417,3352,40543,3955,41380,3336,38543,3071,30824,2870,32184,2950,43660,3378,35104,3110,51330,3517,53772,3594,988883,9859,582390,8932,406493,8916,62082,3812,41378,3280,41458,3687,20745,2404,41247,3310,18115,2701,28878,2397,14937,2172,23633,2719,11094,1849,20834,2224,15849,2084,11238,1696,11268,1537,6258,1257,5861,1103,8754,1208,7412,1502,8688,1323,6764,1152,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,424967,2300,214713,1533,116702,2985,0,203,116702,2985,183,177,46,43,525,301,516,336,1820,874,1795,719,2732,884,1604,665,4805,1102,2149,867,4214,1057,8300,1321,7090,1504,8082,1475,6927,1183,6835,1510,13943,2284,10697,1984,16184,1881,18255,1947,98011,3294,52734,2465,45277,3003,7929,1458,4255,1018,6152,1287,2605,713,3500,1158,1438,637,2764,847,1214,576,1918,776,318,182,1862,855,2188,833,911,582,1240,472,523,349,829,496,1096,530,916,508,1251,543,2368,921,210254,1682,76736,3667,0,203,76736,3667,144,148,580,419,1220,609,441,263,1151,522,1587,915,4298,1035,1862,666,4810,1448,3659,1056,6672,1227,6741,1489,5742,1435,6091,1306,4727,1111,5458,1127,7553,1448,4062,991,5476,1302,4462,1120,133518,4100,74997,3392,58521,3484,10978,1644,7584,1695,6763,1262,3702,958,5472,1188,2479,790,5344,1415,1553,589,3106,893,830,385,2710,818,2078,939,1081,487,1646,716,870,554,339,271,881,490,418,248,434,334,253,211,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,19095320,47679,9488329,27025,4712378,28338,277,186,4712101,28334,9130,1595,6500,1475,24140,2299,18351,2040,54055,3939,35483,3521,79057,5762,70696,5399,176184,8399,122119,6252,261911,8704,305939,10676,252286,9886,278442,9334,191397,8279,263252,10384,363417,11137,305447,8880,572496,11773,1321799,15200,4775951,29778,2732145,23918,2043806,24314,230258,7475,166065,6932,173484,7492,111335,6345,195818,8137,74916,4799,129607,6392,75598,4507,120653,6446,55303,4540,103278,6465,98550,6309,56395,4098,52273,3936,38178,3557,50253,3160,57480,3622,43173,3685,70720,4111,140469,5606,9606991,25921,3120707,21440,237,263,3120470,21465,6023,1469,5299,1333,20431,2301,18517,2738,58590,4642,34952,3633,75615,5241,62717,4628,137857,8223,101823,5677,207286,7091,226923,7147,196994,8859,200147,8080,162081,7429,185536,7908,264539,7975,218153,7731,386881,9756,550106,11321,6486284,27307,3952123,22106,2534161,23313,302139,8929,224094,9444,236616,7557,168212,7206,257939,8726,114662,6233,178098,7648,86261,5004,142558,5472,68807,4440,132503,5983,111636,4786,74504,4255,67745,4688,45294,3571,50572,4143,60518,3987,44847,3041,81510,4033,85646,4314,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1410965,3498,687088,2694,333961,5460,44,56,333917,5457,887,481,857,501,2383,819,2098,826,6808,2019,1945,950,5790,1599,5028,1291,11126,2243,7898,2128,22895,2753,26054,2961,20927,2896,26531,2659,22344,2460,29359,2584,33319,3576,23839,2070,34958,3202,48871,3516,353127,5726,233246,6615,119881,5320,19897,2347,13799,2323,13897,2043,8170,1571,8072,1411,4607,1371,5472,1305,4336,1325,5982,1633,1950,901,5579,1264,5214,1468,2779,826,3955,1269,2221,673,2114,693,1327,516,2054,656,3130,909,5326,1269,723877,2197,236653,6108,82,146,236571,6100,726,515,751,497,2603,1019,2567,1002,6535,1415,5930,1309,9075,1984,7140,1589,11698,1855,8318,1772,23169,2336,25087,2561,22186,2608,20542,2467,15413,2324,16247,2198,19622,2219,11986,1636,14947,2166,12029,1730,487224,6309,337817,6480,149407,5307,31975,3259,15586,2203,18124,2575,10852,1792,17175,2430,6512,1409,9269,1693,3737,1210,7025,1525,1966,818,4624,1232,4528,1122,4024,1028,3604,1005,1935,710,2347,790,1329,570,963,568,1916,702,1916,614,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2266501,9665,1092343,5665,565598,6893,0,207,565598,6893,1186,497,433,265,2423,953,1877,649,4119,1034,2440,884,6948,1429,4000,1337,11290,2147,4322,1199,21705,2784,25583,2887,23318,2536,31565,3009,24465,2808,36279,3361,51502,3688,49718,3724,85537,4078,176888,5025,526745,8239,295958,7545,230787,6040,37536,3234,21672,2110,20180,2354,13101,1997,20906,2691,7612,1411,10955,1550,5703,1385,11894,1671,4464,1058,11441,1564,10413,1505,5358,1073,6745,1349,3664,1043,4862,937,6522,1162,5492,1015,8683,1235,13584,1778,1174158,5579,419231,8770,48,79,419183,8780,476,317,406,350,2166,666,1573,705,3286,821,1331,659,5157,1413,3942,1045,11311,1754,7761,1540,20801,2810,26858,2930,26573,2513,29094,3089,24399,2738,30256,3156,43576,3158,39685,3053,67506,3222,73026,3621,754927,9443,422412,6908,332515,7878,45614,3021,28309,2621,31262,2683,20987,2601,31327,2895,14011,2017,23028,2309,11519,1550,17937,2132,8379,1429,17142,2099,15803,1906,9345,1494,9259,1587,4405,1201,7690,1325,9915,1657,5721,1185,11590,1825,9272,1351,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,16392835,25424,8091393,16344,4428621,25152,436,265,4428185,25110,8379,1775,7584,1736,25149,2785,23125,2953,82348,5920,47982,4327,95788,6764,88496,6396,169360,9182,125302,7274,282110,9509,345613,12987,269267,9358,274653,10390,225225,9912,265020,10738,391935,11294,293131,9498,504810,11666,902908,15440,3662772,23699,2126770,20915,1536002,23492,224499,8341,155644,7333,156887,7197,97364,5832,141200,7869,65346,4350,99554,6493,50572,4320,79444,6355,30104,2782,71578,4747,57728,4720,39455,3566,43167,3557,26362,2551,29194,2371,36340,3430,23906,2591,41029,3761,66629,4814,8301442,17375,3028206,22498,600,372,3027606,22495,4990,1094,6742,1568,27457,3406,26967,3565,83338,5201,70329,5191,122112,6995,95342,5915,176946,9555,107905,6310,240798,9381,262728,9652,215836,8265,207076,9125,173713,6765,217616,7853,283390,9068,167703,6658,259139,8894,277479,8391,5273236,24534,3374701,22904,1898535,24456,318618,9066,219341,9049,204813,8288,154093,7659,206691,8338,93806,7138,125549,6579,55490,4595,93326,6543,38274,3474,75962,5657,58229,3769,39796,3187,40990,3346,26215,2932,34277,3539,40096,3684,21422,2412,26259,2904,25288,2432,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2739064,10214,1335891,5987,730889,8069,0,206,730889,8069,1358,568,1015,547,2155,745,2728,902,6570,1154,2166,1166,6770,1438,5936,1397,14639,1868,7464,1378,23477,2621,33576,2817,33097,3211,36560,2281,28580,2522,44761,2871,72970,3611,52027,3425,105570,4398,249470,6879,605002,7705,341368,6470,263634,6990,39330,2938,27340,2587,24420,2179,15282,1804,23298,2141,10806,1501,11703,1702,6747,1165,12498,1821,3444,1023,13488,1710,10120,1714,6897,1360,7517,1304,4215,808,7201,1395,6623,1126,5759,1212,10117,1504,16829,1788,1403173,5936,547380,7388,72,95,547308,7385,1342,536,554,367,2770,702,1948,816,7676,1403,3648,1107,7126,1610,6611,1346,14958,1898,9984,1725,26162,2493,37246,3332,31186,2717,35478,2771,29837,2557,35751,2608,55167,3654,44514,2499,79320,3881,116030,4428,855793,7997,493449,6525,362344,7051,54113,3457,37090,2910,31451,2685,22969,2255,33641,2964,14157,2159,21830,2308,9062,1346,17534,1873,7814,1236,18435,2017,16142,1660,11280,1414,9434,1247,7508,1241,8160,1280,10855,1400,8463,1375,11978,1450,10428,1492,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
