GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002MA,B01001G_002EA,B01001G_003EA,B01001G_003MA,B01001G_004EA,B01001G_004MA,B01001G_005MA,B01001G_005EA,B01001G_006MA,B01001G_006EA,B01001G_007MA,B01001G_007EA,B01001G_008MA,B01001G_008EA,B01001G_009MA,B01001G_009EA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012MA,B01001G_012EA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015MA,B01001G_015EA,B01001G_016MA,B01001G_016EA,B01001G_017MA,B01001G_017EA,B01001G_018EA,B01001G_018MA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023MA,B01001G_023EA,B01001G_024MA,B01001G_024EA,B01001G_025EA,B01001G_025MA,B01001G_026EA,B01001G_026MA,B01001G_027EA,B01001G_027MA,B01001G_028MA,B01001G_028EA,B01001G_029MA,B01001G_029EA,B01001G_030MA,B01001G_030EA,B01001G_031MA,B01001G_031EA,state
0400000US29,173864,7671,86209,5296,12751,1706,12755,1796,13765,2092,6146,1200,3626,1209,6422,1465,6139,1420,4719,1147,7554,1577,4552,1144,3733,839,2527,702,872,484,648,468,87655,4852,13717,2064,12691,1874,10131,1877,5124,1199,3454,954,5839,1282,7446,1474,3506,972,8465,1461,5806,1207,5554,1178,4195,1125,1364,610,363,256,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,333545,13725,164283,8217,23188,2625,24853,3259,22635,2359,8311,1365,8101,1570,15135,2434,12518,1926,11076,1869,15843,2430,10325,1550,7247,1172,3534,910,985,392,532,393,169262,8322,25358,2913,22664,2382,22023,2277,9913,1708,8247,1588,16964,2272,11856,1853,9622,1556,14959,1925,11631,1690,8270,1506,4676,967,2492,689,587,343,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,292665,10365,147287,6797,21403,2488,20163,2460,19845,2240,9272,1406,5393,1092,12885,2287,10806,1617,9072,1556,13528,1738,10356,1428,7677,1021,4846,994,1457,535,584,339,145378,6665,20082,2077,19067,2139,16232,1769,10268,1519,5336,1109,13151,2177,9091,1702,9692,1469,12820,1713,11009,1612,9072,1377,5925,913,2298,652,1335,490,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,58961,5128,29811,3160,4346,857,4874,1087,3429,910,1747,456,1460,576,2764,885,2054,803,2069,681,3207,998,1548,674,1276,520,508,266,529,501,0,161,29150,3218,3796,973,5074,1374,4885,1010,2220,612,1029,493,1975,688,2000,592,1353,498,2336,685,1541,466,1492,708,1055,472,373,214,21,40,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,53255,5086,27840,3040,2702,887,3514,1218,3210,1019,2898,1201,1452,842,2565,726,1898,787,1437,678,3055,1010,1478,663,2118,694,963,487,498,582,52,83,25415,3513,3393,1179,3033,1389,2209,731,1740,828,928,478,2342,637,1951,1090,2084,1191,2606,819,1909,819,1635,566,1249,595,332,264,4,9,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,67186,5531,36401,3492,5245,1405,4511,1149,4407,967,2251,652,1138,422,2274,1039,2554,933,1501,607,3326,1371,3595,976,2964,861,1789,616,505,352,341,270,30785,3211,3966,1009,2952,1040,3945,1069,1875,616,1311,596,1911,722,1664,631,2066,728,3568,1137,2348,765,2511,789,1422,598,1121,666,125,144,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,345775,12027,176188,6624,18317,2080,19887,1972,18629,1774,9559,1259,5403,989,12354,1579,13938,1567,13092,1439,21600,2208,16774,1703,14000,1413,8316,1072,2866,754,1453,801,169587,6907,19513,1972,17661,2054,18365,2139,8776,1176,5286,976,11295,1559,11141,1444,13269,1593,19818,2061,16569,1681,12878,1376,9720,1350,3930,664,1366,463,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,23384,3663,12545,2365,2530,1093,1930,780,1911,916,568,469,686,514,216,224,1691,679,944,666,1047,438,614,571,200,223,127,124,81,122,0,163,10839,2029,1419,639,1420,659,905,509,951,450,865,554,1423,501,688,388,886,655,861,479,464,384,757,456,192,158,8,14,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,452633,15689,222995,8661,28846,2703,31131,3026,28312,3407,11516,1318,7303,1388,19150,2864,21900,2571,14383,2038,24755,2443,17450,1986,11349,1634,5086,943,1572,625,242,204,229638,10629,31175,2948,28144,3262,28374,2742,13268,1953,8914,1623,19623,2380,18943,2555,15970,2111,24940,2731,14873,1881,13890,1674,8723,1507,1987,727,814,390,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,32730,3451,17347,2465,2314,896,1811,869,1802,635,1674,836,724,482,1766,866,704,376,960,562,1674,788,1875,921,968,526,872,411,118,103,85,88,15383,2190,1505,574,1482,608,1316,658,622,470,1445,629,2961,1215,1170,510,752,377,1372,657,1286,506,635,414,403,287,314,337,120,168,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,286980,13897,142684,8999,17976,2352,17521,2634,17892,2329,8952,1602,4329,899,13093,2079,12411,1942,9967,1694,14009,1870,10491,1742,8063,1342,5452,1266,2138,701,390,287,144296,7546,19396,2498,18250,2679,15362,2441,8553,1594,5184,1052,14343,2409,12897,2135,7136,1447,12958,1562,11528,1864,9322,1735,5971,1153,2737,864,659,440,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,151792,8781,71651,5758,12850,1766,11766,2439,9436,1816,4807,1386,2297,817,6255,1836,4587,1214,3141,1303,6318,1421,3363,859,2909,860,2683,823,944,586,295,203,80141,5392,12802,1836,10517,2007,10791,2012,4151,1261,2690,761,7644,1355,7050,1535,3950,1084,5663,1202,6330,1454,5148,1297,1738,641,1282,611,385,292,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,108051,7339,55898,4461,6950,1206,8121,1397,7678,1444,4757,1200,2446,718,5967,1358,3072,883,2782,889,6546,1595,2845,1024,2804,654,1468,463,442,291,20,37,52153,4121,5841,1161,6436,1267,9422,1750,3662,965,2930,980,5488,1326,2933,818,2647,925,4152,948,4166,1116,2460,705,889,334,879,536,248,192,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
