GEO_ID,B10057_001E,B10057_001M,B10057_002E,B10057_002M,B10057_003E,B10057_003M,B10057_004E,B10057_004M,B10057_005E,B10057_005M,B10057_006E,B10057_006M,B10057_007E,B10057_007M,B10057_008E,B10057_008M,B10057_009E,B10057_009M,B10057_010E,B10057_010M,B10057_011E,B10057_011M,NAME,B10057_001MA,B10057_001EA,B10057_002MA,B10057_002EA,B10057_003MA,B10057_003EA,B10057_004MA,B10057_004EA,B10057_005MA,B10057_005EA,B10057_006MA,B10057_006EA,B10057_007MA,B10057_007EA,B10057_008MA,B10057_008EA,B10057_009MA,B10057_009EA,B10057_010EA,B10057_010MA,B10057_011MA,B10057_011EA,state
0400000US13,256778,10651,154136,9680,60346,5024,34899,3259,25447,3337,93790,8173,102642,5948,33652,3015,17979,2290,15673,2506,68990,5476,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,19049,2722,13424,2470,6271,1659,3100,814,3171,1158,7153,1809,5625,1014,1911,634,911,452,1000,435,3714,872,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,121462,7220,77362,6706,40994,5099,23317,3698,17677,2871,36368,4172,44100,3830,19954,2675,12933,2223,7021,1150,24146,2472,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,8611,1489,6500,1364,2893,997,1520,606,1373,790,3607,901,2111,837,886,735,32,44,854,736,1225,413,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,78006,4873,47285,4584,18282,3024,9612,2414,8670,1698,29003,3458,30721,3786,9201,2275,5075,1498,4126,1328,21520,2810,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,45095,5237,30612,4583,19294,3587,10514,2544,8780,1947,11318,2431,14483,1890,6071,1222,2179,705,3892,1013,8412,1644,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,89031,4470,58461,3653,31731,2638,17241,1689,14490,1927,26730,2589,30570,2344,12187,1665,5984,1076,6203,1171,18383,1856,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,72033,4359,44493,3559,16855,2085,7712,1509,9143,1426,27638,2954,27540,2450,8143,1342,4750,1102,3393,740,19397,2182,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,74106,6167,41842,5541,15731,2910,8086,1954,7645,1858,26111,4087,32264,2707,10877,1882,5700,1292,5177,1432,21387,2522,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,189478,8471,115366,6904,44526,4387,24143,3258,20383,2579,70840,5473,74112,5445,21327,2485,9869,1719,11458,1678,52785,4514,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,6901,1342,4575,1025,2081,715,1163,500,918,422,2494,848,2326,791,1160,485,839,435,321,207,1166,610,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,123454,7629,72183,6491,35236,4745,20141,3319,15095,2717,36947,4312,51271,4941,16899,2084,8661,1527,8238,1718,34372,4413,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,72178,5226,48344,4918,17386,3152,9534,2417,7852,1868,30958,3687,23834,2454,6219,1381,2561,907,3658,1122,17615,2197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,9479,1823,6448,1662,4081,1449,2607,1131,1474,691,2367,900,3031,758,1784,604,904,458,880,378,1247,534,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1113267,22065,749655,19111,164706,9025,83988,6099,80718,5408,584949,16043,363612,10866,66675,3751,32472,2828,34203,2943,296937,10413,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,75259,5172,42552,4120,26263,3306,15145,2662,11118,2115,16289,2694,32707,3663,14144,2195,8294,1881,5850,1298,18563,2743,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,57821,5067,33536,4176,10366,2427,5581,1769,4785,1245,23170,3183,24285,2825,5931,1164,4119,1071,1812,823,18354,2346,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,775693,18121,497121,17758,184994,11489,110324,7795,74670,6853,312127,12563,278572,9474,78653,5469,46625,4704,32028,3278,199919,7754,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,137348,7292,81488,6254,29708,3855,16272,2949,13436,2641,51780,4465,55860,4599,12793,1938,6704,1331,6089,1230,43067,4266,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,496745,16256,281853,13348,100881,8303,50439,4890,50442,5855,180972,11011,214892,11012,46660,4023,19987,2416,26673,3114,168232,9969,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,124862,7553,77905,6271,21273,3404,9923,2612,11350,1988,56632,5017,46957,3603,10029,1930,4948,1392,5081,1243,36928,3291,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,9126,1877,2756,1188,509,509,256,424,253,276,2247,1028,6370,1502,1654,654,1170,566,484,331,4716,1423,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,64566,5205,47532,4433,11926,2314,6669,1808,5257,1173,35606,3886,17034,2028,2761,879,866,454,1895,725,14273,1965,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,405414,13306,249528,10703,71472,5755,34953,3567,36519,4370,178056,8468,155886,7248,42706,3555,19948,2276,22758,2826,113180,5895,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,177995,8499,107822,6994,24202,3393,11418,2350,12784,2359,83620,5420,70173,4179,15922,2065,6966,1536,8956,1666,54251,4035,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,216360,8206,129850,6749,62471,4658,37234,3474,25237,2871,67379,4844,86510,5556,31659,3320,17877,2400,13782,2054,54851,4455,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,103315,6065,65827,4992,29250,3527,15744,2841,13506,1816,36577,3569,37488,3243,12560,2050,7880,1818,4680,992,24928,2670,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,226342,9151,132137,8327,53076,5670,28689,3868,24387,3336,79061,5418,94205,4767,28316,2970,16254,2057,12062,2046,65889,4311,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,162963,7021,95334,6003,32495,2905,19685,2229,12810,1561,62839,4848,67629,4387,19907,2095,10531,1864,9376,1352,47722,3655,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,23328,2328,14317,1857,6336,1313,3920,936,2416,781,7981,1391,9011,1394,3234,962,1748,789,1486,540,5777,1073,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,32034,3520,22267,3307,8399,2053,5068,1557,3331,1273,13868,2604,9767,1807,2985,799,1431,625,1554,561,6782,1595,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,51352,5200,32772,4334,17225,2881,8798,1999,8427,1977,15547,2947,18580,2447,8900,1719,4502,1195,4398,1119,9680,1634,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,52507,4539,36359,4213,9873,2211,5223,1540,4650,1476,26486,3574,16148,2130,2872,880,1542,745,1330,433,13276,1832,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,11949,1302,6681,1197,4463,986,2894,826,1569,699,2218,602,5268,1121,2021,601,1097,466,924,354,3247,1035,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,136818,6979,89209,6315,28757,3292,13675,2346,15082,2375,60452,4882,47609,3445,12777,1670,5426,1187,7351,1308,34832,3403,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,20054,2706,11528,2229,4007,1442,2393,1065,1614,807,7521,1530,8526,1832,2140,801,791,453,1349,763,6386,1522,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,177717,7944,106998,6847,39508,3814,22080,2690,17428,2719,67490,5792,70719,4975,17980,2523,8458,1722,9522,1628,52739,4148,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,162918,8991,102222,7221,57163,5065,34124,4281,23039,2855,45059,4575,60696,4124,23700,2917,13526,2057,10174,1646,36996,3228,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,46736,4558,29889,3799,16947,2762,10925,2124,6022,1322,12942,2133,16847,2205,5664,1204,2843,897,2821,713,11183,1882,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
