GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002EA,C16005_002MA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005EA,C16005_005MA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009EA,C16005_009MA,C16005_010EA,C16005_010MA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014MA,C16005_014EA,C16005_015EA,C16005_015MA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018EA,C16005_018MA,C16005_019EA,C16005_019MA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024EA,C16005_024MA,C16005_025MA,C16005_025EA,C16005_026MA,C16005_026EA,C16005_027MA,C16005_027EA,C16005_028EA,C16005_028MA,C16005_029EA,C16005_029MA,state
0400000US42,12106644,2083,11192962,18497,10459477,23616,428137,11001,307402,10392,120735,7854,215313,11658,178936,11466,36377,3259,59715,4493,49812,3927,9903,1706,30320,4982,27840,4708,2480,1017,913682,18938,201016,8085,205205,11198,77539,6411,127666,8638,245700,11020,142874,7798,102826,7607,200092,8874,94066,6260,106026,5589,61669,6636,38674,4960,22995,3592,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9426732,2419,8737258,15074,8350975,19419,177082,7376,149672,7312,27410,3022,102276,5860,88788,5396,13488,1851,35138,3446,29769,3111,5369,1493,71787,7548,60232,6039,11555,2832,689474,14935,148765,7275,105779,6006,43083,2957,62696,4922,163792,8603,104107,5839,59685,4820,133548,6031,71702,4339,61846,4532,137590,9133,66678,5447,70912,6360,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1798112,1351,1660832,5652,1576708,6391,63499,3783,52658,3880,10841,1807,10676,1673,8637,1322,2039,1005,5891,1238,4269,917,1622,732,4058,1502,3632,1431,426,326,137280,5765,19808,2364,66110,4565,19508,2507,46602,3571,16792,2854,10687,2029,6105,1754,23380,2396,9026,1455,14354,2370,11190,2371,5083,1590,6107,1678,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1640515,1459,1535565,6620,1441021,8889,75516,6213,64005,5848,11511,2498,7521,1483,7048,1388,473,303,4601,1090,3775,997,826,432,6906,2700,6138,2631,768,654,104950,6345,20592,3135,59182,4582,21217,3091,37965,3626,8682,2988,5556,1877,3126,1481,12636,2254,6634,1393,6002,1974,3858,1935,1400,723,2458,1642,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1976934,1325,1779197,9843,1281787,14731,378010,12252,318344,11258,59666,5555,8343,1684,7103,1568,1240,666,5671,1455,4736,1379,935,627,105386,3913,78656,4208,26730,2670,197737,9909,21583,2681,143764,8382,53493,4941,90271,6695,12234,2587,9351,2188,2883,1006,15103,2054,7513,1550,7590,1741,5053,2344,3707,2042,1346,1125,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1333054,677,1068210,9413,923362,12878,21913,3197,20136,3127,1777,656,6687,1483,5988,1429,699,358,104803,7349,85827,6247,18976,2601,11445,2313,9108,2060,2337,1065,264844,9383,42521,3896,11309,2218,5783,1350,5526,2112,8517,1782,7046,1588,1471,610,200930,8328,73767,4359,127163,7920,1567,783,861,487,706,447,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,821808,1563,787320,3427,759020,4361,10187,1951,8632,1839,1555,603,7746,1660,6207,1444,1539,580,528,344,528,344,0,163,9839,1698,8982,1677,857,481,34488,3397,6631,1791,6757,1591,2758,1051,3999,1083,5903,1455,3554,1087,2349,886,6264,1916,2522,1079,3742,1174,8933,2867,6023,2626,2910,1246,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7077397,2099,5981978,19502,5452076,21239,318048,12099,276172,11220,41876,4368,83771,6130,77013,6076,6758,1422,101101,5777,87396,5812,13705,2033,26982,4697,22332,4632,4650,1298,1095419,19642,207726,8342,291540,9686,98093,5880,193447,8391,193353,10069,127999,6853,65354,5822,331596,8856,164969,7167,166627,7480,71204,7050,38229,4495,32975,4458,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1002885,1221,865370,8447,757742,8693,71518,4737,53241,4814,18277,2981,27104,3340,23466,2896,3638,1183,7095,2144,5592,1642,1503,818,1911,1097,1607,996,304,274,137515,8218,27098,3042,51435,5044,16114,3095,35321,4438,36846,3901,21748,2757,15098,2051,15097,2412,7118,1473,7979,1846,7039,2554,4587,1520,2452,2011,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6737614,1597,5784441,17752,4726750,24540,845841,15455,749066,15570,96775,6851,45739,4256,42076,4259,3663,1002,31778,3371,27348,3059,4430,1120,134333,5934,108090,5735,26243,2242,953173,17626,155517,8450,549274,14804,194369,8759,354905,11841,96305,7190,70363,5804,25942,3896,106766,6004,59767,4829,46999,3899,45311,6887,25109,4380,20202,4708,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6365571,3710,6020992,10455,5829429,13220,133091,6986,110908,6374,22183,2929,31859,3750,26525,3422,5334,1482,17287,2773,14795,2690,2492,1001,9326,2131,8633,2043,693,482,344579,10385,70233,5652,132104,5490,46755,3898,85349,5520,47569,5135,30648,3322,16921,3411,57898,4256,27295,3646,30603,2840,36775,7146,18215,3528,18560,5427,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2724520,2178,2516392,8560,2374881,10070,113664,5451,97690,4944,15974,2534,15431,2502,13227,2282,2204,630,10024,1762,8086,1656,1938,643,2392,854,2067,717,325,300,208128,8219,29271,3269,101705,5906,30902,3540,70803,5065,23132,2967,15828,2380,7304,1918,41799,3019,18822,1901,22977,2978,12221,3722,7745,2568,4476,2000,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
