GEO_ID,B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,NAME,B13002_001EA,B13002_001MA,B13002_002MA,B13002_002EA,B13002_003MA,B13002_003EA,B13002_004MA,B13002_004EA,B13002_005MA,B13002_005EA,B13002_006MA,B13002_006EA,B13002_007MA,B13002_007EA,B13002_008MA,B13002_008EA,B13002_009MA,B13002_009EA,B13002_010MA,B13002_010EA,B13002_011MA,B13002_011EA,B13002_012EA,B13002_012MA,B13002_013EA,B13002_013MA,B13002_014EA,B13002_014MA,B13002_015MA,B13002_015EA,B13002_016MA,B13002_016EA,B13002_017MA,B13002_017EA,B13002_018EA,B13002_018MA,B13002_019MA,B13002_019EA,state
0400000US25,1673115,4578,74345,4014,54011,3576,0,211,32658,3086,21353,2491,20334,2536,854,507,15982,2264,3498,1071,1598770,5954,620174,10636,1865,687,173228,6100,445081,7372,978596,12040,224494,2819,518976,7764,235126,7597,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,211812,1090,8651,1728,4415,1044,0,213,2493,902,1922,580,4236,1321,138,233,3061,1160,1037,611,203161,1935,48985,3402,187,191,17542,2112,31256,2439,154176,3919,19963,784,92140,2798,42073,2441,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,792695,2717,52085,4170,43480,3579,248,228,34102,3077,9130,1575,8605,1678,887,513,6549,1504,1169,489,740610,4834,378026,6305,2117,710,145684,5231,230225,4321,362584,7129,120151,2552,166515,5574,75918,4571,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4681876,6627,216046,7411,155943,6130,485,331,91758,4481,63700,4228,60103,4448,3516,1077,43114,3488,13473,2571,4465830,10215,1719302,15710,7222,1665,510653,10401,1201427,11474,2746528,16768,578930,3990,1433855,10564,733743,12298,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2057854,4897,105146,4921,74650,3754,482,419,45896,3229,28272,2726,30496,3474,2236,1189,21136,2806,7124,1463,1952708,7446,844581,11211,1801,761,220145,6694,622635,8034,1108127,11687,268483,2631,552203,7936,287441,7531,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2650262,6580,146391,6595,87492,4395,90,102,67456,4094,19946,2489,58899,4144,5526,1287,46501,3810,6872,1421,2503871,9797,1018040,13706,2633,767,311092,8310,704315,10788,1485831,13785,368921,4690,705563,10181,411347,9711,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1395834,4363,80307,5016,53936,3702,211,217,40368,2997,13357,2017,26371,3134,2573,796,21351,2849,2447,781,1315527,6943,584971,9342,1989,611,201593,6703,381389,6307,730556,10468,186104,3636,346022,7667,198430,5833,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2871135,5897,147829,6771,96718,5546,493,378,68993,4609,27232,2656,51111,3969,4137,1153,40682,3742,6292,1397,2723306,8817,1128765,12312,3487,883,332272,7955,793006,8336,1594541,14014,392035,3113,791732,9262,410774,8364,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2262486,5337,115629,5760,75288,4227,534,259,54691,3344,20063,2246,40341,3439,2648,949,32496,2942,5197,1201,2146857,7072,869034,9158,2891,687,262837,5850,603306,7685,1277823,11008,316991,3437,619019,7131,341813,7931,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,440475,2230,25692,2421,18407,1950,22,38,13902,1731,4483,870,7285,1376,571,455,5709,1254,1005,432,414783,3496,195095,4013,427,272,66034,2752,128634,3311,219688,4549,62400,1983,106270,3698,51018,2905,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,399415,3359,23502,2413,18745,2297,41,83,14181,1976,4523,1027,4757,1213,178,181,3731,1204,848,447,375913,4122,182205,6726,1009,568,64487,4015,116709,4781,193708,6967,59069,2386,84960,4494,49679,3987,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,469484,3412,23984,2699,11610,1985,57,106,7214,1467,4339,1128,12374,2161,1076,575,9747,1950,1551,672,445500,4165,176987,5567,1164,733,61432,3602,114391,4337,268513,5677,66499,2778,122994,4260,79020,4070,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316420,1964,18527,2069,12388,1537,32,55,8193,1289,4163,857,6139,1367,311,245,4236,1168,1592,746,297893,3027,137790,4732,557,322,45432,3296,91801,3289,160103,5008,36961,1425,79329,3464,43813,3388,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,193298,2990,11346,1551,7139,1313,32,42,5657,1063,1450,586,4207,917,280,235,3039,715,888,506,181952,2824,81324,3464,413,271,28967,1869,51944,2474,100628,3868,28677,1938,46833,2992,25118,2679,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1782781,5038,92209,5583,66122,4695,593,434,45270,3837,20259,2334,26087,3171,1500,607,20496,2915,4091,1295,1690572,7750,784706,11923,2345,778,272335,7206,510026,7951,905866,11838,218669,3990,446598,8457,240599,6793,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251952,2553,10910,1950,6950,1516,0,220,4592,1270,2358,840,3960,1382,546,574,2415,987,999,473,241042,3639,83893,4420,484,386,23533,2924,59876,3074,157149,4159,37513,1726,78479,3284,41157,2673,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1640226,4096,92780,5929,57596,4359,524,332,39774,3857,17298,2293,35184,4116,3595,1177,25615,3291,5974,1379,1547446,7606,632470,9800,4213,1212,203514,6039,424743,7864,914976,11158,226387,2892,437290,7854,251299,7101,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1594616,4644,83897,5896,52598,4943,185,175,37103,3889,15310,2324,31299,3839,2485,875,25127,3636,3687,1220,1510719,6636,668001,11281,4253,1021,219423,8027,444325,8458,842718,11916,205768,4162,397649,9109,239301,8036,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,657156,3537,41218,2877,29581,2321,555,441,21216,2005,7810,1401,11637,1814,1473,684,8292,1620,1872,918,615938,4835,288726,5935,861,422,100874,4201,186991,4238,327212,6029,95936,2624,153424,4850,77852,3585,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
