GEO_ID,C16003_001E,C16003_001M,C16003_002E,C16003_002M,C16003_003E,C16003_003M,C16003_004E,C16003_004M,C16003_005E,C16003_005M,C16003_006E,C16003_006M,C16003_007E,C16003_007M,C16003_008E,C16003_008M,NAME,C16003_001EA,C16003_001MA,C16003_002EA,C16003_002MA,C16003_003EA,C16003_003MA,C16003_004EA,C16003_004MA,C16003_005EA,C16003_005MA,C16003_006EA,C16003_006MA,C16003_007EA,C16003_007MA,C16003_008EA,C16003_008MA,state
0400000US36,1331049,29269,219954,11170,19895,2979,112847,9097,87212,6727,1111095,23732,517687,17878,593408,17817,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,518641,20250,97331,8440,7775,1718,64704,7003,24852,3360,421310,15376,248917,12737,172393,9984,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,157482,12177,31733,5254,3096,1477,11044,2583,17593,3854,125749,9067,43349,4812,82400,7130,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,69650,8114,16302,4374,1727,1249,7310,2605,7265,2738,53348,5405,18288,3280,35060,4941,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,278153,14817,56593,6391,7448,1893,27512,4383,21633,3253,221560,10821,105637,8550,115923,8482,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,158137,10855,32272,4941,4685,1457,7961,2349,19626,3286,125865,7760,31150,3834,94715,6469,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,46179,5481,10895,2173,725,509,7229,1821,2941,1207,35284,3995,22176,3090,13108,2447,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,30271,4892,9291,2095,193,286,7791,1917,1307,816,20980,3383,15632,2926,5348,1930,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,94848,8385,14725,2934,725,433,11218,2546,2782,1169,80123,6696,61298,6058,18825,2434,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,58615,7169,9063,2278,1461,657,400,503,7202,2115,49552,5571,2477,1539,47075,5364,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,8237,1890,426,293,0,163,251,245,175,169,7811,1838,2146,797,5665,1746,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,256561,15255,53143,5425,5056,2127,32034,3771,16053,2924,203418,11760,81469,7766,121949,7433,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,47256,6650,7146,2256,443,418,5272,2049,1431,783,40110,5373,25695,4297,14415,3533,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,238630,15562,53195,6426,3754,1131,42438,5751,7003,2035,185435,11275,136883,10242,48552,4711,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,101061,10220,26433,3970,2014,1548,18426,2946,5993,2038,74628,7873,45440,4757,29188,5447,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,74415,8170,17185,3396,632,442,14185,2954,2368,1224,57230,6023,38124,4355,19106,3215,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
