GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002EA,C08528_002MA,C08528_003MA,C08528_003EA,C08528_004MA,C08528_004EA,C08528_005EA,C08528_005MA,C08528_006EA,C08528_006MA,C08528_007MA,C08528_007EA,C08528_008EA,C08528_008MA,C08528_009EA,C08528_009MA,C08528_010MA,C08528_010EA,C08528_011MA,C08528_011EA,C08528_012MA,C08528_012EA,C08528_013EA,C08528_013MA,C08528_014EA,C08528_014MA,C08528_015MA,C08528_015EA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018MA,C08528_018EA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021MA,C08528_021EA,C08528_022MA,C08528_022EA,C08528_023EA,C08528_023MA,C08528_024EA,C08528_024MA,C08528_025MA,C08528_025EA,C08528_026MA,C08528_026EA,C08528_027MA,C08528_027EA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030MA,C08528_030EA,state
0400000US42,6088412,21942,5154011,26571,611245,13249,311347,8945,11809,1447,4589431,23966,3912246,24484,490161,11893,179918,6459,7106,1389,513877,11838,437530,11003,48101,3293,26893,2636,1353,464,360202,10649,314125,10145,38260,3646,7585,1622,232,231,309580,9563,266113,8687,22659,2384,19323,2522,1485,486,315322,8926,223997,7475,12064,1639,77628,4521,1633,451,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4581345,18254,3895642,19447,460701,9933,217219,5800,7783,1088,3754947,20156,3223416,19790,388039,8184,138315,5074,5177,903,408991,10941,351356,9824,36754,3104,19995,2432,886,363,62459,4370,52091,4008,9006,1671,1288,662,74,95,165293,6631,136837,6344,17845,2268,9985,1413,626,298,189655,6517,131942,5517,9057,1169,47636,3349,1020,390,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1006300,8731,799456,8884,140248,5429,64758,3166,1838,457,826379,9242,669618,8860,117297,5527,38242,2308,1222,377,87572,4774,71433,4369,11825,1522,4146,994,168,145,5503,1271,4567,1161,911,434,25,44,0,198,36581,2826,27474,2528,6704,937,2278,579,125,153,50265,3065,26364,2123,3511,765,20067,2182,323,193,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,777032,9849,609502,11306,110868,5146,54606,4276,2056,666,620087,9768,496677,9863,90388,4861,32083,2621,939,436,69229,5851,53638,5153,11017,2028,4339,1371,235,248,5949,1114,4053,971,1790,658,106,176,0,198,32426,3204,24236,2825,5176,1136,2665,787,349,250,49341,3993,30898,3299,2497,808,15413,2350,533,311,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,869347,9777,616975,10346,192715,6196,57821,4737,1836,641,688169,11727,494626,10878,161292,5669,31352,3162,899,452,97886,6477,70421,5481,20154,2392,6854,1783,457,313,9404,2329,6885,2059,1940,843,547,407,32,57,29265,2926,19834,2445,7189,1393,2237,807,5,11,44623,3803,25209,2699,2140,622,16831,2382,443,263,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707007,7495,487269,8553,172968,6345,44776,3164,1994,880,476008,8631,321842,8350,127467,5179,25790,2649,909,690,104435,6137,75317,5465,24151,2439,4420,960,547,371,40300,3645,33780,3221,5490,1358,987,408,43,69,48331,3708,32688,2752,13440,1922,2203,875,0,198,37933,3530,23642,2733,2420,815,11376,1561,495,361,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453580,6464,351158,7462,66746,3888,34356,2310,1320,481,368040,6967,292329,6919,56943,3701,17989,1895,779,362,39803,3854,31790,3620,5697,1077,2290,604,26,32,1133,611,849,525,212,196,72,132,0,198,17007,1949,11904,1939,2605,653,2416,635,82,97,27597,2410,14286,1815,1289,506,11589,1518,433,333,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3621504,20913,2813073,22642,589325,14290,213050,8094,6056,1208,2568699,20929,2008122,19240,440918,12995,116580,5292,3079,760,353354,12547,279432,10722,53132,3630,19359,3036,1431,653,252354,9198,206347,7961,40740,3862,5176,1373,91,149,208415,8868,160969,8081,36890,3262,10168,1682,388,270,238682,9226,158203,7712,17645,2277,61767,4588,1067,574,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,491994,8376,399761,8819,69785,4136,21730,3157,718,419,402643,7601,326639,8149,60021,3943,15546,2487,437,314,36790,4102,30741,3424,4227,1070,1822,1214,0,198,9159,2466,8179,2281,770,378,55,93,155,265,24181,2807,20770,2792,2425,849,892,479,94,112,19221,2267,13432,1904,2342,592,3415,820,32,53,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3139126,20369,2511476,18659,435024,11136,186643,6864,5983,1046,2393124,21773,1930775,19624,345536,10453,113144,6064,3669,818,343817,10867,273134,9679,49013,3886,20896,2383,774,455,53198,5078,43620,4328,7522,1537,2056,890,0,198,134294,6820,106023,5990,21725,2931,6215,1729,331,244,214693,9934,157924,8341,11228,1844,44332,3351,1209,540,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3136180,19068,2525457,20798,401471,11803,204842,8064,4410,908,2609326,20319,2125294,20321,345539,10082,135681,5700,2812,664,280862,11403,223157,9984,37448,3888,19667,2392,590,390,19035,2480,16542,2290,2275,713,218,248,0,198,80120,5413,63914,4935,8752,1323,7173,1541,281,264,146837,7186,96550,5742,7457,1448,42103,4274,727,343,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1448751,12635,1127071,13961,233606,6934,84696,3841,3378,779,1190925,14450,939423,15479,196841,6044,52463,2833,2198,694,134759,6181,107337,5728,20967,2472,5924,918,531,369,5892,1623,3933,1110,1925,925,34,57,0,198,48920,3711,37638,3419,8582,1507,2532,615,168,152,68255,3491,38740,2808,5291,1047,23743,2551,481,277,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
