GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001MA,B17018_001EA,B17018_002MA,B17018_002EA,B17018_003MA,B17018_003EA,B17018_004EA,B17018_004MA,B17018_005EA,B17018_005MA,B17018_006MA,B17018_006EA,B17018_007EA,B17018_007MA,B17018_008MA,B17018_008EA,B17018_009EA,B17018_009MA,B17018_010EA,B17018_010MA,B17018_011MA,B17018_011EA,B17018_012MA,B17018_012EA,B17018_013MA,B17018_013EA,B17018_014EA,B17018_014MA,B17018_015EA,B17018_015MA,B17018_016MA,B17018_016EA,B17018_017MA,B17018_017EA,B17018_018EA,B17018_018MA,B17018_019EA,B17018_019MA,B17018_020EA,B17018_020MA,B17018_021MA,B17018_021EA,B17018_022MA,B17018_022EA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025MA,B17018_025EA,B17018_026EA,B17018_026MA,B17018_027EA,B17018_027MA,B17018_028EA,B17018_028MA,B17018_029EA,B17018_029MA,B17018_030MA,B17018_030EA,B17018_031EA,B17018_031MA,B17018_032EA,B17018_032MA,B17018_033EA,B17018_033MA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US25,1644205,12629,106906,5425,35611,3355,8962,1886,10632,1845,7753,1469,8264,1435,71295,4014,9689,1938,2922,1002,3858,1335,1510,813,1399,590,61606,3992,15033,2142,22195,3186,18014,2775,6364,1163,1537299,12862,1189633,13298,65918,3705,201438,7188,258148,7786,664129,10821,347666,9006,99598,4913,11779,2025,32133,3134,25176,2716,30510,2404,248068,7958,22507,2440,60912,3965,86524,5645,78125,4255,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,210,246,515,309,379,251,651,353,12006,1895,1584,783,425,439,393,345,242,251,524,434,10422,1779,3132,1238,4110,1224,2551,920,629,476,107768,3941,71254,3023,3124,1076,4682,1047,6257,1290,57191,2870,36514,3017,8584,1455,1061,580,1839,631,1964,796,3720,1023,27930,2674,2185,828,9894,1521,7491,1557,8360,1327,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,2666,819,4136,962,7753,1428,7503,1540,23535,2681,3151,986,1369,788,683,380,816,435,283,232,20384,2524,5781,1321,5526,1511,7031,1572,2046,657,698174,8382,586349,7535,26148,2448,93939,4506,211905,6273,254357,6613,111825,5698,41684,3275,5915,1271,13018,2100,14875,1970,7876,1517,70141,4366,6200,1224,19116,2629,27318,3048,17507,1825,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,55807,4154,56101,4536,34940,3386,30833,3231,287661,9948,43511,3721,13961,2034,15605,2436,9045,1374,4900,1102,244150,9135,73288,5194,77974,5465,68931,5745,23957,2450,4167594,21693,3065832,21310,245136,7458,632176,12543,757812,14239,1430708,15430,1101762,15179,317254,9412,46236,4005,96033,4772,92125,5347,82860,5182,784508,12102,96551,4665,204386,8233,243120,8302,240451,7428,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,14340,2039,16428,2180,11266,1981,13648,2291,99212,5453,14999,2387,4672,1370,4978,1388,3823,1295,1526,743,84213,4661,19908,2380,28909,3041,24835,3245,10561,2057,2076742,16581,1608112,15838,94409,5505,311399,9449,350618,9006,851686,12311,468630,11074,143452,6170,18080,2593,45221,4198,38787,3395,41364,3637,325178,9177,28655,2851,96051,5404,95330,5025,105142,5190,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,18873,1743,27401,2687,22569,2252,11181,1360,203797,7926,31589,2905,7878,1537,13220,1898,8397,1512,2094,840,172208,8087,33861,3303,66531,4298,62565,4633,9251,1517,2640423,18155,2032543,17860,99765,4611,545044,9785,589439,13152,798295,12293,607880,11599,196031,7393,18143,2224,72631,4615,64985,4849,40272,4215,411849,8909,31494,2680,121183,5079,163300,6599,95872,5112,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,10485,1730,19599,2495,15586,2003,7751,1526,86465,4380,14625,1876,3416,935,6946,1620,3540,1077,723,442,71840,3776,15612,2183,21634,2288,28498,2693,6096,1559,1410990,14568,1106081,12858,60187,3495,263499,7433,345939,7953,436456,7732,304909,9794,95042,6018,11003,1642,34117,3260,31558,2907,18364,2311,209867,7185,17476,1819,58644,4150,83558,4871,50189,3434,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,19188,2313,31116,2665,20481,2097,13496,1509,178794,7266,32802,3080,7618,1703,15028,2090,8413,1759,1743,642,145992,6077,26295,2614,62192,3780,45762,3230,11743,1775,2972182,17693,2326988,17024,128111,5160,651483,9846,574526,9992,972868,12195,645194,12617,203530,6860,23125,2546,80779,4628,56386,3668,43240,3257,441664,10539,38202,3532,152563,6163,145162,6320,105737,5350,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,16143,1941,26710,2170,24910,2270,14103,1884,156535,6131,28507,2626,6855,1313,11621,1740,8593,1603,1438,467,128028,5774,27690,2730,45765,4328,46594,4058,7979,1442,2281600,14297,1767604,11952,85472,3225,379145,7511,599233,9712,703754,10217,513996,10312,167031,5712,18308,1853,55211,3813,59191,3449,34321,2483,346965,8107,29505,2811,92494,4012,147212,5735,77754,4009,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,3210,913,3985,1051,4318,741,1596,503,21508,2136,4069,988,948,507,1826,758,736,375,559,321,17439,1820,2720,952,5878,1045,7248,1256,1593,708,451011,5547,366692,5695,19812,1918,72889,2728,121402,4216,152589,4944,84319,3673,30335,2222,3754,864,8367,1289,11930,1734,6284,1060,53984,2869,4021,882,13186,1833,21348,2054,15429,1583,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,2031,772,4848,1276,6114,1495,3454,991,19475,3006,3586,1451,352,254,1074,481,1861,1174,299,334,15889,2562,3500,1174,5858,1377,5462,1362,1069,574,401843,8117,332367,8163,21585,2605,71711,4652,123034,5540,116037,5334,69476,5714,25064,3245,2858,979,9074,1896,8814,1745,4318,1514,44412,4941,3507,1058,10749,1912,19309,2836,10847,2406,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,10633,1816,8437,1831,7202,1731,3937,903,44456,3421,8812,1483,2618,946,3317,930,2074,651,803,728,35644,3144,8180,1757,9809,1865,14765,2148,2890,909,420713,8572,314043,6793,27449,2543,65860,4135,99448,5278,121286,4801,106670,5344,36306,3241,5804,1349,11299,1744,11820,1762,7383,1424,70364,4053,9221,1546,15974,1808,27671,2726,17498,1999,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,1057,574,2081,664,2228,686,886,464,11668,1859,1710,598,428,312,816,468,385,270,81,94,9958,1710,1678,772,3461,1002,3564,1033,1255,520,298929,5142,228910,5124,10170,1373,45942,3357,75297,3969,97501,4202,70019,3865,21442,2053,1276,584,6088,1097,8011,1342,6067,1194,48577,3022,3820,826,12700,1809,17617,2282,14440,2228,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,809,346,1848,707,1747,591,911,433,12256,1605,2320,687,462,310,1106,552,752,429,0,163,9936,1509,1989,675,3264,823,4197,1029,486,316,202136,5094,166624,4895,5991,1047,43162,3093,55005,3093,62466,3484,35512,2902,12509,1695,699,303,4549,1086,4483,955,2778,818,23003,2385,1483,550,6976,1266,8826,1555,5718,1063,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,9720,1816,11200,1462,14403,2319,10353,1728,73570,4855,10976,1814,1953,864,3437,1138,4108,1035,1478,622,62594,4857,13735,2194,16147,2892,26151,2646,6561,1347,1760391,15008,1409215,14984,70644,4580,220369,7229,472636,10773,645566,10641,351176,10191,124943,6684,15530,2778,34700,3555,44601,3752,30112,2574,226233,8180,20054,2436,46787,4149,95333,5724,64059,4946,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,2039,683,2831,1073,769,395,1389,690,15514,2303,3391,1004,1325,848,1003,557,496,383,567,399,12123,2034,2437,1087,4796,1314,3927,1131,963,552,224934,4489,167685,5095,10974,1918,35515,3164,46212,3052,74984,3786,57249,4131,16341,2329,1649,694,5098,1428,5570,1468,4024,1049,40908,3369,3781,813,11596,1991,15323,2193,10208,1527,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,73049,4238,21625,2347,18851,2535,20149,2242,12424,1971,97157,5129,19304,2569,4801,1200,6477,1618,6629,1435,1397,653,77853,4735,23802,2906,22654,2779,24931,2688,6466,1430,1542800,14601,1174221,13242,97659,4907,208238,8451,403695,8059,464629,9203,368579,10680,132390,6574,17069,2513,37670,3451,48043,3944,29608,3219,236189,8416,25544,2668,52125,4021,100333,5089,58187,3949,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,66388,4815,17221,2432,24608,2395,15852,2136,8707,1508,126923,6204,22787,2635,7391,1633,10414,2002,3949,1100,1033,473,104136,5537,24671,2942,41072,3330,31679,2973,6714,1469,1514857,14083,1179350,14316,83372,4648,300655,8312,355664,9707,439659,8747,335507,9726,104360,4746,16307,2100,39921,2999,29528,2658,18604,2395,231147,8097,27226,3182,66894,4801,81703,5268,55324,4678,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,58190,3428,21067,2019,5182,1284,7182,1313,6063,900,2640,820,37123,3191,8302,1819,2215,919,2837,1122,2759,1011,491,458,28821,2802,5920,1188,9112,1539,11428,1783,2361,753,668558,8388,549673,7417,32037,2193,106739,4585,173901,5368,236996,6165,118885,5314,38498,3088,4546,1158,12228,1902,12723,1664,9001,1516,80387,4010,8307,1471,18193,2094,31046,2594,22841,1903,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
