GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007EA,B24010A_007MA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014MA,B24010A_014EA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018EA,B24010A_018MA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022EA,B24010A_022MA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026EA,B24010A_026MA,B24010A_027EA,B24010A_027MA,B24010A_028EA,B24010A_028MA,B24010A_029EA,B24010A_029MA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035EA,B24010A_035MA,B24010A_036MA,B24010A_036EA,B24010A_037EA,B24010A_037MA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040EA,B24010A_040MA,B24010A_041EA,B24010A_041MA,B24010A_042EA,B24010A_042MA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051EA,B24010A_051MA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057EA,B24010A_057MA,B24010A_058MA,B24010A_058EA,B24010A_059EA,B24010A_059MA,B24010A_060MA,B24010A_060EA,B24010A_061EA,B24010A_061MA,B24010A_062EA,B24010A_062MA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066EA,B24010A_066MA,B24010A_067EA,B24010A_067MA,B24010A_068MA,B24010A_068EA,B24010A_069MA,B24010A_069EA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072EA,B24010A_072MA,B24010A_073EA,B24010A_073MA,state
0400000US42,5167428,19098,2704333,11762,953339,12546,462861,9564,313633,7764,149228,5564,215620,5929,106289,4246,84102,3737,25229,2295,192436,7005,30340,2211,30977,2777,85818,4621,45301,3430,82422,4458,59219,3600,23203,2212,334793,6917,19541,1911,75129,4347,33761,2919,41368,3027,104336,4994,108339,5416,27448,2713,402473,8879,253005,7394,149468,5989,431770,8810,16967,2226,246913,7355,167890,5332,581958,10780,239215,7600,175347,6049,167396,5580,2463095,13760,1104034,13997,358986,7175,204484,6082,154502,4809,74100,3597,36524,2568,13770,1803,23806,1948,373853,7756,64593,3880,29563,2143,230942,6661,48755,3293,297095,7647,198827,6505,98268,4718,472358,11724,131109,5341,20318,2358,14291,1970,6027,1109,161831,6119,59612,3691,99488,5752,710884,11803,247009,8067,463875,8940,18969,2218,7736,1287,6435,1444,4798,885,156850,6532,76706,4445,25625,2559,54519,3205,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3793777,14988,2019478,10589,683234,9665,319642,7232,232030,6013,87612,3976,182541,5285,70907,3024,94741,4159,16893,1850,124308,4987,18989,1815,18392,1813,51137,3098,35790,2500,56743,2924,42592,2234,14151,1706,258442,8299,14674,1930,46060,3064,20034,2106,26026,2275,91716,5828,86921,4727,19071,1780,295525,7982,200907,6088,94618,4997,309546,7451,14475,1582,179282,5899,115789,4779,472731,9332,245561,6826,115614,4943,111556,5437,1774299,9715,744846,9385,256003,6249,149693,5051,106310,4365,56298,3509,26901,2208,16967,2038,12430,1429,240225,6476,37407,2741,17761,2075,149205,5014,35852,3096,192320,5515,129131,4896,63189,3800,364989,8658,105451,5546,10175,1395,6446,1180,3729,760,126300,5259,45822,3537,77241,4273,513871,9667,185209,6242,328662,6873,16129,1835,5579,1211,6097,1289,4453,1075,134464,5404,81588,4207,17228,1963,35648,2945,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,878261,7545,460326,4785,165548,4972,88868,3277,67330,3193,21538,1832,34043,2232,18668,1952,11615,1432,3760,686,32536,2395,5247,1041,3149,700,16674,1653,7466,1229,10101,1378,8450,1212,1651,584,50604,3074,2707,756,10728,1528,4645,1061,6083,1070,17960,2050,14947,1946,4262,993,65889,3740,42884,2881,23005,2014,88024,3942,11615,1341,46236,2918,30173,2334,90261,3807,38146,2564,31757,2033,20358,1959,417935,5341,180279,5127,58641,3099,33223,2527,25418,2019,11408,1259,6719,1023,1641,527,3048,659,65893,3492,9944,1478,4408,807,44941,2794,6600,947,44337,2925,30818,2388,13519,1656,85662,4347,22254,2280,3864,995,1907,598,1957,819,25840,2151,10945,1690,22759,2140,123363,4423,43646,2837,79717,3292,4072,926,1650,558,1046,473,1376,511,24559,2170,14298,1676,3553,889,6708,1208,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,727401,9047,394116,6621,131629,5744,64573,4269,51264,3780,13309,1836,29694,3387,13890,2633,11140,1744,4664,1245,24939,2411,4710,1341,3904,1202,10268,1310,6057,1458,12423,1722,9536,1599,2887,813,46681,4096,1989,756,10676,1741,5860,1320,4816,1148,15289,2518,15154,2638,3573,1102,64137,4777,44955,3917,19182,2877,81765,5712,12538,2289,42946,4247,26281,3077,69904,4903,28336,2552,25903,2840,15665,2189,333285,6372,135256,5324,41438,3337,24141,2465,17297,2468,9244,1599,4103,1130,2130,720,3011,865,54340,3605,7980,1678,3541,885,35527,3181,7292,1729,30234,2732,18869,2371,11365,1538,68693,4509,18476,2588,2936,916,1741,717,1195,569,22820,2319,9482,1827,14979,2438,101842,4492,35293,3662,66549,4240,5201,1349,3192,1094,1195,654,814,516,22293,2863,10625,1756,4364,1471,7304,1512,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,681109,9684,359988,6487,119625,5438,52687,3988,40538,3338,12149,1889,32010,2849,10016,1784,13285,1817,8709,1430,25040,2864,3973,1023,4142,1193,11554,1754,5371,952,9888,1508,6811,1313,3077,804,59910,4501,4117,1143,13217,2301,7134,1712,6083,1407,19250,2767,18019,2846,5307,1166,55727,4628,36543,3981,19184,2815,75970,5336,4459,1163,43936,3794,27575,3165,48756,3952,18183,2370,19174,2473,11399,1865,321121,5935,140443,5046,46417,3276,30844,2898,15573,2009,12002,1790,4376,1127,2764,808,4862,1282,52770,3384,8331,1490,4780,1015,32350,2818,7309,1463,29254,3033,20435,2477,8819,1587,66890,4251,20561,2540,3009,752,2186,712,823,439,22076,3070,9650,2229,11594,1848,95557,5147,32915,3228,62642,4385,4630,1471,1451,803,1454,921,1725,867,13601,1914,4860,1196,4498,1203,4243,972,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,160913,4309,86323,3325,39089,2914,17621,1895,13967,1749,3654,951,8255,1548,3988,990,2902,993,1365,572,10475,1541,1091,473,963,426,4285,842,4136,957,2738,843,1857,588,881,615,15975,2143,1273,632,3463,1042,1635,622,1828,738,6643,1398,2594,996,2002,666,11147,1545,7297,1341,3850,930,12441,1731,482,375,7838,1480,4121,936,7671,1435,2715,1047,3686,1032,1270,620,74590,2744,35602,2393,12328,1689,9448,1450,2880,710,2226,732,634,331,281,235,1311,583,13802,1627,2002,636,351,203,8022,1241,3427,991,7246,1298,5871,1068,1375,590,14289,2125,1568,614,1003,549,532,349,471,391,5720,1477,1974,692,4024,1062,20806,2013,8950,1348,11856,1540,1286,707,202,202,345,361,739,530,2607,859,1012,637,1121,522,474,319,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,401155,5147,208891,2945,70300,2862,39047,2327,33919,2258,5128,1034,11945,1478,5863,1067,4443,946,1639,622,13430,1531,3475,852,1838,655,4862,952,3255,890,5878,1139,3972,868,1906,782,27475,2553,1292,488,5785,1429,2573,957,3212,1037,9239,1522,9597,1635,1562,608,29208,2328,19715,1936,9493,1362,38412,2507,6003,867,19923,2402,12486,1496,43496,2929,16201,1842,15225,1595,12070,2033,192264,3629,77341,3228,25339,2226,15797,1693,9542,1644,4323,1032,2194,656,593,375,1536,620,25607,2459,3641,809,1825,627,16666,2098,3475,1233,22072,2072,14558,1544,7514,1175,43337,2986,9666,1477,2414,920,1150,747,1264,559,12963,1672,6149,1067,12145,1855,58052,3480,17964,2143,40088,3227,3120,805,1544,625,922,375,654,448,10414,1510,5890,1023,831,322,3693,995,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2780739,18192,1490954,12226,602014,12024,277306,8303,200268,6879,77038,4273,173909,5939,95261,4305,60854,3607,17794,2174,109445,5008,17377,2310,12801,1663,46933,3626,32334,3008,41354,2734,32181,3001,9173,1370,178032,7348,13527,1839,41057,3112,23599,2772,17458,1947,61406,3930,46410,3300,15632,2204,214338,7400,136305,5253,78033,4521,247213,8529,25240,3035,138103,6169,83870,4303,249357,7505,100212,5429,85433,4211,63712,5415,1289785,11642,600010,9765,229174,7306,138024,6532,91150,4330,51910,3299,25517,2193,12401,1829,13992,1707,206670,6234,34313,2680,13136,1723,127176,4844,32045,3084,112256,4884,79032,4071,33224,2897,253760,7729,74940,4961,11869,1629,8389,1633,3480,790,74136,4536,32609,3393,60206,4205,345439,10613,125454,6394,219985,7796,19384,2858,9739,2114,5856,1372,3789,927,71192,4771,26178,2768,18668,2345,26346,3091,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,435177,7400,220624,4633,81819,4212,36037,3067,22474,2264,13563,2146,17382,2217,7968,1350,7730,1498,1684,840,21811,2443,2494,806,2213,815,11500,1780,5604,1389,6589,1207,4745,995,1844,764,33837,3931,1478,619,8051,1577,4544,1201,3507,1034,10695,2013,10249,2187,3364,1163,38203,3461,25214,3174,12989,1951,30455,2875,703,378,20310,2396,9442,1522,36310,2766,14640,1893,12349,2335,9321,1819,214553,5045,98071,4589,27304,2507,16676,2140,10628,1480,7838,1480,3589,1234,1517,660,2732,805,39648,2973,7631,1571,3062,852,23319,2413,5636,1015,23281,2802,15870,1923,7411,1601,43029,3149,12434,2058,1644,751,1434,757,210,202,16695,1972,3725,1078,8531,1621,59248,3625,22942,2613,36306,2898,947,494,286,279,522,388,139,146,13258,1854,6879,1416,2114,766,4265,1144,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2521222,19721,1346023,11880,458775,9786,220682,7537,151777,6442,68905,4264,109039,5307,55371,3493,43809,3698,9859,1366,87980,5018,10581,1561,9659,1620,40480,3002,27260,2875,41074,3697,27598,2784,13476,2173,222327,9124,11080,2031,51752,4050,27041,2537,24711,2757,72306,5541,70632,5285,16557,2475,237685,9421,148044,6939,89641,5418,218247,8606,10989,2064,125455,6935,81803,4768,208989,8287,71745,4808,75343,4321,61901,4596,1175199,13221,497021,11304,187623,7068,108643,5489,78980,5242,35242,3429,20153,2383,6910,1480,8179,1473,169333,7286,25161,2968,13705,2059,104060,5492,26407,2666,104823,5458,69851,4139,34972,3350,242677,9572,58050,4758,10370,1495,6577,1102,3793,1030,82478,5601,41952,3971,49827,3670,358762,10357,129294,6325,229468,8877,13667,2555,3476,1040,5762,1405,4429,1437,63072,4375,27815,2560,13653,1874,21604,2727,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2455696,16503,1303889,10633,433991,9368,210429,6782,153454,5927,56975,3704,89554,4762,42395,3533,35702,2981,11457,1556,90963,5006,14647,1819,12502,1866,36225,3116,27589,2876,43045,3425,30203,2884,12842,1834,169734,7099,7052,1466,37952,3426,18996,2587,18956,1995,56377,4935,55279,4154,13074,1953,203061,7282,133507,5569,69554,4876,221040,8166,6781,1333,130335,7128,83924,4940,276063,9265,122260,6543,80080,5156,73723,5098,1151807,10441,495554,10839,168091,6170,98654,5228,69437,4647,27928,2505,14524,1820,5570,1189,7834,1357,163435,6715,23984,2292,11036,1737,107523,5618,20892,2148,136100,5368,84065,4440,52035,3656,215600,7053,48355,3464,8254,1658,4082,1047,4172,1163,82975,5355,33002,2638,43014,3056,344877,9764,129520,5665,215357,7635,9725,1697,1736,763,4357,1161,3632,975,86051,5988,49183,4359,12280,1848,24588,3523,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1238403,9946,652394,7255,229591,6110,117435,4313,88423,3676,29012,2501,50765,3074,24653,2229,21498,2163,4614,1106,43244,2775,8118,1144,4898,861,19978,1960,10250,1723,18147,2377,13790,2055,4357,1222,80115,4230,3587,1009,18665,1908,7996,1231,10669,1665,24097,2471,27863,2501,5903,1143,94132,3979,62417,3129,31715,2698,113943,4807,10986,1355,61126,3826,41831,2939,134613,4903,59336,3430,39369,2863,35908,3140,586009,6220,261520,5594,82295,3981,47720,3411,34575,2954,14460,1778,7521,1337,2664,733,4275,993,98520,4289,13613,1545,4416,916,69391,3521,11100,1424,66245,4195,45657,3127,20588,2381,113676,5331,31576,2692,4195,1109,2149,750,2046,677,36565,3610,16049,2041,25291,2252,163213,4848,52966,3124,110247,4429,7614,1672,2479,951,3150,1069,1985,708,39986,3067,19752,2501,7201,1365,13033,1672,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
