GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,C27016_042E,C27016_042M,C27016_043E,C27016_043M,C27016_044E,C27016_044M,C27016_045E,C27016_045M,C27016_046E,C27016_046M,C27016_047E,C27016_047M,C27016_048E,C27016_048M,C27016_049E,C27016_049M,C27016_050E,C27016_050M,C27016_051E,C27016_051M,NAME,C27016_001EA,C27016_001MA,C27016_002EA,C27016_002MA,C27016_003EA,C27016_003MA,C27016_004EA,C27016_004MA,C27016_005EA,C27016_005MA,C27016_006EA,C27016_006MA,C27016_007EA,C27016_007MA,C27016_008EA,C27016_008MA,C27016_009EA,C27016_009MA,C27016_010EA,C27016_010MA,C27016_011EA,C27016_011MA,C27016_012EA,C27016_012MA,C27016_013EA,C27016_013MA,C27016_014MA,C27016_014EA,C27016_015EA,C27016_015MA,C27016_016EA,C27016_016MA,C27016_017EA,C27016_017MA,C27016_018EA,C27016_018MA,C27016_019EA,C27016_019MA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022EA,C27016_022MA,C27016_023EA,C27016_023MA,C27016_024EA,C27016_024MA,C27016_025EA,C27016_025MA,C27016_026EA,C27016_026MA,C27016_027MA,C27016_027EA,C27016_028EA,C27016_028MA,C27016_029EA,C27016_029MA,C27016_030EA,C27016_030MA,C27016_031MA,C27016_031EA,C27016_032MA,C27016_032EA,C27016_033MA,C27016_033EA,C27016_034EA,C27016_034MA,C27016_035EA,C27016_035MA,C27016_036EA,C27016_036MA,C27016_037EA,C27016_037MA,C27016_038MA,C27016_038EA,C27016_039EA,C27016_039MA,C27016_040EA,C27016_040MA,C27016_041MA,C27016_041EA,C27016_042MA,C27016_042EA,C27016_043MA,C27016_043EA,C27016_044EA,C27016_044MA,C27016_045EA,C27016_045MA,C27016_046EA,C27016_046MA,C27016_047EA,C27016_047MA,C27016_048EA,C27016_048MA,C27016_049MA,C27016_049EA,C27016_050EA,C27016_050MA,C27016_051EA,C27016_051MA,state
0400000US30,1034912,1363,135114,8427,38054,4206,34603,4000,3451,1216,78640,5115,66084,4689,12556,2034,18420,2149,18074,2150,346,215,75233,7600,23404,3818,21792,3717,1612,599,39916,4315,31937,3833,7979,1594,11913,1598,11840,1594,73,90,127635,7221,34070,3691,31788,3513,2282,1166,70673,4690,57669,4203,13004,2089,22892,1915,22731,1900,161,190,334266,10237,78277,5071,73581,4763,4696,1336,190506,6756,167256,6662,23250,2372,65483,3310,65321,3335,162,152,362664,11479,63719,5136,61085,5094,2634,966,222182,7863,208803,7674,13379,2219,76763,3315,76722,3301,41,71,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1300542,1551,151449,7761,36753,3744,34089,3614,2664,1173,90435,4961,72006,4400,18429,2257,24261,2440,24107,2423,154,152,77311,6626,17208,3378,16295,3239,913,458,37878,3944,29981,3246,7897,1747,22225,2092,22225,2092,0,170,149755,8774,33187,3701,30600,3676,2587,1036,80484,5485,61675,4380,18809,2471,36084,3335,36084,3335,0,170,419707,12425,84416,5257,78727,5079,5689,1456,244533,8602,215128,8239,29405,3547,90758,3963,90669,3970,89,85,502320,12263,80648,4741,78777,4650,1871,684,327400,8380,311005,8732,16395,2574,94272,3737,94144,3740,128,131,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10045417,5827,1415996,35926,479823,17945,449304,16472,30519,5837,793200,20597,539840,14823,253360,12533,142973,6241,141166,6242,1807,816,707405,23374,216314,10914,199827,10666,16487,3532,353591,14530,243926,10878,109665,8606,137500,7289,137315,7263,185,200,1258372,35651,342360,15724,322572,15640,19788,3298,701627,19213,517960,16369,183667,10190,214385,9178,211903,9154,2482,1058,3128496,46254,694614,19662,652475,18583,42139,4837,1889006,29623,1598949,26701,290057,12135,544876,10779,542337,10901,2539,800,3535148,45311,646618,15855,628814,15997,17804,3189,2279219,29704,2164150,29880,115069,7333,609311,11323,607333,11268,1978,1142,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10210069,6421,1467633,34128,535634,19246,479504,18228,56130,6283,786274,19533,478280,13840,307994,13244,145725,7229,141318,7389,4407,1382,726188,28653,251998,14501,220682,12853,31316,5466,369730,17184,236551,11630,133179,10220,104460,5427,102685,5305,1775,958,1193823,34848,353881,16533,311295,15443,42586,6925,663154,20159,454389,15878,208765,11971,176788,7193,175481,7134,1307,589,3081229,46147,761133,20981,700976,19553,60157,7033,1869629,26275,1522943,23347,346686,14118,450467,11712,446857,11736,3610,1223,3741196,51487,708651,19100,687329,19087,21322,3075,2484186,34017,2304333,34776,179853,10685,548359,11444,547045,11484,1314,768,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708637,1661,78157,7224,26341,3858,23227,3724,3114,1152,45987,3674,32689,3210,13298,1853,5829,1376,5585,1298,244,225,34227,4170,10386,1981,9218,1782,1168,635,18980,2498,15302,2211,3678,885,4861,1085,4809,1081,52,86,67073,7762,19583,3315,17454,3254,2129,850,37057,4877,27287,4178,9770,1924,10433,1349,10395,1346,38,41,207922,11071,62912,5077,54949,4934,7963,2041,121553,6616,95460,5972,26093,3199,23457,2339,23256,2331,201,94,321258,10740,70232,4570,67187,4426,3045,780,209208,7192,190920,6797,18288,2828,41818,2202,41717,2208,101,108,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4753499,3318,800200,20592,269852,10365,255917,10329,13935,3024,447100,13449,299691,10024,147409,8428,83248,4811,82462,4916,786,491,365790,18165,102981,9330,97963,9362,5018,1804,186444,10223,129574,8409,56870,5011,76365,4053,76286,4056,79,82,572945,22028,147498,9499,141117,9327,6381,1787,311922,12996,242691,11095,69231,5794,113525,5715,112672,5653,853,637,1474509,28949,337428,12416,328070,11833,9358,2551,873554,19494,757406,17690,116148,7374,263527,8740,263231,8771,296,235,1540055,28006,275763,10658,272026,10889,3737,1931,988903,20748,942039,19049,46864,5747,275389,7582,275051,7582,338,289,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,600507,857,65986,5364,13955,2133,13363,2158,592,489,40825,3529,38592,3497,2233,701,11206,1923,11191,1923,15,27,27190,3225,6257,1637,6257,1637,0,157,13228,1966,11901,1790,1327,600,7705,1264,7644,1270,61,88,62118,4657,14700,2108,14598,2101,102,119,33848,3120,30547,3041,3301,924,13570,1420,13570,1420,0,157,191528,7557,40261,3076,39577,3142,684,657,113137,5164,103582,4976,9555,1697,38130,2457,37650,2422,480,693,253685,8155,43659,3192,42759,3207,900,630,160072,5417,155106,5360,4966,1085,49954,2368,49870,2354,84,90,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2984469,2936,387156,14816,125424,7323,114445,7369,10979,2413,215561,8321,159132,6910,56429,4893,46171,3917,44463,3633,1708,917,201451,14914,65534,6742,59349,6488,6185,2078,104906,8709,77003,7152,27903,4315,31011,3056,30495,2994,516,383,364868,20512,114354,9344,103566,9224,10788,2928,194958,11068,149528,8500,45430,5206,55556,4059,54136,3985,1420,885,1001771,27987,242124,11380,218324,11254,23800,4644,606056,18296,516278,16989,89778,6732,153591,4729,151776,4684,1815,887,1029223,22799,162343,8800,157399,8663,4944,1701,682585,16475,630110,15250,52475,6081,184295,5703,183281,5694,1014,690,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1752423,2246,312115,15264,91894,7639,87437,7835,4457,2194,185058,8757,159445,7959,25613,3065,35163,3206,34693,3116,470,318,145230,11281,37292,5439,36375,5379,917,799,73176,5936,64992,5602,8184,1507,34762,3459,34527,3446,235,236,224213,12867,55082,5770,52236,5385,2846,1428,120717,7942,102572,7212,18145,2922,48414,4300,47977,4336,437,498,566750,19936,108585,7453,105501,7255,3084,1135,327059,12130,292785,11858,34274,3817,131106,5667,131026,5670,80,112,504115,15438,81457,6440,80030,6283,1427,667,320116,9953,307075,9564,13041,2176,102542,4710,102328,4740,214,269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3813121,3202,596483,16763,212236,9126,193976,8654,18260,2786,331885,10047,207083,6757,124802,6515,52362,3228,50943,3132,1419,550,283196,11816,91900,6105,82009,5544,9891,1770,142227,6628,91234,4919,50993,4083,49069,2779,48964,2766,105,107,493850,13991,147688,7572,135150,7232,12538,1847,266492,7742,188664,6331,77828,5204,79670,3980,79005,3891,665,494,1252683,23126,314424,9759,284378,9175,30046,3050,731913,14474,591324,12600,140589,7089,206346,6101,204988,5926,1358,828,1186909,18970,218097,7899,207629,7870,10468,1585,755594,12318,691503,12533,64091,4102,213218,6179,212641,6270,577,325,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5660640,2907,625640,17401,184363,9046,173285,8491,11078,2140,365242,11015,313402,10406,51840,3798,76035,3818,75069,3793,966,452,319138,12731,100196,7153,94100,7267,6096,1514,155217,7076,130051,6084,25166,3552,63725,3440,63543,3453,182,190,578417,16220,156475,8459,148436,8302,8039,1880,297176,8865,250779,8134,46397,3947,124766,5501,124409,5507,357,290,1861907,23886,448084,10126,432122,9886,15962,2072,1059431,15566,965167,15101,94264,5732,354392,7158,353633,7081,759,441,2275538,20746,420497,9037,412355,8645,8142,1510,1512524,14762,1472840,14999,39684,3345,342517,7370,342149,7372,368,199,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
