GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001MA,C08524_001EA,C08524_002EA,C08524_002MA,C08524_003EA,C08524_003MA,C08524_004EA,C08524_004MA,C08524_005EA,C08524_005MA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008EA,C08524_008MA,C08524_009MA,C08524_009EA,C08524_010MA,C08524_010EA,C08524_011EA,C08524_011MA,C08524_012MA,C08524_012EA,C08524_013EA,C08524_013MA,C08524_014MA,C08524_014EA,C08524_015MA,C08524_015EA,C08524_016EA,C08524_016MA,C08524_017EA,C08524_017MA,C08524_018EA,C08524_018MA,C08524_019MA,C08524_019EA,C08524_020MA,C08524_020EA,C08524_021EA,C08524_021MA,C08524_022EA,C08524_022MA,C08524_023MA,C08524_023EA,C08524_024MA,C08524_024EA,C08524_025MA,C08524_025EA,C08524_026EA,C08524_026MA,C08524_027EA,C08524_027MA,C08524_028EA,C08524_028MA,C08524_029MA,C08524_029EA,C08524_030MA,C08524_030EA,C08524_031EA,C08524_031MA,C08524_032EA,C08524_032MA,C08524_033EA,C08524_033MA,C08524_034MA,C08524_034EA,C08524_035EA,C08524_035MA,C08524_036MA,C08524_036EA,C08524_037MA,C08524_037EA,C08524_038MA,C08524_038EA,C08524_039EA,C08524_039MA,C08524_040EA,C08524_040MA,C08524_041MA,C08524_041EA,C08524_042MA,C08524_042EA,state
0400000US41,2035906,13706,803546,13306,363481,10077,418727,10013,190367,7334,258821,8764,964,481,1466681,14237,570008,11523,248737,8413,306456,8218,144687,6770,195882,7258,911,466,192881,8936,61382,4356,39462,3708,33994,3076,28464,3505,29557,3971,22,46,86883,5524,33621,2850,19742,2738,21925,3121,2580,1018,9015,1962,0,198,140581,6584,55207,4145,34894,3699,24679,2510,9325,2151,16458,2061,18,55,148880,7803,83328,6305,20646,2356,31673,2837,5311,1311,7909,1868,13,49,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,292608,5728,102053,4627,53306,3908,55330,3530,44447,3383,36274,3582,1198,563,221645,5971,76120,3737,38823,3214,43965,3128,32902,3306,28964,3242,871,458,31396,3451,8684,1528,5291,1371,4972,1480,8057,1582,4065,1379,327,364,3771,1412,693,433,811,548,815,589,615,443,837,646,0,198,18104,2615,7618,1662,4647,1279,2764,1151,1463,651,1612,681,0,198,17692,2406,8938,1730,3734,1358,2814,815,1410,644,796,452,0,198,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530965,35228,7236547,42055,3407965,30860,3871492,29478,1678669,22017,2270392,25595,65900,5068,13689395,41517,5310793,35142,2413906,27373,2913028,26690,1247174,18393,1768497,21010,35997,3902,1854518,24354,587701,12711,378745,11028,355190,9518,270812,10804,256876,8928,5194,1299,911931,16860,395204,10502,207301,9242,182249,7277,35358,3668,89939,4984,1880,841,963166,18236,362875,9407,218421,9356,185795,6858,73138,6588,105144,5976,17793,2833,1111955,18685,579974,12062,189592,7108,235230,10501,52187,5546,49936,4657,5036,1330,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1162930,13805,376155,10269,219221,8665,241877,8678,110764,6270,208832,8166,6081,1565,993238,14073,326975,9814,179921,7604,211807,8016,92811,6002,178429,7542,3295,1176,103848,6578,28681,2843,24865,3295,17563,2961,10823,1862,21865,3226,51,82,3065,996,722,452,768,504,555,485,48,85,972,501,0,198,30682,3529,7217,1162,7576,1773,4463,1222,3168,1353,5523,1665,2735,818,32097,3245,12560,1988,6091,1628,7489,1185,3914,1156,2043,844,0,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1747322,13891,748308,14429,311824,8758,370077,9655,125792,5900,186459,7946,4862,863,1383478,13842,608614,13045,231364,7661,290610,8977,102942,6016,148168,6645,1780,668,145932,7899,45574,3377,36051,4239,28447,3207,14906,2473,20877,2642,77,143,48477,3833,15847,2080,13644,2200,10889,1911,1649,936,6448,1761,0,198,67916,4151,21935,2182,19412,2461,15158,2272,2405,865,7457,1631,1549,525,101519,5670,56338,4322,11353,1970,24973,2730,3890,1347,3509,985,1456,400,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13340657,36188,4856414,40522,2312350,31408,2911325,31857,1465926,26870,1752642,24235,42000,3750,10773938,42344,3954257,37786,1807144,25348,2369075,28896,1156663,22580,1461523,21164,25276,3076,1297458,24454,359134,11508,269925,11633,260171,10263,216976,9885,187657,9115,3595,1138,174598,10154,59163,4958,46849,4801,37648,3286,10918,2370,19908,3139,112,184,401505,12137,111335,6813,104904,6031,78055,5420,43042,4890,53718,3588,10451,1447,693158,15621,372525,10711,83528,6296,166376,7884,38327,4318,29836,3353,2566,1069,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2796940,21192,1271003,19133,472706,11144,561489,13579,217103,7635,258443,9735,16196,2588,2138455,20691,1005283,16676,332024,9487,425683,11462,167375,6385,197528,7821,10562,2097,251726,9574,85596,4665,53449,4668,50980,4380,34589,3981,26523,3118,589,320,136363,7189,45633,4100,39467,3742,29036,3031,5016,1352,17187,2822,24,44,111413,6354,39405,3478,29528,3252,23445,2692,6070,1543,11083,2110,1882,741,158983,6713,95086,5103,18238,2181,32345,2707,4053,1005,6122,1410,3139,1459,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9557333,39850,3367408,35028,1906497,29518,2331046,23848,917801,18635,1011026,18536,23555,2453,7564605,41234,2692822,31974,1480219,26364,1863678,23814,699023,16046,812373,17308,16490,2140,896497,21048,259673,10140,206327,11013,189088,8993,135542,8544,104140,6656,1727,630,154484,9054,28708,3366,60569,5570,33900,4167,9980,2580,21263,3566,64,108,345051,12614,79025,5458,101401,7451,76485,5599,40182,4458,45983,4253,1975,719,596696,16207,307180,10107,57981,4958,167895,7842,33074,4019,27267,3742,3299,744,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3639332,20601,1727844,18418,625262,15433,701620,13802,239908,8569,342605,9997,2093,623,2550770,22425,1187199,18032,417593,12295,501081,11695,185700,7559,257765,9022,1432,544,272570,9448,97085,5013,63807,4366,47522,3501,29439,2920,34671,3219,46,83,366819,10991,210908,6408,65445,6200,61955,4480,7949,2047,20424,2911,138,138,260625,8106,121847,5026,56552,4445,49984,3945,8996,1814,22938,2725,308,226,188548,6765,110805,4196,21865,2900,41078,3634,7824,1979,6807,1254,169,163,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,844563,13780,527996,10504,123412,6819,115078,5893,43658,3917,30630,3096,3789,841,357987,9522,202273,6906,62451,4149,46294,3659,25535,2909,19035,2403,2399,741,71040,4835,38372,3210,11807,2322,9075,1475,8308,1680,3152,891,326,213,306353,7962,208031,7065,39051,3630,44473,3547,8314,1871,5859,1453,625,329,85984,4437,62128,4239,8565,1507,12197,1721,1090,521,1565,540,439,244,23199,2792,17192,2247,1538,584,3039,1364,411,322,1019,654,0,198,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1515772,10480,588015,9931,229221,7356,363277,10187,136768,6630,196626,7361,1865,695,1148551,11052,451663,8777,166670,6518,276076,8301,99717,5214,153295,6483,1130,594,168765,8329,49738,4179,28408,3389,37107,3805,26268,3163,27075,3137,169,143,33270,3295,12857,1606,6861,1570,8004,1714,1724,764,3824,1245,0,198,60907,4454,21199,2245,14772,2006,13677,2062,3496,1118,7225,1516,538,347,104279,4526,52558,3579,12510,2290,28413,2327,5563,1694,5207,1541,28,47,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9759279,30468,4162718,27420,1913955,24442,2018764,21754,683200,12995,969170,15073,11472,1632,5021750,35177,2055872,20705,880822,16164,1057125,15602,411518,10210,608972,12356,7441,1428,602826,14058,211128,8382,131596,6849,119055,6274,64997,4874,75180,4413,870,650,2950885,29960,1345890,17841,657360,16552,596930,13684,157298,6604,193135,9866,272,233,762742,15476,322304,9139,177814,8670,160161,7621,30140,3140,70982,4731,1341,489,421076,11063,227524,7297,66363,4681,85493,4685,19247,2358,20901,2719,1548,468,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4023190,24067,1660608,20689,664809,14407,903559,16788,289326,10079,500476,12067,4412,1021,3067512,22312,1322644,16559,465272,12362,696915,14622,218549,8231,360855,10273,3277,885,346669,11629,98168,5195,71634,5197,70208,5123,40480,3842,65928,5020,251,217,203000,8499,65657,4046,50972,4645,42653,4369,11765,2178,31863,3485,90,157,200839,8850,51683,3832,58083,5391,43941,4500,12569,2405,33784,4662,779,366,205170,8390,122456,6832,18848,2892,49842,3545,5963,1323,8046,1471,15,26,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5540196,23177,2082558,23671,934003,15757,1183506,15989,411712,9470,924688,13026,3729,888,4569380,24483,1755264,20922,725466,13460,978184,13960,343299,8741,764027,14152,3140,761,451363,14234,124378,6396,97503,5759,84894,5798,45875,3788,98171,6401,542,407,87867,5606,22096,2654,29487,2919,17845,2239,2265,762,16174,2292,0,198,188272,8652,51209,3641,54167,3800,39511,3405,10859,1923,32479,2698,47,78,243314,7111,129611,5163,27380,3045,63072,4344,9414,1495,13837,1925,0,198,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2934860,16889,1123404,15233,494506,11301,642252,12272,251859,7973,417690,9117,5149,1639,2415704,17561,938897,14281,393284,11303,533033,12265,207970,6924,339264,8164,3256,1225,247660,8413,78440,5253,47762,3711,49031,3442,26544,2613,45758,3659,125,131,39842,3890,8508,1535,14836,2679,7395,1388,1160,589,7920,1954,23,36,93312,5564,27356,2644,23119,3190,16903,2459,8448,1612,15741,2292,1745,976,138342,5340,70203,3588,15505,2165,35890,2859,7737,1596,9007,1592,0,198,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6088412,21942,2370339,20885,1046510,16558,1289504,16850,488309,9844,890986,14762,2764,791,4589431,23966,1795907,18729,739739,16449,972887,15676,381925,8612,697286,12628,1687,487,513877,11838,148421,6882,109648,6679,98080,5166,57994,3876,99608,5535,126,106,360202,10649,147380,6571,83045,6218,82082,5721,11371,2827,36313,4501,11,18,309580,9563,105936,5109,76518,4310,63131,4077,23399,2465,39950,3258,646,560,315322,8926,172695,5540,37560,3365,73324,4041,13620,1786,17829,2282,294,339,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4581345,18254,1677251,15981,816914,13580,960562,12786,358059,9038,766930,13225,1629,546,3754947,20156,1403640,14285,631212,12013,794324,12002,290522,8166,633995,12118,1254,501,408991,10941,117249,5268,86858,5209,75040,4533,45712,3650,84012,4803,120,111,62459,4370,14214,1848,20116,2306,13388,1937,2118,716,12623,2348,0,198,165293,6631,45339,3410,50895,4499,32493,2631,10074,1576,26352,2609,140,150,189655,6517,96809,4136,27833,2976,45317,3043,9633,1743,9948,1318,115,157,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1006300,8731,385278,7538,163011,6359,209695,6844,100850,4560,144948,5534,2518,584,826379,9242,319580,7933,128119,5470,176113,6017,83813,4221,116586,5142,2168,534,87572,4774,28433,2521,16271,2003,13866,1709,10536,1548,18174,2278,292,256,5503,1271,1622,542,1299,745,1296,577,162,146,1124,508,0,198,36581,2826,10951,1300,9029,1455,7294,1345,3209,829,6067,1232,31,65,50265,3065,24692,2241,8293,1347,11126,1366,3130,687,2997,744,27,46,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,777032,9849,278511,8333,130359,6785,173113,6914,96134,6144,97702,6317,1213,474,620087,9768,215435,7235,103831,6478,142830,6745,76629,4869,80321,5985,1041,441,69229,5851,22518,2321,13010,2159,11691,2026,12365,2320,9473,1576,172,176,5949,1114,2588,731,1015,536,1023,541,520,315,803,402,0,198,32426,3204,11924,2137,6762,1058,6170,1350,3657,1327,3913,945,0,198,49341,3993,26046,2974,5741,1263,11399,1753,2963,808,3192,991,0,198,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,869347,9777,312157,9218,174045,6620,193370,7641,103656,6389,82587,5298,3532,986,688169,11727,244892,7863,133034,5474,159518,7370,80740,5425,67260,4837,2725,847,97886,6477,33452,3041,20349,3089,19786,2785,14897,2526,9006,1606,396,275,9404,2329,2440,877,3194,1566,2069,872,805,533,896,470,0,198,29265,2926,10943,1893,7298,1629,5049,1326,2678,932,2886,686,411,333,44623,3803,20430,1993,10170,2173,6948,1156,4536,1558,2539,783,0,198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707007,7495,234932,7333,165775,6759,147368,4569,62653,3446,71827,4299,24452,2295,476008,8631,157015,6420,104451,5601,95964,4047,49556,3451,51597,3471,17425,2191,104435,6137,37529,3368,26291,2768,22005,2440,7340,1364,9064,2045,2206,721,40300,3645,7769,1416,16077,2579,11201,1606,804,343,4320,1126,129,199,48331,3708,14165,1992,13400,2244,8884,1443,2907,977,4918,1182,4057,1139,37933,3530,18454,2467,5556,1456,9314,1478,2046,831,1928,826,635,473,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453580,6464,159272,4831,84902,4437,97676,4702,46063,2985,64686,3973,981,475,368040,6967,127883,4727,65154,3934,83439,4508,37678,2904,52999,3762,887,464,39803,3854,10631,1494,11509,2564,8359,1335,4374,1212,4836,1123,94,139,1133,611,315,258,43,43,342,302,68,125,365,326,0,198,17007,1949,6112,1034,4051,941,2397,584,1849,515,2598,771,0,198,27597,2410,14331,1603,4145,875,3139,743,2094,610,3888,1007,0,198,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3621504,20913,1514039,18216,605069,12865,701674,14403,345048,10543,431350,11555,24324,2634,2568699,20929,1012611,16187,430279,10382,507264,11531,263057,9368,336259,10005,19229,2756,353354,12547,128333,6452,62968,4166,61979,5177,52185,4626,45613,3589,2276,694,252354,9198,141864,7093,40079,3676,44657,3599,9426,2251,16300,2696,28,55,208415,8868,96491,5804,38483,3493,35761,3111,13128,2100,21983,2628,2569,776,238682,9226,134740,5773,33260,3240,52013,4271,7252,1594,11195,2185,222,223,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,491994,8376,201480,7934,89280,6066,106455,5647,34562,2779,58191,3955,2026,481,402643,7601,169254,6807,71041,5046,85333,5146,29913,2672,46336,3780,766,391,36790,4102,10833,1749,8892,2288,6948,1552,2958,1210,7159,1475,0,198,9159,2466,3493,1869,722,349,2544,1090,556,398,1844,884,0,198,24181,2807,6981,1378,7052,1699,6907,1447,605,419,2005,975,631,287,19221,2267,10919,1697,1573,708,4723,1047,530,547,847,689,629,180,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3139126,20369,1150821,18221,618570,14372,729410,14635,283780,10593,349121,10254,7424,1548,2393124,21773,887869,16325,454697,12199,559470,13693,214547,8816,271979,8815,4562,1287,343817,10867,101108,6444,81808,5219,72563,5103,45812,4536,41742,4008,784,418,53198,5078,11462,1841,18171,2942,12668,2354,3091,1271,7733,1539,73,143,134294,6820,36953,3323,35746,3555,29879,3254,10571,1959,19731,2521,1414,512,214693,9934,113429,6980,28148,3176,54830,3911,9759,2012,7936,1488,591,359,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3136180,19068,1118279,16019,527024,13979,690720,14657,273367,9712,522971,15329,3819,920,2609326,20319,931759,12762,432372,11915,578422,13765,223563,8615,440730,14357,2480,698,280862,11403,77883,5009,56734,4919,55076,4573,35299,3714,55728,5482,142,154,19035,2480,4031,937,5727,1258,3882,1091,1062,677,4333,1316,0,198,80120,5413,24496,2735,19064,2897,15262,2464,6282,1395,13994,1979,1022,416,146837,7186,80110,4983,13127,2074,38078,3282,7161,1512,8186,1497,175,247,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1448751,12635,539565,10508,237192,8804,298806,8234,144053,5982,223103,8072,6032,1158,1190925,14450,446969,10468,187332,7455,249784,7763,118435,4978,183894,7119,4511,1060,134759,6181,40874,3893,24392,2699,23906,2579,16661,2422,28139,3192,787,479,5892,1623,1790,958,1288,560,1342,695,882,815,590,372,0,198,48920,3711,15039,1660,13240,1723,9333,1808,3966,1065,7165,1460,177,185,68255,3491,34893,2987,10940,1630,14441,1751,4109,921,3315,839,557,366,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
