GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001EA,B05009_001MA,B05009_002EA,B05009_002MA,B05009_003EA,B05009_003MA,B05009_004MA,B05009_004EA,B05009_005EA,B05009_005MA,B05009_006EA,B05009_006MA,B05009_007EA,B05009_007MA,B05009_008EA,B05009_008MA,B05009_009EA,B05009_009MA,B05009_010EA,B05009_010MA,B05009_011EA,B05009_011MA,B05009_012EA,B05009_012MA,B05009_013EA,B05009_013MA,B05009_014EA,B05009_014MA,B05009_015MA,B05009_015EA,B05009_016EA,B05009_016MA,B05009_017EA,B05009_017MA,B05009_018EA,B05009_018MA,B05009_019EA,B05009_019MA,B05009_020EA,B05009_020MA,B05009_021EA,B05009_021MA,B05009_022EA,B05009_022MA,B05009_023EA,B05009_023MA,B05009_024EA,B05009_024MA,B05009_025EA,B05009_025MA,B05009_026MA,B05009_026EA,B05009_027EA,B05009_027MA,B05009_028EA,B05009_028MA,B05009_029EA,B05009_029MA,B05009_030EA,B05009_030MA,B05009_031EA,B05009_031MA,B05009_032EA,B05009_032MA,B05009_033EA,B05009_033MA,B05009_034EA,B05009_034MA,B05009_035EA,B05009_035MA,B05009_036EA,B05009_036MA,B05009_037MA,B05009_037EA,state
0400000US24,1273767,6390,416726,4785,275366,7039,269356,7117,6010,1630,176377,6145,66553,5336,60806,5270,5747,1599,32436,3691,32272,3654,164,212,141360,6263,138635,6112,2725,1065,106885,5695,34475,4038,31750,3933,2725,1065,857041,7000,567241,10794,538072,10384,29169,3699,376993,10176,137470,6879,111281,6766,26189,3602,52778,4278,52082,4289,696,425,289800,10400,277314,10226,12486,2257,233466,9240,56334,5589,44371,4950,11963,2209,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3995636,12627,1299810,11337,775230,14744,751040,14115,24190,3650,465741,15910,193319,9105,170677,8536,22642,3593,116170,8779,114866,8723,1304,827,524580,14008,510843,14216,13737,2974,404663,12383,119917,9212,106809,8910,13108,2886,2695826,13483,1644038,20090,1513359,20246,130679,7604,974354,20425,441310,14762,324987,13277,116323,7151,228374,11879,219512,11460,8862,2058,1051788,19774,992576,19043,59212,5282,785522,18388,266266,11885,209341,11546,56925,5342,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1312107,5042,413785,5257,292736,6480,284589,6763,8147,1796,188210,5771,68930,4841,61281,4786,7649,1744,35596,4235,35229,4171,367,344,121049,5935,118714,6235,2335,1037,87253,5181,33796,4188,31572,4171,2224,1015,898322,5902,614978,11167,572141,10088,42837,4537,407514,9293,136733,8422,101303,6853,35430,4301,70731,6277,66812,5875,3919,1641,283344,11106,265393,11162,17951,3169,205297,9971,78047,7004,61061,6793,16986,3193,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121029,1927,50866,1835,27061,2384,26177,2489,884,755,17767,2375,4939,1943,4055,1735,884,755,4355,1296,4355,1296,0,213,23805,2689,23805,2689,0,213,21149,2887,2656,1289,2656,1289,0,213,70163,1775,29071,2778,26074,2588,2997,1395,19335,2582,5544,1873,3609,1166,1935,1149,4192,1175,4192,1175,0,213,41092,2554,39126,2623,1966,919,34723,2882,6369,2011,4612,1713,1757,907,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,904548,3888,292432,4297,238122,5222,236733,5086,1389,710,198596,5153,20954,3384,19707,3286,1247,711,18572,3365,18572,3365,0,193,54310,4220,53648,4223,662,562,43570,3843,10740,2248,10078,2178,662,562,612116,4946,492116,6814,478910,7240,13206,2765,412065,8030,45376,5240,34654,4418,10722,2555,34675,4072,33256,3985,1419,1048,120000,6882,115609,6655,4391,1769,95136,6319,24864,4116,20728,3592,4136,1734,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3857145,10167,1289787,10011,858217,12970,841380,12785,16837,2407,504609,10416,231385,8065,215119,7715,16266,2302,122223,7488,121931,7510,292,291,431570,12165,422982,12179,8588,1842,313075,12945,118495,9352,111019,8921,7476,1699,2567358,11095,1667920,15388,1563677,15750,104243,6240,983894,15859,488258,12301,396002,11897,92256,5867,195768,10003,189290,9608,6478,1887,899438,16585,841538,15950,57900,5408,612462,14698,286976,12996,232183,12723,54793,5225,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1882487,5812,598960,6294,426549,9179,412657,9623,13892,2372,233405,7326,126743,6220,113366,6140,13377,2378,66401,6119,65886,6134,515,368,172411,7694,168981,7774,3430,1078,116797,6859,55614,5926,52338,5882,3276,1030,1283527,7020,906378,13173,836427,13021,69951,6110,509541,11902,279809,11553,218305,10210,61504,5751,117028,8921,111855,8367,5173,1866,377149,13015,355338,12960,21811,3031,256654,11490,120495,7874,99279,7600,21216,3000,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2437303,7656,786821,6987,477758,9427,473077,9582,4681,1210,418587,9297,36842,4010,32845,4089,3997,1135,22329,2800,21955,2767,374,325,309063,8454,308237,8370,826,692,293969,8464,15094,3081,14664,2985,430,471,1650482,8556,1035919,16380,1011896,16397,24023,3144,920614,16821,64713,5753,45901,4431,18812,3231,50592,5954,49314,5809,1278,767,614563,15725,605424,16028,9139,2592,584808,15894,29755,4883,22165,3884,7590,2454,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1299993,6002,423206,5901,276204,6369,272327,6348,3877,1601,246444,5844,17952,2858,14752,2415,3200,1553,11808,1819,11590,1754,218,253,147002,6137,146523,6094,479,424,140140,5686,6862,2324,6383,2191,479,424,876787,5886,576548,9670,560612,8912,15936,3486,517858,8993,36706,5273,25082,4076,11624,3305,21984,2948,21055,2832,929,564,300239,8839,297344,8692,2895,1036,284830,8762,15409,2525,12881,2425,2528,910,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2514494,8263,806285,7586,526326,9232,517261,9012,9065,1775,433127,8827,59145,4798,50621,4271,8524,1795,34054,3742,33920,3736,134,217,279959,9014,277105,8857,2854,1202,252049,8725,27910,4003,25329,3652,2581,1169,1708209,8175,1112019,14078,1072822,14388,39197,4445,937782,13376,114106,7270,84380,6404,29726,3812,60131,5356,56821,5423,3310,1103,596190,13003,581970,12652,14220,2569,537851,11256,58339,5752,46571,5263,11768,2363,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2061286,6808,663450,6619,422149,7973,415212,7953,6937,1513,343932,7792,50281,4308,43664,3978,6617,1489,27936,2940,27922,2935,14,27,241301,8795,240359,8746,942,747,230918,8495,10383,2493,9513,2330,870,747,1397836,8909,912962,12217,877574,12372,35388,3756,747220,11566,107673,6042,80411,5418,27262,3698,58069,4627,55996,4586,2073,856,484874,12083,480893,12116,3981,1498,454210,11977,30664,4208,27749,4266,2915,1345,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,454133,3102,153514,2483,109865,3419,108504,3285,1361,733,92893,3057,10854,1899,9619,1789,1235,706,6118,1238,6050,1225,68,111,43649,3133,43161,3075,488,347,36705,2941,6944,1758,6456,1714,488,347,300619,3488,217627,5595,210511,5531,7116,1498,183339,5593,21834,3379,15924,2922,5910,1568,12454,2759,12144,2749,310,228,82992,4663,81248,4830,1744,802,71423,4259,11569,2482,9825,2406,1744,802,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,421530,4314,132959,3574,102576,3844,102088,3840,488,477,87166,3692,7114,1850,6998,1807,116,188,8296,2022,8086,1990,210,335,30383,3474,30383,3474,0,204,27840,3374,2543,978,2543,978,0,204,288571,4955,214441,8178,210695,8049,3746,1341,183664,7591,17515,3262,15063,2978,2452,1188,13262,2862,13037,2846,225,251,74130,7520,73279,7425,851,617,65898,6564,8232,2478,7587,2428,645,539,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,444743,4302,134674,3403,74077,4574,73506,4539,571,507,57225,4295,7296,1602,6725,1593,571,507,9556,2471,9556,2471,0,201,60597,4488,59595,4438,1002,713,54052,4236,6545,1890,5543,1789,1002,713,310069,5092,186391,7414,180569,7562,5822,1562,138939,7634,27596,4059,22731,4000,4865,1515,19856,3609,19405,3549,451,429,123678,7341,121700,7411,1978,1060,104719,7027,18959,4059,17377,3917,1582,999,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,286982,2841,97334,2543,66391,3965,65696,4026,695,447,46746,3655,8245,1660,7649,1673,596,425,11400,1877,11301,1885,99,164,30943,3747,30241,3516,702,478,26448,3338,4495,1301,3793,1098,702,478,189648,3006,134525,5031,125211,5205,9314,2099,83165,5677,27006,3378,19495,2864,7511,1777,24354,3497,23680,3383,674,726,55123,4713,52394,4546,2729,1023,44466,4620,10657,2211,8180,1821,2477,975,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,198584,3354,68463,2002,46735,2475,46344,2482,391,443,42791,2346,2170,890,1779,797,391,443,1774,871,1774,871,0,163,21728,2560,21380,2533,348,306,20983,2578,745,525,397,446,348,306,130121,3334,89776,3681,87194,3571,2582,1299,83267,3480,3131,1301,806,366,2325,1266,3378,1191,3320,1189,58,110,40345,3540,40018,3483,327,314,38689,3587,1656,960,1329,872,327,314,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1584824,6298,531448,6267,386821,9435,376528,9431,10293,1931,260570,8365,80108,5867,70570,5290,9538,1929,46143,4534,46015,4529,128,169,144627,7729,142964,7666,1663,820,116935,7216,27692,3827,26488,3696,1204,694,1053376,7955,740097,12353,702058,12988,38039,4537,500584,12392,160355,7665,128617,7333,31738,4096,79158,7302,76880,7275,2278,777,313279,12647,302841,12602,10438,2534,241228,11250,72051,6559,62405,6426,9646,2436,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,194424,2529,64241,2281,39312,3320,37928,3455,1384,1176,27792,2788,7477,2175,6093,2029,1384,1176,4043,1089,4043,1089,0,220,24929,3215,24460,3245,469,478,20568,2994,4361,1461,4110,1478,251,298,130183,2592,80586,3437,77629,3638,2957,1313,57427,3979,14583,3035,12201,2645,2382,1324,8576,2427,8367,2381,209,295,49597,3861,47561,3787,2036,1097,37601,4032,11996,2869,10479,2493,1517,987,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1551368,8348,498764,5758,306301,7729,299864,7837,6437,1662,211808,7149,47351,4702,42069,4261,5282,1526,47142,4452,46113,4516,1029,603,192463,7603,189476,7518,2987,1380,158807,7135,33656,4223,31542,4176,2114,863,1052604,7885,663074,10864,638031,11400,25043,3381,431915,11276,140274,9729,119297,9023,20977,3394,90885,6999,88293,6950,2592,916,389530,11298,381138,10882,8392,2104,301691,12039,87839,6815,80502,6585,7337,1941,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1405079,8297,459041,5557,280727,7719,277490,7842,3237,941,232874,7450,28847,3145,26111,2985,2736,943,19006,2819,18668,2771,338,293,178314,7115,176658,7062,1656,893,166938,7178,11376,2409,9822,2251,1554,831,946038,8381,590681,12912,571568,12723,19113,3358,503861,11786,59009,5263,45047,4496,13962,2707,27811,3551,26752,3512,1059,477,355357,12851,348833,12708,6524,1606,326409,12180,28948,4045,22744,3870,6204,1598,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,671683,3516,214364,4225,152998,5218,151751,4991,1247,732,126458,4608,15683,2378,14508,2064,1175,734,10857,1907,10785,1915,72,82,61366,4423,60825,4396,541,443,53303,3840,8063,2217,7522,2059,541,443,457319,4588,326053,6480,319508,6389,6545,1616,273708,6608,35030,3671,30540,3660,4490,1331,17315,2742,16492,2637,823,542,131266,6856,127013,6632,4253,1810,110663,6556,20603,3761,16763,3099,3840,1728,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
