GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001MA,B18105_001EA,B18105_002MA,B18105_002EA,B18105_003MA,B18105_003EA,B18105_004MA,B18105_004EA,B18105_005MA,B18105_005EA,B18105_006MA,B18105_006EA,B18105_007MA,B18105_007EA,B18105_008MA,B18105_008EA,B18105_009MA,B18105_009EA,B18105_010EA,B18105_010MA,B18105_011MA,B18105_011EA,B18105_012MA,B18105_012EA,B18105_013MA,B18105_013EA,B18105_014MA,B18105_014EA,B18105_015MA,B18105_015EA,B18105_016MA,B18105_016EA,B18105_017MA,B18105_017EA,B18105_018MA,B18105_018EA,B18105_019MA,B18105_019EA,B18105_020MA,B18105_020EA,B18105_021EA,B18105_021MA,B18105_022MA,B18105_022EA,B18105_023MA,B18105_023EA,B18105_024MA,B18105_024EA,B18105_025MA,B18105_025EA,B18105_026MA,B18105_026EA,B18105_027MA,B18105_027EA,B18105_028MA,B18105_028EA,B18105_029MA,B18105_029EA,B18105_030MA,B18105_030EA,B18105_031MA,B18105_031EA,B18105_032EA,B18105_032MA,B18105_033MA,B18105_033EA,state
0400000US11,647327,606,302396,906,40876,407,0,213,40876,407,107033,773,393,358,106640,825,120575,881,6635,1539,113940,1495,20408,776,3120,880,17288,1119,13504,740,4586,1098,8918,982,344931,777,40566,164,118,158,40448,228,127599,434,552,388,127047,569,127218,430,12802,2143,114416,2231,27660,747,4689,928,22971,1185,21888,891,8310,1356,13578,1392,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2885460,1914,1446369,3082,348783,2207,1786,817,346997,2136,411805,2533,3916,1108,407889,2678,522990,2765,23302,2516,499688,3083,100961,1472,11404,1685,89557,1725,61830,922,13643,1636,48187,1711,1439091,2393,330397,1999,1989,815,328408,2199,400013,2082,4386,1106,395627,2312,524721,2405,30468,2596,494253,3548,109864,1170,13074,1522,96790,1880,74096,955,25056,1806,49040,1784,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18162794,4549,8748543,6310,1490230,3791,12367,1746,1477863,4268,2287910,4655,26454,2869,2261456,4992,3625677,3754,189237,6954,3436440,8360,820858,2282,99507,3331,721351,4072,523868,2234,134017,5147,389851,5531,9414251,5013,1425677,2712,8402,1603,1417275,3027,2323930,3568,30220,2743,2293710,4457,3892526,3527,272796,8841,3619730,9039,968814,2565,142233,5755,826581,6112,803304,2546,278804,7088,524500,6706,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8286294,2205,4016717,3401,727690,2365,3733,1354,723957,2498,950208,2581,9273,1845,940935,3241,1731956,3169,76317,4624,1655639,5573,366487,2019,38989,2874,327498,3294,240376,2072,57202,3805,183174,4155,4269577,2964,702650,2091,2376,931,700274,2059,938310,2169,8199,1452,930111,2535,1834708,2221,99673,4994,1735035,5913,435340,1874,65136,3937,370204,3757,358569,1921,121288,4926,237281,5094,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10824097,3659,5273230,6284,970632,4002,7144,1506,963488,4173,1282764,4359,17064,2396,1265700,4905,2165528,4713,151496,5637,2014032,6344,529930,2372,72894,4205,457036,4711,324376,2056,83064,3206,241312,3706,5550867,5930,922542,3835,5074,1249,917468,3957,1280476,4003,17696,2538,1262780,5063,2273391,4318,203561,7015,2069830,8554,604903,2505,94916,3928,509987,4311,469555,3282,157948,5287,311607,5811,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5644334,2859,2740559,5306,514957,3359,3465,1264,511492,3829,668696,3857,10890,2186,657806,3925,1113298,3495,86078,5211,1027220,5926,272066,1992,44152,2902,227914,2834,171542,1688,45594,3020,125948,3192,2903775,5225,488443,3368,3345,965,485098,3348,681393,2907,11995,2189,669398,3377,1179395,3665,110430,4736,1068965,5855,316018,2185,59562,3117,256456,3474,238526,1985,81666,3390,156860,3593,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,11904059,2195,5781165,4829,989057,2857,7149,1352,981908,3136,1407750,3966,18367,2394,1389383,4677,2390482,4534,151301,5658,2239181,7366,605780,1973,77571,3914,528209,4102,388096,2311,97636,3420,290460,4113,6122894,5086,949788,2962,6146,1446,943642,3098,1402804,3137,20716,3046,1382088,4133,2510133,3717,206156,6836,2303977,7686,687712,2662,105128,4362,582584,5155,572457,2746,187817,6325,384640,5975,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9319346,2549,4561358,4522,814163,3559,6759,1514,807404,3861,1125862,3364,14949,1875,1110913,3538,1865472,4027,137052,5603,1728420,6422,470706,2034,66718,3279,403988,3680,285155,1527,69112,3010,216043,2980,4757988,3805,777260,2501,5073,1240,772187,2865,1100530,3105,15552,1901,1084978,3814,1955396,3785,178810,5871,1776586,7046,526952,2249,86749,3526,440203,3847,397850,2033,131554,3625,266296,3430,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1769009,1524,876030,2728,175679,2247,1479,619,174200,2291,218473,2371,2245,888,216228,2490,349115,2091,18651,1940,330464,2911,81379,918,8977,1118,72402,1587,51384,1028,12468,1085,38916,1521,892979,2428,166712,2203,786,462,165926,2310,217766,1788,2230,657,215536,1935,348948,2316,20969,2107,327979,3024,89437,1062,12760,1413,76677,1507,70116,1029,24323,1741,45793,1810,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1619791,1568,807720,3405,170250,2684,397,290,169853,2675,195113,2448,3644,1236,191469,2733,312041,2775,20084,2089,291957,3417,81752,1182,9150,1428,72602,1667,48564,1212,11837,1245,36727,1547,812071,3411,160578,2597,556,470,160022,2706,190032,2484,2641,916,187391,2478,317167,2567,22840,2702,294327,3609,85500,1290,11167,1629,74333,1819,58794,1277,19850,1575,38944,2034,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1942224,2215,951052,3550,185253,2457,2167,700,183086,2514,233284,2851,4102,1446,229182,3177,366357,2840,29767,3169,336590,4302,103395,1553,16557,1799,86838,2519,62763,1439,20360,1892,42403,2151,991172,2968,175418,2011,584,406,174834,2145,227387,2630,2950,1020,224437,2718,391284,2190,38470,2980,352814,3646,115650,1356,21924,2294,93726,2365,81433,1613,29941,2112,51492,2502,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1281112,2559,624008,2532,110335,1134,127,123,110208,1151,141824,2340,1075,492,140749,2383,255124,1612,12672,1568,242452,2164,71505,766,7637,1262,63868,1567,45220,727,11602,1502,33618,1507,657104,1605,105260,913,434,375,104826,1088,147341,1247,1791,727,145550,1518,263964,879,11671,1741,252293,2076,76959,631,8322,1110,68637,1204,63580,607,20319,1838,43261,1889,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,804184,1760,403459,2673,79108,1798,166,155,78942,1763,100000,2480,961,537,99039,2565,158109,1538,10099,1687,148010,2346,42038,904,5144,1173,36894,1338,24204,588,5033,965,19171,934,400725,3006,73800,1463,320,219,73480,1516,95717,2391,820,389,94897,2490,157581,2100,10913,2005,146668,2762,42168,768,5762,1038,36406,1254,31459,698,9821,1469,21638,1510,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6969405,3679,3448694,5122,609007,3570,3752,1207,605255,3884,890437,3612,9940,1968,880497,4107,1424246,4156,87488,4625,1336758,5409,335481,2332,44027,3188,291454,3057,189523,1661,50178,2934,139345,3070,3520711,4706,592919,3074,3255,988,589664,3086,864634,3725,10636,1907,853998,4090,1444345,3619,97034,4655,1347311,5525,369870,2206,55527,3443,314343,3379,248943,2140,86031,3331,162912,3322,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,986879,1698,478002,2423,77191,1302,506,442,76685,1533,125243,1439,2195,1128,123048,1701,198749,1414,12366,2304,186383,2392,48083,761,6438,1272,41645,1392,28736,807,7850,1209,20886,1308,508877,1783,72095,845,304,277,71791,924,128320,1596,1810,839,126510,1852,209847,1225,16770,2392,193077,2501,53684,747,7686,1359,45998,1400,44931,804,13453,1553,31478,1559,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6630845,2681,3252408,3718,613816,1870,4293,1392,609523,2601,819108,3281,10813,1845,808295,3858,1245686,3144,81081,4594,1164605,5169,337239,1294,47969,3161,289270,3311,236559,1051,56595,3143,179964,3251,3378437,3270,591769,1820,3383,1052,588386,2217,799357,2775,10733,2027,788624,3185,1313846,2292,105766,5414,1208080,5923,385321,1559,55545,3314,329776,3742,288144,1185,89253,3413,198891,3257,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6263345,3963,3024573,5818,566537,4447,3923,1131,562614,4475,735509,4413,11996,2038,723513,4939,1242292,5112,109807,5572,1132485,6844,303705,1811,47593,3342,256112,4007,176530,2242,48563,3418,127967,3610,3238772,5117,536194,3904,4471,1064,531723,4007,763075,3333,12656,2368,750419,3815,1343089,4278,146851,5876,1196238,6928,348079,2489,67871,3543,280208,3726,248335,2043,95619,3588,152716,3916,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2667784,2851,1313236,4332,261603,2553,2241,799,259362,2620,328440,3284,3606,1022,324834,3526,522724,3707,33201,3113,489523,4642,124383,1490,18484,1718,105899,1956,76086,1323,24666,1787,51420,1913,1354548,3245,254917,2634,1372,648,253545,2517,322174,3031,3965,1051,318209,3099,534351,3085,46462,3557,487889,3577,135412,1797,20792,1739,114620,2286,107694,1564,34094,2400,73600,2597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
