GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003MA,B17007_003EA,B17007_004MA,B17007_004EA,B17007_005MA,B17007_005EA,B17007_006MA,B17007_006EA,B17007_007EA,B17007_007MA,B17007_008EA,B17007_008MA,B17007_009MA,B17007_009EA,B17007_010MA,B17007_010EA,B17007_011MA,B17007_011EA,B17007_012MA,B17007_012EA,B17007_013MA,B17007_013EA,B17007_014MA,B17007_014EA,B17007_015MA,B17007_015EA,B17007_016MA,B17007_016EA,B17007_017MA,B17007_017EA,B17007_018MA,B17007_018EA,B17007_019EA,B17007_019MA,B17007_020EA,B17007_020MA,B17007_021MA,B17007_021EA,B17007_022MA,B17007_022EA,B17007_023MA,B17007_023EA,B17007_024MA,B17007_024EA,B17007_025MA,B17007_025EA,B17007_026MA,B17007_026EA,B17007_027MA,B17007_027EA,B17007_028MA,B17007_028EA,B17007_029EA,B17007_029MA,B17007_030EA,B17007_030MA,B17007_031MA,B17007_031EA,B17007_032MA,B17007_032EA,B17007_033MA,B17007_033EA,B17007_034MA,B17007_034EA,B17007_035MA,B17007_035EA,B17007_036MA,B17007_036EA,B17007_037MA,B17007_037EA,B17007_038MA,B17007_038EA,B17007_039MA,B17007_039EA,B17007_040MA,B17007_040EA,B17007_041EA,B17007_041MA,B17007_042EA,B17007_042MA,B17007_043MA,B17007_043EA,state
0400000US30,241394,6801,64733,4179,31028,2753,261,237,1030,523,9655,1368,3017,851,3996,1237,3281,1013,5145,1099,3241,758,1402,512,33705,3054,78,106,802,419,8195,1487,4595,952,3278,1021,3185,1017,5944,1160,3560,860,4068,949,176661,6553,90960,4530,0,172,0,172,11226,1876,23624,2191,10229,1487,10356,1350,15387,1445,12277,1537,7861,1080,85701,4229,0,172,0,172,8991,1571,16175,2080,7773,1532,7954,1349,16356,1631,13680,1570,14772,1226,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,326782,8813,78734,4077,34496,2936,229,174,603,268,5297,1959,5686,1551,3950,870,5634,1135,7893,1434,2932,839,2272,688,44238,3083,139,115,966,395,6755,1386,5763,1154,4391,1244,4324,1064,9225,1587,5500,850,7175,1405,248048,7711,121727,5202,0,170,0,170,8622,1931,27124,2393,15233,2121,17938,1874,22755,1737,17861,1844,12194,1308,126321,5406,0,170,74,93,8775,1687,20532,2180,10303,1796,16356,1721,21193,1908,25067,1994,24021,1578,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1963669,25744,486951,13555,207200,8593,2534,983,3892,1165,45874,4770,34386,3068,22001,2556,31340,3229,37285,3030,18652,1864,11236,1603,279751,10062,2025,873,4790,1345,60103,4249,42102,4144,25171,3112,35269,3078,49761,3606,29440,2575,31090,2829,1476718,21896,722204,15802,0,210,8,15,59741,4403,184374,6046,112720,6234,114568,5890,116584,5434,79381,4364,54828,3024,754514,13539,0,210,21,34,51102,3907,133630,6917,74080,4417,93847,4781,129395,4966,133734,4816,138705,5183,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1828218,27180,451443,13624,188963,7533,1597,661,3769,1351,40468,3700,30042,3410,20746,3150,28076,3262,36650,3139,17879,2131,9736,1785,262480,9362,1119,704,3612,1177,50048,4233,36574,4271,28308,3940,34227,3468,46207,4046,32410,3444,29975,2624,1376775,22677,702127,15634,87,151,446,315,60560,5297,186926,7378,120125,6455,117727,6332,104535,4752,70422,4063,41299,3622,674648,14219,0,226,0,226,48295,4115,134869,6752,74127,4995,91063,5073,109362,4911,111561,5444,105371,4554,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,152663,5577,30876,2723,16394,2095,240,202,148,147,2782,1163,2875,833,3000,928,2842,764,3119,681,1098,483,290,185,14482,1815,175,219,512,311,2890,767,3065,894,1514,556,2125,630,2078,779,1221,472,902,484,121787,5625,68526,4197,0,157,0,157,6563,1387,18192,2397,9846,1435,11063,1559,12015,1368,7686,1133,3161,681,53261,3224,0,157,0,157,4336,1066,12237,1496,6311,1241,7196,1230,9301,1196,8244,1174,5636,756,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,860676,18425,264662,10290,112137,6303,745,485,956,500,23056,2546,15403,2376,13643,2076,17637,2550,25763,2564,9440,1501,5494,1111,152525,6929,248,295,1703,659,30272,3470,19354,2456,13795,2329,19931,2244,31955,2643,18071,2018,17196,1964,596014,13843,294632,10862,0,201,40,67,24211,3358,62569,4877,44465,4690,46493,3430,51996,3267,37698,2991,27160,2372,301382,8615,0,201,43,78,19860,2772,42933,4069,29097,2889,31701,2939,51345,3504,58835,2769,67568,3808,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,152543,5379,36801,3120,17767,2243,251,193,443,276,4320,1213,2103,777,2974,931,2007,688,3247,746,1553,512,869,480,19034,2110,281,247,408,246,4480,1113,1443,485,1496,600,2093,698,3291,716,3308,842,2234,676,115742,4584,55095,3017,0,157,79,103,4276,1090,12943,1321,5616,907,9159,1362,9531,1207,8395,1205,5096,812,60647,2730,0,157,0,157,6501,1209,10816,1331,4761,952,5954,910,10938,1247,11175,896,10502,879,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,640756,13793,151061,7159,67272,4685,331,315,907,538,10514,1984,8402,1602,7629,1596,11035,1754,15887,2353,7865,1418,4702,1044,83789,5396,513,329,1849,900,12161,1516,17147,2441,9106,1778,10031,1564,16225,2100,9624,1774,7133,1450,489695,11822,265018,8420,0,211,0,211,18230,2324,63557,3964,48786,4187,40558,2846,41949,2751,32730,2218,19208,1983,224677,7491,49,81,0,211,16645,2100,45032,3215,27665,2904,29079,2546,37218,2684,37682,2469,31307,2481,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,371258,9898,114963,6328,52573,3434,42,59,1527,622,13586,1793,6083,1191,6242,1326,8765,1561,9762,1264,4320,800,2246,771,62390,4797,150,160,496,328,16088,2462,6926,1431,5041,1325,8283,1537,11994,1653,7032,1076,6380,1266,256295,8424,128500,4948,0,201,0,201,9512,1642,23139,2791,17808,2180,21866,2156,22360,2103,20368,1795,13447,1579,127795,5493,0,201,29,52,7355,1387,16723,2391,11129,2077,14807,1900,20514,1891,25364,2364,31874,1915,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,716497,10438,200842,6568,92789,4400,637,413,1553,466,27531,3142,14466,1922,9938,1313,11730,1590,16037,1461,7737,1046,3160,588,108053,4918,347,193,1175,481,27353,2563,15035,2184,10249,1317,12484,1399,19041,1659,10693,1349,11676,1345,515655,9072,266226,5956,0,161,40,57,26504,2464,63664,3410,38658,3261,38359,2508,45339,2493,30184,2246,23478,1998,249429,5287,0,161,155,165,19460,2078,37856,2647,21119,2188,28281,2152,42990,2321,47340,2510,52228,1997,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1253231,13393,284977,8606,126871,5866,400,183,1954,583,45123,3546,15711,2133,11032,1624,15774,2280,21621,1870,9385,1253,5871,1079,158106,6552,1619,606,2064,605,46647,3897,18690,2232,10433,1597,17433,1829,24116,2036,16523,1477,20581,1821,968254,12047,495405,8791,0,151,144,201,50345,3475,121535,4465,70361,3669,74422,3468,83478,3665,55450,2718,39670,2281,472849,7291,11,20,206,278,46663,3384,81610,3206,43901,2625,51123,3044,78309,3604,74287,3231,96739,2824,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,541356,11430,301209,9244,127704,5143,325,295,692,419,9131,1611,14224,2068,14260,2082,19398,2097,28343,2868,23242,2150,18089,1965,173505,6834,241,297,164,192,11853,1807,16674,2406,14853,2138,21895,2298,35838,3424,33483,2501,38504,2469,240147,7965,120937,5312,0,228,0,228,2261,773,17722,2254,22312,2722,25257,2698,20009,1972,18798,2134,14578,1920,119210,5507,0,228,61,110,1708,617,12963,1739,13240,2234,17703,2008,23593,2306,26802,2624,23140,2150,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1609277,24294,369889,13275,160432,7606,1198,632,2804,937,45294,3758,24500,2818,13498,2352,22112,3036,27232,2764,14540,2091,9254,1721,209457,9009,1207,631,2616,974,56284,3918,27540,2838,18558,2574,20460,2346,34552,3570,21548,2109,26692,2645,1239388,21780,619252,13592,0,206,128,150,51950,4671,171179,7053,97481,5981,92364,5567,89543,3666,71410,4697,45197,3050,620136,13296,0,206,163,174,45589,3872,121148,5423,67480,4621,73006,4143,102710,4923,102332,3534,107708,3865,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,182856,7379,44981,3641,22695,2227,38,61,194,198,9339,1518,3584,1094,2177,699,2130,802,2479,644,977,359,1777,743,22286,2509,55,72,185,171,7907,1867,3128,876,1486,617,1145,489,2492,669,1551,449,4337,865,137875,6673,77501,4293,0,161,0,161,11622,1627,24027,2537,10242,1623,9192,1280,11246,1559,6444,1167,4728,792,60374,3705,0,161,0,161,11152,2161,11499,2021,3292,898,7173,1222,8181,1091,8286,1137,10791,1235,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,940520,17025,252952,10342,107696,6301,699,507,1141,563,25207,2930,11739,1859,11646,1938,17727,2328,25503,2803,8331,1599,5703,1291,145256,7173,90,156,847,631,31472,2963,20330,2911,10651,1810,16933,2211,26311,3263,19611,2519,19011,2371,687568,14328,339795,10209,0,214,395,315,23432,2808,77953,5064,54091,5039,51739,3924,56380,4187,45898,3337,29907,2741,347773,9280,0,214,0,214,21897,2509,57023,3929,38282,4392,41238,3647,62126,3844,67261,4178,59946,3204,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,983680,17476,245653,8097,112928,5713,699,534,2440,815,26927,2704,22673,2597,12285,1934,14632,1964,21047,2370,8705,1329,3520,874,132725,5407,852,497,2462,732,31168,2504,24638,2855,10039,1564,14522,2171,21127,2233,13505,1853,14412,1720,738027,15517,370350,10423,0,207,0,207,38291,4002,100655,5243,55686,4213,49292,3830,50020,3628,45558,3029,30848,2319,367677,9679,0,207,0,207,32026,3169,75690,4461,39393,3539,38996,3117,50243,3125,67133,3646,64196,3007,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
