GEO_ID,C15002H_001E,C15002H_001M,C15002H_002E,C15002H_002M,C15002H_003E,C15002H_003M,C15002H_004E,C15002H_004M,C15002H_005E,C15002H_005M,C15002H_006E,C15002H_006M,C15002H_007E,C15002H_007M,C15002H_008E,C15002H_008M,C15002H_009E,C15002H_009M,C15002H_010E,C15002H_010M,C15002H_011E,C15002H_011M,NAME,C15002H_001EA,C15002H_001MA,C15002H_002EA,C15002H_002MA,C15002H_003EA,C15002H_003MA,C15002H_004MA,C15002H_004EA,C15002H_005EA,C15002H_005MA,C15002H_006EA,C15002H_006MA,C15002H_007EA,C15002H_007MA,C15002H_008MA,C15002H_008EA,C15002H_009MA,C15002H_009EA,C15002H_010MA,C15002H_010EA,C15002H_011EA,C15002H_011MA,state
0400000US09,1761332,1418,843043,944,48102,3693,225490,6077,202469,5986,366982,7348,918289,738,43373,2866,224746,6121,236355,6350,413815,7159,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,8620655,6287,4210166,3346,247416,9277,967887,16053,1315017,18716,1679846,15648,4410489,4433,246308,8152,1027897,15713,1429163,18422,1707121,16582,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2239774,2276,1079940,1074,68991,4975,259233,6907,251368,5881,500348,6946,1159834,1626,63608,4258,266843,6310,293222,6745,536161,8038,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,8837998,5556,4274564,3255,323227,8972,1176405,15105,1282295,15889,1492637,14483,4563434,3405,289026,10900,1312654,17776,1456470,15103,1505284,17620,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3611061,4229,1720761,2338,107425,6648,430387,9331,379641,8298,803308,9395,1890300,2990,100897,5081,417494,9360,461982,9855,909927,10667,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,201521,228,101481,210,419,279,2225,723,4815,1076,94022,1220,100040,149,765,455,984,467,5734,1026,92557,1129,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1513080,1266,748987,970,36404,3305,152165,5547,257708,7103,302710,7844,764093,835,32374,2888,169252,5747,295020,6098,267447,6023,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7945102,3602,3830470,2068,263918,8427,985114,13082,944527,12556,1636911,14003,4114632,2193,248373,7751,1021160,14360,1014793,12721,1830306,13702,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3596092,3002,1723145,1619,97147,4418,439391,9168,407700,6903,778907,9591,1872947,1917,95053,4133,505594,8195,433395,9435,838905,9579,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,6554751,2861,3161500,1792,268993,6480,1092419,12836,871880,12787,928208,12361,3393251,1565,257017,6796,1098568,14699,993289,13502,1044377,13248,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3439697,2552,1663777,2081,149793,5238,539151,7723,486909,8081,487924,8011,1775920,1348,144852,6041,522767,9424,550093,9880,558208,8581,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7169698,2338,3456844,1270,253597,6654,1238735,11555,822652,9901,1141860,12018,3712854,1611,243977,6310,1292959,12782,929988,11862,1245930,13264,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,5367328,1775,2616152,1040,207362,5888,778658,9972,835953,11186,794179,10017,2751176,1092,182089,6194,780244,9296,936471,11708,852372,10569,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1051865,1524,513840,901,31504,2315,134431,3869,176835,4882,171070,4422,538025,969,24290,2171,132130,4028,188491,4855,193114,4263,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,977426,1483,481493,879,31332,2908,136730,5415,173217,5428,140214,5268,495933,1036,27148,2894,132250,6672,187358,6256,149177,5642,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,605821,1800,295572,1332,16793,1932,61074,3733,95178,4238,122527,4554,310249,930,10167,1602,62772,3612,105124,4535,132186,4195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,240527,1165,128342,850,3187,962,27614,3013,40973,2992,56568,2833,112185,722,2961,895,22039,2459,34743,2367,52442,2875,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,501702,1082,249341,688,14213,1337,82999,3274,78065,3360,74064,3511,252361,703,12499,1888,71583,3141,85958,3662,82321,3740,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3795367,2071,1873177,1042,97040,5282,429513,10168,632107,11168,714517,10959,1922190,1457,84440,5077,405729,8769,703607,11482,728414,10675,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,566474,1760,268334,972,22908,2212,75812,4187,68308,3772,101306,4052,298140,1097,23081,2475,77306,4001,84815,4444,112938,4810,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2970679,2252,1450145,1477,82612,4890,322466,7752,509585,8909,535482,9078,1520534,1239,81497,5243,336534,8367,566307,8597,536196,9002,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3588270,2674,1723089,1360,193190,6852,574389,9946,462524,9109,492986,9204,1865181,2081,186979,7218,573641,10316,565692,10660,538869,9393,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1531840,1492,742691,1042,44466,3099,199873,5211,235534,5304,262818,5617,789149,969,37962,2817,192598,4363,261150,6125,297439,5879,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
