GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001MA,C23002A_001EA,C23002A_002EA,C23002A_002MA,C23002A_003EA,C23002A_003MA,C23002A_004EA,C23002A_004MA,C23002A_005EA,C23002A_005MA,C23002A_006MA,C23002A_006EA,C23002A_007EA,C23002A_007MA,C23002A_008EA,C23002A_008MA,C23002A_009EA,C23002A_009MA,C23002A_010MA,C23002A_010EA,C23002A_011MA,C23002A_011EA,C23002A_012EA,C23002A_012MA,C23002A_013EA,C23002A_013MA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018MA,C23002A_018EA,C23002A_019MA,C23002A_019EA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023MA,C23002A_023EA,C23002A_024MA,C23002A_024EA,C23002A_025EA,C23002A_025MA,C23002A_026EA,C23002A_026MA,C23002A_027EA,C23002A_027MA,state
0400000US31,1324352,4098,653796,2481,523650,2578,443619,4100,4155,726,439464,4303,424074,4574,15390,2314,80031,3691,130146,783,36614,2054,36252,2040,362,252,93532,2085,670556,2779,512385,2884,400575,4003,820,313,399755,4077,388922,4377,10833,1451,111810,4406,158171,655,29517,1979,29013,1961,504,262,128654,2079,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1231223,5923,613514,3842,488603,3819,386206,6132,2399,702,383807,6207,370013,6406,13794,2111,102397,6309,124911,717,24597,2200,24103,2181,494,293,100314,2322,617709,3480,478489,3436,329603,5645,479,313,329124,5680,316069,6043,13055,2264,148886,5564,139220,1009,17657,2060,17216,2061,441,332,121563,2320,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1294981,8687,632861,5095,491281,4861,362931,6318,5902,1263,357029,6293,335560,6267,21469,2842,128350,6079,141580,1656,25295,2033,24428,2060,867,491,116285,2432,662120,5827,493813,5403,317019,5882,1229,663,315790,5888,298748,5420,17042,2601,176794,5738,168307,1737,23084,2057,22373,2095,711,391,145223,2590,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,298022,3248,160079,1835,123031,1872,103238,2588,23392,2091,79846,3049,76803,3064,3043,793,19793,2278,37048,375,10234,1135,9520,1117,714,482,26814,1247,137943,2024,102585,1901,73658,2678,2844,844,70814,2539,67460,2689,3354,853,28927,2385,35358,473,7656,933,7130,878,526,349,27702,903,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,595110,2113,297676,1703,232883,1629,196796,2826,2404,656,194392,2781,189636,2691,4756,1388,36087,2408,64793,255,19486,1528,19255,1522,231,218,45307,1552,297434,1768,223077,1757,181072,3158,183,120,180889,3156,177949,3213,2940,806,42005,2829,74357,220,14619,1399,14315,1367,304,311,59738,1416,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4640746,11938,2306793,7684,1839848,7384,1491287,9794,31943,2237,1459344,9892,1399332,10816,60012,3716,348561,8628,466945,1731,94612,4035,91622,3947,2990,850,372333,4169,2333953,5864,1785810,6073,1268088,11111,3985,1081,1264103,11110,1214667,11143,49436,3261,517722,10778,548143,1802,77042,3887,75118,3903,1924,819,471101,4174,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,727475,6881,349683,3810,277348,3646,219903,3864,2847,1034,217056,3937,203456,4241,13600,2099,57445,3489,72335,715,17767,1852,17168,1852,599,310,54568,1706,377792,3891,283292,3753,211059,5053,625,342,210434,5044,202298,4932,8136,1554,72233,4901,94500,843,12630,1589,12255,1541,375,270,81870,1756,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4536088,16410,2231622,9797,1709039,9421,1338519,11225,11805,1579,1326714,11105,1259746,11785,66968,4376,370520,9449,522583,1988,90079,3509,86277,3673,3802,1015,432504,3427,2304466,8998,1700560,8897,1155439,12440,1825,793,1153614,12403,1097801,12243,55813,4121,545121,11791,603906,1768,80865,3790,77398,3817,3467,874,523041,4287,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4285403,7852,2079795,4493,1649484,4624,1284420,8960,10859,1394,1273561,9122,1214821,9778,58740,4542,365064,9030,430311,1163,90680,3634,89068,3657,1612,397,339631,3661,2205608,5150,1675018,5113,1136701,9680,1184,513,1135517,9600,1082372,10165,53145,4379,538317,10451,530590,1083,71906,3235,69435,3167,2471,815,458684,3327,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1951910,5808,959980,4110,768113,3821,638055,6294,9989,1574,628066,6344,606468,6457,21598,1953,130058,5521,191867,1193,46507,2325,45926,2336,581,274,145360,2578,991930,3600,756786,3451,570496,5619,865,403,569631,5617,549734,5952,19897,2302,186290,5417,235144,1295,37174,2362,36275,2338,899,368,197970,2627,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
