GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002EA,C25095_002MA,C25095_003EA,C25095_003MA,C25095_004EA,C25095_004MA,C25095_005EA,C25095_005MA,C25095_006EA,C25095_006MA,C25095_007MA,C25095_007EA,C25095_008EA,C25095_008MA,C25095_009EA,C25095_009MA,C25095_010EA,C25095_010MA,C25095_011EA,C25095_011MA,C25095_012EA,C25095_012MA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016EA,C25095_016MA,C25095_017EA,C25095_017MA,C25095_018MA,C25095_018EA,C25095_019EA,C25095_019MA,C25095_020EA,C25095_020MA,C25095_021EA,C25095_021MA,C25095_022EA,C25095_022MA,C25095_023EA,C25095_023MA,C25095_024EA,C25095_024MA,C25095_025EA,C25095_025MA,C25095_026EA,C25095_026MA,C25095_027EA,C25095_027MA,C25095_028EA,C25095_028MA,C25095_029EA,C25095_029MA,state
0400000US31,505666,5197,13408,1812,365,158,9799,1602,3244,791,28119,1963,7703,915,20416,1834,0,161,53303,2983,32017,2049,21286,2118,0,161,55909,2714,40657,2200,15252,1610,0,161,98683,3167,85881,3059,12802,1262,0,161,80320,3073,76021,3135,4299,803,0,161,175924,4194,172071,4061,3853,923,0,161,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,452916,7633,13471,1917,847,538,8966,1462,3658,1283,29988,2693,12010,1937,17978,1994,0,204,54555,3520,33140,2617,21415,2621,0,204,59258,4054,40116,3288,19142,2772,0,204,100300,4506,85771,4112,14529,2407,0,204,66894,3992,63660,3931,3234,959,0,204,128450,5122,125286,5050,3164,1102,0,204,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,525349,7517,35969,3276,5923,1170,19376,2439,10670,1781,44440,3645,21358,2390,23082,2784,0,201,78548,4908,49833,4030,28715,2809,0,201,68687,4422,50633,3907,18054,2200,0,201,95609,4695,84178,4649,11431,1607,0,201,67813,4122,64901,4069,2912,726,0,201,134283,5220,131311,5257,2972,865,0,201,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,265364,5773,9084,1777,1292,702,5961,1372,1831,695,8474,1409,2965,888,5509,1144,0,189,17876,2188,8540,1498,9336,1490,0,189,23611,2347,12400,1811,11211,1788,0,189,37406,2225,20993,1815,16413,1742,0,189,35544,2871,24485,2206,11059,1486,0,189,133369,4156,116784,4159,16585,1886,0,189,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,234487,4225,6246,1243,358,231,4233,994,1655,503,12020,1424,4301,950,7719,1005,0,163,27170,2165,17351,1713,9819,1499,0,163,31026,2420,23175,2252,7851,1274,0,163,45280,2864,39587,2684,5693,1121,0,163,43606,3048,41286,2998,2320,750,0,163,69139,3035,67292,2984,1847,817,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1818988,12964,45682,2739,1749,562,32993,2250,10940,1375,71474,4125,17725,2324,53749,3526,0,204,142677,5514,59169,3506,83508,4332,0,204,172967,5886,97363,4152,75604,3907,0,204,295608,7765,201003,6341,94605,5439,0,204,261620,8575,210331,7144,51289,3551,0,204,828960,11573,783182,11893,45778,3427,0,204,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251354,5065,5731,1251,0,220,4356,1029,1375,568,11986,1868,652,489,11334,1797,0,220,21973,2542,6972,1364,15001,2105,0,220,23448,2268,11320,1476,12128,1856,0,220,42851,3136,25809,2303,17042,2236,0,220,36325,2936,29851,2643,6474,1278,0,220,109040,4309,103608,4143,5432,1200,0,220,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1694367,13678,72432,4056,6420,1105,46708,3442,19304,2225,100920,5346,38298,2876,62622,4371,0,211,193365,7025,107396,4916,85969,4983,0,211,199212,6096,134927,4986,64285,3930,0,211,321653,8039,258336,7585,63317,4155,0,211,245032,8580,224776,8289,20256,2524,0,211,561753,9805,548858,9656,12895,1622,0,211,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1723984,15594,65391,3798,4680,1138,46285,3259,14426,1782,128836,5812,59709,4245,69127,4439,0,211,224983,7730,141447,5430,83536,5063,0,211,222905,7329,168140,7038,54765,4228,0,211,330618,8775,291810,8816,38808,3082,0,211,251311,7565,238621,7244,12690,1888,0,211,499940,9414,490255,9601,9685,1387,0,211,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,749821,8328,21467,1790,601,273,15350,1678,5516,1149,42662,2940,13592,1565,29070,2464,0,177,83127,3993,46467,2705,36660,3018,0,177,91079,4232,68722,3252,22357,2242,0,177,146042,4847,124966,4525,21076,2287,0,177,115526,4518,110160,4425,5366,898,0,177,249918,6583,245173,6752,4745,971,0,177,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
