GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001MA,C08006_001EA,C08006_002EA,C08006_002MA,C08006_003MA,C08006_003EA,C08006_004MA,C08006_004EA,C08006_005MA,C08006_005EA,C08006_006EA,C08006_006MA,C08006_007MA,C08006_007EA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012MA,C08006_012EA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015MA,C08006_015EA,C08006_016MA,C08006_016EA,C08006_017MA,C08006_017EA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020MA,C08006_020EA,C08006_021MA,C08006_021EA,C08006_022MA,C08006_022EA,C08006_023MA,C08006_023EA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026MA,C08006_026EA,C08006_027MA,C08006_027EA,C08006_028MA,C08006_028EA,C08006_029MA,C08006_029EA,C08006_030MA,C08006_030EA,C08006_031MA,C08006_031EA,C08006_032MA,C08006_032EA,C08006_033MA,C08006_033EA,C08006_034MA,C08006_034EA,C08006_035EA,C08006_035MA,C08006_036MA,C08006_036EA,state
0400000US24,3066434,16893,2550480,19507,2279787,18034,270693,9150,206072,7551,36146,3928,28475,3092,242247,8449,10538,1493,64267,4378,39919,4340,158983,6713,1565849,10882,1314468,12184,1173948,12353,140520,5918,106288,5028,17344,2488,16888,2433,118836,6050,8074,1340,31873,3134,19982,3292,72616,3815,1500585,11584,1236012,12582,1105839,12277,130173,6463,99784,5030,18802,2413,11587,2184,123411,5335,2464,708,32394,2845,19937,2599,86367,5008,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9608687,39767,8496144,40942,7596575,41935,899569,20362,680401,16866,126923,7510,92245,8027,158654,9237,59111,6765,130643,8309,167439,7920,596696,16207,5040862,24552,4444778,28088,3971904,28705,472874,12917,350233,10999,65746,5984,56895,6468,73658,5824,43673,5792,73645,6374,101337,5690,303771,11356,4567825,24538,4051366,23256,3624671,23303,426695,13961,330168,12491,61177,5034,35350,3783,84996,6278,15438,2906,56998,4253,66102,5485,292925,9947,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3558966,17556,2747508,18576,2482764,20585,264744,9523,201656,8695,36112,4010,26976,3029,363460,10556,31876,3499,181070,6253,46504,4083,188548,6765,1805575,12706,1399076,13073,1268012,14359,131064,6390,98378,5346,17270,2496,15416,2478,181115,7397,22963,2741,85476,4348,25158,2331,91787,4596,1753391,12023,1348432,12702,1214752,12992,133680,6006,103278,5525,18842,2705,11560,1868,182345,6244,8913,1623,95594,4012,21346,2831,96761,4717,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,378255,5717,148701,6338,129349,6208,19352,2740,14585,2753,2010,696,2757,913,130216,5441,16175,2095,50327,3557,9637,1520,23199,2792,181599,3431,72566,4263,64664,4250,7902,1618,5966,1471,960,461,976,581,59374,4124,9770,1624,23588,2455,4600,993,11701,1844,196656,4073,76135,4448,64685,4419,11450,1897,8619,1942,1050,401,1781,630,70842,4125,6405,1446,26739,2384,5037,1091,11498,1954,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1514189,9944,1315578,10950,1146991,10512,168587,8117,127486,6679,23566,3350,17535,2775,32863,3238,10372,1961,36626,3319,14471,2130,104279,4526,843699,6388,741795,8058,649012,7852,92783,5294,68916,4206,13809,2569,10058,1849,17365,2404,8026,1873,18564,2089,10822,1817,47127,3192,670490,8039,573783,8869,497979,7616,75804,5283,58570,4382,9757,1525,7477,1831,15498,1880,2346,732,18062,2317,3649,898,57152,2877,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9310791,27288,5526659,31697,4940096,32246,586563,13556,438989,11492,80213,5967,67361,4999,2607925,27038,67910,4367,555976,12890,131245,7511,421076,11063,4804841,16594,2942020,19310,2644709,20317,297311,9187,217473,8049,41781,3864,38057,3287,1276002,19260,47526,3896,262937,9449,68075,4720,208281,6830,4505950,20347,2584639,19371,2295387,18640,289252,9099,221516,7982,38432,3565,29304,3058,1331923,16613,20384,2516,293039,8781,63170,5326,212795,8970,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4397527,21272,3475992,20225,3115777,21792,360215,12708,258666,11295,54079,4969,47470,4232,514636,12996,11297,1828,112666,6571,77766,6147,205170,8390,2326827,13293,1831223,14199,1638362,15707,192861,8929,138176,7529,28802,3304,25883,2945,283918,8839,8504,1557,56550,4542,42887,4464,103745,5819,2070700,14367,1644769,13557,1477415,12700,167354,7060,120490,6338,25277,2925,21587,2447,230718,8013,2793,788,56116,4560,34879,3730,101425,4631,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5524421,21910,5004846,22915,4550274,24078,454572,14129,351216,13094,59075,5023,44281,3851,87413,5700,17245,2148,121772,7032,49831,3759,243314,7111,2863349,13780,2595684,15530,2361856,17756,233828,9040,180101,7935,28228,2714,25499,2771,44065,3887,11554,1788,64406,5042,28264,2694,119376,5552,2661072,14591,2409162,15557,2188418,14635,220744,7975,171115,7616,30847,3196,18782,2495,43348,3673,5691,1218,57366,4702,21567,2760,123938,5182,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2890814,15203,2621078,15761,2377360,16414,243718,8480,192335,8078,27482,2726,23901,3020,37161,3777,6382,1221,59060,3854,28791,3001,138342,5340,1492587,10652,1347407,10724,1223167,10670,124240,5326,99265,4773,12404,1683,12571,2073,19558,2372,4587,1088,35690,3012,17235,1995,68110,3146,1398227,10114,1273671,11355,1154193,11717,119478,5530,93070,5125,15078,2001,11330,1745,17603,2505,1795,658,23370,2874,11556,1823,70232,4400,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6136003,21138,5156081,22493,4637243,23632,518838,11905,403987,10547,64352,4620,50499,3896,353633,10282,26470,2864,216820,8131,67677,5258,315322,8926,3184199,16217,2697003,16928,2427847,16501,269156,7747,209932,6895,30329,2704,28895,2714,164294,7549,18316,2360,115030,5408,36956,3574,152600,5671,2951804,15769,2459078,15747,2209396,17149,249682,8078,194055,6973,34023,3474,21604,2414,189339,7037,8154,1507,101790,5547,30721,3066,162722,6418,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4615506,17791,4196504,18499,3784352,20304,412152,10671,316627,9135,54314,3813,41211,3971,62919,4443,19400,2344,104812,4905,42216,3498,189655,6517,2425592,11957,2206367,13340,1993147,14893,213220,7484,163376,6633,27845,2482,21999,3237,32143,3185,13211,1945,57332,3928,24626,2285,91913,4160,2189914,12775,1990137,13331,1791205,13909,198932,6796,153251,5784,26469,2391,19212,1938,30776,2702,6189,1356,47480,3344,17590,2197,97742,4540,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,986223,7875,895390,8349,809453,8960,85937,4682,64319,3925,11977,1566,9641,1614,5579,1289,3183,829,24350,2121,7456,1238,50265,3065,521078,4745,470905,4695,424866,5443,46039,3356,34561,2619,5596,1126,5882,1502,3779,1086,2730,807,12190,1516,5372,1101,26102,2290,465145,6083,424485,6287,384587,6448,39898,2964,29758,2515,6381,989,3759,683,1800,651,453,197,12160,1477,2084,619,24163,1924,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,794523,8985,704366,9198,633347,9296,71019,5841,51285,4802,11255,2082,8479,2109,6348,1140,6017,1305,19701,2587,8750,1473,49341,3993,432902,6851,382719,6373,346758,6686,35961,4095,25199,3119,5826,1558,4936,1431,3674,847,4954,1203,11862,1663,7048,1248,22645,2674,361621,6469,321647,7149,286589,6755,35058,3328,26086,2901,5429,1197,3543,1030,2674,873,1063,509,7839,1480,1702,617,26696,2949,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,875031,9789,791753,10227,694145,11247,97608,6567,70168,5812,16255,2411,11185,2534,9533,2329,5001,1353,15686,2192,8435,1504,44623,3803,461412,6924,414816,7449,364582,8066,50234,4069,35301,3478,8609,1561,6324,1978,5357,1576,4181,1137,9009,1622,4921,1074,23128,2728,413619,6426,376937,6609,329563,7412,47374,4045,34867,3475,7646,1490,4861,1208,4176,1244,820,453,6677,1203,3514,961,21495,2210,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707479,7166,580261,8233,476117,8719,104144,6118,76596,5401,18895,2550,8653,1509,40582,3679,4631,1165,25879,2751,18193,2522,37933,3530,376758,5279,312661,4915,264829,5537,47832,3498,36364,3119,7424,1404,4044,1001,18156,2507,3473,983,14438,1858,10353,1706,17677,2135,330721,5024,267600,5902,211288,5775,56312,3917,40232,3607,11471,1720,4609,1002,22426,2066,1158,602,11441,1699,7840,1595,20256,2401,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,448044,5861,402558,6473,363161,6314,39397,3821,28236,3279,6457,1976,4704,1263,1100,608,1247,596,12744,1782,2798,804,27597,2410,233635,4049,207261,4100,189355,4135,17906,2178,13542,1973,2001,725,2363,889,747,463,1128,598,8148,1388,2111,667,14240,1519,214409,4374,195297,4788,173806,4464,21491,2506,14694,1949,4456,1640,2341,789,353,284,119,105,4596,902,687,360,13357,1638,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3659614,20830,2954265,22247,2597102,20518,357163,12699,275323,10862,43695,4095,38145,3511,255079,9248,33161,3399,134410,6692,44017,3789,238682,9226,1984145,13665,1600966,14902,1409635,13941,191331,8229,147634,7437,22172,2748,21525,2589,138722,6941,23455,2498,76321,4202,29436,2874,115245,5532,1675469,13652,1353299,14542,1187467,14752,165832,7284,127689,6151,21523,2477,16620,2339,116357,6410,9706,1727,58089,4899,14581,1841,123437,5999,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,519921,7941,465031,8209,422704,7536,42327,4154,33236,3702,6008,1599,3083,1036,11651,2658,1390,579,17903,2560,4725,1861,19221,2267,264846,4794,238570,4919,215714,5112,22856,3211,18038,2762,2820,1004,1998,729,5691,1382,781,458,7557,1677,2828,1067,9419,1767,255075,5149,226461,5614,206990,5257,19471,2236,15198,2155,3188,1037,1085,537,5960,2019,609,328,10346,1983,1897,1142,9802,1553,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3174586,19693,2765871,21181,2417249,21425,348622,10846,267608,10290,51481,4844,29533,3197,53718,5078,25591,2850,55276,4656,59437,4358,214693,9934,1702542,11667,1487580,14102,1302413,13421,185167,7322,140896,6702,27566,3210,16705,2101,28984,3494,18488,2423,30113,3699,36105,3270,101272,5528,1472044,13510,1278291,13951,1114836,13998,163455,7427,126712,7064,23915,3301,12828,2188,24734,2637,7103,1386,25163,2752,23332,2761,113421,6029,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3092819,19564,2846602,21183,2569224,20451,277378,11073,206812,9127,43633,4952,26933,3249,19267,2494,4312,1106,40058,4150,35743,3527,146837,7186,1618767,11499,1494482,12297,1353453,12188,141029,6529,106278,5427,21828,3573,12923,2391,9186,1879,3546,1020,22542,2777,19375,2549,69636,4493,1474052,13936,1352120,14847,1215771,14237,136349,7485,100534,6040,21805,3053,14010,2099,10081,1597,766,407,17516,2706,16368,2227,77201,5155,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1434639,10721,1309958,11322,1176517,12444,133441,6147,98690,5400,22669,2928,12082,2004,6819,1695,4247,975,31124,2702,14236,2035,68255,3491,767686,8045,699784,8643,631441,8900,68343,4219,51605,3640,10691,2173,6047,1242,3414,1031,3572,886,16479,2200,9542,1672,34895,2900,666953,6530,610174,6476,545076,7161,65098,4079,47085,3161,11978,1787,6035,1244,3405,1165,675,314,14645,1794,4694,1250,33360,2497,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
