GEO_ID,B19081_001E,B19081_001M,B19081_002E,B19081_002M,B19081_003E,B19081_003M,B19081_004E,B19081_004M,B19081_005E,B19081_005M,B19081_006E,B19081_006M,NAME,B19081_001EA,B19081_001MA,B19081_002EA,B19081_002MA,B19081_003MA,B19081_003EA,B19081_004MA,B19081_004EA,B19081_005MA,B19081_005EA,B19081_006MA,B19081_006EA,state
0400000US29,13057,302,33365,444,54745,600,85344,749,188554,3423,335634,11613,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,13453,191,35828,291,61017,394,95651,565,212874,2130,381515,6988,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,12921,180,34180,302,57077,396,89008,566,195221,2479,346610,8285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,14779,422,36862,630,59750,891,91025,1034,191548,4692,340719,16423,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,14180,618,35192,917,55646,977,83334,1436,178495,6784,315166,22550,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,9572,428,27034,673,47341,854,76429,1241,173384,5429,308315,18260,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,18123,954,47975,1552,80612,1970,121699,2408,247400,9052,417836,29782,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,14340,817,35573,987,56574,1407,85105,1413,178639,9146,327697,31067,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,17662,327,45700,519,74360,620,114074,872,247013,3456,433074,11292,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,12741,801,37018,1455,64944,1764,102550,2082,215754,8291,374588,26495,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,14167,286,36358,465,59427,574,91618,725,200814,3554,354271,11400,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,11921,262,31483,372,52864,559,83120,739,187894,3619,346204,11891,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,14048,381,35331,539,58202,630,89720,1083,197557,4680,356287,15954,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,20
