GEO_ID,B23027_001E,B23027_001M,B23027_002E,B23027_002M,B23027_003E,B23027_003M,B23027_004E,B23027_004M,B23027_005E,B23027_005M,B23027_006E,B23027_006M,B23027_007E,B23027_007M,B23027_008E,B23027_008M,B23027_009E,B23027_009M,B23027_010E,B23027_010M,B23027_011E,B23027_011M,B23027_012E,B23027_012M,B23027_013E,B23027_013M,B23027_014E,B23027_014M,B23027_015E,B23027_015M,B23027_016E,B23027_016M,B23027_017E,B23027_017M,B23027_018E,B23027_018M,B23027_019E,B23027_019M,B23027_020E,B23027_020M,B23027_021E,B23027_021M,B23027_022E,B23027_022M,B23027_023E,B23027_023M,B23027_024E,B23027_024M,B23027_025E,B23027_025M,B23027_026E,B23027_026M,B23027_027E,B23027_027M,B23027_028E,B23027_028M,B23027_029E,B23027_029M,B23027_030E,B23027_030M,B23027_031E,B23027_031M,B23027_032E,B23027_032M,B23027_033E,B23027_033M,B23027_034E,B23027_034M,B23027_035E,B23027_035M,B23027_036E,B23027_036M,NAME,B23027_001MA,B23027_001EA,B23027_002EA,B23027_002MA,B23027_003EA,B23027_003MA,B23027_004MA,B23027_004EA,B23027_005MA,B23027_005EA,B23027_006MA,B23027_006EA,B23027_007MA,B23027_007EA,B23027_008MA,B23027_008EA,B23027_009MA,B23027_009EA,B23027_010MA,B23027_010EA,B23027_011MA,B23027_011EA,B23027_012EA,B23027_012MA,B23027_013EA,B23027_013MA,B23027_014EA,B23027_014MA,B23027_015MA,B23027_015EA,B23027_016MA,B23027_016EA,B23027_017MA,B23027_017EA,B23027_018MA,B23027_018EA,B23027_019MA,B23027_019EA,B23027_020MA,B23027_020EA,B23027_021MA,B23027_021EA,B23027_022MA,B23027_022EA,B23027_023MA,B23027_023EA,B23027_024MA,B23027_024EA,B23027_025EA,B23027_025MA,B23027_026MA,B23027_026EA,B23027_027MA,B23027_027EA,B23027_028MA,B23027_028EA,B23027_029MA,B23027_029EA,B23027_030MA,B23027_030EA,B23027_031MA,B23027_031EA,B23027_032MA,B23027_032EA,B23027_033MA,B23027_033EA,B23027_034MA,B23027_034EA,B23027_035EA,B23027_035MA,B23027_036EA,B23027_036MA,state
0400000US30,857868,2302,54285,2269,35728,2339,3541,1054,32187,2214,18557,1776,67822,2118,60561,2069,26524,2438,34037,2817,7261,1560,262639,2627,230652,3691,157936,4727,72716,3715,31987,2896,121090,1998,103072,2074,74252,2482,28820,2201,18018,2155,151793,1355,109420,2865,71867,2755,37553,2538,42373,2455,68698,2844,29231,1999,11916,1543,17315,1688,39467,2312,131541,2863,23016,2017,6210,1116,16806,1735,108525,2820,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1120239,2344,62979,2717,44127,2890,3585,1010,40542,2655,18852,1699,73878,1595,67137,1901,28552,2485,38585,2564,6741,1241,313380,1976,271636,3487,193650,4763,77986,4325,41744,3358,180466,1563,152068,2790,116601,3009,35467,2546,28398,2367,213467,1529,153923,3527,100811,3477,53112,3201,59544,3190,92398,2987,39037,1824,15937,1646,23100,1580,53361,2588,183671,2997,25705,2169,5362,1028,20343,1881,157966,3107,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,8352567,6453,568095,9788,268987,9325,28959,3147,240028,8365,299108,8747,682328,7829,540973,7914,243096,8206,297877,8407,141355,6608,2692714,9912,2271860,13986,1666494,15199,605366,12714,420854,11634,1378087,6994,1121099,10761,870912,10293,250187,7873,256988,8122,1342769,3643,889194,10360,642404,10367,246790,6338,453575,9620,557841,9431,199418,7265,89723,4555,109695,4954,358423,8045,1130733,9577,146346,6688,43778,3421,102568,5499,984387,10137,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8312043,7020,614493,10231,250990,8466,32141,3321,218849,7767,363503,9343,719378,8729,561140,9832,238111,8527,323029,9457,158238,7429,2843287,10626,2368803,16792,1779796,19172,589007,12819,474484,13027,1396330,8395,1133388,11325,897315,12625,236073,7968,262942,8724,1282127,5511,834567,10328,619116,10169,215451,7422,447560,10827,497054,8955,168657,7312,88235,5395,80422,4806,328397,7676,959374,9015,123572,5678,46201,3123,77371,4388,835802,9642,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,572880,1180,38420,1867,20685,1687,2876,596,17809,1600,17735,1578,49107,1441,41441,1977,20941,2035,20500,1856,7666,1438,214708,2622,182527,3229,118964,4016,63563,3199,32181,2759,89333,2495,75364,2847,53234,2752,22130,2003,13969,1634,93312,1596,66322,2407,42140,2363,24182,1802,26990,2056,37327,2135,16328,1624,8020,1236,8308,1142,20999,1822,50673,2171,8548,1211,2981,734,5567,1026,42125,1923,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3930579,4602,275305,6209,116010,5369,10575,1761,105435,4913,159295,6736,317810,5520,238670,7244,105114,6213,133556,6725,79140,5183,1229456,7099,983919,9412,732425,11085,251494,8273,245537,9321,626173,5892,466236,7387,367432,7152,98804,5191,159937,6224,652172,3364,377417,7811,281725,7457,95692,4466,274755,7646,269845,5247,80295,4188,40910,2944,39385,3119,189550,5069,559818,5405,65769,3716,26062,2581,39707,2517,494049,5694,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,525088,1400,35785,1885,25434,1713,1336,594,24098,1686,10351,1497,43479,1542,38161,1794,13508,1860,24653,1914,5318,1073,145171,1449,128269,2772,91970,3032,36299,2558,16902,2229,80695,1105,69408,1913,49917,2224,19491,1890,11287,1593,96083,989,74023,1750,48854,1941,25169,1675,22060,1680,43128,2155,20913,1704,8894,1331,12019,1209,22215,1976,80747,2026,17093,1657,3171,639,13922,1557,63654,2068,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2420990,3306,144040,3847,60640,3764,7988,1392,52652,3556,83400,4281,180376,2061,150223,3585,72203,3620,78020,3660,30153,3058,847841,3019,720676,6668,519412,8590,201264,7305,127165,5810,396167,2674,317817,4972,238026,5468,79791,4635,78350,4749,377446,1704,243120,5312,170883,5586,72237,3865,134326,5291,158429,4760,55146,3072,27690,2279,27456,2322,103283,4350,316691,4765,39458,2876,14177,1876,25281,1885,277233,4887,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1487470,2858,92929,4326,38776,2471,3973,1153,34803,2438,54153,3972,113760,3264,88230,4260,34315,3022,53915,3075,25530,2802,427805,3512,328544,6251,237340,5738,91204,5348,99261,5148,233109,2108,171729,3909,135277,3882,36452,2574,61380,3481,258651,1574,140847,3931,101329,3715,39518,2535,117804,3808,127674,3444,34841,2748,15330,1718,19511,2225,92833,3603,233542,3222,25271,1985,8075,1246,17196,1935,208271,3130,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3089116,3282,215136,4584,111879,4065,12580,1541,99299,3810,103257,3534,266367,3840,216700,4778,99501,3828,117199,3989,49667,3146,1034813,5036,852392,7212,631430,7526,220962,6423,182421,5171,459013,3161,360885,4468,283997,4969,76888,3934,98128,3541,494186,2137,320363,4402,240650,4504,79713,3509,173823,4396,199393,4069,72509,3017,39754,2415,32755,1936,126884,4134,420208,3919,61914,3489,24162,2214,37752,2594,358294,4391,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4693498,2902,306669,3375,204164,4177,16934,1872,187230,4376,102505,3614,394807,3642,351551,4569,148088,5408,203463,5981,43256,3413,1442441,4494,1285417,7386,969201,7578,316216,6418,157024,6040,738357,3265,639889,4951,501673,5660,138216,5073,98468,4596,824741,2724,604428,4709,424948,5330,179480,5117,220313,4748,328703,5090,123730,3279,49888,2503,73842,2772,204973,5130,657780,5478,83804,3513,18459,1702,65345,3197,573976,5480,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2684285,2522,173495,4598,16788,2535,1179,623,15609,2389,156707,4780,222760,3766,93255,4621,24297,2527,68958,4739,129505,4976,778424,2410,523544,8480,323737,8381,199807,7800,254880,8012,422128,775,249807,5247,182427,5235,67380,3943,172321,5129,426262,21,157176,4893,106108,4515,51068,3118,269086,4890,187615,4840,25788,2391,14397,1905,11391,1344,161827,5274,473601,4840,21366,2162,10566,1236,10800,1558,452235,5081,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6857913,5817,456190,8329,240233,7388,24753,2810,215480,7312,215957,6979,579716,7802,478549,9562,206821,6780,271728,8460,101167,7364,2284754,7075,1967382,11829,1481799,11433,485583,10683,317372,9312,1115695,4998,929010,8733,741753,9311,187257,7052,186685,7351,1103333,3773,777358,8280,564884,8058,212474,6345,325975,7411,445145,7323,175831,5807,89709,4358,86122,4177,269314,7057,873080,7699,128627,4857,41679,2990,86948,4492,744453,8360,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,601874,1455,38505,1739,26500,1673,3291,1037,23209,1769,12005,1428,62590,2609,57163,2792,25296,2805,31867,3028,5427,1277,207606,2845,186649,3397,148129,3969,38520,2795,20957,2103,81517,1822,72212,1964,56908,2149,15304,2103,9305,1706,95223,1099,74544,2268,54445,2411,20099,1594,20679,1921,37728,1990,16766,1402,7529,889,9237,1176,20962,1961,78705,2098,13995,1506,3735,683,10260,1193,64710,2219,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4105778,4034,280625,6336,137681,6170,14675,2377,123006,5577,142944,6193,332798,6234,270658,6985,120012,6264,150646,6225,62140,4862,1277718,8107,1070516,10760,791198,12993,279318,10138,207202,7723,637009,5335,506108,7493,395265,7256,110843,6016,130901,5828,677874,2506,429369,6763,307014,8563,122355,6184,248505,7126,302807,6167,96891,4385,44123,3130,52768,3622,205916,6530,596947,6814,75211,4125,22369,2526,52842,3244,521736,7118,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3417703,3522,200336,4099,107671,4319,9104,1709,98567,4284,92665,3916,264987,4050,227219,5069,94613,5540,132606,5785,37768,3771,1149488,4895,985142,7565,682996,8398,302146,7199,164346,6476,519480,3664,429418,6109,310406,6654,119012,5185,90062,4915,543801,2282,357914,5083,237593,5789,120321,4751,185887,4884,259612,5359,89554,4417,37131,3064,52423,3336,170058,5652,479999,5262,59095,3605,13827,1692,45268,3196,420904,5362,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,460122,1622,34106,2568,21891,2183,2343,812,19548,2111,12215,1576,32880,2491,27796,2491,12361,1798,15435,2166,5084,1410,149659,2728,132145,2961,94728,3772,37417,2980,17514,2302,67487,1664,58437,2158,46930,2273,11507,1546,9050,1682,79433,1212,57281,2421,42089,2366,15192,1759,22152,2084,35859,2221,13746,1548,6375,1226,7371,1129,22113,2259,60698,2177,11162,1478,4000,861,7162,1226,49536,2125,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,31575203,11276,2049111,12092,706698,11388,64716,4961,641982,11448,1342413,14013,2710448,6775,2042979,13166,770365,14232,1272614,15113,667469,12332,11298855,6831,9398282,24388,6599208,30131,2799074,21458,1900573,24253,5068026,4621,4106817,13813,2998380,16011,1108437,13709,961209,13470,4781426,2812,3236518,16770,2216265,17041,1020253,13539,1544908,16935,1856655,13606,709698,11992,359590,8543,350108,8371,1146957,13447,3810682,13791,498311,11815,179462,6918,318849,8196,3312371,15002,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2362681,3923,180719,6945,68290,4653,8440,2244,59850,4329,112429,6093,204679,6183,144129,5869,56406,4832,87723,5531,60550,4626,759723,8065,599988,8972,445218,8348,154770,7870,159735,7008,359664,5704,266221,5957,209407,6676,56814,3851,93443,5186,383473,2324,219335,5227,163839,4813,55496,3852,164138,5070,155567,4940,48492,2902,24951,2359,23541,2293,107075,4378,318856,5244,36766,3205,14288,2196,22478,2427,282090,5260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2933506,3056,200264,3417,99796,4280,5190,1444,94606,4354,100468,4552,239846,2178,194464,4173,65546,4842,128918,5618,45382,4036,872464,3266,757152,5836,532717,7911,224435,7099,115312,4889,494642,2175,417000,4895,309578,5484,107422,4887,77642,4209,513143,1609,384552,4737,276596,5643,107956,4558,128591,4786,187057,4411,87636,4064,43667,2909,43969,3142,99421,5013,426090,4501,68304,3321,21421,2261,46883,2471,357786,4579,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,22117923,11043,1652141,11654,679404,12010,80754,5681,598650,11052,972737,12657,1988685,9776,1540394,17396,705515,14903,834879,16488,448291,14610,8092583,13925,6687295,23939,5039404,27235,1647891,23961,1405288,21688,3550999,9024,2867429,15528,2255559,16987,611870,13496,683570,15525,3233916,5328,2186580,14665,1611180,16190,575400,13511,1047336,15472,1231266,12292,478755,11054,259520,9186,219235,7631,752511,11246,2368333,13021,359091,9492,141335,6594,217756,7091,2009242,14164,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
