GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001MA,B01001B_001EA,B01001B_002MA,B01001B_002EA,B01001B_003MA,B01001B_003EA,B01001B_004MA,B01001B_004EA,B01001B_005MA,B01001B_005EA,B01001B_006MA,B01001B_006EA,B01001B_007MA,B01001B_007EA,B01001B_008MA,B01001B_008EA,B01001B_009MA,B01001B_009EA,B01001B_010MA,B01001B_010EA,B01001B_011EA,B01001B_011MA,B01001B_012EA,B01001B_012MA,B01001B_013MA,B01001B_013EA,B01001B_014MA,B01001B_014EA,B01001B_015MA,B01001B_015EA,B01001B_016MA,B01001B_016EA,B01001B_017MA,B01001B_017EA,B01001B_018MA,B01001B_018EA,B01001B_019MA,B01001B_019EA,B01001B_020EA,B01001B_020MA,B01001B_021MA,B01001B_021EA,B01001B_022EA,B01001B_022MA,B01001B_023MA,B01001B_023EA,B01001B_024MA,B01001B_024EA,B01001B_025MA,B01001B_025EA,B01001B_026MA,B01001B_026EA,B01001B_027MA,B01001B_027EA,B01001B_028MA,B01001B_028EA,B01001B_029MA,B01001B_029EA,B01001B_030MA,B01001B_030EA,B01001B_031MA,B01001B_031EA,state
0400000US39,1446306,12633,689754,7832,49648,2563,47354,3199,58606,3333,31200,1738,22448,1487,53758,2623,60665,2316,44476,2266,84470,2542,84278,2165,80813,1637,46798,1391,19554,1134,5686,1029,756552,7273,48852,2690,52820,3564,51179,3710,30219,2270,22272,1736,52225,2074,62274,1843,48921,1990,93631,2391,91154,2094,94792,1834,61743,1544,32731,1719,13739,1554,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,704327,6416,335389,4326,25621,1382,26774,2325,24429,2078,14336,1497,11837,1505,29038,1886,28339,1581,22025,1397,40254,1912,40811,1418,39645,1438,21012,997,8533,1201,2735,922,368938,4481,23327,1188,24562,2047,25174,2357,14699,1254,11777,1711,27312,1826,29146,1721,25911,1560,44654,1621,48360,1508,45237,1242,29161,1176,12337,1383,7281,1256,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1428406,12545,688692,6835,45947,2569,49112,3458,56211,3918,31992,1746,22458,1651,59046,3159,63839,2638,49531,2596,83064,3048,84587,3317,77853,1352,40841,1302,19140,1459,5071,1089,739714,8261,46175,2159,48835,3499,52611,4223,31058,1936,22649,1905,55032,2287,61243,2022,50447,1887,86501,2173,92826,2337,88803,1438,58945,1375,29999,1603,14590,1667,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1376751,8453,654549,5455,49466,2057,49296,3286,49128,3224,30373,1463,20683,1391,54796,2585,59861,1985,40689,1529,74791,1801,80274,1687,74104,1058,46449,1085,19419,1147,5220,955,722202,5612,44425,1681,49630,3367,46413,3668,29799,1280,21686,1676,51636,1766,60814,1605,43935,1555,86714,1975,92108,1619,88474,1540,63186,1043,29295,1804,14087,1662,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,91221,3894,47990,2866,3290,575,4504,955,4172,1065,2426,366,1087,418,3884,960,4577,1082,3607,724,7151,960,5465,674,4492,548,2135,353,808,320,392,292,43231,2089,3382,565,3640,1116,3041,884,1803,362,1513,583,3978,759,3484,434,3226,332,6814,671,4367,437,4120,358,2131,282,1211,289,521,271,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,12075,3292,7420,1685,0,204,0,204,683,592,973,512,491,286,779,568,862,700,436,358,491,486,1280,783,519,468,594,511,312,362,0,204,4655,2080,0,204,1305,1060,439,346,147,244,318,445,461,448,234,266,29,54,901,948,440,376,312,291,0,204,0,204,69,100,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,46064,3269,26436,2494,719,510,1371,715,1502,863,863,610,1192,787,3113,995,1865,758,2755,1263,2618,787,3616,817,2855,784,2675,1039,855,344,437,420,19628,2259,344,309,1483,633,1647,697,461,364,290,242,2500,1070,1547,561,1690,667,2270,933,2229,800,1909,545,1425,549,1256,693,577,255,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,28325,1615,18083,1365,1109,184,556,322,652,389,375,242,494,429,3149,1065,3224,502,1025,433,3663,666,1852,281,1189,458,697,286,98,146,0,189,10242,826,501,327,648,301,619,308,189,183,244,218,1129,333,1508,170,1281,326,1548,413,1210,468,709,185,470,178,186,132,0,189,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,19057,2158,10388,1425,916,554,665,291,823,422,494,416,397,321,806,479,1618,567,719,514,1524,784,1462,718,460,438,355,383,0,163,149,264,8669,1784,1146,678,529,388,1383,523,327,225,186,147,1516,1291,633,457,18,31,1947,713,233,378,330,392,417,480,4,8,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,291808,8442,157430,5278,10873,1463,11957,1958,7860,1742,6191,920,4370,856,13205,1678,14549,1727,14191,1501,24580,1492,20648,1499,16618,957,9410,1085,2103,778,875,684,134378,5105,9945,1558,10953,1986,10127,1789,5794,938,3829,619,10883,1447,12960,1504,10960,840,18501,1250,15283,1106,13496,959,7157,827,2930,638,1560,724,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,70749,3938,36240,2614,2647,834,2729,927,2779,871,1374,431,2044,417,3244,500,3551,828,2977,402,4954,1020,3415,888,3614,441,2320,406,581,221,11,25,34509,2357,2690,634,3039,929,2433,780,1526,447,1453,627,2731,941,3026,582,2550,447,4434,785,3799,391,3808,304,1575,170,1107,324,338,252,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,336340,7735,174527,4897,13013,1629,13360,1888,11967,1729,7340,1254,6150,849,14885,1427,17225,1110,14077,1149,24704,1475,20336,1046,17868,722,9411,570,3729,661,462,271,161813,4254,10062,1507,10656,1777,14788,1722,6954,1181,5689,755,12736,1504,13597,1529,12510,1053,22721,1172,19111,1010,16210,522,11031,525,3879,749,1869,695,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1137801,10728,541099,6867,39159,2350,38453,3185,45108,3378,25785,1675,17394,1831,45653,2164,46343,1745,37982,2247,68516,2397,65591,2174,62615,1553,32956,1298,13268,1121,2276,655,596702,6508,37597,1777,41475,3328,39024,3102,22737,1461,17916,1729,43529,2168,49385,2261,42322,1722,77653,2290,76751,2429,75543,1662,44534,1650,19276,1677,8960,1506,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,171141,6032,89838,3301,6236,1142,6280,1248,6591,1323,4057,623,2918,731,10965,1285,7778,852,6355,967,11791,1345,10770,1074,8492,609,5189,560,1471,388,945,576,81303,3898,6135,1094,7027,1331,5883,1238,2779,613,1848,633,7688,1298,5859,835,5783,1059,9420,785,8576,900,9915,1085,5599,636,3299,794,1492,540,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
