GEO_ID,B09010_001E,B09010_001M,B09010_002E,B09010_002M,B09010_003E,B09010_003M,B09010_004E,B09010_004M,B09010_005E,B09010_005M,B09010_006E,B09010_006M,B09010_007E,B09010_007M,B09010_008E,B09010_008M,B09010_009E,B09010_009M,B09010_010E,B09010_010M,B09010_011E,B09010_011M,B09010_012E,B09010_012M,B09010_013E,B09010_013M,NAME,B09010_001MA,B09010_001EA,B09010_002MA,B09010_002EA,B09010_003MA,B09010_003EA,B09010_004MA,B09010_004EA,B09010_005MA,B09010_005EA,B09010_006MA,B09010_006EA,B09010_007MA,B09010_007EA,B09010_008MA,B09010_008EA,B09010_009MA,B09010_009EA,B09010_010MA,B09010_010EA,B09010_011EA,B09010_011MA,B09010_012EA,B09010_012MA,B09010_013MA,B09010_013EA,state
0400000US36,4041449,3429,1045002,22814,1037112,23027,443274,16810,93151,9386,500687,19217,7890,2059,2996447,22933,2979802,22938,2229969,23412,191308,11373,558525,17671,16645,2792,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1946884,1583,337779,15588,336227,15650,140021,12227,29408,5893,166798,11966,1552,1072,1609105,15460,1602201,15610,1252207,16356,105260,9348,244734,12541,6904,1815,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2585025,2911,643558,17250,635628,17384,198753,12545,68421,7283,368454,14647,7930,2585,1941467,17614,1928120,18108,1418945,18653,159257,9850,349918,12233,13347,2521,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1373605,3112,328255,11877,325056,11965,117635,8940,37593,6092,169828,10792,3199,1303,1045350,11862,1037805,11925,785507,13718,82591,6417,169707,8138,7545,1826,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2634076,2285,701811,19516,694690,19500,237150,12627,75200,7062,382340,15976,7121,2142,1932265,19357,1919812,19524,1491683,17436,138368,7678,289761,11658,12453,2544,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2157039,2409,545007,17251,539530,17536,193576,10093,64357,6708,281597,12285,5477,1445,1612032,17449,1602116,17709,1205057,16495,125106,7469,271953,11827,9916,1888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,472638,1703,93241,6839,92007,6661,37844,5296,11453,2902,42710,4167,1234,659,379397,6828,377131,6788,302103,7188,24217,2350,50811,4494,2266,864,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,444289,1821,88457,8306,86927,8239,48449,7192,6918,1790,31560,4602,1530,1223,355832,8563,354554,8551,286672,10458,21940,4089,45942,6750,1278,656,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,478544,1708,175259,9193,173992,9085,77394,8020,16339,3040,80259,7714,1267,755,303285,9185,301624,9146,209949,8097,33920,4362,57755,6197,1661,638,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,301548,1095,66857,6010,65755,5970,32540,4686,5013,1461,28202,5176,1102,962,234691,6070,233968,6071,183675,6963,13382,2647,36911,4360,723,452,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,213040,2134,45784,4552,44623,4534,18410,3697,3751,1249,22462,3165,1161,965,167256,5364,165263,5116,126669,4940,11755,2015,26839,3387,1993,895,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1657928,1969,351193,15194,348232,15315,159559,11666,34118,5191,154555,10558,2961,1144,1306735,15586,1300305,15842,1023622,17977,97640,8463,179043,11451,6430,1534,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,203309,1507,56905,4930,56174,4892,19143,4522,7223,2529,29808,4685,731,546,146404,5148,145052,5284,107989,5363,9993,2438,27070,3728,1352,643,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1638551,1221,426590,15243,423237,15134,185076,11923,47440,6386,190721,12513,3353,1330,1211961,15333,1204782,15267,869826,15678,124009,10127,210947,9543,7179,1838,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1506945,3510,423292,14480,418285,14381,149142,12095,44952,6852,224191,11464,5007,1556,1083653,14342,1076457,14147,801098,14933,79978,7176,195381,11638,7196,2257,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,703353,2171,116592,7873,115871,7955,43966,4989,14331,3422,57574,6052,721,567,586761,7648,580956,7733,458205,9437,38233,4377,84518,6017,5805,1792,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
