GEO_ID,B28009I_001E,B28009I_001M,B28009I_002E,B28009I_002M,B28009I_003E,B28009I_003M,B28009I_004E,B28009I_004M,B28009I_005E,B28009I_005M,B28009I_006E,B28009I_006M,NAME,B28009I_001EA,B28009I_001MA,B28009I_002MA,B28009I_002EA,B28009I_003MA,B28009I_003EA,B28009I_004MA,B28009I_004EA,B28009I_005MA,B28009I_005EA,B28009I_006MA,B28009I_006EA,state
0400000US12,5491280,4218,5258380,18196,2495,1150,4663021,27598,592864,26695,232900,17433,Florida,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,823485,3353,782388,5638,310,364,716546,11599,65532,8601,41097,4988,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,75907,775,73470,1501,0,213,66565,3397,6905,3001,2437,1276,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,443584,1219,433834,3393,323,351,405205,6848,28306,5766,9750,2997,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3659753,4362,3463921,14279,3048,1983,3144180,24804,316693,22691,195832,13930,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1815793,1745,1735014,8399,1472,1130,1595329,16976,138213,13289,80779,7914,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,443132,2924,421082,4612,345,232,380767,7614,39970,6072,22050,3491,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,246276,2184,236095,3059,336,392,219066,4073,16693,2973,10181,2298,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,942643,2436,886802,7536,681,635,809962,11253,76159,9685,55841,7143,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,506253,1817,482594,4299,272,267,444000,6895,38322,5878,23659,3547,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,209575,1095,202449,2375,360,492,186121,4494,15968,4022,7126,2079,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,218417,732,208085,3619,0,204,185802,6379,22283,4671,10332,3395,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1008618,1302,915729,6930,1844,1103,781631,13340,132254,12070,92889,6813,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,145661,1264,139883,2853,0,189,133232,3385,6651,1956,5778,2437,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,33346,572,29581,1631,0,163,25928,2123,3653,1640,3765,1430,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,953731,2595,913255,7573,855,680,851010,11873,61390,7935,40476,7205,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,163155,758,154169,2409,0,220,144823,4184,9346,3520,8986,2235,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2217492,2633,2105598,11783,2417,1168,1883065,19441,220116,17062,111894,11358,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,364967,2333,348332,4280,687,949,317627,7317,30018,5776,16635,3764,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,340755,1562,326063,3585,200,262,296118,5886,29745,4601,14692,2987,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,20
