GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001MA,B17022_001EA,B17022_002MA,B17022_002EA,B17022_003EA,B17022_003MA,B17022_004EA,B17022_004MA,B17022_005EA,B17022_005MA,B17022_006MA,B17022_006EA,B17022_007MA,B17022_007EA,B17022_008EA,B17022_008MA,B17022_009EA,B17022_009MA,B17022_010EA,B17022_010MA,B17022_011EA,B17022_011MA,B17022_012EA,B17022_012MA,B17022_013MA,B17022_013EA,B17022_014MA,B17022_014EA,B17022_015MA,B17022_015EA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018MA,B17022_018EA,B17022_019EA,B17022_019MA,B17022_020MA,B17022_020EA,B17022_021EA,B17022_021MA,B17022_022EA,B17022_022MA,B17022_023MA,B17022_023EA,B17022_024MA,B17022_024EA,B17022_025MA,B17022_025EA,B17022_026EA,B17022_026MA,B17022_027EA,B17022_027MA,B17022_028MA,B17022_028EA,B17022_029MA,B17022_029EA,B17022_030EA,B17022_030MA,B17022_031EA,B17022_031MA,B17022_032EA,B17022_032MA,B17022_033MA,B17022_033EA,B17022_034MA,B17022_034EA,B17022_035MA,B17022_035EA,B17022_036MA,B17022_036EA,B17022_037MA,B17022_037EA,B17022_038EA,B17022_038MA,B17022_039EA,B17022_039MA,B17022_040EA,B17022_040MA,B17022_041EA,B17022_041MA,B17022_042MA,B17022_042EA,B17022_043EA,B17022_043MA,B17022_044EA,B17022_044MA,B17022_045EA,B17022_045MA,B17022_046MA,B17022_046EA,B17022_047MA,B17022_047EA,B17022_048EA,B17022_048MA,B17022_049EA,B17022_049MA,B17022_050EA,B17022_050MA,B17022_051MA,B17022_051EA,B17022_052EA,B17022_052MA,B17022_053EA,B17022_053MA,B17022_054EA,B17022_054MA,B17022_055EA,B17022_055MA,B17022_056MA,B17022_056EA,B17022_057MA,B17022_057EA,B17022_058EA,B17022_058MA,B17022_059EA,B17022_059MA,B17022_060EA,B17022_060MA,B17022_061EA,B17022_061MA,B17022_062EA,B17022_062MA,B17022_063EA,B17022_063MA,B17022_064MA,B17022_064EA,B17022_065MA,B17022_065EA,B17022_066EA,B17022_066MA,B17022_067EA,B17022_067MA,B17022_068MA,B17022_068EA,B17022_069MA,B17022_069EA,B17022_070MA,B17022_070EA,B17022_071EA,B17022_071MA,B17022_072EA,B17022_072MA,B17022_073MA,B17022_073EA,B17022_074EA,B17022_074MA,B17022_075MA,B17022_075EA,B17022_076EA,B17022_076MA,B17022_077EA,B17022_077MA,B17022_078MA,B17022_078EA,B17022_079MA,B17022_079EA,B17022_080MA,B17022_080EA,B17022_081EA,B17022_081MA,state
0400000US13,2537406,21205,395635,9031,142161,6874,82864,5984,12169,2639,27997,3183,42698,3562,59297,4277,253474,8340,41292,4724,29534,4173,6689,1983,5553,1337,17292,2972,11758,2018,212182,7667,174005,7499,26675,3243,45946,4042,101384,5611,38177,3330,85551,5334,41886,2951,24061,2596,2721,931,6995,1341,14345,1972,17825,1820,43665,5037,10838,2564,6766,2094,2479,1210,817,633,3470,1288,4072,1196,32827,4372,23038,3569,4520,1542,4043,1464,14475,2832,9789,1839,150982,8197,84540,5788,44991,4501,6679,1474,12578,2079,25734,3456,39549,3363,66442,5514,16368,2354,10113,1781,3036,890,1512,801,5565,1490,6255,1307,50074,4654,33780,4050,4177,1210,6676,1875,22927,2950,16294,2004,1905238,18474,1514788,17196,613727,11877,107998,5266,103252,5103,402477,10247,901061,14271,390450,9920,114863,5682,50787,4894,9038,2499,4877,1561,36872,3831,64076,4653,275587,9131,139607,8018,21925,2684,13627,2262,104055,7019,135980,5955,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,17395,2219,7725,1262,4819,1034,718,320,2240,712,1861,630,2906,738,9670,1774,3163,977,1882,549,362,219,672,403,848,292,1281,799,6507,1306,5943,1265,1969,794,1856,845,2118,589,564,217,3848,866,2701,828,1988,693,862,541,665,400,461,263,713,306,1147,340,426,223,343,211,218,210,30,39,95,69,83,67,721,226,579,200,203,140,66,43,310,161,142,110,8268,1585,4750,1196,2513,843,364,274,1220,639,929,415,2237,845,3518,900,843,429,684,404,122,88,429,364,133,102,159,145,2675,922,1920,827,412,261,633,697,875,389,755,380,138016,3993,112648,3607,50730,3147,10827,1931,10272,1327,29631,2427,61918,2729,25368,2256,11181,1590,5855,1054,618,321,923,495,4314,949,5326,1241,14187,1593,8189,1201,1594,581,1154,582,5441,908,5998,1069,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,207846,6244,74197,4568,40824,3465,8113,1669,12125,1960,20586,2232,33373,3137,133649,5730,17782,2706,11431,1934,2919,1015,2497,1069,6015,1356,6351,1361,115867,5281,93022,5339,16677,2342,23399,2887,52946,3909,22845,2297,41648,3382,22053,2717,9292,1854,1607,708,2858,996,4827,1305,12761,2095,19595,2525,3552,853,1807,553,364,265,469,337,974,487,1745,576,16043,2403,10887,2134,2730,1185,2215,830,5942,1359,5156,1087,80852,5184,47166,3862,21044,2407,3068,954,6202,1385,11774,1683,26122,2772,33686,3588,8230,1589,5994,1549,819,698,1208,905,3967,1165,2236,745,25456,3359,14990,2508,2412,995,1955,921,10623,1940,10466,1732,884448,12297,735811,12020,266126,7979,50514,4310,41629,2946,173983,6323,469685,8743,148637,5913,48385,3988,22499,2698,4316,1264,2233,843,15950,2330,25886,2654,100252,5381,41501,3842,6907,1873,3329,888,31265,3308,58751,4102,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,13603,1595,6197,1082,2930,798,215,214,863,432,1852,614,3267,667,7406,1293,1488,568,1004,349,423,260,185,205,396,205,484,390,5918,1243,5225,1179,1032,492,836,343,3357,1040,693,369,3502,731,2262,560,811,333,46,63,366,226,399,252,1451,444,1240,523,657,366,512,345,81,153,12,23,419,295,145,117,583,389,419,361,278,347,25,33,116,119,164,132,7292,1106,5087,909,2332,627,319,214,707,338,1306,486,2755,581,2205,682,738,374,653,354,68,86,112,136,473,326,85,91,1467,528,1068,413,72,77,73,67,923,408,399,314,131407,3184,109198,3103,35594,2039,7515,1102,5935,1005,22144,1759,73604,2906,22209,2070,9156,1303,4598,836,900,417,65,67,3633,791,4558,1095,13053,1755,6622,1338,871,402,189,144,5562,1288,6431,1254,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,94551,4108,39310,3162,24331,2403,2919,819,7277,1328,14135,1826,14979,1709,55241,3644,15798,2085,11728,1794,2271,810,2438,1004,7019,1335,4070,1231,39443,3081,32844,3076,6073,1494,7005,1324,19766,2327,6599,1246,22926,2467,13024,1737,8108,1678,1314,568,2989,961,3805,1084,4916,1118,9902,1880,2963,1023,2314,943,521,471,728,597,1065,410,649,398,6939,1496,4910,1229,773,421,1255,573,2882,953,2029,863,42453,4067,24061,2966,14287,2215,1769,693,4960,1278,7558,1558,9774,1518,18392,2386,7445,1392,4546,1250,248,244,1168,608,3130,1129,2899,833,10947,1750,7802,1421,1589,825,1323,668,4890,1120,3145,812,546708,6995,412986,7656,149499,5538,26693,2553,29160,2877,93646,4347,263487,6806,133722,6004,52471,3778,25907,2407,4594,1200,3514,1250,17799,2248,26564,2600,81251,4600,40889,3358,5754,1525,4444,1163,30691,2523,40362,2866,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,85223,4548,36138,2929,18692,2354,2815,969,4622,1241,11255,1721,17446,1834,49085,3334,10793,1811,6966,1801,1323,622,1829,907,3814,1362,3827,1039,38292,2902,29667,2727,7221,1571,6835,1301,15611,2119,8625,1363,16249,2626,9527,1722,4372,1182,350,261,627,346,3395,1030,5155,1178,6722,1751,1842,825,1242,736,377,364,31,62,834,600,600,357,4880,1534,2963,1225,670,636,513,442,1780,707,1917,884,31654,3346,20950,2433,9081,1693,1778,669,2297,863,5006,1204,11869,1876,10704,1919,2497,633,1593,507,204,161,235,273,1154,512,904,419,8207,1791,5210,1504,650,524,722,540,3838,1369,2997,815,328785,6930,280656,6881,90213,4802,15516,1859,13434,1926,61263,3797,190443,5370,48129,4107,18696,2318,7699,1412,2240,796,714,409,4745,949,10997,1842,29433,3113,13227,2121,1689,686,1327,700,10211,1812,16206,2104,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,159935,4727,66366,2895,39379,2382,5291,996,13403,1549,20685,1844,26987,1854,93569,4023,17664,1967,13280,1873,3551,1134,3517,905,6212,1230,4384,802,75905,3434,65536,3333,12356,1594,17853,1948,35327,2630,10369,1279,33838,2065,19382,1777,10719,1275,1776,516,3700,914,5243,762,8663,1086,14456,1591,3973,979,2742,828,1026,729,335,207,1381,482,1231,430,10483,1277,7892,1170,978,419,1798,718,5116,991,2591,563,64946,3452,39521,2657,21313,2161,3918,915,5613,1009,11782,1526,18208,1564,25425,2242,6810,1039,4469,995,1149,453,602,244,2718,868,2341,485,18615,1998,13471,1759,2784,932,1894,740,8793,1486,5144,811,724588,6892,591021,6946,233625,5682,42228,2780,43908,2617,147489,4585,357396,6173,133567,3829,50707,3057,27412,2297,5930,1090,2741,722,18741,1877,23295,2015,82860,3125,40631,2687,5406,1005,4371,777,30854,2261,42229,2277,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,154499,5597,62277,3328,33213,2797,5385,1263,13761,1922,14067,1666,29064,2084,92222,4652,19213,1989,15004,1827,2726,731,3223,952,9055,1447,4209,962,73009,3998,63427,4064,12621,1799,17187,2177,33619,2669,9582,1441,35396,2790,18082,1559,7986,1172,1359,597,2188,594,4439,783,10096,1186,17314,2075,4478,1169,3244,1009,773,468,867,576,1604,542,1234,493,12836,1921,10392,1746,2030,787,1507,579,6855,1354,2444,670,73330,4173,41665,2782,19536,2334,4018,1092,5853,1176,9665,1603,22129,1705,31665,3449,8476,1767,5926,1603,1351,577,2187,892,2388,707,2550,833,23189,2690,17948,2482,2777,866,1616,642,13555,2236,5241,1097,1224145,10319,1028626,9908,371526,7361,71032,3557,64600,3572,235894,5865,657100,7976,195519,7318,80962,4216,44480,3136,7632,1353,5481,1566,31367,2986,36482,2720,114557,4951,58129,3908,8013,1313,6123,1261,43993,3373,56428,3349,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,397053,9189,164943,6469,55655,3513,6975,1497,9058,1699,39622,2940,109288,5077,232110,7103,50671,4059,30005,3217,6713,1429,4607,1130,18685,2662,20666,2475,181439,5923,112669,4379,16579,2302,18360,2114,77730,3870,68770,4475,50139,3485,30790,2764,8657,1462,1095,562,1119,604,6443,1321,22133,2449,19349,2065,5200,1089,1958,658,627,394,0,228,1331,530,3242,890,14149,1857,5661,1222,363,264,127,145,5171,1218,8488,1409,75821,5023,48226,3816,14106,2045,1597,639,1507,562,11002,1765,34120,2849,27595,2522,7409,1491,3663,1077,662,507,379,330,2622,904,3746,967,20186,1948,7223,1333,1014,573,507,355,5702,1081,12963,1864,268341,7758,194111,6891,55180,3615,8869,1547,4654,1263,41657,3045,138931,5390,74230,3944,18938,2287,5287,1110,1029,567,225,177,4033,1019,13651,2132,55292,3168,17039,2197,2158,763,883,482,13998,2046,38253,2543,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,213403,7452,78646,4686,41469,3960,5964,1317,13240,2102,22265,3137,37177,2553,134757,6244,22111,2479,16165,2350,4596,1392,2985,943,8584,1475,5946,1315,112646,5936,92511,5297,16910,2312,24749,2903,50852,3863,20135,2297,49443,4469,25333,2683,13190,2224,1591,550,5909,1877,5690,1158,12143,1674,24110,3340,5238,1203,3738,1066,1115,553,630,397,1993,851,1500,560,18872,3068,14291,2729,1791,872,2012,816,10488,2384,4581,965,96048,4806,54841,3616,30721,2682,5679,1324,9925,1439,15117,1811,24120,2475,41207,3686,11380,2239,7109,1624,2425,937,1627,778,3057,912,4271,1240,29827,3060,19219,2555,3045,1016,3687,1003,12487,2243,10608,1754,1735413,15458,1420258,15125,575036,9472,114261,5010,104468,5090,356307,7788,845222,12159,315155,9227,106488,5693,51586,4271,9968,1985,5366,1283,36252,3641,54902,4090,208667,6829,99064,5557,14011,2396,8993,1566,76060,4974,109603,4757,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,16131,1922,6340,1245,2988,801,529,326,1375,556,1084,390,3352,883,9791,1596,1758,643,1390,591,484,399,243,344,663,290,368,202,8033,1628,7156,1619,1673,669,2047,660,3436,1246,877,360,4845,1194,3224,988,2083,833,457,301,578,339,1048,812,1141,444,1621,591,165,136,55,52,0,161,19,33,36,46,110,129,1456,604,1187,564,39,53,336,274,812,447,269,235,7150,1304,3852,830,2020,636,257,142,782,366,981,524,1832,573,3298,1012,1249,753,1224,748,200,173,79,104,945,733,25,32,2049,632,1684,632,523,393,349,306,812,450,365,224,159793,5341,135933,5248,52647,3179,10788,1496,12089,1902,29770,2503,83286,3589,23860,2533,9883,1426,5569,1169,1756,757,294,222,3519,819,4314,870,13977,1928,8357,1604,1644,697,785,644,5928,1275,5620,1152,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,195682,7587,68547,5330,32790,3642,4918,1264,10521,1867,17351,2682,35757,3346,127135,5362,21744,2976,16285,2759,4535,1489,2974,824,8776,1952,5459,1362,105391,5222,86630,4881,14441,2217,25450,2939,46739,3593,18761,2144,44063,3383,22984,2594,10895,1988,951,468,4126,1226,5818,1377,12089,1619,21079,2310,4240,979,2894,882,614,462,365,271,1915,774,1346,554,16839,2345,10703,2029,1957,856,2538,1092,6208,1357,6136,1131,80215,5229,43034,3721,20527,2625,3284,818,5704,1374,11539,1816,22507,2133,37181,4032,7688,1601,5055,1329,1482,751,904,719,2669,908,2633,881,29493,3720,19207,2849,3494,1357,3531,1132,12182,1974,10286,1884,938313,12259,760987,11805,265992,7656,54712,3907,41859,4057,169421,6391,494995,8764,177326,7463,53300,4207,23828,3272,4418,1175,2257,981,17153,2811,29472,2929,124026,5982,51820,3393,7438,1597,3306,1425,41076,3182,72206,4691,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,121234,5943,56390,3851,32359,3025,5852,1604,10122,1883,16385,2438,24031,2112,64844,5009,13724,2255,10050,1970,1831,844,2954,1140,5265,1139,3674,1069,51120,4382,41773,3845,8114,1656,11238,2108,22421,2579,9347,1657,28861,2817,17608,2177,10338,1752,971,406,3715,1240,5652,1469,7270,1308,11253,2017,3436,1027,2298,875,409,459,334,286,1555,676,1138,637,7817,1658,5568,1442,424,282,644,451,4500,1267,2249,732,48645,3341,28628,2878,13632,1979,2106,835,5250,1357,6276,1270,14996,2097,20017,2094,6501,1416,4355,1335,1430,821,863,498,2062,969,2146,784,13516,1819,8729,1655,2400,946,593,289,5736,1193,4787,1026,828908,10118,690911,10098,250190,5848,51000,3085,46362,3396,152828,5091,440721,8699,137997,5486,53618,3885,25848,2849,4498,1361,2185,813,19165,2228,27770,2638,84379,4751,42102,3858,4490,1311,3774,1178,33838,3438,42277,3273,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,14494,2043,6094,1240,3704,1093,723,504,1617,700,1364,523,2390,630,8400,1599,1577,663,1208,634,266,261,331,324,611,423,369,276,6823,1407,6121,1424,1482,860,1254,657,3385,984,702,462,3547,861,2229,766,1015,532,250,219,367,293,398,338,1214,536,1318,486,204,181,204,181,120,149,0,203,84,111,0,203,1114,456,1114,456,48,68,403,264,663,380,0,203,7333,1356,4991,1141,2710,913,774,538,652,386,1284,595,2281,752,2342,716,224,269,157,235,15,37,0,203,142,232,67,110,2118,657,1707,624,288,260,300,222,1119,538,411,237,119151,4138,103392,3966,36595,2534,6286,1248,8075,1415,22234,2021,66797,2934,15759,2043,6628,1296,3655,1024,421,249,612,573,2622,949,2973,834,9131,1482,5126,1035,695,385,177,212,4254,987,4005,971,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
