GEO_ID,B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,NAME,B19119_001MA,B19119_001EA,B19119_002MA,B19119_002EA,B19119_003MA,B19119_003EA,B19119_004MA,B19119_004EA,B19119_005MA,B19119_005EA,B19119_006MA,B19119_006EA,B19119_007MA,B19119_007EA,state
0400000US38,86205,2403,79459,2968,86261,6754,97559,7799,109901,7579,99514,25351,55816,8526,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,65742,791,60434,1087,65410,1723,79780,2302,74346,3342,73910,6181,64620,5519,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,77655,1235,70559,1213,79262,3034,97311,3594,83181,5214,93626,11105,83936,12914,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,78352,2788,72964,3731,76916,9353,96120,9930,86422,13069,72425,9516,86763,25816,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,86165,392,77860,966,86665,931,99512,1422,89234,1485,86319,1850,96960,2694,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,57380,1324,50980,1345,57431,3438,68491,4282,69992,3815,71720,6684,55388,13990,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,98100,1681,87017,1566,99857,4039,123477,3955,109307,5133,136220,21724,110820,19495,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,71868,468,65708,632,72632,1516,84724,1721,76685,1772,72297,2392,72598,3415,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,101437,952,88815,1649,104390,2267,125989,2876,110974,7275,116987,7538,124588,12599,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,66995,497,61619,586,67717,1166,81091,1105,75920,1595,74797,3268,77895,6319,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,101548,876,82628,1458,106206,2226,132026,2726,128661,4492,129340,10006,124063,15131,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,117713,9669,113034,11169,127467,15487,138112,32358,87423,41326,121964,71199,70022,73569,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,81599,958,67778,2046,81167,2335,91810,2651,95456,3754,100506,5109,104552,4360,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,83311,842,71349,764,86670,1359,105636,1772,98500,2628,95221,4606,94401,4179,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,101404,999,82249,1442,104752,2484,128994,3613,124988,4478,123682,8578,110635,7617,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,72028,516,63514,875,76260,1335,91580,1796,87025,2720,78436,2997,77392,6841,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,69188,906,60424,877,72543,1515,90489,2485,82325,5677,76217,5528,71525,15172,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,77491,487,66338,556,82375,1380,101477,1321,96068,2609,84671,6350,77022,7919,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,72036,508,63281,724,76825,1247,91986,1899,83992,3060,79735,4290,76250,6998,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,75990,1057,68061,1921,77274,2706,93746,3874,84533,6708,91820,8283,79083,8968,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,65987,1247,60814,1626,66222,4820,76536,3947,71769,7434,76340,12863,81700,10741,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,58760,1544,55325,1533,59538,3895,66358,5146,60987,4861,69104,11860,66527,13558,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,95448,2710,76240,2773,98829,5712,112345,7344,106277,8434,136014,12135,149216,9714,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,72183,2013,67817,2948,69074,5573,82331,6565,93298,5581,68429,10765,71524,12095,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,87652,1040,78823,1019,90921,2318,105568,2738,96143,3718,94256,5735,102297,9650,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,84212,2477,74508,2369,83585,5211,102967,5375,91456,5318,96074,25663,116619,38827,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,69981,914,64543,1062,70428,2170,85403,2417,76844,3150,67103,3910,78510,3875,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,65656,838,59829,1076,68493,2060,78283,2495,73255,3628,72517,5147,69143,8630,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,74042,1116,66025,1573,75629,2620,87119,3964,81771,4905,82742,6602,84022,11710,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
