GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001MA,B18130_001EA,B18130_002MA,B18130_002EA,B18130_003MA,B18130_003EA,B18130_004MA,B18130_004EA,B18130_005MA,B18130_005EA,B18130_006MA,B18130_006EA,B18130_007MA,B18130_007EA,B18130_008MA,B18130_008EA,B18130_009MA,B18130_009EA,B18130_010MA,B18130_010EA,B18130_011MA,B18130_011EA,B18130_012MA,B18130_012EA,B18130_013MA,B18130_013EA,B18130_014MA,B18130_014EA,B18130_015MA,B18130_015EA,B18130_016MA,B18130_016EA,B18130_017MA,B18130_017EA,B18130_018EA,B18130_018MA,B18130_019MA,B18130_019EA,B18130_020MA,B18130_020EA,B18130_021EA,B18130_021MA,B18130_022MA,B18130_022EA,B18130_023EA,B18130_023MA,B18130_024EA,B18130_024MA,B18130_025EA,B18130_025MA,B18130_026EA,B18130_026MA,B18130_027EA,B18130_027MA,B18130_028EA,B18130_028MA,B18130_029EA,B18130_029MA,B18130_030EA,B18130_030MA,B18130_031EA,B18130_031MA,B18130_032EA,B18130_032MA,B18130_033EA,B18130_033MA,B18130_034EA,B18130_034MA,B18130_035EA,B18130_035MA,B18130_036EA,B18130_036MA,B18130_037EA,B18130_037MA,B18130_038EA,B18130_038MA,B18130_039EA,B18130_039MA,B18130_040EA,B18130_040MA,B18130_041EA,B18130_041MA,B18130_042EA,B18130_042MA,B18130_043EA,B18130_043MA,state
0400000US30,1034912,1363,60587,1702,1453,847,555,480,898,670,59134,1808,10426,1732,48708,2451,164219,2049,9694,1868,1710,663,7984,1725,154525,2595,23308,3311,131217,3419,217393,2442,14547,1788,3625,831,10922,1585,202846,2960,33757,3193,169089,3948,397242,2511,52064,3404,14293,2287,37771,2784,345178,3923,29020,2751,316158,4799,119993,1156,28424,1849,3591,914,24833,1857,91569,2023,7008,1129,84561,2096,75478,873,33891,1664,4028,859,29863,1779,41587,1874,3793,845,37794,1951,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1300542,1551,61960,1175,481,331,60,73,421,344,61479,1214,9534,1596,51945,1850,178679,2034,13559,1712,2972,853,10587,1514,165120,2459,22312,2719,142808,3141,248013,2008,26428,2655,9232,1798,17196,2138,221585,3531,27868,3080,193717,4390,544290,2144,86335,5047,25954,2900,60381,4073,457955,5243,29256,2363,428699,4591,162614,1169,38920,2325,4966,998,33954,2225,123694,2374,7405,1201,116289,2320,104986,909,51438,2342,6818,1429,44620,2351,53548,2197,5072,1019,48476,2153,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10045417,5827,586457,4602,5016,1701,1060,662,3956,1612,581441,5073,126365,7889,455076,8033,1671177,6238,96073,6133,27760,3412,68313,5357,1575104,8836,300786,12202,1274318,12908,2162030,7720,138324,6056,36256,3431,102068,5755,2023706,8951,337958,12061,1685748,14869,3976708,8271,539454,11416,143476,6610,395978,10997,3437254,13649,299362,12338,3137892,15063,1003847,4278,256884,8260,31648,2821,225236,7640,746963,8483,46309,3620,700654,8733,645198,3589,309408,6252,36874,3231,272534,6208,335790,6131,28142,2720,307648,6087,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10210069,6421,635094,5775,5776,1870,1373,632,4403,1717,629318,6210,139069,9479,490249,9344,1828342,8425,95224,7015,30921,4435,64303,5286,1733118,10415,333382,12732,1399736,15201,2309687,10035,150244,7296,39111,3219,111133,6779,2159443,11480,326197,12366,1833246,12564,4011147,11453,504545,14610,124669,6975,379876,12059,3506602,18880,327186,12515,3179416,19046,886192,5265,229701,6786,32862,3300,196839,6587,656491,7256,52243,3959,604248,8126,539607,4918,255148,6251,31191,3207,223957,5932,284459,6926,29429,2826,255030,6906,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708637,1661,51329,834,174,84,39,38,135,77,51155,847,8345,1519,42810,1608,128929,1091,5507,1173,1042,444,4465,1005,123422,1594,15901,2686,107521,3109,168463,2341,11874,1823,1856,588,10018,1710,156589,2657,20302,2680,136287,3499,273518,2596,39415,2910,8757,1520,30658,2333,234103,3362,16086,1785,218017,3640,58979,1717,17701,1735,2178,860,15523,1661,41278,2527,1730,526,39548,2507,27419,1083,14644,1577,1474,619,13170,1452,12775,1393,447,225,12328,1427,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4753499,3318,282011,4795,1417,961,724,814,693,427,280594,4812,72750,4912,207844,5381,788229,5968,49041,4298,17109,2510,31932,3189,739188,6804,164603,8584,574585,9070,1033462,6150,87246,6196,26318,3068,60928,5136,946216,7967,179194,8405,767022,10892,1837743,7062,328712,9761,92439,5441,236273,8639,1509031,11459,163815,8239,1345216,13408,488280,3852,148589,5205,23592,2765,124997,5369,339691,5672,25753,2463,313938,5370,323774,2928,168411,4839,19853,2376,148558,4828,155363,4441,14050,2155,141313,4591,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,600507,857,28059,764,188,179,0,157,188,179,27871,737,2974,770,24897,874,84874,947,7154,1456,2304,1105,4850,1045,77720,1466,8434,1533,69286,1997,121449,1300,9478,1497,2425,793,7053,1299,111971,2189,14861,2053,97110,2704,245560,1464,33107,2635,9455,1442,23652,2235,212453,3154,14327,1867,198126,3519,74986,1140,18245,1796,2622,736,15623,1652,56741,1761,4086,1023,52655,1947,45579,644,20213,1392,2296,773,17917,1469,25366,1508,2202,670,23164,1508,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2984469,2936,181422,1682,3828,1565,1522,1027,2306,1126,177594,2183,33501,3633,144093,4311,496019,2217,26210,3196,7340,1915,18870,2690,469809,3767,77728,5023,392081,6880,671719,2585,42139,3548,10779,1494,31360,3391,629580,4244,79171,4866,550409,6267,1164685,2676,142721,6301,37208,3796,105513,5788,1021964,6756,93736,4637,928228,8109,290112,1275,73085,3720,9431,1440,63654,3432,217027,3813,17828,2522,199199,3649,180512,1532,85093,3953,9591,1843,75502,4041,95419,4042,9321,1531,86098,4260,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1752423,2246,91059,1925,266,225,221,217,45,60,90793,1938,25014,3308,65779,3505,262663,2845,18348,2367,6692,1503,11656,1996,244315,3780,54786,5133,189529,5822,347348,3099,31559,2981,8911,1783,22648,2675,315789,4244,73876,4654,241913,5751,699366,3148,142779,5763,47180,3569,95599,5440,556587,6149,60272,4820,496315,7475,212779,1742,69144,3446,10767,1510,58377,3358,143635,3735,10008,1404,133627,3711,139208,1213,75714,3396,8175,1372,67539,3568,63494,3337,6213,1366,57281,3406,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3813121,3202,251152,2150,2420,582,925,378,1495,478,248732,2271,61209,3781,187523,3763,684879,3013,41885,3152,13806,1919,28079,2335,642994,4213,126839,6510,516155,7288,859149,3862,72199,4025,20740,1858,51459,3786,786950,5416,148222,6431,638728,8922,1417276,4357,253322,6041,63613,3184,189709,5672,1163954,7615,108767,5466,1055187,9480,356554,2097,121686,3952,14651,1538,107035,3887,234868,3926,15854,1819,219014,3780,244111,1802,134015,2892,12657,1360,121358,3078,110096,3375,9200,1292,100896,3208,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5660640,2907,324132,2737,1390,772,258,237,1132,725,322742,2683,51438,3672,271304,4585,922980,3480,48807,3412,11510,1915,37297,2851,874173,4479,112037,6552,762136,6850,1206976,4495,68434,4320,16884,1904,51550,3576,1138542,5867,179248,7377,959294,9132,2245117,4523,249733,5864,59609,3684,190124,5440,1995384,6691,118621,5613,1876763,8224,565536,2334,122303,4521,14457,1631,107846,4305,443233,5042,24985,1873,418248,5310,395899,2158,171532,4393,18600,1747,152932,4471,224367,4434,17993,1681,206374,4182,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3164201,1428,124657,808,1431,716,1173,614,258,270,123226,1142,79148,3455,44078,3454,463842,1489,39924,3180,25235,2315,14689,2426,423918,3753,229488,7845,194430,8343,685560,2417,61318,5456,31029,3480,30289,3820,624242,5638,281872,8416,342370,8756,1236815,2353,266966,7307,128868,5683,138098,6624,969849,7860,337272,9075,632577,10609,360731,385,126065,4702,49967,3423,76098,3989,234666,4751,79812,4445,154854,5142,292596,959,178573,4786,77770,4037,100803,5047,114023,4694,42032,3267,71991,4336,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8185187,6123,493819,3348,4216,1096,477,296,3739,1090,489603,3647,75118,5687,414485,6231,1346468,5431,75153,4637,16781,2635,58372,4065,1271315,7183,160099,10326,1111216,11717,1797808,6713,114770,6591,25109,2894,89661,6475,1683038,9092,233013,8282,1450025,12047,3254704,8483,364958,8985,84854,6140,280104,7713,2889746,13549,180080,9296,2709666,15876,772826,3479,180239,4966,20617,2158,159622,4686,592587,5914,36650,3204,555937,5854,519562,3523,247816,5364,28411,2689,219405,5103,271746,5384,22662,2482,249084,5645,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,731791,1231,51223,1550,291,258,0,161,291,258,50932,1527,6268,1263,44664,1833,121408,1881,5592,1340,827,327,4765,1312,115816,2035,10050,1928,105766,2474,184390,2564,10534,1840,2315,780,8219,1580,173856,3012,28556,2877,145300,3790,264516,2599,27129,2586,5369,1300,21760,2125,237387,3828,13939,2312,223448,4197,63273,765,14008,1403,1384,465,12624,1355,49265,1318,2407,577,46858,1414,46981,832,22824,1842,4804,932,18020,1697,24157,1979,2743,653,21414,1955,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4929117,3176,282642,2978,1570,788,646,521,924,583,281072,3189,67343,5034,213729,5595,805894,3367,46009,4336,15133,2726,30876,3638,759885,5313,162699,9537,597186,10334,1047453,5545,74112,6024,18610,2726,55502,5419,973341,7673,176673,7762,796668,9943,1911472,5251,290090,9089,76405,5107,213685,7694,1621382,10241,153678,8069,1467704,11747,546940,2794,144078,4882,18606,2564,125472,4491,402862,5277,29422,2941,373440,4982,334716,2506,158711,4858,18824,2325,139887,4848,176005,4876,16688,2581,159317,4648,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
