GEO_ID,B01001D_001E,B01001D_001M,B01001D_002E,B01001D_002M,B01001D_003E,B01001D_003M,B01001D_004E,B01001D_004M,B01001D_005E,B01001D_005M,B01001D_006E,B01001D_006M,B01001D_007E,B01001D_007M,B01001D_008E,B01001D_008M,B01001D_009E,B01001D_009M,B01001D_010E,B01001D_010M,B01001D_011E,B01001D_011M,B01001D_012E,B01001D_012M,B01001D_013E,B01001D_013M,B01001D_014E,B01001D_014M,B01001D_015E,B01001D_015M,B01001D_016E,B01001D_016M,B01001D_017E,B01001D_017M,B01001D_018E,B01001D_018M,B01001D_019E,B01001D_019M,B01001D_020E,B01001D_020M,B01001D_021E,B01001D_021M,B01001D_022E,B01001D_022M,B01001D_023E,B01001D_023M,B01001D_024E,B01001D_024M,B01001D_025E,B01001D_025M,B01001D_026E,B01001D_026M,B01001D_027E,B01001D_027M,B01001D_028E,B01001D_028M,B01001D_029E,B01001D_029M,B01001D_030E,B01001D_030M,B01001D_031E,B01001D_031M,NAME,B01001D_001EA,B01001D_001MA,B01001D_002MA,B01001D_002EA,B01001D_003MA,B01001D_003EA,B01001D_004MA,B01001D_004EA,B01001D_005MA,B01001D_005EA,B01001D_006EA,B01001D_006MA,B01001D_007EA,B01001D_007MA,B01001D_008MA,B01001D_008EA,B01001D_009MA,B01001D_009EA,B01001D_010MA,B01001D_010EA,B01001D_011MA,B01001D_011EA,B01001D_012EA,B01001D_012MA,B01001D_013MA,B01001D_013EA,B01001D_014MA,B01001D_014EA,B01001D_015MA,B01001D_015EA,B01001D_016MA,B01001D_016EA,B01001D_017MA,B01001D_017EA,B01001D_018EA,B01001D_018MA,B01001D_019EA,B01001D_019MA,B01001D_020EA,B01001D_020MA,B01001D_021MA,B01001D_021EA,B01001D_022MA,B01001D_022EA,B01001D_023EA,B01001D_023MA,B01001D_024MA,B01001D_024EA,B01001D_025MA,B01001D_025EA,B01001D_026MA,B01001D_026EA,B01001D_027MA,B01001D_027EA,B01001D_028EA,B01001D_028MA,B01001D_029EA,B01001D_029MA,B01001D_030EA,B01001D_030MA,B01001D_031MA,B01001D_031EA,state
0400000US42,455027,6288,215801,3886,11712,1086,12269,1478,13622,1620,9347,891,7937,1248,17723,1527,18564,1281,21278,1304,32328,1810,29749,1470,20648,1112,14115,958,5016,760,1493,478,239226,3470,13016,1087,15436,1743,12224,1526,9026,959,8130,886,17672,1351,21232,1178,22822,1366,37181,1600,33703,1513,23489,1144,16277,1229,7129,1276,1889,692,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,325828,5390,160782,3323,8802,997,9658,1152,9029,1240,6460,823,5777,1055,16633,1291,17337,1045,14237,1039,24891,1263,21395,897,13516,1016,8458,811,3585,592,1004,520,165046,2956,7786,669,9538,1145,10125,1204,6475,955,6477,1172,14549,1481,15135,1048,12835,911,28035,1242,22560,1006,14902,700,10719,901,4784,684,1126,426,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,45779,2151,21601,1321,1881,467,1204,444,1364,476,751,177,991,497,1956,545,2540,425,2804,677,2971,490,2407,512,1519,315,853,337,319,212,41,53,24178,1461,1421,372,1285,430,1395,430,1023,344,1238,443,2226,558,2762,351,2615,345,4103,595,2509,455,1548,405,1524,348,297,235,232,228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,27026,2610,11456,1422,1218,393,281,347,196,229,298,252,347,425,1043,554,1830,716,688,483,908,522,2712,879,953,528,652,365,316,347,14,25,15570,2234,90,131,626,603,1791,1055,402,295,234,205,1976,880,913,424,718,353,2574,814,2067,661,1196,425,1559,626,766,457,658,842,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,34155,2409,16291,1709,558,359,323,240,1324,547,953,547,448,288,1207,385,1024,594,1589,582,2280,862,3150,999,1262,466,1631,457,497,323,45,75,17864,1495,752,389,684,332,1171,481,578,355,626,409,825,435,687,372,1326,306,3649,641,3146,646,2210,515,1470,532,720,477,20,34,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,534479,10657,247821,5861,10150,1596,9859,1481,10790,1579,7207,943,3940,790,12531,1264,15103,1194,14560,1245,29891,1678,35492,1628,39142,1176,32818,1186,17264,1441,9074,1252,286658,6643,9188,1482,9921,1446,10487,1713,6641,1036,4155,647,11822,1332,16125,1308,15032,1243,36031,1821,40766,1602,45116,1140,38812,1165,23945,1826,18617,1812,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,15023,2237,7638,1588,217,235,625,397,609,415,430,247,409,252,445,282,2004,1231,266,233,802,281,1142,484,465,298,201,299,23,40,0,163,7385,1762,696,439,195,207,48,83,122,194,433,300,1561,1160,473,310,628,435,1344,577,821,337,621,457,308,242,135,243,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,661781,8253,311768,4896,15893,1482,16283,1766,15624,1970,9847,896,9091,817,23930,1413,34484,2111,31407,1404,51985,1564,40405,1486,30629,1091,20141,915,9478,757,2571,776,350013,5441,15099,1398,15532,1603,16604,1904,10770,964,7788,950,21777,1786,32869,2202,34260,1548,59309,1846,50049,1395,39856,1033,27211,1224,13635,1147,5254,877,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,36064,1723,16784,1082,588,361,522,268,1224,370,321,321,1072,415,1008,334,2216,556,2196,534,3020,518,1553,567,1451,369,1073,371,255,230,285,302,19280,1355,1161,474,947,449,765,423,883,392,1012,356,1214,578,2590,587,2042,466,3324,886,2443,521,1525,288,729,397,531,369,114,141,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,237873,5191,111167,3143,5878,913,6314,1192,6361,1249,3666,696,4159,1056,10034,1236,10536,743,9467,958,18689,1106,14967,966,10229,706,7208,631,2481,465,1178,397,126706,3393,4058,890,6168,1191,6947,1099,4269,555,3217,578,7953,962,9733,1117,11368,621,22873,1199,17836,1268,14353,1194,11421,1053,4943,765,1567,673,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,119046,4317,54556,2695,2532,704,4473,1124,3816,991,2112,777,2094,695,3862,1048,5155,1399,4888,885,9429,1321,7255,1018,4432,856,3358,820,710,404,440,494,64490,3017,3112,804,2912,925,3976,833,2615,698,1925,485,4596,1073,4920,1078,5248,775,12667,1293,8716,1039,7232,1606,4576,789,1581,599,414,337,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,82444,3810,39333,2411,2300,664,2119,643,3074,663,1519,538,1709,557,3312,888,4675,730,2875,848,6632,953,5508,626,2935,540,1801,387,710,353,164,139,43111,2270,1767,463,1969,553,2939,806,1432,617,1610,604,3056,649,3494,710,5038,1218,7979,1069,5955,832,3704,571,3255,817,673,383,240,188,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
