GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001MA,B25125_001EA,B25125_002MA,B25125_002EA,B25125_003MA,B25125_003EA,B25125_004MA,B25125_004EA,B25125_005MA,B25125_005EA,B25125_006MA,B25125_006EA,B25125_007MA,B25125_007EA,B25125_008MA,B25125_008EA,B25125_009MA,B25125_009EA,B25125_010EA,B25125_010MA,B25125_011EA,B25125_011MA,B25125_012MA,B25125_012EA,B25125_013MA,B25125_013EA,B25125_014MA,B25125_014EA,B25125_015MA,B25125_015EA,B25125_016MA,B25125_016EA,B25125_017MA,B25125_017EA,B25125_018MA,B25125_018EA,B25125_019MA,B25125_019EA,B25125_020MA,B25125_020EA,B25125_021EA,B25125_021MA,B25125_022MA,B25125_022EA,B25125_023MA,B25125_023EA,B25125_024MA,B25125_024EA,B25125_025MA,B25125_025EA,B25125_026MA,B25125_026EA,B25125_027MA,B25125_027EA,B25125_028MA,B25125_028EA,B25125_029MA,B25125_029EA,B25125_030MA,B25125_030EA,B25125_031MA,B25125_031EA,B25125_032EA,B25125_032MA,B25125_033EA,B25125_033MA,B25125_034EA,B25125_034MA,B25125_035MA,B25125_035EA,B25125_036MA,B25125_036EA,B25125_037MA,B25125_037EA,B25125_038MA,B25125_038EA,B25125_039MA,B25125_039EA,B25125_040MA,B25125_040EA,B25125_041MA,B25125_041EA,B25125_042MA,B25125_042EA,B25125_043EA,B25125_043MA,B25125_044EA,B25125_044MA,B25125_045MA,B25125_045EA,state
0400000US30,431421,4444,291018,4709,31126,2748,26061,2278,603,482,307,286,99,200,226,376,3830,1072,160184,4056,142641,3671,839,344,454,388,70,110,51,88,16129,2036,99708,2545,88623,2588,1309,597,294,277,267,265,103,167,9112,1164,140403,5561,53279,3348,23208,2845,13082,1838,9578,1861,1698,673,1462,715,4251,1117,63526,4361,29516,2886,11571,1932,10485,1992,3478,1066,2128,672,6348,1399,23598,2084,8554,1201,4028,961,3156,996,2697,768,3742,1007,1421,482,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,39241,2491,32687,2159,1030,511,330,295,0,170,74,127,5120,1365,230020,4713,198936,4617,6485,1295,789,386,1133,517,50,84,22627,2107,136965,2637,118232,2884,4687,1068,816,425,760,549,315,177,12155,1450,164081,5651,48912,3114,12000,1588,19515,2169,10005,1734,2324,792,1591,582,3477,864,76211,4433,20700,2259,26285,3236,15889,2544,4638,1026,2584,900,6115,1083,38958,2519,7181,1135,8755,1782,8140,1562,6484,1294,6480,1167,1918,634,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,251378,8875,212882,8092,1990,791,2814,959,1527,881,970,481,31195,3314,1511471,13902,1308756,14602,5954,1288,7537,1366,1303,504,2906,695,185015,6994,850055,9321,742330,9617,6724,1121,7551,1435,2454,767,1994,582,89002,4430,1398558,16379,506001,11369,170877,6500,57202,4856,147227,6496,47228,4120,28798,2192,54669,4392,697616,11975,319198,8994,80259,5062,136657,6897,35467,3713,26769,2556,99266,5525,194941,5692,72213,4408,27065,3053,31875,2649,16615,2016,28142,2595,19031,2270,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,237456,8673,207545,8134,2708,1305,4202,1499,1955,840,4315,1055,16731,2161,1475102,15936,1328006,16823,7083,1459,9467,1533,2414,818,9397,1403,118735,5601,713877,7765,646856,7665,5438,1254,4900,1167,1532,551,5857,1260,49294,2740,1376577,15458,489803,11557,160161,7736,63946,4313,129648,6757,46540,4275,51854,4568,37654,3979,713732,13582,329386,10007,83915,6304,153044,7155,39219,4413,42543,4290,65625,5126,173042,7427,63049,4523,22660,2495,28481,3288,13892,1995,31690,3142,13270,1922,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,20246,2124,16331,2013,1045,466,850,438,657,425,5,9,1358,696,102200,3115,91433,3226,3724,1105,1599,593,241,196,37,50,5166,1001,44662,2124,38602,1977,1804,555,1241,579,581,289,182,232,2252,721,87443,3493,37492,2664,14792,1948,12493,1635,6378,1363,1717,610,1098,357,1014,486,41440,2743,16958,1805,11362,1516,6308,1315,3814,1105,1418,528,1580,687,8511,1263,1867,496,2148,720,1700,503,1187,442,1342,482,267,160,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,128289,6033,105446,5635,386,257,943,512,217,160,355,359,20942,2832,700541,9864,603266,9862,1654,529,1575,560,352,284,520,351,93174,4396,433427,6124,385300,6617,1515,608,1428,562,610,408,703,404,43871,3679,592927,12136,209682,6931,70933,4273,32086,3440,61733,4799,13691,2136,9014,1491,22225,2790,292699,9660,145714,7417,39536,3013,51870,4263,9542,1888,10327,1818,35710,3528,90546,4115,36051,3013,16371,1978,14658,1836,5065,1276,11025,1630,7376,1510,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,18347,1646,15706,1574,673,458,136,186,45,74,0,157,1787,727,106926,3207,95424,3041,2514,679,1116,573,231,209,76,64,7565,1016,63525,1888,55584,1914,2390,687,376,211,108,127,190,177,4877,984,72575,3626,26305,2399,5652,1183,10857,1636,6310,1151,1405,757,878,473,1203,523,31763,2662,8958,1185,12838,1928,5198,1078,2157,890,1543,567,1069,406,14507,1569,2134,536,2940,738,3183,1001,3570,911,1923,472,757,411,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,70825,4112,63960,3988,1064,480,1558,684,43,72,383,230,3817,1151,365103,6046,328830,6208,7220,1620,5696,1365,728,394,1624,572,21005,2243,205623,3582,178521,3735,3992,972,5228,1116,437,232,1894,530,15551,1679,488259,7615,157042,4828,49206,3683,27213,3145,48427,3990,10208,1751,18077,2337,3911,1242,256907,6177,110766,5418,40446,3147,60622,4230,13314,2236,23453,2179,8306,1558,74310,3801,23301,2370,8842,1436,15903,1933,5526,1106,17391,1876,3347,885,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,46137,3271,39723,3125,248,241,16,30,0,201,0,201,6150,1520,286714,5999,240199,6174,878,451,994,641,40,52,61,110,44542,3330,199823,3750,175367,4074,1381,672,461,312,63,109,462,303,22089,2281,202029,6481,70986,3806,32832,3288,11591,2039,14122,1966,2884,832,1913,816,7644,1475,99281,5142,46551,3468,14619,2191,15188,2393,2221,646,3307,934,17395,2459,31762,2527,11315,1493,4707,1195,4139,1068,2836,740,5139,1025,3626,978,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,118528,4031,105866,4074,197,154,409,288,60,74,53,62,11943,1229,536555,7425,480819,7438,1041,363,1105,435,142,150,688,387,52760,2402,316907,3495,288701,3752,1196,366,497,288,452,309,416,257,25645,1828,513320,8077,200234,5437,97225,4296,23720,2032,49931,2664,9246,1483,9044,1399,11068,1360,240107,6926,133017,5388,25331,2601,44212,3030,9744,1695,9801,1149,18002,1810,72979,3299,31002,2075,10874,1327,10515,1414,5127,938,11355,1515,4106,794,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,171068,4997,157006,4719,4868,907,1757,609,815,369,1265,561,5357,934,935719,8524,870264,8686,23040,2115,6934,1107,2533,721,2492,789,30456,2060,485653,4960,440150,4609,14577,1379,7247,1223,2854,776,3467,715,17358,1587,779520,9259,294541,6338,72193,3398,73903,4200,84786,4832,33876,3318,24859,2377,4924,947,345455,8256,116475,4534,92071,4811,80319,4659,27110,2530,22276,2056,7204,1078,139524,5315,25671,2156,22107,2136,28987,2705,25700,2475,35375,2439,1684,486,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,35939,2830,31042,2544,554,370,1648,730,811,465,1613,771,271,296,424161,7946,385573,7706,9077,1530,11955,1584,4643,975,11730,1653,1183,501,333691,5272,307156,5026,11109,1663,4091,1045,2739,745,7784,1271,812,361,385846,8055,105570,5258,59283,4287,11804,1666,24358,2730,2869,870,7055,1722,201,294,202899,6333,138293,5529,21349,2360,28680,2714,4723,1078,9507,1728,347,254,77377,3960,48584,3096,6647,1244,9279,1463,2804,788,9778,1496,285,269,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,197794,5799,174172,5701,2712,969,6685,1416,1278,482,4163,1041,8784,1791,1247905,12535,1143777,13276,6824,1190,21228,2386,4851,1000,14722,1840,56503,3676,647506,6515,586073,6939,5111,1037,9704,1239,4206,805,13627,1616,28785,2422,1082319,13343,389718,8769,124463,4864,45161,3771,126221,5098,27911,2942,54995,3364,10967,2143,539077,11570,241532,7875,57271,3897,134146,6964,22042,2843,52558,3263,31528,3172,153524,5067,50010,3016,14991,1804,27010,2758,11194,1612,44012,3027,6307,1220,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,199467,4766,32917,2288,29906,2238,111,140,250,260,0,161,0,161,2650,660,111315,3345,100917,3185,513,308,690,314,260,315,131,183,8804,1109,55235,1839,48871,1861,1193,538,1191,496,279,294,76,123,3625,866,119888,4888,59103,3407,14692,2190,5819,1275,10767,1717,17771,2230,8399,2062,1655,553,42958,3994,11869,1563,6492,1496,10633,1843,9597,2189,2839,1052,1528,466,17827,1739,3570,854,1677,461,2978,692,4083,903,5159,1197,360,212,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,1335486,12405,130954,6246,108202,5360,992,439,1183,437,913,462,155,129,19509,2364,734347,9089,599177,9459,3913,1161,4985,1199,1566,737,1399,518,123307,5162,470185,4997,402457,5393,2737,858,6357,1183,2070,797,1633,489,54931,3144,592505,12606,209500,7052,64835,4848,29620,3126,56062,4768,15995,2582,12094,1757,30894,3471,300539,8476,129253,6086,38563,3100,50960,4066,14731,2299,9249,1755,57783,4587,82466,4677,31055,3072,11726,1627,11134,1785,7632,1792,8964,1437,11955,1884,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
