GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001MA,B25128_001EA,B25128_002MA,B25128_002EA,B25128_003MA,B25128_003EA,B25128_004MA,B25128_004EA,B25128_005MA,B25128_005EA,B25128_006MA,B25128_006EA,B25128_007EA,B25128_007MA,B25128_008EA,B25128_008MA,B25128_009MA,B25128_009EA,B25128_010MA,B25128_010EA,B25128_011MA,B25128_011EA,B25128_012MA,B25128_012EA,B25128_013MA,B25128_013EA,B25128_014MA,B25128_014EA,B25128_015MA,B25128_015EA,B25128_016EA,B25128_016MA,B25128_017MA,B25128_017EA,B25128_018EA,B25128_018MA,B25128_019MA,B25128_019EA,B25128_020MA,B25128_020EA,B25128_021MA,B25128_021EA,B25128_022MA,B25128_022EA,B25128_023MA,B25128_023EA,B25128_024MA,B25128_024EA,B25128_025MA,B25128_025EA,B25128_026EA,B25128_026MA,B25128_027EA,B25128_027MA,B25128_028MA,B25128_028EA,B25128_029EA,B25128_029MA,B25128_030EA,B25128_030MA,B25128_031MA,B25128_031EA,B25128_032MA,B25128_032EA,B25128_033MA,B25128_033EA,B25128_034MA,B25128_034EA,B25128_035MA,B25128_035EA,B25128_036MA,B25128_036EA,B25128_037MA,B25128_037EA,B25128_038MA,B25128_038EA,B25128_039MA,B25128_039EA,B25128_040EA,B25128_040MA,B25128_041MA,B25128_041EA,B25128_042MA,B25128_042EA,B25128_043MA,B25128_043EA,B25128_044MA,B25128_044EA,B25128_045MA,B25128_045EA,state
0400000US45,1927991,12233,1335486,12405,130954,6246,39820,3386,42505,3950,34393,3197,10477,1690,3113,1046,646,482,734347,9089,69706,4357,85724,4947,138868,5994,249590,7657,125961,5702,64498,3226,470185,4997,23193,2282,32901,2949,52151,3559,114717,4506,81257,4108,165966,4546,592505,12606,209500,7052,113562,6031,62135,3764,27905,3387,3697,970,1712,699,489,375,300539,8476,87815,4987,78880,5497,74109,5243,44514,3775,9192,1753,6029,1500,82466,4677,18264,2009,17715,2426,19756,2260,15653,1967,4870,1220,6208,1331,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,1024853,10325,89446,4964,30431,3311,28594,2701,22008,2277,7169,1591,1134,659,110,129,577265,8380,63337,4392,81844,4178,119061,5346,185726,6813,94357,3836,32940,2826,358142,5543,21166,2117,26330,2134,40803,2938,91743,4284,70149,4054,107951,4452,615117,9709,224779,6563,129694,5296,57865,4088,30939,3234,5228,1273,901,662,152,259,287213,8037,89324,5151,73123,4425,72612,4503,42805,3431,6723,1415,2626,837,103125,4854,23676,2480,23368,2279,23830,2764,21313,2250,5567,1068,5371,1224,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,161812,3934,19275,1819,4727,1087,6646,1251,5775,1227,1944,679,183,183,0,203,91086,3020,7717,1357,11347,1608,20044,2376,31029,2798,13838,1855,7111,1222,51451,1935,3080,970,2724,779,5255,990,11510,1464,10688,1339,18194,1686,68440,3943,28751,2213,18808,2078,6381,1189,2571,1028,885,494,94,127,12,23,29238,2955,11498,2052,6850,1465,5836,1258,3993,958,1000,544,61,102,10451,1175,2625,900,2426,786,2188,774,2142,679,420,297,650,396,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,7165664,30156,557187,10251,162557,6325,170013,6244,147498,5647,53288,3757,18236,1846,5595,1124,4283339,24461,356578,9275,483788,9459,913714,15550,1435881,19369,763417,11469,329961,7189,2325138,15004,80396,3731,106509,3987,219317,7734,464154,8694,445882,10034,1008880,13322,5906458,34788,1814492,18815,855704,16369,509391,10563,354071,10006,77097,4469,13744,1773,4485,1283,3219887,24351,703299,13984,705251,15912,979051,16433,615229,10728,166816,6959,50241,3541,872079,13132,129844,6115,142756,5703,212042,7253,208754,6999,101380,4775,77303,5050,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,756195,9817,72578,4725,18131,2641,19477,2526,21728,2581,11019,2092,1209,592,1014,576,424924,7650,29104,3259,40876,3152,74135,4633,150342,6857,80901,5120,49566,4027,258693,4740,5960,1297,9429,1589,21659,1928,59915,3657,46197,3326,115533,4416,352435,9380,126255,5722,69038,4885,33272,3788,19206,2595,3225,1016,1034,872,480,472,181510,6776,52642,3997,44950,4783,43436,3718,28278,3257,6555,1257,5649,1362,44670,3190,8243,1505,8079,1659,10099,1820,9359,1390,4263,1140,4627,1102,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,906771,8038,71815,3486,20968,2196,23217,2260,20586,2262,5319,1179,990,421,735,389,549670,6796,37756,2964,51881,3221,96175,4659,195856,6869,108323,4859,59679,3814,285286,4074,7808,1290,10660,1478,18598,1856,50644,3274,47296,2566,150280,4420,471320,9219,138772,5681,74095,4780,40877,3204,18313,2797,4291,1481,717,437,479,444,243041,7358,67610,4611,63214,4234,62129,4703,37898,2647,9232,1562,2958,823,89507,3573,16271,1797,14391,2229,22587,2425,21974,2100,6186,1086,8098,1510,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,6034082,27745,642523,15126,186422,7089,187806,8223,185793,9247,67263,4585,11731,1835,3508,940,3707700,25182,341857,11123,471204,12980,769076,17076,1325573,19333,562109,11690,237881,8179,1683859,12831,66054,4374,84884,4318,172976,5907,412191,9053,340653,9166,607101,11192,3742001,25752,1454547,17571,857676,14706,398132,11303,155069,8348,34174,4100,7292,1904,2204,935,1863455,21472,673585,15212,496408,15136,413055,10673,215818,8810,41850,4057,22739,2618,423999,10958,98543,6093,91269,5843,108530,4992,78366,4798,24223,3089,23068,1904,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,1482669,11111,136510,5061,43199,3069,42694,3010,39320,2946,9793,1486,1263,504,241,196,905203,9428,72193,4531,93757,4721,158204,5512,334913,8211,175923,5735,70213,4275,440956,6235,12156,1672,15628,1769,29586,2747,85175,4146,89669,4048,208742,5625,733266,11942,235707,7329,129807,5945,67772,4720,30356,2977,6209,1578,1441,696,122,202,380340,9881,120140,5783,102027,5416,92246,5346,50512,4490,9821,1414,5594,1027,117219,4960,21414,2726,22733,2469,30279,2483,25035,2176,9096,1663,8662,1388,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,5148242,25213,370308,10350,113870,5687,119381,5798,95237,5513,31198,3554,8302,1465,2320,874,2702833,20308,324501,9107,407436,11205,564692,13527,854085,15245,400487,8877,151632,5159,2075101,16693,139139,5550,195473,6496,313514,7839,604821,11790,391811,9749,430343,10204,2661116,24600,793005,15363,435599,12535,237060,8915,96157,7027,19423,2603,3478,1267,1288,766,1420979,20305,477943,12489,403982,12496,351090,11000,152115,7006,26573,3114,9276,2104,447132,10655,107871,5703,101666,5979,119967,5428,78660,4696,25109,2845,13859,1717,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,1620712,12401,132268,5407,43523,3532,43947,3377,34288,3006,6489,1184,2732,907,1289,709,984128,10542,70769,4031,98341,4482,184799,6141,319481,8360,206598,6644,104140,4666,504316,6138,16031,2002,19188,2069,37806,2824,84057,4172,82617,4275,264617,5929,1003582,12125,321663,6736,160069,6641,100179,5650,50297,3808,8988,1764,1505,713,625,447,486198,10505,114828,6512,112465,6004,137883,7026,87877,5637,22088,2397,11057,1959,195721,6000,30844,2968,34120,2959,45434,3692,48980,3879,16806,1828,19537,1825,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,121540,3817,14507,1574,5376,1095,4593,1041,3969,875,286,219,116,161,167,208,72860,3193,7728,1462,8334,1445,18846,2172,23876,2202,9371,1521,4705,932,34173,2011,514,295,1554,609,1702,677,5149,978,6354,1119,18900,1892,165936,4411,68273,3037,36311,3076,20221,1992,9633,1847,1528,700,580,718,0,213,72938,3618,16775,2017,18668,2168,15891,1796,16909,2073,3504,1180,1191,673,24725,2349,2738,929,3398,994,5091,1096,5248,1322,3617,984,4633,1149,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,703983,7745,108139,4302,36685,2579,33704,3016,30700,2767,6101,1196,884,485,65,87,416066,6264,40622,3257,61198,3592,85002,4223,141439,4665,62094,3823,25711,2264,179778,3124,7908,1168,11971,1656,20796,1984,41780,2768,29572,2072,67751,2847,294908,7126,139233,4734,85640,4610,35648,3378,15364,1895,1598,622,811,625,172,261,124902,6053,42896,3908,36262,3316,27930,2793,14663,2146,2182,810,969,407,30773,2229,8792,1397,7095,1450,6586,1242,4043,943,1689,698,2568,600,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,3953785,20790,317205,7715,91183,4337,97393,4961,85086,4302,27666,2918,10229,1829,5648,1263,2353534,15416,144268,4956,206907,8025,411312,8885,804510,11964,503055,11290,283482,6997,1283046,10593,28689,2239,39392,3297,81605,4138,216747,5875,230687,6586,685926,8503,3413230,20193,964407,12565,413845,8492,287587,8797,186529,8295,52566,4718,17118,2177,6762,1967,1759517,17004,300178,9311,337466,11891,448223,11313,414213,10661,165276,7029,94161,5720,689306,10678,64999,4664,74961,4872,123816,6157,155235,7375,97529,6008,172766,7179,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,2078948,12237,154509,5101,50892,3254,48347,3279,38474,2984,10942,1756,3286,906,2568,864,1273149,11834,95057,4752,123131,5710,213674,7635,455102,9098,269690,7589,116495,5217,651290,6547,17729,1862,24781,2548,46537,3126,129922,4708,116825,4961,315496,6734,1170619,12338,306542,6935,139965,6178,92536,5228,55076,3917,15682,2660,2150,817,1133,660,647900,10717,158955,6811,151111,7411,178318,8477,116098,5288,31763,3037,11655,1845,216177,6738,31549,3206,34634,2793,49998,3649,54385,3545,24031,2280,21580,2533,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,3086226,17899,322198,7624,96632,5027,101700,4887,96358,4135,22396,2387,3191,882,1921,625,1772515,13913,133288,5114,181372,5209,312634,7824,598970,9196,361136,7701,185115,5167,991513,7310,29351,2149,41662,2570,71110,4124,191436,5803,184349,5619,473605,7850,1599221,15627,575389,11092,320888,9755,160472,6410,75736,5865,14753,2278,2782,889,758,445,753873,13344,211311,8252,196812,8141,204550,7143,109287,5167,21140,2399,10773,1536,269959,6548,51560,3570,51403,3124,67061,4348,60329,3872,18638,2200,20968,1966,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,1625854,12819,191979,5369,55924,4097,60781,3871,55764,3585,17536,2147,1686,707,288,177,916100,9577,73771,3671,101376,4496,175510,6228,323893,8727,164721,4783,76829,4079,517775,6200,20205,2431,22520,1819,46966,2520,119787,5025,106002,4503,202295,4715,808952,10736,307359,6545,173446,5863,93619,5679,31262,3205,6794,1484,1738,721,500,475,367799,8476,109684,5796,98005,5444,94334,4731,51109,3562,10609,1366,4058,1036,133794,6156,25404,2724,29027,2434,38694,2949,25356,2134,7791,1477,7522,1203,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,3478645,18096,334828,8126,92515,5445,99666,4201,104282,4165,30112,2443,5189,948,3064,752,2011571,12442,122852,4982,164060,5558,317961,7667,696828,9751,433409,7126,276461,6448,1132246,9135,28097,2620,38422,3036,72077,3915,191254,5404,183645,5652,618751,8036,1592286,14831,541763,10198,288535,8060,157296,6437,75735,5339,15746,2433,3265,1179,1186,607,724163,12719,204447,7707,170838,6427,180534,7371,118713,6207,30877,2905,18754,2019,326360,7924,59865,4085,54994,3574,76507,4099,71567,3779,29494,2803,33933,2320,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,2817484,14245,313439,6838,96190,5047,92050,4124,95897,4000,23904,1931,3671,791,1727,626,1606140,10460,117768,4990,173082,5249,323161,7883,500538,8159,326474,6662,165117,4709,897905,7125,27779,2059,39358,2354,75286,3554,166192,5230,179755,5065,409535,6736,1139982,13162,417752,8472,232458,7658,119474,5137,53319,3464,9585,1767,2399,846,517,353,526574,10390,149383,6321,137870,5580,149595,6543,66681,3589,13537,1746,9508,1331,195656,5147,43298,3523,35962,2956,53327,3015,38988,3300,13473,1636,10608,1154,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,505666,5197,68773,3079,19476,2177,22093,2069,21339,2007,4943,963,889,349,33,50,285792,4636,21434,1918,32538,2385,59548,2974,96044,3524,48863,2465,27365,1701,151101,2857,4324,885,6283,894,14530,1592,31035,2019,30242,2159,64687,2464,259824,5116,106520,4020,59171,3488,31240,2717,12937,1534,2760,847,171,143,241,282,109864,4212,35739,3152,24783,2598,27292,2277,14912,1556,5390,1066,1748,455,43440,2485,10920,1558,8504,1048,10166,1449,7961,1159,3231,857,2658,630,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,452916,7633,57237,4080,17816,2562,17357,2278,15239,1886,6096,1659,608,346,121,139,254711,6390,30798,2944,37776,3583,48556,4003,83914,4961,38672,3408,14995,1962,140968,3921,8408,1384,11492,1739,15644,1569,38204,2698,28071,2516,39149,2423,187354,6717,75833,4167,40360,3499,21859,2369,6920,1524,6134,2127,402,277,158,169,83875,5351,29811,3106,19988,2955,17987,2553,12674,2079,2230,752,1185,474,27646,2364,6759,1317,5371,1044,7983,1466,5442,1188,1177,516,914,511,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,525349,7517,52484,3514,11875,1855,13465,2037,16926,2611,8078,1475,1743,490,397,276,288214,6636,22859,2472,30050,2862,48273,3662,107495,4544,50222,3069,29315,2496,184651,4145,7329,1281,8390,1382,15012,1540,45376,3188,37590,2679,70954,3077,268744,6808,92196,3849,46278,3482,28443,2826,11792,1843,3956,1046,1151,675,576,440,133104,5476,40152,4039,35126,3074,29877,3004,19407,2296,3978,918,4564,1030,43444,3487,9289,1886,8620,1506,9525,1663,8631,1431,3760,1048,3619,926,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,265364,5773,17543,2139,5635,1328,4910,925,4572,1043,1316,642,728,426,382,270,139047,4436,10852,1390,16018,1937,25423,2547,44599,2502,23934,2204,18221,1798,108774,3453,3833,1010,5031,1073,8326,1141,18923,1643,18002,1839,54659,3182,189945,5617,58085,3113,28406,2844,17932,2408,8762,1516,1637,733,488,371,860,810,97506,3963,30646,2582,21863,2235,21386,1997,16698,1922,4271,1068,2642,695,34354,2814,5052,1296,5578,1190,7528,1305,7692,1419,4254,1085,4250,844,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,234487,4225,32922,2419,8097,1544,11177,1485,10349,1397,2766,790,335,249,198,189,130399,3656,10042,1471,16532,1604,26337,2259,43250,2518,21235,1479,13003,1299,71166,1989,2048,578,4107,942,8366,1163,13893,1575,13774,1590,28978,1933,110962,4183,45177,2945,28255,2661,10531,1906,4848,1215,1003,483,454,235,86,91,45406,2782,13685,2008,11853,1590,10379,1448,6475,1211,2048,505,966,329,20379,1605,4048,866,3668,820,5482,945,4153,804,1420,494,1608,586,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,1818988,12964,201555,7197,72041,3912,63871,4566,49689,3546,13279,1891,2291,779,384,239,1061279,9588,111311,5253,145040,5532,216007,7108,354104,8078,171810,5900,63007,3424,556154,5567,27081,2384,35471,2831,58673,2961,136414,5043,110706,4230,187809,4713,1076587,12122,420333,8601,248765,7864,110385,5804,50682,3557,8802,1736,917,537,782,491,498553,10421,161499,7431,128270,6532,120383,5688,70817,3740,12256,2187,5328,1342,157701,4731,35410,3345,33329,3164,42861,3082,30077,2474,9987,1672,6037,1265,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,251354,5065,23283,2229,8977,1750,7111,1346,5891,1264,1091,480,213,203,0,220,149350,3720,10577,1778,16142,2272,24866,2431,48532,3419,29948,2822,19285,2009,78721,2486,1954,589,3186,785,5820,984,12876,1699,11506,1413,43379,2800,155219,5238,45328,3473,21258,2636,14743,2368,7932,1492,1031,563,364,386,0,220,74649,4329,18177,2133,18094,2225,21511,2736,12890,2158,2663,973,1314,565,35242,2567,6084,1549,6393,1422,9297,1395,8573,1629,3108,878,1787,597,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,1694367,13678,162910,5996,52728,3767,52847,4060,40930,3185,12708,1952,2737,986,960,516,916702,11067,116585,5825,140364,5923,211866,7262,281910,6571,119544,5346,46433,3162,614755,7104,47654,3183,57395,3140,98899,4201,185112,5959,112063,4550,113632,4056,919931,14039,334196,8678,192215,7245,95501,4762,37890,3874,7057,1768,1125,581,408,356,446103,9827,152019,6836,117941,5487,118233,6504,47421,3621,7189,1146,3300,699,139632,5816,38501,3215,32303,2899,34843,2702,22934,2324,7059,1478,3992,872,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,1723984,15594,180140,5867,55393,3890,56016,3531,48613,3270,16234,2381,2670,979,1214,629,984337,11679,93321,4859,116630,5893,188218,7228,326496,8502,177006,5857,82666,4421,559507,6708,22883,2213,30096,2442,52350,3145,128373,5591,107126,4528,218679,6428,879156,13188,323728,8551,181850,6372,87659,5587,44182,3501,7697,1574,1664,721,676,467,433911,11071,135236,6109,120541,6976,101865,6132,56532,4193,11349,1717,8388,1556,121517,5225,26417,2851,23844,2599,28718,2722,24914,2359,7476,1167,10148,1833,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
