GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002MA,B14005_002EA,B14005_003MA,B14005_003EA,B14005_004MA,B14005_004EA,B14005_005MA,B14005_005EA,B14005_006MA,B14005_006EA,B14005_007MA,B14005_007EA,B14005_008MA,B14005_008EA,B14005_009MA,B14005_009EA,B14005_010MA,B14005_010EA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013MA,B14005_013EA,B14005_014MA,B14005_014EA,B14005_015MA,B14005_015EA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018MA,B14005_018EA,B14005_019MA,B14005_019EA,B14005_020MA,B14005_020EA,B14005_021MA,B14005_021EA,B14005_022EA,B14005_022MA,B14005_023MA,B14005_023EA,B14005_024MA,B14005_024EA,B14005_025MA,B14005_025EA,B14005_026MA,B14005_026EA,B14005_027MA,B14005_027EA,B14005_028MA,B14005_028EA,B14005_029MA,B14005_029EA,state
0400000US31,107316,3109,56080,2392,47114,2265,17614,1707,2956,831,26544,2107,8966,1460,6859,1289,5157,1136,982,599,720,322,2107,838,1139,591,495,339,473,265,51236,1972,46170,1941,22537,1551,2391,685,21242,1880,5066,1015,3932,911,2420,674,1007,515,505,281,1134,401,589,260,96,111,449,295,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,98140,3526,50885,2555,38498,2890,12088,1938,1157,500,25253,2610,12387,1690,9386,1548,5974,1421,1432,773,1980,722,3001,1005,978,618,317,297,1706,761,47255,2618,40020,2937,14235,1841,2792,971,22993,2234,7235,1565,5696,1553,3660,1126,474,363,1562,920,1539,616,639,410,226,243,674,442,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,118434,3731,61568,2800,48240,3065,11046,1536,2173,926,35021,2971,13328,2107,8982,1771,5193,1547,912,531,2877,995,4346,1431,1536,900,542,509,2268,917,56866,2951,45740,2721,11910,1977,2139,788,31691,2414,11126,2134,7282,1720,3071,992,1225,729,2986,1317,3844,1409,933,666,239,276,2672,1199,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,61572,2345,32119,1661,23092,1872,4738,1015,327,198,18027,1862,9027,1398,7329,1240,5896,1176,755,476,678,342,1698,704,684,403,376,383,638,511,29453,1845,25186,1903,9107,1339,333,242,15746,1805,4267,947,3333,977,2552,882,211,183,570,338,934,497,325,230,256,326,353,305,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,48542,2577,24302,1862,19822,1779,7818,1233,1001,463,11003,1475,4480,1209,3022,1044,2532,942,105,104,385,245,1458,660,840,505,428,411,190,175,24240,1983,21640,1881,11572,1709,524,254,9544,1632,2600,961,1457,578,1101,584,105,170,251,167,1143,743,104,102,348,474,691,520,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,362587,5592,182703,4126,149897,4111,37558,3046,9557,1573,102782,4446,32806,2606,24737,2600,17899,2493,2847,1009,3991,1076,8069,1390,2079,767,1628,718,4362,1113,179884,3815,155857,4547,47421,3205,8656,1453,99780,4265,24027,2694,18294,2493,11627,2031,1396,656,5271,1208,5733,1484,1941,1028,232,251,3560,1156,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,65271,2563,31736,1259,28870,1628,7019,1215,1856,580,19995,1760,2866,1015,1959,838,1080,695,568,477,311,306,907,531,150,179,0,220,757,493,33535,2321,31175,2284,11611,1688,1249,575,18315,1846,2360,989,2082,904,1746,802,176,303,160,277,278,264,256,261,0,220,22,38,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,384050,5747,193561,4297,156552,4967,42039,3213,8454,1417,106059,4081,37009,3622,23650,2481,15593,2297,2599,765,5458,1402,13359,2518,5378,1473,2654,1142,5327,1312,190489,3715,159658,4529,46441,3289,9351,1827,103866,4960,30831,2545,22290,2359,12350,1654,3384,1122,6556,1383,8541,1477,2777,907,1436,613,4328,1007,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,353168,6985,180743,5055,147900,4499,42553,3207,7837,1542,97510,4423,32843,3476,25620,3149,14670,2172,4313,1332,6637,1351,7223,1640,2758,1157,285,264,4180,1233,172425,4577,145864,4497,50639,3108,8936,1676,86289,4157,26561,2934,21362,2624,10533,1975,3556,1237,7273,1771,5199,1316,1112,703,530,403,3557,1033,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,164235,3952,86030,3350,71947,3239,26955,2623,4362,1006,40630,2677,14083,1745,10491,1602,6755,1306,1296,516,2440,861,3592,758,1603,584,580,390,1409,458,78205,2704,66480,2740,28438,2275,4028,916,34014,2703,11725,1588,9251,1451,6488,1287,793,462,1970,789,2474,871,596,360,125,150,1753,719,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
