GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001MA,C24060_001EA,C24060_002MA,C24060_002EA,C24060_003EA,C24060_003MA,C24060_004MA,C24060_004EA,C24060_005MA,C24060_005EA,C24060_006MA,C24060_006EA,C24060_007MA,C24060_007EA,C24060_008MA,C24060_008EA,C24060_009MA,C24060_009EA,C24060_010MA,C24060_010EA,C24060_011MA,C24060_011EA,C24060_012MA,C24060_012EA,C24060_013MA,C24060_013EA,C24060_014EA,C24060_014MA,C24060_015MA,C24060_015EA,C24060_016MA,C24060_016EA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019MA,C24060_019EA,C24060_020MA,C24060_020EA,C24060_021MA,C24060_021EA,C24060_022MA,C24060_022EA,C24060_023MA,C24060_023EA,C24060_024MA,C24060_024EA,C24060_025EA,C24060_025MA,C24060_026MA,C24060_026EA,C24060_027MA,C24060_027EA,C24060_028MA,C24060_028EA,C24060_029MA,C24060_029EA,C24060_030MA,C24060_030EA,C24060_031MA,C24060_031EA,C24060_032MA,C24060_032EA,C24060_033MA,C24060_033EA,C24060_034MA,C24060_034EA,C24060_035MA,C24060_035EA,C24060_036MA,C24060_036EA,state
0400000US24,3090469,17099,1426906,20551,539068,11918,608731,12845,241914,8513,273850,9442,1892587,20156,686465,13506,364293,10146,439666,11227,186589,7779,215574,8248,101382,4992,53073,3496,13195,1981,17382,2161,9760,1485,7972,1547,298136,10203,207764,8367,35613,3139,41270,3564,4724,1195,8765,1651,641915,12520,417036,11057,91853,4954,88261,4352,18728,2224,26037,2792,156449,7611,62568,3674,34114,3173,22152,2564,22113,2685,15502,2463,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9734940,42750,3445087,36585,1946957,30103,2371528,23270,929958,18847,1041410,18516,6856111,43128,2032624,28774,1378657,24883,1867233,25022,704368,17789,873229,18151,568151,17486,263927,10940,68619,5423,126473,5333,71665,5921,37467,3758,625123,17779,399609,15170,90530,6445,97343,5933,13353,2114,24288,3517,1097802,18749,584687,14669,233785,9327,179155,8812,46078,3961,54097,4465,587753,14039,164240,6427,175366,8410,101324,5476,94494,7465,52329,4282,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3622984,16868,1720198,16799,627627,14430,697419,13323,235983,9262,341757,9649,2420643,18606,990884,14995,427015,11916,539164,12069,170030,8040,293550,8861,107801,5513,58007,3911,13118,2243,19720,2604,11912,1762,5044,1348,460888,11880,332386,9770,60788,4809,54225,3681,4106,1093,9383,1581,426183,9094,256429,6953,77936,5164,57740,3171,13527,2300,20551,3090,207469,8071,82492,4062,48770,4216,26570,2666,36408,3029,13229,1653,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,380983,5579,246486,5141,55031,3800,56162,4161,9644,1923,13660,2094,189830,6372,101385,4702,38073,3233,34394,3086,6755,1665,9223,1454,12145,1816,9454,1608,1431,613,884,575,198,283,178,181,72928,4259,59812,3938,4701,1459,7277,1539,920,499,218,260,87601,4268,65008,3112,7427,1488,12133,1866,982,619,2051,831,18479,2235,10827,1728,3399,959,1474,522,789,545,1990,783,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1533562,9406,597548,9426,233440,7552,366436,10083,138563,6530,197575,7653,1060904,10879,334851,8199,159726,6701,285832,8498,108604,5593,171891,7231,69320,3922,34394,2887,7597,1349,16045,1713,6974,1171,4310,995,106151,5250,70088,4416,13530,1747,15984,1788,2133,778,4416,1092,220978,6626,130299,4155,34397,3257,35248,3298,9969,1501,11065,1615,76209,4772,27916,2447,18190,2376,13327,1752,10883,1518,5893,1429,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9504716,27594,3959407,25203,1933166,25364,1984656,22080,662320,12136,965167,15034,6132498,28296,2126073,19247,1283617,21077,1498266,21501,478793,10750,745749,12959,356081,10793,191261,6507,40676,3301,63375,5153,35187,3464,25582,2533,1000936,14580,658823,12091,161463,7134,132157,6298,18588,2018,29905,3040,1456881,21432,767142,12675,318300,10034,219616,7581,59097,4008,92726,6097,558320,12685,216108,7554,129110,5897,71242,4355,70655,4508,71205,4711,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4487823,20860,1947256,20109,710834,15937,989049,16553,323787,11764,516897,13164,3203326,22213,1207344,17209,507385,13636,784474,16101,254479,11140,449644,12927,175099,7029,95089,5268,15515,2099,36891,3612,14216,1951,13388,1847,309382,8451,217139,6637,32348,3051,45175,3548,6421,1520,8299,1465,590466,12045,341865,9009,113529,6023,88243,4947,19836,2582,26993,2697,209550,8187,85819,5144,42057,3662,34266,3010,28835,2863,18573,2314,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5637441,21644,2104540,22186,962569,15490,1198723,16760,420811,8847,950798,12939,3997408,23818,1211433,17976,676255,11988,936700,14571,323374,8285,849646,13587,158283,5866,78481,4505,17765,1903,34943,2989,16072,1923,11022,1562,547344,12612,353729,9715,80663,4905,79563,4649,8760,1660,24629,3143,658846,11926,363603,9547,126748,5447,104772,4793,25135,2586,38588,3095,275560,9462,97294,5248,61138,5043,42745,3860,47470,4099,26913,2712,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2921599,15183,1099527,14156,493787,11379,643014,12348,254608,8376,430663,9381,2037102,16794,631994,11712,332147,9648,496613,10801,192077,7379,384271,8984,86558,4637,41347,2955,10322,1806,18917,2083,10094,1473,5878,1242,290281,8871,192497,7768,43245,3115,38747,2524,3846,1002,11946,1708,337489,9096,180355,6656,68092,4621,59459,3594,15035,1690,14548,1901,170169,7057,53334,3321,39981,3340,29278,2731,33556,2660,14020,1838,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6248945,20258,2420543,21671,1083155,16452,1318028,16399,503752,9951,923467,14907,4384493,24222,1396779,17359,762216,15077,1022742,15522,380876,9336,821880,13949,178913,6610,90839,4495,19790,2073,36271,3035,20281,2088,11732,1382,722740,12894,481516,10968,107053,5261,99047,4892,10215,1277,24909,2801,628601,12677,326587,8143,131058,6302,107137,4623,31185,2377,32634,2972,334198,8485,124822,4867,63038,3712,52831,3588,61195,3414,32312,2975,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4708456,17829,1717417,15959,839208,13501,987180,13519,368162,9060,796489,13298,3403564,21698,1035637,15276,592454,13682,765397,13555,285658,8202,724418,11959,162500,5821,78537,4355,16625,1825,36718,2968,19758,1983,10862,1525,436282,10299,271842,8139,71937,4520,67456,3858,5939,1248,19108,2471,472841,10078,252152,7716,99999,5143,83137,3246,13448,1463,24105,2523,233269,5901,79249,3980,58193,3551,34472,2261,43359,2883,17996,1763,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,999347,7730,381088,7625,165496,6589,209792,6491,101231,4533,141740,5420,663717,8463,194696,6137,107318,5272,160307,6246,76160,3726,125236,5331,39006,2396,18600,1840,4535,879,7890,1162,4881,928,3100,704,91826,3648,60609,3057,13081,1474,13191,1627,1624,519,3321,801,136305,5315,78036,3804,24907,2649,20412,1866,7094,1119,5856,1106,68493,3266,29147,2288,15655,1849,7992,1287,11472,1442,4227,889,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,806802,8736,286376,8549,133538,7163,180901,6585,101475,6452,104512,6460,541948,10403,146760,6530,92204,5717,135033,5950,78332,5301,89619,6357,36829,3324,17373,2116,2751,972,8337,1423,5466,1227,2902,1116,57460,4928,38471,3845,7268,1577,7291,1580,1274,642,3156,1426,111103,5317,62438,4212,19034,2399,18586,2316,6598,1475,4447,1033,59462,4268,21334,2792,12281,2299,11654,1913,9805,1949,4388,833,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,875151,10010,315387,9329,176308,7042,198859,7692,100929,5816,83668,5168,544279,10203,138107,7365,115074,6211,149638,6507,76066,4719,65394,4310,28727,2938,15238,1997,3481,1019,5220,1082,2936,878,1852,597,54647,4685,34960,3111,9275,1643,7396,1260,1717,1255,1299,469,186136,6507,106907,4701,31934,3066,27940,2926,9379,1859,9976,2080,61362,4643,20175,2216,16544,2732,8665,1903,10831,2330,5147,1073,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,684905,7650,234304,7465,166631,6832,150740,4981,63152,3551,70078,4386,418003,9314,97922,5184,115085,6226,107702,4946,43511,3338,53783,3949,28849,3006,13972,1936,4794,1138,5713,1203,1940,1060,2430,1002,54049,3989,32562,2983,9465,1680,8787,1222,925,482,2310,725,135441,5844,72894,3952,26447,3123,18578,1908,9665,1635,7857,1278,48563,3362,16954,1895,10840,1525,9960,1567,7111,1670,3698,1022,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453723,6188,160067,4629,86793,4542,95947,4491,45864,2875,65052,4027,281124,6878,70192,3257,53667,4209,71559,4394,32209,2523,53497,3633,19299,2240,8745,1363,1981,667,4277,872,3074,850,1222,431,52342,3594,29961,2691,9519,1840,7441,1219,945,407,4476,1199,65088,3951,34719,2857,14403,2133,9703,1175,3496,861,2767,699,35870,2374,16450,1598,7223,1168,2967,735,6140,1004,3090,882,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3692600,19704,1549122,18321,626511,12594,720860,14322,350794,10710,445313,11061,2462721,21567,865454,13502,417125,10496,530623,12889,279005,9876,370514,10691,144892,6414,79176,5060,14585,2456,29841,2807,12197,1774,9093,2082,299583,9321,195030,7786,42607,4190,44632,3407,5478,1407,11836,1726,558751,14321,324540,9678,93739,4872,78577,4380,28778,2676,33117,3023,226653,7644,84922,4595,58455,4292,37187,2967,25336,2574,20753,2483,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,527497,8056,206075,7324,101994,6361,115540,6026,35624,2921,68264,4517,362972,8939,110293,5962,72894,5388,91563,5097,27130,2674,61092,4522,17069,2441,7884,1481,3026,1624,3431,888,2362,709,366,296,55923,4280,37514,3507,8001,1824,7457,1202,704,598,2247,1173,67481,3953,40164,3261,13377,2197,9669,1651,2074,756,2197,915,24052,3070,10220,1709,4696,1723,3420,1184,3354,956,2362,922,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3215136,18672,1178294,17672,637870,13625,749962,14993,289566,10486,359444,10534,2242818,21210,694327,13543,439133,11490,589607,13833,213390,9038,306361,9760,130946,5881,63284,4487,19617,2456,28372,3387,11914,2049,7759,1876,211425,7689,131658,6017,30496,3088,34857,3482,3889,1367,10525,1914,429828,11456,229018,7861,95963,5723,63553,4937,22369,2535,18925,2411,200119,6935,60007,4638,52661,4173,33573,3241,38004,3561,15874,2443,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3133153,20537,1119298,16083,535944,13339,688519,14565,268218,9209,521174,15423,2219479,21008,642068,12261,374704,11227,544696,13811,191089,8746,466922,14517,70668,4231,37223,3452,6607,1219,14095,1672,7799,1649,4944,1048,226817,7972,148612,6426,28624,3261,35104,3055,4071,1212,10406,2137,401618,12432,220845,7678,79551,5678,59870,4232,18272,1703,23080,3054,214571,8165,70550,4721,46458,3550,34754,2938,46987,3691,15822,2399,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1442550,10817,550779,9987,238838,8735,297232,8351,139208,5494,216493,7452,970700,12759,292392,7766,154142,7527,226079,7064,105494,5193,192593,7505,43679,3049,21903,2037,4253,1079,9494,1377,4612,1075,3417,760,116275,5741,75713,4237,17313,1816,16972,1987,2661,702,3616,779,222050,6631,126329,5164,41156,2971,31957,2788,12106,1751,10502,1629,89846,3790,34442,2642,21974,2137,12730,1726,14335,1831,6365,1092,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
