GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002EA,B15002_002MA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006EA,B15002_006MA,B15002_007EA,B15002_007MA,B15002_008EA,B15002_008MA,B15002_009EA,B15002_009MA,B15002_010EA,B15002_010MA,B15002_011EA,B15002_011MA,B15002_012EA,B15002_012MA,B15002_013EA,B15002_013MA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017EA,B15002_017MA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021EA,B15002_021MA,B15002_022EA,B15002_022MA,B15002_023EA,B15002_023MA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028EA,B15002_028MA,B15002_029EA,B15002_029MA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032EA,B15002_032MA,B15002_033EA,B15002_033MA,B15002_034EA,B15002_034MA,B15002_035EA,B15002_035MA,state
0400000US12,15302125,8947,7335396,6676,117346,7370,48139,4806,84660,5744,99541,6418,107586,7125,132719,7669,132654,6194,172244,8021,2137685,21112,454145,10608,981303,16666,650909,17266,1375677,21754,538751,10678,199438,6860,102599,5395,7966729,5985,120155,6846,50320,4398,93783,6694,94928,7256,92417,5764,113314,8251,134713,7088,167213,7632,2250269,29246,538343,14942,1041908,17762,838601,18907,1544782,21917,651794,13716,154725,6354,79464,4818,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4832728,3148,2303734,2618,32373,2955,16226,2211,22128,2985,30147,3126,22323,2712,29535,2996,30105,2993,37527,3107,576356,12187,111724,5261,237424,8465,149269,6830,554509,9959,293550,7445,81453,4405,79085,3830,2528994,2021,41584,3768,17605,2498,20421,2222,30722,2962,23970,2942,28951,2825,31512,3433,31175,2860,549827,12028,124999,6128,267397,9326,217418,6516,624359,10891,388083,8694,69320,3908,61651,3710,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,500176,606,234904,729,2363,909,601,501,2496,873,2601,938,1723,804,2395,961,3886,1156,2620,1035,38206,3354,7982,1543,20465,2645,5013,1229,62807,3066,48030,2791,23379,2529,10337,1510,265272,352,2631,1041,508,574,2051,1044,3283,1237,1844,692,3245,1114,4229,1294,3152,832,44694,3469,10010,1891,23073,2799,8935,1928,66975,3976,61825,3638,19355,3035,9462,1588,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1871902,2744,930797,2172,7819,1459,3306,1017,6963,1816,4730,1422,8715,1706,9678,2201,15577,2178,16995,2017,204451,6956,69668,3744,158167,6872,84349,4377,205936,6012,91586,4481,23687,2118,19170,1741,941105,2237,7488,1346,3782,1440,7082,1549,6191,1647,6019,1666,7956,1088,14119,2488,15662,1847,218956,6978,79324,3881,155001,6578,107459,4739,221625,6821,68823,4212,12912,1904,8706,1025,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,13672343,5323,6507052,4043,129155,5723,45621,3995,99341,6536,112324,6460,93255,5317,108932,5663,121713,6725,143460,6715,1759471,18711,309115,9886,714365,15089,527539,12163,1365441,18800,636808,13382,226002,6343,114510,4935,7165291,3760,147202,6698,61383,4925,110683,6632,122181,6062,91996,6059,107475,3919,115614,6617,147029,6420,1787318,21098,325548,9234,734123,13021,666034,12170,1481329,18778,981561,15041,186113,7075,99702,4844,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6189243,3000,2965997,3070,46297,3995,16346,2525,41702,4788,41310,3976,27507,3367,34397,3146,41915,3767,51885,3686,787893,13616,149037,6074,354325,9888,174659,7449,716690,12348,320497,8327,99845,4656,61692,4049,3223246,2499,46965,3397,20782,2474,36694,3221,40230,4005,29249,3826,35226,3522,42450,3854,54541,3599,841505,12772,168975,5977,345767,10947,234594,6934,818631,12762,386855,8513,76911,4825,43871,3639,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8027035,6123,3857929,4953,34519,2648,7667,1522,11133,1800,53450,3012,42950,3485,74669,4625,88662,5152,66069,3269,1316266,14844,268319,8022,524039,11920,277964,7463,678534,10510,278510,8637,82710,3998,52468,3513,4169106,3713,38971,2737,8382,1570,11809,1539,52333,3200,42464,3486,69124,4147,86655,5516,57543,3805,1309705,16008,289837,7313,556124,11570,412771,10404,752480,12847,382283,9814,59961,3856,38664,2946,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4182787,5593,2009630,4814,17643,1742,3284,831,6254,1398,31642,2814,22666,2398,43858,3414,42962,3608,30840,2268,646124,8834,146903,5096,300772,8139,144415,5451,359252,8350,140836,5999,43268,2895,28911,2356,2173157,4414,16234,1754,4071,1122,7690,1531,33097,2643,23161,2633,40475,3125,46235,3736,28265,2744,624123,10559,166505,6236,323089,9033,196585,6989,395654,8296,211032,6529,34261,2763,22680,2378,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8994627,4700,4328215,4135,42044,3372,11958,2472,18873,2541,62483,4494,54075,4013,71635,4537,79520,4566,66764,3985,1539267,13570,236941,6542,450633,9754,335883,9061,832881,11562,340156,8438,109146,4967,75956,3797,4666412,3224,44005,3529,15305,2428,20552,2412,64086,3770,47842,3551,68628,4625,82158,4796,62170,3843,1574731,15202,261816,6846,483014,11854,437762,9514,890345,11516,468200,10253,83057,4207,62741,3570,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6869846,4618,3326330,3743,35351,2703,8889,1767,16698,1753,36004,2539,32557,2531,58570,3805,74384,4212,57271,3227,996651,12132,249752,6805,520800,10828,270117,6347,586768,9540,261168,7036,72076,3940,49274,2918,3543516,3763,35599,2377,8426,1163,15014,1998,33910,2884,29283,2408,56514,3890,64343,4053,49611,2977,976204,11228,276542,6689,547853,11391,387610,9194,652483,10782,329008,7531,48707,3234,32409,2311,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1266440,2568,623021,2081,9298,1564,3070,855,5297,1157,9092,1549,6785,1281,7811,1228,9828,1478,8125,1035,165671,4706,43432,3142,93007,3664,67442,3054,127535,4067,43465,2922,13778,1477,9385,1137,643419,1969,7647,1062,2356,862,4034,859,6866,1194,5307,1191,6428,1241,8006,1317,8396,1410,160729,5055,51166,3054,95713,3804,70204,3545,142140,4310,56661,2474,9658,1183,8108,1203,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1143747,3457,566560,2776,4898,1054,3377,1025,5613,1535,7189,2092,4329,1046,7848,1414,11776,2354,11191,1859,163529,6300,44125,3526,97456,5734,51156,4022,97396,4953,36462,3581,10873,1612,9342,1551,577187,2973,4474,1106,3069,1015,5060,1518,7012,1565,4789,1252,6795,1474,8137,1423,8311,1603,154689,7345,51211,3735,99284,5452,62167,4806,116066,5264,36003,3200,5891,1013,4229,958,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1416481,3727,690821,3091,9567,1721,8359,1732,14430,2012,12717,2160,11737,2249,18503,2200,22575,2653,11994,1813,186385,6490,40652,3306,118958,5766,51109,3261,104218,4876,49421,3653,13909,1721,16287,1726,725660,2572,8090,1238,6305,1471,12756,2103,12124,1920,12825,2362,17803,2226,17086,2378,9817,1425,183638,5658,46435,3617,128532,4822,62372,3752,117517,4840,69645,4083,10710,1297,10005,1359,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,995589,1657,489591,1331,4796,1286,2198,980,4411,1332,3726,1077,3703,1211,5064,1167,5163,1382,7857,1747,139293,6111,28166,2431,74124,4178,54761,3798,102746,4879,33782,2661,11980,1478,7821,1267,505998,973,7031,1493,3698,1080,6915,1241,5757,1236,4537,1282,4440,1038,5265,1402,5518,1028,127435,4937,30794,2866,71568,4152,55796,3997,116082,4307,45693,2986,9321,1318,6148,1119,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,582850,2487,292108,2376,2115,663,678,421,947,565,4625,835,2938,809,3563,961,4576,993,3384,814,97498,3747,17803,2092,39532,2744,32811,2451,55259,3059,16414,2049,6507,1108,3458,829,290742,2201,2437,938,634,443,968,706,3911,717,2794,633,4844,1088,3976,745,2767,657,83013,3694,18040,1552,40571,3091,38027,2678,62684,3371,20552,1948,3504,879,2020,565,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5215063,4902,2577469,3964,29466,3590,11715,2118,25542,3135,21885,2427,27617,2794,25627,2194,39530,3256,47749,3794,583604,12067,183087,7115,392826,9056,246182,6665,581685,12166,246376,7491,64996,3786,49582,3411,2637594,3079,29485,2499,14415,1987,25527,3352,21916,2732,22475,2960,25442,2950,30132,2805,38961,2978,550218,9392,203497,7065,417793,8991,287268,8779,605823,10549,277823,8584,50723,2903,36096,2811,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,740695,1717,354634,1679,4908,1264,3232,1090,3830,1411,5618,1491,5360,1620,5640,1248,6861,1431,5921,1424,104582,5523,23461,2510,38443,3311,25802,2591,72083,3796,32761,2699,9439,1520,6693,1335,386061,1373,6601,1468,3509,1232,2520,892,4424,1075,4176,1175,5817,1301,6588,1397,5581,1099,106024,4769,24724,2257,46613,4109,35799,2555,75424,4244,45291,3555,7401,1357,5569,1036,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4840304,2472,2369834,1873,33781,2849,17970,2676,33536,2982,41089,3885,39945,3267,34410,3204,46593,3900,56093,4478,583337,10747,166290,6660,408881,10493,201780,7507,437918,9854,178441,7428,52758,2974,37012,3062,2470470,2191,34778,2824,14374,2088,38718,3449,42299,3660,38753,3764,35103,3024,44915,3474,53577,3878,575960,11874,194128,6259,438859,9886,226642,6633,460114,10591,210909,7550,35321,3218,26020,3216,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4640823,6486,2214619,5021,24510,2961,9931,2065,20822,2290,49123,3765,39697,3273,48277,4151,56247,3953,38365,3268,742404,11858,136128,5887,316904,8320,135403,6015,379541,8975,137717,6678,45838,3507,33712,2631,2426204,4525,26293,2966,9384,1580,16758,2540,49780,4260,30210,3202,49580,3714,55479,4793,40493,3520,734728,12766,165096,6313,357123,10180,212663,6701,422075,8463,191109,7684,40260,3687,25173,2893,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1911426,4027,935944,3551,9353,1620,4446,1161,10847,2160,12388,2114,12118,1856,12455,1940,14417,1953,16475,2241,248521,6408,71948,3568,142478,5118,75771,3902,189625,5635,77047,4018,23008,2279,15047,1726,975482,2827,7902,1364,3637,1133,9192,1534,13140,1651,8904,1270,11603,1610,13143,1629,12013,1803,237232,5416,79436,3777,142670,4925,95194,4180,212743,5664,102268,4471,13981,1789,12424,1917,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
