GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,C27018_042E,C27018_042M,C27018_043E,C27018_043M,C27018_044E,C27018_044M,C27018_045E,C27018_045M,C27018_046E,C27018_046M,C27018_047E,C27018_047M,C27018_048E,C27018_048M,C27018_049E,C27018_049M,C27018_050E,C27018_050M,C27018_051E,C27018_051M,NAME,C27018_001EA,C27018_001MA,C27018_002MA,C27018_002EA,C27018_003EA,C27018_003MA,C27018_004EA,C27018_004MA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008MA,C27018_008EA,C27018_009EA,C27018_009MA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012EA,C27018_012MA,C27018_013MA,C27018_013EA,C27018_014EA,C27018_014MA,C27018_015EA,C27018_015MA,C27018_016EA,C27018_016MA,C27018_017MA,C27018_017EA,C27018_018MA,C27018_018EA,C27018_019EA,C27018_019MA,C27018_020EA,C27018_020MA,C27018_021EA,C27018_021MA,C27018_022EA,C27018_022MA,C27018_023EA,C27018_023MA,C27018_024MA,C27018_024EA,C27018_025EA,C27018_025MA,C27018_026EA,C27018_026MA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029MA,C27018_029EA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032EA,C27018_032MA,C27018_033EA,C27018_033MA,C27018_034EA,C27018_034MA,C27018_035MA,C27018_035EA,C27018_036EA,C27018_036MA,C27018_037EA,C27018_037MA,C27018_038EA,C27018_038MA,C27018_039MA,C27018_039EA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,C27018_042EA,C27018_042MA,C27018_043EA,C27018_043MA,C27018_044EA,C27018_044MA,C27018_045EA,C27018_045MA,C27018_046MA,C27018_046EA,C27018_047EA,C27018_047MA,C27018_048EA,C27018_048MA,C27018_049EA,C27018_049MA,C27018_050EA,C27018_050MA,C27018_051EA,C27018_051MA,state
0400000US55,5660640,2907,625640,17401,184363,9046,147012,7506,37351,4374,365242,11015,186614,7654,178628,6785,76035,3818,74229,3753,1806,653,319138,12731,100196,7153,69486,5907,30710,4056,155217,7076,69252,4806,85965,4972,63725,3440,63393,3471,332,218,578417,16220,156475,8459,80514,6352,75961,5244,297176,8865,75972,4594,221204,7242,124766,5501,123589,5463,1177,540,1861907,23886,448084,10126,88605,5604,359479,10190,1059431,15566,128203,5675,931228,14295,354392,7158,349147,7163,5245,833,2275538,20746,420497,9037,23315,3081,397182,9138,1512524,14762,71323,4095,1441201,14556,342517,7370,328515,7417,14002,1731,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3164201,1428,1363666,23647,358910,10113,312741,11038,46169,4859,755175,14609,596281,13891,158894,8266,249581,7425,244772,7355,4809,996,413841,18170,68910,5294,34584,4089,34326,3984,234702,11434,126401,9713,108301,7243,110229,6792,106668,6672,3561,982,508523,20728,83425,6707,28335,4132,55090,5149,310713,12846,113075,7056,197638,10463,114385,7212,110457,6957,3928,1005,639814,19415,89285,6091,13901,2522,75384,6208,417769,14527,86353,7185,331416,11530,132760,6179,126551,6150,6209,1272,238357,12494,35669,4034,2584,1097,33085,3877,156316,9164,12359,2248,143957,8893,46372,3940,43874,3859,2498,840,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8185187,6123,883871,27577,267256,14018,209103,12808,58153,6003,508275,14727,185953,9907,322322,12409,108340,6535,102755,6317,5585,1244,403926,17987,121365,9676,81276,8704,40089,4834,198935,9257,60377,4686,138558,7696,83626,5491,81118,5198,2508,1130,767725,22940,213035,11474,99175,9287,113860,8263,434589,14475,81697,5432,352892,13491,120101,6263,116301,6056,3800,1222,2244190,34667,565009,15430,109301,8728,455708,14296,1316583,21867,130461,7484,1186122,20440,362598,9827,349276,9347,13322,2211,3885475,36572,769828,13785,36346,4295,733482,13998,2497924,24421,127283,5724,2370641,24784,617723,10780,583763,10269,33960,3096,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,731791,1231,78662,5984,18328,2755,13410,2413,4918,1313,48996,4124,18081,2602,30915,2740,11338,1441,11039,1402,299,214,41948,5714,13444,3203,6669,2106,6775,2386,21180,2969,6491,1420,14689,2605,7324,1175,7146,1159,178,196,68560,6206,20737,3204,8122,2058,12615,2487,35671,3253,7643,1406,28028,3052,12152,1918,12071,1923,81,102,222139,7588,57868,4042,5933,1438,51935,3781,131530,5096,10134,1790,121396,5218,32741,2014,31729,2046,1012,454,320482,10250,69684,4357,3149,1077,66535,4229,204099,6403,8835,1476,195264,6199,46699,2559,44968,2500,1731,520,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4929117,3176,754727,23175,258349,13248,222643,12664,35706,4443,412838,13242,176577,7730,236261,9576,83540,5207,82239,5129,1301,628,354870,23265,104930,11736,79753,10384,25177,4901,178834,11570,63983,6224,114851,7805,71106,4764,70252,4669,854,547,626824,25514,164039,10548,93286,7804,70753,7942,349986,16045,80543,6329,269443,13705,112799,5931,111644,5925,1155,553,1570111,32101,351897,13946,91594,8214,260303,10837,927566,19575,115634,7435,811932,18521,290648,8558,284387,8405,6261,1812,1622585,28712,268776,10726,21627,3369,247149,10084,1030246,18489,65213,4977,965033,17382,323563,8707,314693,8173,8870,1590,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4110691,3264,516359,19448,142841,10655,121929,10170,20912,3029,315929,11525,185940,8546,129989,7972,57589,4483,55001,4410,2588,914,273639,12926,82016,7220,66981,7147,15035,4405,139386,7258,73023,5486,66363,5206,52237,3725,51695,3635,542,477,436107,19532,106660,8287,65549,6406,41111,6209,244213,12212,81050,6650,163163,9358,85234,5505,83613,5423,1621,941,1254720,27754,280276,12257,88490,7231,191786,11233,741933,17192,133472,7530,608461,16118,232511,6551,226700,6221,5811,1241,1629866,28440,288668,10757,22300,3084,266368,10129,1040338,18209,70672,5572,969666,16905,300860,8077,288296,7741,12564,2154,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,560333,1211,62301,6775,19393,3499,10789,2124,8604,2748,36057,4073,8632,1576,27425,3458,6851,1392,6567,1269,284,298,29352,4546,7983,2352,4408,1686,3575,1657,16195,2591,4361,1364,11834,2007,5174,1260,5066,1251,108,145,59477,6289,18850,3222,5780,1581,13070,2609,30393,3547,3578,1330,26815,3048,10234,1905,10173,1888,61,100,185886,8381,50129,4962,4805,1449,45324,4758,101469,5066,8928,1639,92541,5165,34288,2740,33503,2756,785,478,223317,8695,41816,4219,3123,1390,38693,4161,143846,5657,8191,1686,135655,5460,37655,2583,35857,2490,1798,691,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38742419,9313,4968274,62253,1622825,32679,1373511,29618,249314,15087,2758920,33717,1553356,25211,1205564,23612,586529,12753,554901,12166,31628,3164,2489024,50740,812779,24340,643669,22687,169110,11222,1285458,27730,702200,21035,583258,19092,390787,13191,382488,12748,8299,1546,4160284,65938,1203876,28878,788002,25797,415874,16357,2392946,39566,951160,23738,1441786,27950,563462,13558,541143,13503,22319,2549,10704862,96629,2579979,38108,969245,28426,1610734,29309,6622224,63812,1523652,29449,5098572,57906,1502659,21779,1435563,21905,67096,4882,16419975,91112,3111853,31623,281081,11972,2830772,28728,10779251,62361,844992,21351,9934259,57448,2528871,20499,2348326,20416,180545,6974,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2879805,2294,567053,18748,204307,9998,178947,9345,25360,3985,305709,11975,121712,6942,183997,9181,57037,3547,55670,3457,1367,549,252859,16429,74576,7219,57763,5956,16813,3496,131287,9695,42775,5839,88512,7015,46996,4005,46837,3975,159,155,373924,20238,101742,8658,59634,6417,42108,5675,205084,11485,41734,4634,163350,9386,67098,4721,66750,4700,348,248,907358,22382,223527,10438,57925,5675,165602,9226,537301,13821,64467,5917,472834,12337,146530,6802,144277,6754,2253,830,778611,19905,134118,9604,15882,2792,118236,8580,501129,13124,34565,4126,466564,12883,143364,6343,138275,6225,5089,1539,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3464592,1685,361377,14037,107750,7266,92123,7748,15627,3016,206549,8748,129296,6752,77253,5954,47078,3815,44673,3642,2405,988,161052,11867,49884,6182,41405,5768,8479,1981,82736,6973,45844,4698,36892,4474,28432,2637,27974,2610,458,306,287258,14371,75386,5883,53592,5149,21794,3332,156210,9298,69009,6893,87201,6363,55662,4021,54518,3921,1144,552,836748,21554,186699,8370,62851,6268,123848,7546,487633,14664,98369,7416,389264,14186,162416,6252,157012,6070,5404,1300,1818157,22736,350014,9019,24749,3566,325265,8340,1169530,15704,73510,5796,1096020,15530,298613,6526,279026,6292,19587,1944,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28025558,8822,4179827,65466,1621620,38594,1256683,34483,364937,17438,2167020,34815,548254,16828,1618766,32623,391187,12485,358809,11153,32378,3998,2078164,45463,755903,24461,525484,20480,230419,13104,1047637,23718,217811,9787,829826,23167,274624,9749,264628,9503,9996,2132,3385683,66457,1092646,33204,578964,26030,513682,19687,1896369,37637,277797,13621,1618572,33218,396668,11045,382431,10500,14237,2640,8320726,84326,2174280,37158,502848,17744,1671432,31694,5060767,51924,458443,13588,4602324,46260,1085679,17544,1034959,16070,50720,4454,10061158,77540,2063696,33170,137444,9467,1926252,31363,6630992,49109,321979,11807,6309013,49379,1366470,17945,1275428,17033,91042,5496,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5874057,4012,527875,21069,160847,11922,131397,11728,29450,4697,300596,12055,171084,8456,129512,7839,66432,4104,60181,3513,6251,1391,255739,14933,88985,8442,71811,8006,17174,3868,121970,6685,62964,5362,59006,4301,44784,3628,43897,3597,887,468,469882,22133,143879,9882,95802,8970,48077,6694,248790,13445,87645,6818,161145,9921,77213,4507,74392,4452,2821,798,1492755,30351,374242,12682,129975,8315,244267,11086,883610,18690,163032,8303,720578,17106,234903,6916,226391,6669,8512,1366,3127806,31317,616918,13158,48868,4693,568050,11939,2026078,20880,144891,6949,1881187,20121,484810,7408,447103,6893,37707,3356,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20844860,7164,2840268,47535,860945,24220,678059,25559,182886,12188,1525218,29486,540368,16509,984850,25522,454105,12782,418886,12109,35219,4120,1486055,44139,430198,21056,313790,16684,116408,10246,725252,23823,215850,10046,509402,20700,330605,11652,320137,11585,10468,2344,2647568,50099,651492,22378,368843,17379,282649,15448,1473103,31682,280392,11384,1192711,28751,522973,16106,505928,16012,17045,3064,6668068,71493,1358070,30362,396124,15304,961946,27352,3955217,43807,457540,12706,3497677,40947,1354781,21801,1305698,21773,49083,4741,7202901,67307,1101384,22775,102089,8159,999295,23245,4472565,44152,286485,11798,4186080,42330,1628952,22346,1559910,21525,69042,4182,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6661385,2790,663776,20528,173148,10438,150488,10051,22660,3438,390477,12101,247372,9723,143105,7663,100151,4740,95503,4575,4648,1133,302339,18266,81785,9406,72092,8998,9693,2191,150895,9893,106713,8262,44182,4727,69659,4801,69104,4742,555,340,523341,23252,127123,10211,90260,8810,36863,5274,285950,14635,148379,9323,137571,9919,110268,5472,108087,5456,2181,861,1586154,37978,341531,12772,129376,8851,212155,12185,939583,24985,257965,11925,681618,20899,305040,8467,295899,8105,9141,1590,3585775,34175,694944,13442,49842,4740,645102,12995,2372612,21391,181666,8735,2190946,21455,518219,9487,475099,9391,43120,3605,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,667141,853,108016,8924,30817,5727,29100,5760,1717,800,63242,4927,38959,4153,24283,3055,13957,1929,13386,1956,571,402,34162,6341,10763,3865,9477,3522,1286,1656,18212,3083,11718,2436,6494,1651,5187,1272,5187,1272,0,213,40036,6488,10231,3635,8678,3463,1553,1209,23999,3386,12425,2594,11574,2118,5806,1334,5386,1261,420,248,125229,10315,22222,4381,13185,3714,9037,2336,86568,6652,24996,3995,61572,5025,16439,2021,15386,1896,1053,510,359698,10022,55797,4221,4783,1696,51014,3881,261830,6517,16496,2507,245334,6326,42071,2298,36543,2217,5528,1484,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3107701,2735,280753,15858,95441,8298,59105,6947,36336,5041,164257,9253,47606,4385,116651,7360,21055,2229,19896,2170,1159,633,171078,14936,71407,8289,31980,6060,39427,6224,82839,7286,16304,3048,66535,6484,16832,2290,16670,2255,162,148,348476,17883,132679,9205,34061,5273,98618,8177,183842,9319,22620,2608,161222,8697,31955,2907,30376,2676,1579,820,1138139,22628,400339,12770,35480,4570,364859,11706,622204,12838,38269,4321,583935,11748,115596,4996,110839,4835,4757,1122,1169255,20807,270071,10421,12684,2807,257387,10284,737899,13648,34457,3450,703442,12835,161285,5139,150487,5072,10798,1638,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19020017,4981,2591179,46400,776126,24460,669608,21952,106518,8960,1447447,25397,961655,21161,485792,15272,367606,12172,352424,11679,15182,2724,1148606,34649,337517,16148,264634,14195,72883,7449,594101,19318,378245,14676,215856,10736,216988,9388,212764,9313,4224,1051,1892758,41709,493559,17441,305370,13088,188189,12282,1045347,24270,452077,14152,593270,18367,353852,10916,347090,10995,6762,1301,4945383,49066,1109339,21211,376749,13492,732590,17888,2978866,31835,685593,17903,2293273,26872,857178,15425,827496,15552,29682,2738,8442091,56325,1469521,18040,133298,9238,1336223,15780,5651350,39033,429767,14213,5221583,34043,1321220,15065,1234603,14464,86617,5236,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8729958,3176,831809,26271,278126,15042,216667,13302,61459,7480,441820,13960,228544,9489,213276,11176,111863,6416,105925,6319,5938,1809,407100,18926,125748,9489,94418,8745,31330,6038,204315,11322,92539,6168,111776,9076,77037,5178,75777,5154,1260,584,686683,23249,186279,10734,113081,9555,73198,7457,372083,14754,109415,7637,262668,11321,128321,5959,125163,6020,3158,1108,2077489,40389,492043,15832,148884,12172,343159,12360,1201296,25165,193783,11165,1007513,23627,384150,10799,369911,10841,14239,2084,4726877,40351,948654,14690,53597,5083,895057,14645,3078822,28965,157225,6655,2921597,28044,699401,9366,651457,9513,47944,3482,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11354614,4462,1578524,37232,519727,19831,440987,18137,78740,7412,892462,20374,575769,14850,316693,11286,166335,6668,160679,6537,5656,1102,697481,23451,216854,12259,160379,10642,56475,6477,347893,12317,197039,8628,150854,7802,132734,5949,130878,5830,1856,609,1247180,31435,340780,14413,173449,9951,167331,11894,664433,19039,221373,10676,443060,13805,241967,6561,237962,6594,4005,1133,3552096,38833,818759,16624,165180,11185,653579,16558,2037610,27590,296248,11435,1741362,26091,695727,11024,678130,10978,17597,2537,4279333,41360,773267,16314,41926,4416,731341,15693,2814065,28636,149140,7207,2664925,27805,692001,11904,655886,11289,36115,2973,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5935479,3749,785880,21219,258730,13102,199471,11494,59259,7504,445110,11382,180665,8226,264445,9059,82040,3887,78692,3659,3348,1024,389932,17468,121239,10240,83104,8783,38135,4684,190970,8915,59696,4272,131274,6921,77723,4202,76802,4213,921,461,695974,21918,192323,9798,90767,7263,101556,7238,375206,13145,73857,5307,301349,12345,128445,6194,126233,6103,2212,756,1946067,32673,454527,15245,85960,7053,368567,13633,1134908,19215,113805,6346,1021103,19244,356632,7650,350281,7732,6351,1206,2117626,26076,388147,10576,19411,2911,368736,10329,1376167,16586,66648,4770,1309519,16428,353312,8006,339247,7636,14065,1941,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12388022,4376,1517864,30311,457922,15064,384877,14997,73045,5771,872783,18059,535543,13667,337240,10684,187159,6576,181228,6397,5931,1257,735508,23622,218763,12317,165449,11006,53314,6262,352651,13520,198885,8619,153766,8264,164094,5893,162661,5906,1433,509,1238441,30494,312413,14644,182221,10229,130192,8241,639725,18368,207006,9561,432719,12188,286303,7515,282529,7479,3774,1067,3746895,40762,825751,17386,219102,11148,606649,14379,2153681,27099,324487,10658,1829194,23555,767463,12625,751269,12434,16194,2049,5149314,43773,913166,16597,82822,6599,830344,15073,3387122,29992,186596,6745,3200526,29026,849026,12020,805715,11657,43311,3074,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9770428,3439,1373171,26535,431522,14008,370158,13300,61364,6523,790598,15578,503683,14108,286915,9533,151051,5661,146391,5386,4660,1011,615506,20310,185127,11088,133893,9157,51234,5415,319535,10389,174510,7741,145025,6484,110844,4760,110134,4722,710,301,1069838,30174,285845,13855,162539,10261,123306,8213,590290,18543,216157,10630,374133,12336,193703,5539,190961,5574,2742,879,3055148,36694,694970,16674,151926,7259,543044,16173,1755508,23545,300486,9302,1455022,21368,604670,9588,594813,9616,9857,1374,3656765,37110,636696,15776,36956,3667,599740,14931,2399674,25638,141900,6141,2257774,24985,620395,8765,596331,8517,24064,2052,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1870159,1965,206138,9752,62975,5053,49833,5144,13142,2356,121053,5471,40856,2870,80197,5193,22110,1984,21302,1913,808,347,118171,8743,37767,4750,25667,3948,12100,2258,59864,4740,14553,2055,45311,3969,20540,1943,20472,1929,68,84,211611,10049,68869,5201,31758,4250,37111,3988,106982,5521,17798,2253,89184,4568,35760,2462,35534,2466,226,161,612380,15215,165251,7787,24191,3116,141060,7437,348542,8365,23783,2344,324759,7977,98587,3791,96554,3692,2033,657,721859,13419,152009,6511,8185,1528,143824,6539,454531,9443,22840,2222,431691,9066,115319,3891,109088,3808,6231,980,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
