GEO_ID,B17025_001E,B17025_001M,B17025_002E,B17025_002M,B17025_003E,B17025_003M,B17025_004E,B17025_004M,B17025_005E,B17025_005M,B17025_006E,B17025_006M,B17025_007E,B17025_007M,B17025_008E,B17025_008M,B17025_009E,B17025_009M,B17025_010E,B17025_010M,B17025_011E,B17025_011M,B17025_012E,B17025_012M,B17025_013E,B17025_013M,B17025_014E,B17025_014M,B17025_015E,B17025_015M,NAME,B17025_001MA,B17025_001EA,B17025_002MA,B17025_002EA,B17025_003EA,B17025_003MA,B17025_004MA,B17025_004EA,B17025_005MA,B17025_005EA,B17025_006MA,B17025_006EA,B17025_007MA,B17025_007EA,B17025_008MA,B17025_008EA,B17025_009MA,B17025_009EA,B17025_010MA,B17025_010EA,B17025_011MA,B17025_011EA,B17025_012MA,B17025_012EA,B17025_013MA,B17025_013EA,B17025_014EA,B17025_014MA,B17025_015MA,B17025_015EA,state
0400000US36,19037564,4341,2591391,46405,1926964,40333,1813304,38051,113660,8210,664427,19505,319381,11648,345046,15059,16446173,46766,12725400,47941,12349427,46481,375973,13352,3720773,36739,2254516,28430,1466257,25106,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8739304,2908,832133,26316,614946,22698,581383,21053,33563,4377,217187,10433,98335,6682,118852,8204,7907171,26524,6108330,31864,5927896,30345,180434,8171,1798841,25302,1088175,21399,710666,20237,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11362304,4398,1578673,37243,1485533,34854,1465934,34916,19599,2638,93140,8264,34419,4559,58721,7025,9783631,37381,9333933,35425,9254102,34275,79831,5552,449698,12169,254471,10840,195227,10048,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5943658,3566,786330,21180,748114,20172,744372,20248,3742,1329,38216,5471,11026,2368,27190,4649,5157328,21844,4943650,24614,4903445,24432,40205,3788,213678,9409,114645,6458,99033,7738,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12394000,4366,1517870,30308,1382326,28819,1315358,28694,66968,6829,135544,9916,50437,5463,85107,7471,10876130,30422,10108184,34181,9931086,34880,177098,10135,767946,18137,440251,13017,327695,13940,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9774124,3126,1373349,26495,1261914,22809,1245021,22290,16893,3229,111435,8013,47447,4586,63988,6676,8400775,26829,7826807,30239,7761316,29542,65491,4710,573968,13068,322395,10142,251573,8357,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1875342,1788,206341,9787,181403,8072,179212,8202,2191,920,24938,3832,6798,2127,18140,2881,1669001,9761,1558614,10682,1544551,10663,14063,1766,110387,5737,48199,3679,62188,4792,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1723154,1641,203264,12603,188581,12018,186119,11944,2462,1098,14683,2526,3951,1134,10732,2483,1519890,12775,1430691,13329,1411895,13541,18796,2982,89199,5844,41082,5025,48117,3808,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2051759,2065,399456,16659,354419,14491,349823,14529,4596,1321,45037,5089,13980,2237,31057,4323,1652303,16608,1503049,18814,1485302,18606,17747,2603,149254,9529,66965,5206,82289,8312,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1382448,1809,122143,8890,99250,8087,97666,8099,1584,586,22893,2832,9076,1666,13817,2781,1260305,9167,1021884,13171,982588,13969,39296,4111,238421,9302,144414,6482,94007,7559,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,852419,1438,111626,6667,106096,6600,105063,6593,1033,922,5530,1964,965,486,4565,1866,740793,6444,712087,6382,707784,6261,4303,914,28706,3471,11513,2702,17193,2874,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7400557,3213,759013,23800,623525,19354,611898,19409,11627,2110,135488,10912,47098,4445,88390,8870,6641544,23615,5683896,26161,5563601,26325,120295,7483,957648,18231,486710,14341,470938,15222,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1016469,1124,131205,9492,105296,8138,96212,7728,9084,2208,25909,4516,13094,2581,12815,3860,885264,9706,775120,11157,758434,10677,16686,2562,110144,7137,70337,5503,39807,5448,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7013444,3179,983499,28300,800623,23889,790435,23503,10188,2167,182876,12360,53472,5072,129404,10025,6029945,28753,5263524,30060,5174184,31068,89340,6280,766421,15084,375193,10713,391228,12713,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6603013,4007,1011016,27948,945817,25644,935764,25004,10053,2768,65199,7080,15826,3617,49373,6018,5591997,28518,5314130,29221,5261980,28473,52150,4717,277867,11104,123518,6641,154349,9811,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2825680,2043,338175,14157,305013,13690,301371,13317,3642,1309,33162,4536,6484,1635,26678,4136,2487505,13957,2314499,13617,2291485,13739,23014,2552,173006,7555,76595,5171,96411,6608,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
