GEO_ID,B18140_001E,B18140_001M,B18140_002E,B18140_002M,B18140_003E,B18140_003M,B18140_004E,B18140_004M,B18140_005E,B18140_005M,B18140_006E,B18140_006M,B18140_007E,B18140_007M,NAME,B18140_001EA,B18140_001MA,B18140_002EA,B18140_002MA,B18140_003EA,B18140_003MA,B18140_004EA,B18140_004MA,B18140_005EA,B18140_005MA,B18140_006EA,B18140_006MA,B18140_007MA,B18140_007EA,state
0400000US39,33789,339,21413,608,25268,1138,19098,1320,35126,218,41733,293,29198,441,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,32317,194,21577,827,24759,1689,19279,1607,33456,459,40338,275,28887,524,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,35824,213,21957,572,26031,1088,20097,1174,36698,211,43664,601,30619,191,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,32284,171,21033,619,25349,1423,16974,1014,33471,414,41052,262,27639,427,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,34044,785,24770,1622,30643,2057,18763,2792,35156,484,41193,408,28502,1004,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,30491,499,19146,2010,23542,2338,13924,2181,31074,510,38367,1606,24531,933,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,29026,758,20553,1576,22488,4472,17074,2863,29917,664,34452,1163,24522,820,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,36904,653,32838,3342,40212,7957,26822,6560,37083,713,42038,727,32422,779,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,32049,425,19721,2941,23253,4883,17359,3574,33048,1022,39433,1240,27221,646,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,40439,277,29654,1795,34755,2413,25428,1574,41074,274,50383,375,33022,683,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,37977,1411,22646,3198,29036,6743,19695,2612,39923,1127,46160,1177,32393,1200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,32509,401,23426,1458,25702,1378,21387,1165,33548,564,37858,864,30202,272,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,31644,214,23682,1249,27412,1741,20139,1028,32090,216,37694,624,27491,550,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,32476,497,21845,1004,26618,3302,18324,2754,33958,794,40857,524,27943,926,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
