GEO_ID,B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,NAME,B13008_001MA,B13008_001EA,B13008_002EA,B13008_002MA,B13008_003MA,B13008_003EA,B13008_004MA,B13008_004EA,B13008_005MA,B13008_005EA,B13008_006MA,B13008_006EA,B13008_007EA,B13008_007MA,B13008_008EA,B13008_008MA,B13008_009MA,B13008_009EA,B13008_010MA,B13008_010EA,B13008_011MA,B13008_011EA,B13008_012MA,B13008_012EA,B13008_013EA,B13008_013MA,B13008_014MA,B13008_014EA,B13008_015MA,B13008_015EA,state
0400000US56,127854,2013,8297,1286,5405,1103,4835,989,570,549,2892,869,2484,819,408,402,119557,2261,56581,2829,53595,2784,2986,1040,62976,3131,60583,3229,2393,757,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9647172,8061,454027,11738,308657,8907,194587,7599,114070,5698,145370,7801,110988,6712,34382,3630,9193145,13183,3811030,24046,2127409,22141,1683621,17431,5382115,25637,4332257,25003,1049858,19547,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,710350,4409,35639,3535,20870,2738,19964,2618,906,496,14769,2309,14769,2309,0,218,674711,5843,268128,6503,253883,6708,14245,2033,406583,7530,400796,7713,5787,1413,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,818773,2817,35625,3419,26168,2873,17786,2459,8382,1430,9457,1817,8659,1701,798,484,783148,4425,304347,7173,217617,6397,86730,3871,478801,7885,424066,7903,54735,3956,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7084083,10216,383580,15108,249859,10110,177056,8106,72803,5724,133721,8709,112545,7911,21176,3194,6700503,18602,2974595,25263,2055323,24116,919272,14840,3725908,27349,3228547,25693,497361,15482,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1439455,4087,72172,5146,49433,3806,34297,2938,15136,2351,22739,2938,16084,2272,6655,1807,1367283,6720,562719,9715,404535,7559,158184,6095,804564,9540,703618,9360,100946,4742,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4707598,7701,230832,10602,138067,7546,92138,5981,45929,3983,92765,6419,73648,5200,19117,3200,4476766,13198,1776113,18643,1180057,16972,596056,14710,2700653,21539,2218136,20465,482517,14900,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1673115,4578,74345,4014,54011,3576,37034,2826,16977,2044,20334,2536,15991,2133,4343,1336,1598770,5954,620174,10636,428126,8816,192048,7187,978596,12040,830607,12895,147989,7309,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,211812,1090,8651,1728,4415,1044,3694,954,721,473,4236,1321,3833,1292,403,331,203161,1935,48985,3402,35814,3204,13171,1902,154176,3919,134023,4220,20153,2913,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,792695,2717,52085,4170,43480,3579,37828,2976,5652,1784,8605,1678,7222,1428,1383,790,740610,4834,378026,6305,326352,5935,51674,3546,362584,7129,331318,7591,31266,3297,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4681876,6627,216046,7411,155943,6130,104148,4705,51795,4119,60103,4448,46787,4332,13316,2513,4465830,10215,1719302,15710,1070764,13096,648538,10575,2746528,16768,2232167,19504,514361,15223,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2057854,4897,105146,4921,74650,3754,46986,2969,27664,3121,30496,3474,21218,3128,9278,1817,1952708,7446,844581,11211,496301,9899,348280,8112,1108127,11687,915748,11142,192379,7326,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2650262,6580,146391,6595,87492,4395,75502,3869,11990,1980,58899,4144,56541,3933,2358,976,2503871,9797,1018040,13706,924049,12099,93991,5338,1485831,13785,1427102,14250,58729,5066,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1395834,4363,80307,5016,53936,3702,48411,3602,5525,1112,26371,3134,26052,3117,319,297,1315527,6943,584971,9342,538081,9024,46890,3376,730556,10468,700059,10089,30497,3425,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2871135,5897,147829,6771,96718,5546,80745,4642,15973,2591,51111,3969,46136,3602,4975,1628,2723306,8817,1128765,12312,973252,10955,155513,6773,1594541,14014,1487540,13215,107001,6583,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2262486,5337,115629,5760,75288,4227,62504,3554,12784,1931,40341,3439,39004,3405,1337,747,2146857,7072,869034,9158,746680,8801,122354,4447,1277823,11008,1213451,10716,64372,4308,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,440475,2230,25692,2421,18407,1950,15317,1664,3090,968,7285,1376,6508,1327,777,468,414783,3496,195095,4013,168926,3657,26169,2073,219688,4549,202391,3955,17297,2521,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,399415,3359,23502,2413,18745,2297,16244,2199,2501,918,4757,1213,4300,1143,457,367,375913,4122,182205,6726,163467,6582,18738,2530,193708,6967,182405,6794,11303,2223,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,469484,3412,23984,2699,11610,1985,9123,1628,2487,978,12374,2161,11674,2118,700,582,445500,4165,176987,5567,145158,5133,31829,3061,268513,5677,247694,5963,20819,3285,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316420,1964,18527,2069,12388,1537,9542,1230,2846,799,6139,1367,5279,1274,860,488,297893,3027,137790,4732,93665,4148,44125,3689,160103,5008,137358,4656,22745,2671,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,193298,2990,11346,1551,7139,1313,6831,1315,308,238,4207,917,4005,833,202,304,181952,2824,81324,3464,76024,3289,5300,1085,100628,3868,93518,3958,7110,2298,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1782781,5038,92209,5583,66122,4695,46304,3745,19818,2437,26087,3171,22638,2753,3449,1124,1690572,7750,784706,11923,576683,10823,208023,6755,905866,11838,790215,11755,115651,6503,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251952,2553,10910,1950,6950,1516,4815,1098,2135,910,3960,1382,3386,1326,574,421,241042,3639,83893,4420,65037,3668,18856,2611,157149,4159,140528,4577,16621,2389,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1640226,4096,92780,5929,57596,4359,43715,3642,13881,1953,35184,4116,29882,3689,5302,1374,1547446,7606,632470,9800,464857,9432,167613,6222,914976,11158,819052,10779,95924,5969,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1594616,4644,83897,5896,52598,4943,46570,4683,6028,1289,31299,3839,29653,3529,1646,1224,1510719,6636,668001,11281,596267,10495,71734,3959,842718,11916,805842,11750,36876,3724,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,657156,3537,41218,2877,29581,2321,24868,2105,4713,1186,11637,1814,10288,1653,1349,735,615938,4835,288726,5935,249350,5427,39376,2406,327212,6029,302303,5960,24909,2749,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
