GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002MA,B01001H_002EA,B01001H_003MA,B01001H_003EA,B01001H_004EA,B01001H_004MA,B01001H_005EA,B01001H_005MA,B01001H_006EA,B01001H_006MA,B01001H_007MA,B01001H_007EA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010MA,B01001H_010EA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013MA,B01001H_013EA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017EA,B01001H_017MA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020MA,B01001H_020EA,B01001H_021MA,B01001H_021EA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026MA,B01001H_026EA,B01001H_027EA,B01001H_027MA,B01001H_028EA,B01001H_028MA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031MA,B01001H_031EA,state
0400000US39,9182383,3515,4507559,2749,247197,824,249909,5834,275821,5880,172085,1478,119640,2086,281407,2197,301211,1057,280939,1049,539973,1003,601042,516,664028,750,472540,719,226058,3366,75709,3366,4674824,2254,236673,837,233806,5387,264665,5661,161185,1353,110853,1726,274391,1930,293318,1207,275731,787,542531,1015,609184,817,699396,737,527742,680,298558,4812,146791,4768,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4857174,2076,2388452,2235,135618,1068,138237,4837,148582,4874,88958,1736,60008,2161,153272,2436,160486,1883,152941,1155,295456,1294,303201,610,343602,254,244926,170,124076,2515,39089,2511,2468722,2147,130054,983,128310,4432,143382,4461,85658,1742,55316,2024,150082,2015,155586,1170,153198,791,292074,626,307173,357,361468,248,274371,259,159066,3389,72984,3379,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9723288,3360,4761438,1930,233460,483,242586,5658,258243,5717,164559,363,122387,1219,283359,1482,307659,514,302001,544,550282,758,646474,499,743125,285,540505,413,268303,4038,98495,4039,4961850,1978,221987,648,220959,5686,255241,5656,155668,520,119042,1195,276099,1329,295992,1059,292137,661,546183,664,653923,717,777281,419,598779,361,361428,4844,187131,4869,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7476047,2647,3696606,1806,191833,617,194325,5493,216946,5458,136950,515,94498,783,245902,892,245478,639,221194,370,428061,575,495996,402,565081,310,404872,391,193715,2899,61755,2885,3779441,1586,183611,642,190251,4803,201407,4866,129175,480,88785,1075,235036,1079,230606,530,213633,632,423498,707,497066,505,587200,273,440305,307,242887,3815,115981,3768,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1515261,1431,751703,1408,45360,543,45321,2228,48763,2237,29154,716,20270,1324,48995,1258,48528,700,48182,564,94975,692,89840,344,105871,240,75936,133,37184,1317,13324,1308,763558,1090,43091,431,41465,1982,47344,1995,26066,663,18284,1049,49283,1142,46161,791,46368,424,92625,525,88819,356,108936,234,82380,197,46304,1497,26432,1496,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1434463,1130,717348,1056,43504,293,46648,2761,51487,2818,30475,812,19043,1167,44698,1220,47092,686,43621,879,91341,1236,83491,852,93301,191,75995,138,36611,989,10041,990,717115,1160,42103,146,46176,2699,46028,2634,27982,772,17943,1161,40950,1275,44884,801,43415,327,90393,909,82808,852,98393,295,79208,413,38839,1763,17993,1761,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,773039,1548,383053,2076,14918,1253,14661,1423,19418,1445,10090,973,8520,1320,19874,1441,22757,1237,23116,1287,43352,1238,43715,1215,63614,398,60159,585,31196,1230,7663,1175,389986,1878,13722,1164,15686,2127,16093,1958,10050,1099,6732,964,17454,1105,19216,966,20798,986,41998,1354,44968,1243,68944,703,66244,507,32008,1598,16073,1755,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,308375,330,165689,721,7204,640,6336,985,5647,1079,2489,451,2519,325,13152,786,13580,839,12573,189,21803,189,20140,189,24458,120,23871,189,9046,892,2871,897,142686,789,7090,640,6123,919,4834,918,2978,428,1807,317,7669,678,10757,689,10436,278,18381,278,16081,72,22229,214,21358,112,8277,833,4666,833,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,718783,433,361002,856,22160,406,21721,1266,22778,1215,12536,730,10648,1628,21818,1612,23932,640,22307,479,44424,776,41258,710,52925,33,39926,65,17222,1017,7347,1017,357781,777,20687,370,20976,1403,21275,1410,12370,708,9195,1288,20917,1255,21395,702,21251,420,41786,508,40450,325,53470,53,39353,238,20784,1389,13872,1314,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5111274,3018,2550010,2105,131435,882,129005,4507,135513,4374,80444,945,53430,1726,147006,1978,189658,785,183224,814,334084,810,337256,565,374133,350,285764,506,126734,2568,42324,2557,2561264,1833,124216,671,125742,4130,125655,4013,77637,947,50974,1628,134850,1462,174307,915,173513,691,321195,633,330615,538,388960,381,310509,437,151385,3362,71706,3385,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,754990,3008,364413,1190,15132,158,16681,1552,16586,1638,11557,148,10640,714,25483,801,23993,587,23193,285,40971,331,51156,327,59228,265,42149,178,19915,1189,7729,1189,390577,2180,14328,140,15632,1557,15982,1511,11145,82,12850,997,22500,1606,23065,506,22527,613,42456,113,54448,164,64271,455,47655,185,27209,1417,16509,1421,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3894250,2383,1926407,1689,84564,774,85700,3254,98496,3248,58015,684,41909,872,107578,1017,121070,699,114648,768,221305,1127,242966,448,282814,556,266462,410,156499,3039,44381,3030,1967843,1718,79595,738,85504,3630,89867,3655,54975,651,40623,1587,96745,1672,113332,822,108624,878,213466,948,241478,987,309111,252,297927,464,170529,3706,66067,3713,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4984848,3365,2437192,3138,132908,1935,137320,4649,141191,4683,90585,1534,63612,2286,148487,2342,169968,1190,150758,1581,302345,1494,334167,773,340848,172,263270,658,128272,2229,33461,2180,2547656,2512,124132,1824,125510,3992,141725,4064,83750,1479,59488,2489,147870,2870,168056,1692,155411,1260,307099,1423,341542,997,368127,284,295518,203,163756,3554,65672,3558,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2201742,1082,1086199,1703,63937,842,64442,2547,69734,2390,40530,942,32293,1779,72572,1563,69720,938,67350,774,134141,843,130878,461,154358,117,112298,419,51912,1973,22034,1887,1115543,1357,60995,839,61223,2524,67903,2515,40015,907,27189,1435,69069,1767,66284,906,66759,517,132750,698,131791,533,163321,68,121370,391,69800,2350,37074,2421,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
