GEO_ID,B22010_001E,B22010_001M,B22010_002E,B22010_002M,B22010_003E,B22010_003M,B22010_004E,B22010_004M,B22010_005E,B22010_005M,B22010_006E,B22010_006M,B22010_007E,B22010_007M,NAME,B22010_001MA,B22010_001EA,B22010_002MA,B22010_002EA,B22010_003MA,B22010_003EA,B22010_004MA,B22010_004EA,B22010_005MA,B22010_005EA,B22010_006MA,B22010_006EA,B22010_007MA,B22010_007EA,state
0400000US36,7367015,16617,1072330,15005,511700,10006,560630,12772,6294685,19970,1225706,14327,5068979,22307,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,265127,8665,114992,5738,150135,6700,2984440,14038,603794,9931,2380646,13764,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,574291,10900,303077,8885,271214,8728,4111156,15328,961906,13801,3149250,18305,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,260185,7096,130864,4998,129321,6256,2174621,11256,547826,8711,1626795,13554,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,679656,11501,355429,8748,324227,10039,4391275,15155,1039502,12557,3351773,15745,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,498793,8957,257691,7781,241102,7555,3458673,13952,840996,10849,2617677,15912,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,64082,3574,28521,2329,35561,2665,701408,4762,156679,4229,544729,6102,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,56753,3995,27733,2813,29020,3323,583517,6207,148869,4808,434648,7199,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,137059,5970,64433,4137,72626,4439,657034,7577,172979,6476,484055,8345,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,45590,3301,21735,2413,23855,2307,409719,5399,95759,3900,313960,4770,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,28102,2079,12024,1372,16078,1769,317347,3883,68217,3192,249130,4931,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,320915,9377,165360,7379,155555,6253,2574660,12198,569128,9409,2005532,13910,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,62734,4312,34801,3425,27933,3263,343839,5655,77407,4082,266432,6156,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,271775,7947,117703,5998,154072,6916,2342523,14773,578441,8592,1764082,15832,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,337798,9385,172195,6802,165603,7232,2265342,14852,601132,11876,1664210,15126,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1133408,7193,82465,3854,44751,3116,37714,2982,1050943,7487,266774,6041,784169,8660,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
