GEO_ID,B20017B_001E,B20017B_001M,B20017B_002E,B20017B_002M,B20017B_003E,B20017B_003M,B20017B_004E,B20017B_004M,B20017B_005E,B20017B_005M,B20017B_006E,B20017B_006M,B20017B_007E,B20017B_007M,NAME,B20017B_001EA,B20017B_001MA,B20017B_002EA,B20017B_002MA,B20017B_003MA,B20017B_003EA,B20017B_004MA,B20017B_004EA,B20017B_005MA,B20017B_005EA,B20017B_006EA,B20017B_006MA,B20017B_007EA,B20017B_007MA,state
0400000US40,25919,702,28663,3029,38274,2935,10120,1271,23955,1564,30127,1506,9098,1214,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,23123,1562,25849,1486,36632,1424,10218,1499,21781,891,31790,1569,10933,647,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,16357,503,16300,506,20922,1183,7618,869,16483,906,23724,1633,8034,791,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,30643,450,32050,588,44765,1625,9669,818,28586,1024,39102,1397,10449,605,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,25616,2474,26901,6179,42604,16223,10002,6984,24632,2814,25757,2483,22751,28274,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,25080,572,26821,784,32341,929,8554,1165,23181,880,30204,600,10001,608,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,27084,4228,30185,4528,38159,3799,9474,4668,24505,3539,46592,7760,11646,2740,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,35046,21293,57297,58801,100033,65198,17984,29997,23498,4568,21328,7729,26576,53588,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,35285,595,36884,925,51733,917,12205,551,32376,1089,48844,1661,12945,969,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,23521,858,26704,1097,34693,1356,8499,1264,21345,580,29203,1418,10601,660,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,30910,799,32062,1090,42760,4456,11396,1003,29403,1819,42866,5114,11573,731,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,31105,287,32647,1154,42477,1429,11091,466,29540,1013,38195,1128,10766,320,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,39188,1655,41094,760,52142,1048,11604,680,37024,888,49764,1879,12440,894,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,26389,323,27392,657,35229,706,11587,550,25322,439,32291,409,11308,352,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,32934,1910,37011,1652,49260,3211,12065,1050,31491,655,41932,931,14241,1664,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,35753,1978,35463,4099,50560,4528,11622,1565,35914,1988,55902,4082,9528,1928,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,30278,3908,33712,4181,37007,4045,14117,4640,22776,6945,31544,7211,12981,1228,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,34856,825,35766,675,48483,1319,12786,979,33286,1390,43843,1273,12440,594,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,35067,986,35731,1062,47224,1889,11830,746,34281,1579,44110,2781,12179,621,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,25841,547,27067,709,37557,1360,10713,657,24870,1008,34354,1228,10027,542,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,26730,723,26759,1002,37646,2052,9244,1277,26703,1001,33501,2293,10475,602,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,27304,566,27650,1432,40362,927,10345,668,27039,650,37725,1362,10158,622,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,25765,529,26906,611,38818,1810,9464,835,24621,1064,34288,1038,10403,659,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,29240,2134,32742,2069,38655,2415,9594,2793,26247,1588,31090,1601,10271,2148,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,23093,10239,30304,5246,32079,5383,2499,-333333333,11329,1181,12327,52272,11147,1694,Idaho,null,null,null,null,null,null,***,"2,500-",null,null,null,null,null,null,16
0400000US35,21177,3456,23938,4032,40040,12229,7344,7075,16517,4423,33495,6278,5823,3240,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,32287,2587,31835,2613,40122,8607,9870,13348,34886,7664,46095,13666,11253,2760,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,23317,8090,26122,5281,29510,8579,10415,8398,14636,5546,15763,21578,11438,8809,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,31596,1257,33731,2608,44003,5154,13276,3202,28447,3048,41705,3455,13439,2880,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,32301,2326,36563,4999,41876,5857,16007,8682,27377,5990,36721,3681,9374,4906,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,31112,812,32262,1707,39372,2574,11902,2286,30205,2791,36254,1510,12798,1411,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,26837,529,29061,1864,35859,983,9591,1308,25801,638,33336,1461,10082,821,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,23959,1834,24804,2702,37466,5043,8045,1445,22169,2536,33018,3615,9022,1433,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
