GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001MA,B07008_001EA,B07008_002MA,B07008_002EA,B07008_003MA,B07008_003EA,B07008_004MA,B07008_004EA,B07008_005MA,B07008_005EA,B07008_006EA,B07008_006MA,B07008_007MA,B07008_007EA,B07008_008MA,B07008_008EA,B07008_009MA,B07008_009EA,B07008_010MA,B07008_010EA,B07008_011MA,B07008_011EA,B07008_012MA,B07008_012EA,B07008_013MA,B07008_013EA,B07008_014MA,B07008_014EA,B07008_015MA,B07008_015EA,B07008_016EA,B07008_016MA,B07008_017EA,B07008_017MA,B07008_018MA,B07008_018EA,B07008_019MA,B07008_019EA,B07008_020MA,B07008_020EA,B07008_021MA,B07008_021EA,B07008_022MA,B07008_022EA,B07008_023MA,B07008_023EA,B07008_024MA,B07008_024EA,B07008_025MA,B07008_025EA,B07008_026EA,B07008_026MA,B07008_027EA,B07008_027MA,B07008_028MA,B07008_028EA,B07008_029MA,B07008_029EA,B07008_030MA,B07008_030EA,B07008_031MA,B07008_031EA,B07008_032MA,B07008_032EA,B07008_033MA,B07008_033EA,B07008_034MA,B07008_034EA,B07008_035MA,B07008_035EA,B07008_036MA,B07008_036EA,state
0400000US12,17791739,5407,5716655,32071,8147234,49313,2341197,28924,372621,13012,1214032,17143,15117541,43201,4579525,34648,7168922,51238,1986240,29858,295155,11060,1087699,16779,1416446,33085,611875,21116,490369,15331,200269,10302,47274,4602,66659,4978,571499,16061,282540,10251,174287,8922,74863,5713,16586,2849,23223,2593,502738,17115,175315,8049,226236,12294,63884,5024,9464,1768,27839,3474,183515,10309,67400,7210,87420,6628,15941,3130,4142,1358,8612,2068,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5783050,2155,2149135,19662,2674151,25383,558573,11113,93966,4907,307225,8789,5036611,21293,1745845,22167,2433325,25837,497795,11284,76744,4335,282902,8906,387010,15427,194554,10424,130631,8709,36214,3256,11392,1989,14219,1864,169522,9133,96367,5945,52774,5746,13148,1916,3079,978,4154,1119,132264,6227,82431,4707,35279,3747,8765,2289,2023,942,3766,1271,57643,5379,29938,3830,22142,3182,2651,1035,728,516,2184,729,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,590722,218,343450,6267,164743,6520,47700,4067,11986,1724,22843,2085,478006,4577,260810,6823,144000,5735,42548,3706,10091,1572,20557,2031,58432,3609,41816,3154,11276,1949,3307,992,1185,664,848,535,0,213,0,213,0,213,0,213,0,213,0,213,45223,3591,34977,3091,7013,1561,1559,586,653,458,1021,672,9061,1686,5847,1220,2454,887,286,245,57,94,417,385,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2382849,1946,728335,9365,1320621,13400,215138,6939,34272,3101,84483,3887,1959418,13121,542030,11338,1143689,13477,176016,6385,22085,2540,75598,3881,240667,11027,101937,6482,103992,7073,22282,2889,6826,1343,5630,1164,81377,6171,34660,3625,32795,4070,8963,1633,3555,1247,1404,584,82125,5348,37734,3584,33902,3227,7223,1726,1588,816,1678,588,19262,3338,11974,1866,6243,2371,654,344,218,308,173,151,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,16168651,3280,6128042,30995,7302554,35909,1421756,19891,370613,11915,945686,14522,14456057,27106,5178749,29954,6779947,39868,1290674,18237,321401,11585,885286,13484,929663,22357,481244,13966,299147,12952,80580,4599,31845,3432,36847,3500,437671,14017,264029,10014,115950,7516,32928,2997,11025,1699,13739,1581,227624,8003,144099,6146,61063,5041,12831,1958,4478,975,5153,1135,117636,7202,59921,4486,46447,5110,4743,1045,1864,886,4661,1101,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7299829,1780,2502030,21376,3626053,29233,617704,12081,134967,7251,419075,9961,6533097,21150,2158789,21808,3315329,30274,553417,11311,114035,6527,391527,9486,381073,14695,166043,8277,153910,8713,34248,2961,12487,1974,14385,1961,202664,10254,98691,6659,74677,6233,18211,2592,4046,1040,7039,1512,132904,8244,58881,4500,57213,5768,9840,1790,2931,1011,4039,996,50091,4730,19626,2972,24924,3163,1988,738,1468,1044,2085,726,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9552948,3276,3169012,22032,4469772,34240,1159806,19991,157365,6150,596993,10193,8203316,22810,2444763,24371,4100485,32984,997458,19477,119848,5508,540762,10706,816456,18334,436938,13057,213547,9502,104216,5214,26327,3048,35428,3133,332408,10969,185429,7128,87884,6753,39123,2947,6815,1173,13157,1664,168785,7945,86636,5476,54554,5038,17635,2762,4061,1374,5899,1486,31983,3600,15246,2340,13302,2434,1374,561,314,271,1747,918,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4981108,3933,1515352,18834,2466267,23164,606244,14297,86488,5133,306757,8277,4254275,15973,1168161,19491,2224875,22368,517939,11743,65298,4531,278002,8182,374276,13310,175591,8816,124292,7424,47661,3839,11635,1911,15097,1637,206935,8329,102094,5207,61728,5093,26792,2813,6992,1466,9329,1588,129326,7143,62710,4162,47504,4697,13047,1700,2391,851,3674,966,16296,2782,6796,1594,7868,2099,805,530,172,152,655,439,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10622654,2733,3575785,21929,5108976,34653,1027411,16237,216069,8644,694413,11079,9323641,23522,2872651,23496,4737984,34921,901679,16028,174473,7525,636854,10080,713367,18481,373264,12387,204900,10573,74817,4913,25924,2749,34462,2684,315756,11284,185600,7974,78276,5645,28808,2622,10578,1792,12494,1716,219451,9535,120972,5869,67389,4880,18538,2328,4445,1276,8107,1559,50439,4817,23298,2996,20427,2991,3569,1126,649,343,2496,868,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,8220666,2740,2747948,17266,3929176,24586,955830,13269,93054,4482,494658,7289,7120762,19417,2153702,17470,3617659,25530,827863,12600,72107,4431,449431,7277,636478,16916,341044,11318,175467,7758,78865,4514,13477,1777,27625,2459,306823,10133,178333,6608,77871,5098,33961,2730,5878,1146,10780,1394,119358,7090,57680,4124,41736,4432,13146,1669,1476,566,5320,1061,37245,4271,17189,3006,16443,2348,1995,622,116,111,1502,530,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1531482,1625,466405,7750,802625,10854,155268,5990,19524,2186,87660,3169,1284559,9693,338425,8961,725301,10817,127470,4711,14114,1812,79249,2995,131999,6925,68901,4616,38621,3874,15595,2123,3743,1098,5139,947,61570,3963,33891,2578,18143,2597,7118,1323,720,375,1698,567,45661,4437,21184,2733,17448,2601,4753,1148,947,516,1329,505,7693,1827,4004,1056,3112,1167,332,227,0,161,245,188,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1386609,2304,386645,10844,750579,15637,165796,7252,16509,2546,67080,4386,1153564,9543,295018,10504,655696,15107,132702,6630,10376,2043,59772,4089,116514,6472,44087,4150,47264,4762,17696,2546,4003,1342,3464,901,46023,4345,19410,2655,17491,2656,7264,1440,912,493,946,524,64914,5620,25319,3407,27917,3755,7686,1708,1218,808,2774,1422,5594,1596,2811,1098,2211,1073,448,271,0,204,124,190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1698061,2103,592869,10056,756180,12547,222593,8318,28658,2270,97761,4683,1480383,12127,490423,11368,685965,12495,193782,7172,22332,2188,87881,4302,117237,8767,54233,5101,34718,4545,17692,2476,4701,1449,5893,1656,42031,4982,22703,3018,11593,2752,5227,1370,708,506,1800,928,49759,4850,20531,3054,20832,2762,5335,1226,917,417,2144,726,8651,2130,4979,1885,3072,915,557,327,0,201,43,78,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1164044,818,394034,8356,577546,10071,104740,5464,15251,1682,72473,4214,1006357,7689,330772,8461,505871,10900,89162,5076,12570,1612,67982,3969,94947,6030,39452,3813,39938,3965,10559,1551,1913,767,3085,772,7533,1740,4703,1318,1722,890,703,327,102,98,303,258,43684,4072,14662,2164,23829,2911,3977,1153,398,290,818,482,11523,2400,4445,1418,6186,1726,339,321,268,403,285,391,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,701477,2359,220245,5567,358912,9055,76993,4859,7586,1200,37741,2404,592593,6476,161390,5641,326422,8884,65273,4556,5306,1229,34202,2469,50711,4355,27615,3029,13379,2374,6567,1215,1146,627,2004,555,32743,3712,18906,2866,9823,1780,2539,796,669,366,806,368,22857,2825,11216,2120,8005,1853,2560,869,414,315,662,379,2573,1001,1118,512,1283,699,54,39,51,88,67,83,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6142755,2913,1923990,18007,3138249,28216,703401,15965,89050,5245,288065,8316,5028113,22559,1415239,20132,2710473,28064,583845,14504,62052,4391,256504,7881,634492,18519,297908,11546,230735,12257,71990,4775,16280,2431,17579,2184,212439,9120,97162,5649,75726,5885,26167,2416,6537,1422,6847,1238,217776,11059,95343,6354,93849,7462,19819,2381,3035,935,5730,1202,49935,5329,18338,3005,27466,4037,1580,533,1146,779,1405,611,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,890851,1764,350133,7973,376465,9861,96435,5376,12339,2535,55479,3156,788917,7029,291345,9335,348997,9803,87933,5153,9386,2211,51256,2969,50817,5846,28584,4642,13208,2584,5031,1196,1565,706,2429,751,16515,2437,8786,1799,4465,1185,1677,774,832,666,755,375,28375,2802,17671,1734,8200,2016,1696,785,364,465,444,291,6227,1865,3747,1474,1595,749,98,119,192,302,595,578,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5807263,1878,1936316,18092,2735899,24462,708215,13154,101264,6501,325569,8590,4823059,21548,1497195,18901,2376520,23655,586974,12178,75387,5278,286983,7605,615748,17048,289373,11031,205679,9766,79556,5049,18283,2842,22857,2917,101159,6539,53794,4749,26251,3530,13405,1894,2772,1071,4937,1104,232239,11423,84540,6454,109864,7937,25674,2987,3758,1272,8403,1298,35058,4652,11414,2796,17585,3173,2606,827,1064,606,2389,947,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5517634,4218,1704001,20163,2678886,28616,675501,13024,117984,5943,341262,8631,4710353,19872,1338939,20149,2400774,28326,575293,12898,89065,5471,306282,8058,423472,15209,197452,9515,132602,8349,55234,4512,17524,2188,20660,2529,186438,9494,85027,6092,63969,5186,25870,3050,5788,1279,5784,1033,174678,9543,72683,5630,72029,5561,17737,2687,4899,1318,7330,1609,22693,3172,9900,2121,9512,2118,1367,502,708,448,1206,629,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2325350,2927,689101,10485,1210687,13962,261485,8696,32773,3251,131304,4564,1938952,13465,508282,11386,1075039,13663,214850,7622,22161,2832,118620,4673,209222,11391,99461,6457,70136,5814,27118,2967,6064,1673,6443,1170,87207,5733,44470,4245,28092,3448,9639,1525,1866,461,3140,840,77902,6284,32075,3513,31869,4298,8924,1565,2467,956,2567,810,12067,2266,4813,1292,5551,1635,954,544,215,207,534,387,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
