GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002MA,C21007_002EA,C21007_003MA,C21007_003EA,C21007_004MA,C21007_004EA,C21007_005MA,C21007_005EA,C21007_006MA,C21007_006EA,C21007_007MA,C21007_007EA,C21007_008MA,C21007_008EA,C21007_009MA,C21007_009EA,C21007_010EA,C21007_010MA,C21007_011EA,C21007_011MA,C21007_012MA,C21007_012EA,C21007_013MA,C21007_013EA,C21007_014MA,C21007_014EA,C21007_015MA,C21007_015EA,C21007_016MA,C21007_016EA,C21007_017MA,C21007_017EA,C21007_018MA,C21007_018EA,C21007_019MA,C21007_019EA,C21007_020MA,C21007_020EA,C21007_021MA,C21007_021EA,C21007_022EA,C21007_022MA,C21007_023EA,C21007_023MA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026MA,C21007_026EA,C21007_027EA,C21007_027MA,C21007_028EA,C21007_028MA,C21007_029EA,C21007_029MA,C21007_030MA,C21007_030EA,C21007_031MA,C21007_031EA,state
0400000US34,6798562,2265,5397790,3085,120389,5395,6839,1475,3027,900,3812,1149,113550,4989,17156,2018,96394,4903,5277401,6313,448854,14557,87999,5596,360855,13103,4828547,16202,307670,10221,4520877,19044,1400772,1989,183090,5684,7995,1415,3663,909,4332,909,175095,5529,62150,3437,112945,4845,1217682,5723,103868,6088,44674,4340,59194,4508,1113814,8033,309549,7305,804265,8688,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8814344,2918,6885580,4679,323061,8998,28714,2912,11506,1812,17208,1907,294347,9178,49513,3426,244834,8246,6562519,9950,887859,20592,236401,8310,651458,18261,5674660,23083,540795,12941,5133865,22437,1928764,3897,344832,6980,19286,1800,7882,1277,11404,1381,325546,6633,128749,4731,196797,6143,1583932,7359,147049,6469,69780,4999,77269,3917,1436883,9638,451370,10204,985513,10687,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4587988,3465,3589836,4174,181066,6784,15101,1836,6545,1260,8556,1276,165965,6484,29436,2852,136529,5662,3408770,8133,441530,11734,118548,5423,322982,10044,2967240,14424,290857,9722,2676383,15856,998152,3762,195824,5439,12366,1717,6237,1196,6129,1194,183458,5477,77293,3367,106165,4774,802328,6800,69674,3177,34493,2520,35181,2602,732654,7168,245630,6248,487024,7453,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9793468,2367,7539423,3558,313359,8474,25139,2492,9776,1683,15363,1948,288220,8571,43983,3421,244237,7891,7226064,9604,870830,18278,239630,7472,631200,15733,6355234,20214,579826,11478,5775408,21704,2254045,2924,413763,6687,25266,2234,13109,1837,12157,1337,388497,6769,148032,5469,240465,5746,1840282,7021,161893,6071,75378,4449,86515,3914,1678389,8090,510992,8578,1167397,9630,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7647901,2410,5967238,3287,232435,7405,22949,2487,9415,1328,13534,1943,209486,6813,36825,2381,172661,6337,5734803,7425,786479,15904,195307,7452,591172,14199,4948324,16708,484556,10759,4463768,19225,1680663,2935,289770,5271,15930,1472,7917,1202,8013,1053,273840,4979,111978,3841,161862,4702,1390893,6405,135121,5548,62594,3478,72527,4562,1255772,7923,390088,7396,865684,8191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1404595,1828,1112279,2141,58879,2830,2878,871,1194,622,1684,541,56001,2678,8145,1335,47856,2498,1053400,3188,121040,5336,24426,2249,96614,4630,932360,6278,72123,4240,860237,7426,292316,1566,55430,2191,3313,803,1600,455,1713,642,52117,2100,21737,1494,30380,1719,236886,2464,18797,1772,8116,1032,10681,1439,218089,2724,67160,2788,150929,3137,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1280901,2011,1006291,2501,59747,4043,4359,912,1295,440,3064,802,55388,3946,10939,2036,44449,3578,946544,4585,112347,6579,25820,2938,86527,5665,834197,7619,78904,4813,755293,8940,274610,2154,59968,2888,3249,991,1439,694,1810,634,56719,2842,24877,2256,31842,2360,214642,3523,20419,2264,10432,1745,9987,1638,194223,4118,60215,3444,134008,4339,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1573476,2085,1210235,3129,72443,4227,7265,1476,3526,1216,3739,1120,65178,3776,12534,1990,52644,3239,1137792,4828,219626,9516,47728,3706,171898,8512,918166,9985,94376,6285,823790,10981,363241,2271,71934,3060,6313,1284,3948,1122,2365,712,65621,2981,26764,2525,38857,2749,291307,3744,42110,3766,22043,2816,20067,2340,249197,4355,92388,4330,156809,4083,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1056910,2638,799646,2649,54524,3615,2306,829,491,351,1815,736,52218,3554,7609,1491,44609,3551,745122,4219,67466,5453,11818,1812,55648,5073,677656,6356,46385,3259,631271,6324,257264,814,47221,2580,2020,673,1249,517,771,397,45201,2482,18486,1733,26715,1839,210043,2469,14772,2033,5685,1090,9087,1744,195271,2908,56227,2982,139044,3541,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,641109,2319,501240,2567,25880,2384,2016,653,884,497,1132,411,23864,2480,4081,861,19783,2280,475360,3635,62806,4088,13411,2215,49395,3711,412554,5301,35034,2980,377520,6080,139869,1212,27884,1942,912,316,333,172,579,280,26972,1937,10810,1546,16162,1722,111985,2252,11691,1818,6093,1238,5598,1330,100294,2770,26442,2093,73852,2588,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5730301,3638,4586484,4293,279089,7767,17931,2354,6676,1328,11255,1855,261158,7785,41744,3726,219414,7607,4307395,9277,452606,11904,104981,4593,347625,11839,3854789,14900,323349,10244,3531440,17413,1143817,2930,235638,5561,11844,1409,5763,1066,6081,1127,223794,5465,93413,4327,130381,4421,908179,5906,71046,4766,31936,3113,39110,3403,837133,6652,257777,6402,579356,7135,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,813685,1889,638251,1948,23465,2227,1753,762,826,567,927,421,21712,2273,3110,979,18602,2087,614786,3103,73617,5803,23257,3584,50360,5037,541169,7217,51751,4512,489418,7741,175434,1240,29406,2093,2624,1017,1071,720,1553,646,26782,1987,11642,1384,15140,1678,146028,2348,17076,1824,8085,1306,8991,1337,128952,2755,36121,2793,92831,3657,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5384498,2371,4137235,2804,231428,8693,19645,2827,7812,1542,11833,2328,211783,8747,34226,2898,177557,7299,3905807,8649,532080,15073,101605,5825,430475,14385,3373727,17304,301606,10166,3072121,18134,1247263,1934,258710,5306,13606,1942,6439,1174,7167,1362,245104,5121,98799,4101,146305,4656,988553,5196,93201,5303,41373,3536,51828,3868,895352,7588,272703,6403,622649,6979,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5106669,3989,4030020,4712,221059,7983,16091,2283,6998,1342,9093,1751,204968,7439,41736,3502,163232,6775,3808961,8995,564865,15995,152947,6132,411918,13623,3244096,19190,348241,11129,2895855,20164,1076649,3791,200682,6161,10396,1595,4866,1143,5530,1311,190286,5974,78892,3716,111394,5146,875967,5981,88258,5146,43503,3656,44755,4070,787709,7432,275277,7484,512432,8254,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2123355,2967,1679780,3603,90713,4299,8638,1442,3819,1157,4819,1066,82075,4205,15217,1849,66858,3657,1589067,5914,190919,8541,45063,3852,145856,7138,1398148,9338,127815,5735,1270333,10246,443575,2589,82582,2996,4189,841,2304,712,1885,522,78393,3048,36578,2142,41815,2438,360993,3614,31098,2680,15009,1821,16089,1660,329895,4470,108108,3826,221787,4677,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
